qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 3,Bassoon 1,Bassoon 2,C Horn 1,C Horn 2,Eb Horn 3,C Trumpet 1,C Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
335.0,502.5,169,1.5,G#6,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,F4,D4,r,r
335.1667,502.75,169,1.6667,G#6,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,F4,D4,r,r
335.3333,503.0,169,1.8333,G#6,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,F4,D4,r,r
335.5,503.25,169,2.0,G#6,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,F4,D4,r,r
335.6667,503.5,169,2.1667,G#6,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,F4,D4,r,r
335.8333,503.75,169,2.3333,G#6,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,F4,D4,r,r
336.0,504.0,169,2.5,G6,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,F4,D4,r,r
336.1667,504.25,169,2.6667,G6,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,F4,D4,r,r
336.3333,504.5,169,2.8333,G6,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,F4,D4,r,r
336.5,504.75,170,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,D4,r,r
336.6667,505.0,170,1.1667,F#6,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F4,D4,r,r
336.8333,505.25,170,1.3333,F#6,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F4,D4,r,r
337.1667,505.75,170,1.6667,G6,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,F4,D4,r,r
337.3333,506.0,170,1.8333,G6,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,F4,D4,r,r
337.5,506.25,170,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,D4,r,r
337.6667,506.5,170,2.1667,G#6,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,F4,D4,r,r
337.8333,506.75,170,2.3333,G#6,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,F4,D4,r,r
338.1667,507.25,170,2.6667,G6,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,F4,D4,r,r
338.3333,507.5,170,2.8333,G6,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,F4,D4,r,r
338.5,507.75,171,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,D4,G2,G1
338.6667,508.0,171,1.1667,F6,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,D4,G2,G1
338.8333,508.25,171,1.3333,F6,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,D4,G2,G1
339.1667,508.75,171,1.6667,E-6,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,F4,D4,r,r
339.3333,509.0,171,1.8333,E-6,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,F4,D4,r,r
339.5,509.25,171,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,D4,r,r
339.6667,509.5,171,2.1667,D6,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,F4,D4,r,r
339.8333,509.75,171,2.3333,D6,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,F4,D4,r,r
340.1667,510.25,171,2.6667,C6,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,F4,D4,r,r
340.3333,510.5,171,2.8333,C6,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,F4,D4,r,r
340.5,510.75,172,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,D4,G2,G1
340.6667,511.0,172,1.1667,B5,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,F4,D4,G2,G1
340.8333,511.25,172,1.3333,B5,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,F4,D4,G2,G1
341.0,511.5,172,1.5,r,r,r,r,r,r,G#3,r,r,r,r,r,r,r,r,F4,D4,G#2,G#1
341.1667,511.75,172,1.6667,G#5,r,r,r,r,r,G#3,r,r,r,r,r,r,r,G#4,F4,D4,G#2,G#1
341.3333,512.0,172,1.8333,G#5,r,r,r,r,r,G#3,r,r,r,r,r,r,r,G#4,F4,D4,G#2,G#1
341.5,512.25,172,2.0,r,r,r,r,r,r,G3,r,r,r,r,r,r,r,r,F4,D4,G2,G1
341.6667,512.5,172,2.1667,G5,r,r,r,r,r,G3,r,r,r,r,r,r,r,G4,F4,D4,G2,G1
341.8333,512.75,172,2.3333,G5,r,r,r,r,r,G3,r,r,r,r,r,r,r,G4,F4,D4,G2,G1
342.0,513.0,172,2.5,r,r,r,r,r,r,B3,r,r,r,r,r,r,r,r,F4,D4,B2,B1
342.1667,513.25,172,2.6667,B5,r,r,r,r,r,B3,r,r,r,r,r,r,r,B4,F4,D4,B2,B1
342.3333,513.5,172,2.8333,B5,r,r,r,r,r,B3,r,r,r,r,r,r,r,B4,F4,D4,B2,B1
342.5,513.75,173,1.0,r,r,r,r,r,r,G3,r,r,r,r,r,r,r,r,F4,D4,G2,G1
342.6667,514.0,173,1.1667,G5,r,r,r,r,r,G3,r,r,r,r,r,r,r,G4,F4,D4,G2,G1
342.8333,514.25,173,1.3333,G5,r,r,r,r,r,G3,r,r,r,r,r,r,r,G4,F4,D4,G2,G1
343.0,514.5,173,1.5,r,r,r,r,r,r,D4,r,r,r,r,r,r,r,r,F4,D4,D3,D2
343.1667,514.75,173,1.6667,D6,r,r,r,r,r,D4,r,r,r,r,r,r,r,D5,F4,D4,D3,D2
343.3333,515.0,173,1.8333,D6,r,r,r,r,r,D4,r,r,r,r,r,r,r,D5,F4,D4,D3,D2
343.5,515.25,173,2.0,r,r,r,r,r,r,G3,r,r,r,r,r,r,r,r,F4,D4,G2,G1
343.6667,515.5,173,2.1667,G5,r,r,r,r,r,G3,r,r,r,r,r,r,r,G4,F4,D4,G2,G1
343.8333,515.75,173,2.3333,G5,r,r,r,r,r,G3,r,r,r,r,r,r,r,G4,F4,D4,G2,G1
344.0,516.0,173,2.5,r,r,r,r,r,r,G4,r,r,r,r,r,r,r,r,F4,D4,G3,G2
344.1667,516.25,173,2.6667,G6,r,r,r,r,r,G4,r,r,r,r,r,r,r,G5,F4,D4,G3,G2
344.3333,516.5,173,2.8333,G6,r,r,r,r,r,G4,r,r,r,r,r,r,r,G5,F4,D4,G3,G2
344.5,516.75,174,1.0,r,r,C5,r,C4,r,G3,r,r,r,r,G4,G3,C3,r,E-4,C4,G2,G1
344.6667,517.0,174,1.1667,G5,r,C5,r,C4,r,G3,r,r,r,r,G4,G3,C3,G4,E-4,C4,G2,G1
344.8333,517.25,174,1.3333,G5,r,C5,r,C4,r,G3,r,r,r,r,G4,G3,C3,G4,E-4,C4,G2,G1
345.0,517.5,174,1.5,r,r,C5,r,C4,r,G#3,C4,G4,G3,E-4,G4,G3,r,r,E-4,C4,G#2,G#1
345.1667,517.75,174,1.6667,G#5,r,C5,r,C4,r,G#3,C4,G4,G3,E-4,G4,G3,r,G#4,E-4,C4,G#2,G#1
345.3333,518.0,174,1.8333,G#5,r,C5,r,C4,r,G#3,C4,G4,G3,E-4,G4,G3,r,G#4,E-4,C4,G#2,G#1
345.375,518.0625,174,1.875,r,r,C5,r,C4,r,G#3,C4,G4,G3,E-4,G4,G3,r,r,E-4,C4,G#2,G#1
345.5,518.25,174,2.0,r,r,C5,r,C4,r,G3,C4,G4,G3,E-4,G4,G3,r,r,E-4,C4,G2,G1
345.6667,518.5,174,2.1667,G5,r,C5,r,C4,r,G3,C4,G4,G3,E-4,G4,G3,r,G4,E-4,C4,G2,G1
345.8333,518.75,174,2.3333,G5,r,C5,r,C4,r,G3,C4,G4,G3,E-4,G4,G3,r,G4,E-4,C4,G2,G1
345.875,518.8125,174,2.375,r,r,B4,r,B3,r,G3,C4,G4,G3,E-4,G4,G3,r,r,E-4,C4,G2,G1
346.0,519.0,174,2.5,r,r,C5,r,C4,r,C4,C4,G4,G3,E-4,G4,G3,r,r,E-4,C4,C3,C2
346.1667,519.25,174,2.6667,C6,r,C5,r,C4,r,C4,C4,G4,G3,E-4,G4,G3,r,C5,E-4,C4,C3,C2
346.3333,519.5,174,2.8333,C6,r,C5,r,C4,r,C4,C4,G4,G3,E-4,G4,G3,r,C5,E-4,C4,C3,C2
346.375,519.5625,174,2.875,r,r,D5,r,D4,r,C4,C4,G4,G3,E-4,G4,G3,r,r,E-4,C4,C3,C2
346.5,519.75,175,1.0,r,r,E-5,r,E-4,r,G3,r,r,r,r,G4,G3,C3,r,E-4,C4,G2,G1
346.6667,520.0,175,1.1667,G5,r,E-5,r,E-4,r,G3,r,r,r,r,G4,G3,C3,G4,E-4,C4,G2,G1
346.8333,520.25,175,1.3333,G5,r,E-5,r,E-4,r,G3,r,r,r,r,G4,G3,C3,G4,E-4,C4,G2,G1
347.0,520.5,175,1.5,r,r,E-5,r,E-4,r,E-4,C4,G4,G3,E-4,G4,G3,r,r,E-4,C4,E-3,E-2
347.1667,520.75,175,1.6667,E-6,r,E-5,r,E-4,r,E-4,C4,G4,G3,E-4,G4,G3,r,E-5,E-4,C4,E-3,E-2
347.3333,521.0,175,1.8333,E-6,r,E-5,r,E-4,r,E-4,C4,G4,G3,E-4,G4,G3,r,E-5,E-4,C4,E-3,E-2
347.375,521.0625,175,1.875,r,r,E-5,r,E-4,r,E-4,C4,G4,G3,E-4,G4,G3,r,r,E-4,C4,E-3,E-2
347.5,521.25,175,2.0,r,r,C5,r,C4,r,G3,C4,G4,G3,E-4,G4,G3,r,r,E-4,C4,G2,G1
347.6667,521.5,175,2.1667,G5,r,C5,r,C4,r,G3,C4,G4,G3,E-4,G4,G3,r,G4,E-4,C4,G2,G1
347.8333,521.75,175,2.3333,G5,r,C5,r,C4,r,G3,C4,G4,G3,E-4,G4,G3,r,G4,E-4,C4,G2,G1
348.0,522.0,175,2.5,r,r,r,r,r,r,G4,C4,G4,G3,E-4,G4,G3,r,r,E-4,C4,G3,G2
348.1667,522.25,175,2.6667,G6,r,r,r,r,r,G4,C4,G4,G3,E-4,G4,G3,r,G5,E-4,C4,G3,G2
348.3333,522.5,175,2.8333,G6,r,r,r,r,r,G4,C4,G4,G3,E-4,G4,G3,r,G5,E-4,C4,G3,G2
348.5,522.75,176,1.0,r,r,G5,r,G4,r,G3,r,r,r,r,G4,G3,C3,r,E-4,C4,G2,G1
348.6667,523.0,176,1.1667,G5,r,G5,r,G4,r,G3,r,r,r,r,G4,G3,C3,G4,E-4,C4,G2,G1
348.8333,523.25,176,1.3333,G5,r,G5,r,G4,r,G3,r,r,r,r,G4,G3,C3,G4,E-4,C4,G2,G1
349.0,523.5,176,1.5,r,r,G5,r,G4,r,G#3,C4,G4,G3,E-4,G4,G3,r,r,E-4,C4,G#2,G#1
349.1667,523.75,176,1.6667,G#5,r,G5,r,G4,r,G#3,C4,G4,G3,E-4,G4,G3,r,G#4,E-4,C4,G#2,G#1
349.3333,524.0,176,1.8333,G#5,r,G5,r,G4,r,G#3,C4,G4,G3,E-4,G4,G3,r,G#4,E-4,C4,G#2,G#1
349.375,524.0625,176,1.875,r,r,G5,r,G4,r,G#3,C4,G4,G3,E-4,G4,G3,r,r,E-4,C4,G#2,G#1
349.5,524.25,176,2.0,r,r,F5,r,F4,r,G3,C4,G4,G3,E-4,G4,G3,C3,r,E-4,C4,G2,G1
349.625,524.4375,176,2.125,r,r,E-5,r,E-4,r,G3,C4,G4,G3,E-4,G4,G3,C3,r,E-4,C4,G2,G1
349.6667,524.5,176,2.1667,G5,r,E-5,r,E-4,r,G3,C4,G4,G3,E-4,G4,G3,C3,G4,E-4,C4,G2,G1
349.8333,524.75,176,2.3333,G5,r,E-5,r,E-4,r,G3,C4,G4,G3,E-4,G4,G3,C3,G4,E-4,C4,G2,G1
350.0,525.0,176,2.5,r,r,D5,r,D4,r,C4,C4,G4,G3,E-4,G4,G3,r,r,E-4,C4,C3,C2
350.125,525.1875,176,2.625,r,r,C5,r,C4,r,C4,C4,G4,G3,E-4,G4,G3,r,r,E-4,C4,C3,C2
350.1667,525.25,176,2.6667,C6,r,C5,r,C4,r,C4,C4,G4,G3,E-4,G4,G3,r,C5,E-4,C4,C3,C2
350.3333,525.5,176,2.8333,C6,r,C5,r,C4,r,C4,C4,G4,G3,E-4,G4,G3,r,C5,E-4,C4,C3,C2
350.5,525.75,177,1.0,r,r,E-5,r,E-4,r,G3,r,r,r,r,G4,G3,G2,r,E-4,C4,G2,G1
350.6667,526.0,177,1.1667,G5,r,E-5,r,E-4,r,G3,r,r,r,r,G4,G3,G2,G4,E-4,C4,G2,G1
350.8333,526.25,177,1.3333,G5,r,E-5,r,E-4,r,G3,r,r,r,r,G4,G3,G2,G4,E-4,C4,G2,G1
351.0,526.5,177,1.5,r,F#5,E-5,r,E-4,r,E-4,C4,G4,G3,E-4,G4,G3,r,r,E-4,C4,E-3,E-2
351.1667,526.75,177,1.6667,E-6,F#5,E-5,r,E-4,r,E-4,C4,G4,G3,E-4,G4,G3,r,E-5,E-4,C4,E-3,E-2
351.3333,527.0,177,1.8333,E-6,F#5,E-5,r,E-4,r,E-4,C4,G4,G3,E-4,G4,G3,r,E-5,E-4,C4,E-3,E-2
351.375,527.0625,177,1.875,r,F#5,E-5,r,E-4,r,E-4,C4,G4,G3,E-4,G4,G3,r,r,E-4,C4,E-3,E-2
351.5,527.25,177,2.0,r,F#5,D5,r,D4,r,G3,B3,G4,G3,G4,G4,G3,r,r,D4,B3,G2,G1
351.6667,527.5,177,2.1667,G5,F#5,D5,r,D4,r,G3,B3,G4,G3,G4,G4,G3,r,G4,D4,B3,G2,G1
351.8333,527.75,177,2.3333,G5,F#5,D5,r,D4,r,G3,B3,G4,G3,G4,G4,G3,r,G4,D4,B3,G2,G1
352.0,528.0,177,2.5,r,G5,r,r,r,r,G4,B3,G4,G3,G4,r,r,r,r,D4,B3,G3,G2
352.1667,528.25,177,2.6667,G6,G5,r,r,r,r,G4,B3,G4,G3,G4,r,r,r,G5,D4,B3,G3,G2
352.3333,528.5,177,2.8333,G6,G5,r,r,r,r,G4,B3,G4,G3,G4,r,r,r,G5,D4,B3,G3,G2
352.5,528.75,178,1.0,r,r,D5,r,D4,r,r,r,r,r,r,r,r,r,r,D4,G#3,F2,F1
352.6667,529.0,178,1.1667,F5,r,D5,r,D4,r,r,r,r,r,r,r,r,r,F4,D4,G#3,F2,F1
352.8333,529.25,178,1.3333,F5,r,D5,r,D4,r,r,r,r,r,r,r,r,r,F4,D4,G#3,F2,F1
353.0,529.5,178,1.5,r,r,D5,r,D4,r,D4,B3,F4,F4,G#4,r,r,r,r,D4,G#3,B2,B1
353.1667,529.75,178,1.6667,D6,r,D5,r,D4,r,D4,B3,F4,F4,G#4,r,r,r,D5,D4,G#3,B2,B1
353.3333,530.0,178,1.8333,D6,r,D5,r,D4,r,D4,B3,F4,F4,G#4,r,r,r,D5,D4,G#3,B2,B1
353.375,530.0625,178,1.875,r,r,D5,r,D4,r,D4,B3,F4,F4,G#4,r,r,r,r,D4,G#3,B2,B1
353.5,530.25,178,2.0,r,r,D5,r,D4,r,D4,B3,F4,F4,G#4,r,r,r,r,D4,G#3,F2,F1
353.6667,530.5,178,2.1667,B5,r,D5,r,D4,r,D4,B3,F4,F4,G#4,r,r,r,B4,D4,G#3,F2,F1
353.8333,530.75,178,2.3333,B5,r,D5,r,D4,r,D4,B3,F4,F4,G#4,r,r,r,B4,D4,G#3,F2,F1
353.875,530.8125,178,2.375,r,r,E-5,r,E-4,r,D4,B3,F4,F4,G#4,r,r,r,r,D4,G#3,F2,F1
354.0,531.0,178,2.5,r,r,F5,r,F4,r,D4,B3,F4,F4,G#4,r,r,r,r,D4,G#3,D3,D2
354.1667,531.25,178,2.6667,F6,r,F5,r,F4,r,D4,B3,F4,F4,G#4,r,r,r,F5,D4,G#3,D3,D2
354.3333,531.5,178,2.8333,F6,r,F5,r,F4,r,D4,B3,F4,F4,G#4,r,r,r,F5,D4,G#3,D3,D2
354.375,531.5625,178,2.875,r,r,G5,r,G4,r,D4,B3,F4,F4,G#4,r,r,r,r,D4,G#3,D3,D2
354.5,531.75,179,1.0,r,r,G#5,r,G#4,r,r,r,r,r,r,r,r,r,r,D4,G#3,B2,B1
354.6667,532.0,179,1.1667,D6,r,G#5,r,G#4,r,r,r,r,r,r,r,r,r,D5,G#4,D4,B2,B1
354.8333,532.25,179,1.3333,D6,r,G#5,r,G#4,r,r,r,r,r,r,r,r,r,D5,G#4,D4,B2,B1
355.0,532.5,179,1.5,r,r,G#5,r,G#4,r,D4,B3,F4,F4,G#4,r,r,r,r,G#4,D4,F3,F2
355.1667,532.75,179,1.6667,G#6,r,G#5,r,G#4,r,D4,B3,F4,F4,G#4,r,r,r,G#5,G#4,D4,F3,F2
355.3333,533.0,179,1.8333,G#6,r,G#5,r,G#4,r,D4,B3,F4,F4,G#4,r,r,r,G#5,G#4,D4,F3,F2
355.375,533.0625,179,1.875,r,r,G#5,r,G#4,r,D4,B3,F4,F4,G#4,r,r,r,r,r,r,F3,F2
355.5,533.25,179,2.0,r,r,G#5,F5,G#4,F4,D4,B3,F4,F4,G#4,r,r,r,r,G#4,D4,D3,D2
355.6667,533.5,179,2.1667,G#6,r,G#5,F5,G#4,F4,D4,B3,F4,F4,G#4,r,r,r,G#5,G#4,D4,D3,D2
355.8333,533.75,179,2.3333,G#6,r,G#5,F5,G#4,F4,D4,B3,F4,F4,G#4,r,r,r,G#5,G#4,D4,D3,D2
356.0,534.0,179,2.5,r,r,G#5,F5,G#4,F4,D4,B3,F4,F4,G#4,r,r,r,r,G#4,D4,B2,B1
356.1667,534.25,179,2.6667,G#6,r,G#5,F5,G#4,F4,D4,B3,F4,F4,G#4,r,r,r,G#5,G#4,D4,B2,B1
356.3333,534.5,179,2.8333,G#6,r,G#5,F5,G#4,F4,D4,B3,F4,F4,G#4,r,r,r,G#5,G#4,D4,B2,B1
356.5,534.75,180,1.0,r,r,G#5,F5,G#4,F4,D4,B-3,F4,F4,B-4,r,r,r,r,G#4,D4,B-2,B-1
356.6667,535.0,180,1.1667,G#6,r,G#5,F5,G#4,F4,D4,B-3,F4,F4,B-4,r,r,r,G#5,G#4,D4,B-2,B-1
356.8333,535.25,180,1.3333,G#6,r,G#5,F5,G#4,F4,D4,B-3,F4,F4,B-4,r,r,r,G#5,G#4,D4,B-2,B-1
357.0,535.5,180,1.5,r,r,F5,B-4,G#4,F4,F3,D3,r,r,B-3,r,r,r,r,r,r,B-3,B-2
357.1667,535.75,180,1.6667,F6,r,F5,B-4,G#4,F4,F3,D3,r,r,B-3,r,r,r,F4,D4,B-3,B-3,B-2
357.3333,536.0,180,1.8333,F6,r,F5,B-4,G#4,F4,F3,D3,r,r,B-3,r,r,r,F4,D4,B-3,B-3,B-2
357.375,536.0625,180,1.875,r,r,F5,B-4,G#4,F4,F3,D3,r,r,B-3,r,r,r,r,r,r,B-3,B-2
357.5,536.25,180,2.0,r,r,E-5,B-4,G4,E-4,G3,E-3,r,r,B-3,r,r,r,r,r,r,B-2,B-1
357.6667,536.5,180,2.1667,E-6,r,E-5,B-4,G4,E-4,G3,E-3,r,r,B-3,r,r,r,G4,E-4,B-3,B-2,B-1
357.8333,536.75,180,2.3333,E-6,r,E-5,B-4,G4,E-4,G3,E-3,r,r,B-3,r,r,r,G4,E-4,B-3,B-2,B-1
358.0,537.0,180,2.5,r,r,D5,B-4,F4,D4,G#3,F3,r,r,B-3,r,r,r,r,r,r,B-3,B-2
358.1667,537.25,180,2.6667,D6,r,D5,B-4,F4,D4,G#3,F3,r,r,B-3,r,r,r,G#4,F4,B-3,B-3,B-2
358.3333,537.5,180,2.8333,D6,r,D5,B-4,F4,D4,G#3,F3,r,r,B-3,r,r,r,G#4,F4,B-3,B-3,B-2
358.375,537.5625,180,2.875,r,r,D5,B-4,F4,D4,G#3,F3,r,r,B-3,r,r,r,r,r,r,B-3,B-2
358.5,537.75,181,1.0,E-6,r,E-5,B-4,G4,E-4,G3,E-3,r,r,E-4,r,r,r,r,r,r,E-3,E-2
358.6667,538.0,181,1.1667,E-6,r,E-5,B-4,G4,E-4,G3,E-3,r,r,E-4,r,r,r,G4,E-4,B-3,E-3,E-2
358.8333,538.25,181,1.3333,E-6,r,E-5,B-4,G4,E-4,G3,E-3,r,r,E-4,r,r,r,G4,E-4,B-3,E-3,E-2
359.0,538.5,181,1.5,r,r,E-5,C5,G#4,E-4,C4,G#3,r,r,E-4,r,r,r,r,r,r,G#3,G#2
359.1667,538.75,181,1.6667,r,r,E-5,C5,G#4,E-4,C4,G#3,r,r,E-4,r,r,r,G#4,E-4,C4,G#3,G#2
359.3333,539.0,181,1.8333,r,r,E-5,C5,G#4,E-4,C4,G#3,r,r,E-4,r,r,r,G#4,E-4,C4,G#3,G#2
359.375,539.0625,181,1.875,r,r,E-5,C5,G#4,E-4,C4,G#3,r,r,E-4,r,r,r,r,r,r,G#3,G#2
359.5,539.25,181,2.0,r,r,E-5,B-4,G4,E-4,B-3,E-3,r,r,E-4,r,r,r,G4,E-4,B-3,E-3,E-2
359.6667,539.5,181,2.1667,r,r,E-5,B-4,G4,E-4,B-3,E-3,r,r,E-4,r,r,r,G4,E-4,C4,C3,C3
359.8333,539.75,181,2.3333,r,r,E-5,B-4,G4,E-4,B-3,E-3,r,r,E-4,r,r,r,G4,E-4,C4,C3,C3
360.0,540.0,181,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,r,G#3,G#2,G#2
360.1667,540.25,181,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,r,G3,G2,G2
360.3333,540.5,181,2.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,r,G3,G2,G2
360.5,540.75,182,1.0,r,r,r,r,r,r,r,r,r,r,E-4,r,r,r,E-4,B-3,B-3,G3,E-2
361.5,542.25,182,2.0,r,r,r,r,r,r,r,r,r,r,E-4,r,r,r,D4,G#3,G#3,F3,E-2
362.0,543.0,182,2.5,r,r,r,r,r,r,r,r,r,r,E-4,r,r,r,C4,G3,G3,E-3,E-2
362.5,543.75,183,1.0,r,r,r,r,r,r,r,r,r,r,B-3,r,r,r,B-3,G#3,F3,D3,B-1
363.5,545.25,183,2.0,r,r,r,r,r,r,r,r,r,r,B-3,r,r,r,B-3,G#3,F3,D3,B-1
363.75,545.625,183,2.25,r,r,r,r,r,r,r,r,r,r,B-3,r,r,r,B-3,G#3,F3,D3,B-1
363.875,545.8125,183,2.375,r,r,r,r,r,r,r,r,r,r,B-3,r,r,r,C4,G#3,F3,D3,B-1
364.0,546.0,183,2.5,r,r,r,r,r,r,r,r,r,r,B-3,r,r,r,D4,G#3,F3,D3,B-1
364.125,546.1875,183,2.625,r,r,r,r,r,r,r,r,r,r,B-3,r,r,r,E-4,G#3,F3,D3,B-1
364.25,546.375,183,2.75,r,r,r,r,r,r,r,r,r,r,B-3,r,r,r,F4,G#3,F3,D3,B-1
364.375,546.5625,183,2.875,r,r,r,r,r,r,r,r,r,r,B-3,r,r,r,G4,G#3,F3,D3,B-1
364.5,546.75,184,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,E-4,G#3,E-3,C2
365.25,547.875,184,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,E-4,G#3,E-3,C2
365.5,548.25,184,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,D4,B-3,D3,B-1
366.0,549.0,184,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,C4,F3,C3,G#1
366.5,549.75,185,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,B-3,G3,C#3,G1
367.375,551.0625,185,1.875,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,G4,C4,E3,E2
367.5,551.25,185,2.0,r,r,r,r,r,r,r,r,r,C1,r,r,r,r,B-4,G4,C4,E3,E2
368.5,552.75,186,1.0,r,r,B-5,G5,C5,B-4,C4,F3,r,C1,G4,r,r,C3,r,r,r,r,r
369.5,554.25,186,2.0,C6,C5,G#5,F5,C5,G#4,C4,F3,r,C1,F4,r,r,C3,G#4,F4,C4,F3,F2
370.0,555.0,186,2.5,C6,C5,G5,E-5,C5,G4,C4,G3,r,C1,E-4,r,r,C3,G4,E-4,C4,G3,G2
370.5,555.75,187,1.0,C6,C5,F#5,E-5,C5,F#4,C4,G#3,r,C1,E-4,r,r,C3,F#4,E-4,C4,G#3,G#2
371.0,556.5,187,1.5,C6,C5,F#5,C5,C5,F#4,C4,G#3,r,C1,E-4,r,r,r,F#4,C4,C3,G#3,G#2
371.5,557.25,187,2.0,E-6,F#5,C6,C5,C5,C4,G#3,G#2,r,C1,E-4,r,r,C3,C5,C4,E-3,G#2,G#1
372.0,558.0,187,2.5,C6,E-5,C6,E-5,C5,C4,G#3,G#2,r,C1,E-4,r,r,r,C5,E-4,C3,G#2,G#1
372.25,558.375,187,2.75,C6,C5,F#5,E-5,F#4,C4,G#3,G#2,r,C1,E-4,r,r,r,F#4,E-4,C3,G#2,G#1
372.5,558.75,188,1.0,B5,B4,G5,B4,G4,B3,G3,G2,G3,G2,G4,r,r,G2,G4,B3,D3,G3,G1
372.6667,559.0,188,1.1667,B5,B4,G5,B4,G4,B3,G3,G2,G3,G2,G4,r,r,G2,G4,B3,G3,G3,G1
372.8333,559.25,188,1.3333,B5,B4,G5,B4,G4,B3,G3,G2,G3,G2,G4,r,r,G2,G4,B3,G3,G3,G1
373.0,559.5,188,1.5,r,r,r,r,r,r,r,r,G3,G2,r,r,r,r,G4,r,G3,G3,G1
373.1667,559.75,188,1.6667,r,r,r,r,r,r,r,r,G3,G2,r,r,r,r,G4,r,G3,G3,G1
373.3333,560.0,188,1.8333,r,r,r,r,r,r,r,r,G3,G2,r,r,r,r,G4,r,G3,G3,G1
373.5,560.25,188,2.0,r,r,r,r,r,r,r,r,G3,G2,r,r,r,r,r,r,r,D3,G1
373.6667,560.5,188,2.1667,r,r,r,r,r,r,r,r,G3,G2,r,r,r,r,G4,r,G3,D3,G1
373.8333,560.75,188,2.3333,r,r,r,r,r,r,r,r,G3,G2,r,r,r,r,G4,r,G3,D3,G1
374.0,561.0,188,2.5,r,r,r,r,r,r,r,r,G3,G2,r,r,r,r,r,r,r,F3,G1
374.1667,561.25,188,2.6667,r,r,r,r,r,r,r,r,G3,G2,r,r,r,r,G4,r,G3,F3,G1
374.3333,561.5,188,2.8333,r,r,r,r,r,r,r,r,G3,G2,r,r,r,r,G4,r,G3,F3,G1
374.5,561.75,189,1.0,r,r,G5,r,G4,r,C4,r,G3,G2,r,r,r,G2,G4,r,G3,E-3,G1
374.6667,562.0,189,1.1667,r,r,G5,r,G4,r,C4,r,G3,G2,r,r,r,G2,G4,r,G3,E-3,G1
374.8333,562.25,189,1.3333,r,r,G5,r,G4,r,C4,r,G3,G2,r,r,r,G2,G4,r,G3,E-3,G1
375.0,562.5,189,1.5,r,r,G5,r,G4,r,C4,r,G3,G2,r,r,r,r,G4,r,G3,E-3,G1
375.1667,562.75,189,1.6667,r,r,G5,r,G4,r,C4,r,G3,G2,r,r,r,r,G4,r,G3,E-3,G1
375.3333,563.0,189,1.8333,r,r,G5,r,G4,r,C4,r,G3,G2,r,r,r,r,G4,r,G3,E-3,G1
375.5,563.25,189,2.0,r,r,F5,r,F4,r,B3,r,G3,G2,r,r,r,r,r,r,r,D3,G1
375.6667,563.5,189,2.1667,r,r,F5,r,F4,r,B3,r,G3,G2,r,r,r,r,G4,r,G3,D3,G1
