qstamp,tstamp,measure,beat,Piccolo,Flute 1,Flute 2,Oboe 1,Oboe 2,C Clarinet 1,C Clarinet 2,Bassoon 1,Bassoon 2,Contrabassoon,C Horn 1,C Horn 2,C Trumpet 1,C Trumpet 2,Alto Trombone,Tenor Trombone,Bass Trombone,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
1494.3333,533.6905,305,1.3333,r,D6,B5,D5,B4,D4,B3,G2,G2,G1,D4,G2,D5,G3,D4,G3,G2,G2,C#5,B4,G4,G3,G2
1494.6667,533.8095,305,1.6667,r,D6,B5,D5,B4,D4,B3,G2,G2,G1,D4,G2,D5,G3,D4,G3,G2,G2,D5,B4,G4,G3,G2
1495.0,533.9286,305,2.0,r,D6,B5,D5,B4,D4,B3,G2,G2,G1,D4,G2,D5,G3,D4,G3,G2,r,F5,B4,G4,G3,G2
1495.3333,534.0476,305,2.3333,r,D6,B5,D5,B4,D4,B3,G2,G2,G1,D4,G2,D5,G3,D4,G3,G2,r,E5,B4,G4,G3,G2
1495.6667,534.1667,305,2.6667,r,D6,B5,D5,B4,D4,B3,G2,G2,G1,D4,G2,D5,G3,D4,G3,G2,r,D5,B4,G4,G3,G2
1496.0,534.2857,305,3.0,r,E6,C6,E5,C5,E4,C4,C3,C2,C2,E4,C3,E5,C4,E4,G3,C3,C3,E5,C5,G4,C3,C2
1496.3333,534.4047,305,3.3333,r,E6,C6,E5,C5,E4,C4,C3,C2,C2,E4,C3,E5,C4,E4,G3,C3,C3,D5,C5,G4,C4,C3
1496.6667,534.5238,305,3.6667,r,E6,C6,E5,C5,E4,C4,C3,C2,C2,E4,C3,E5,C4,E4,G3,C3,C3,E5,C5,G4,C4,C3
1497.0,534.6429,305,4.0,r,E6,C6,E5,C5,E4,C4,C3,C2,C2,E4,C3,E5,C4,E4,G3,C3,r,G5,C5,G4,C4,C3
1497.3333,534.7619,305,4.3333,r,E6,C6,E5,C5,E4,C4,C3,C2,C2,E4,C3,E5,C4,E4,G3,C3,r,F5,C5,G4,C4,C3
1497.6667,534.881,305,4.6667,r,E6,C6,E5,C5,E4,C4,C3,C2,C2,E4,C3,E5,C4,E4,G3,C3,r,E5,C5,G4,C4,C3
1498.0,535.0,306,1.0,r,F6,B5,F5,B4,F4,B3,D3,D2,D2,F4,G2,F5,G3,F4,G3,D3,G2,F5,B4,G4,D3,D2
1498.3333,535.119,306,1.3333,r,F6,B5,F5,B4,F4,B3,D3,D2,D2,F4,G2,F5,G3,F4,G3,D3,G2,E5,B4,G4,D4,D3
1498.6667,535.2381,306,1.6667,r,F6,B5,F5,B4,F4,B3,D3,D2,D2,F4,G2,F5,G3,F4,G3,D3,G2,F5,B4,G4,D4,D3
1499.0,535.3571,306,2.0,r,F6,B5,F5,B4,F4,B3,D3,D2,D2,F4,G2,F5,G3,F4,G3,D3,r,A5,B4,G4,D4,D3
1499.3333,535.4762,306,2.3333,r,F6,B5,F5,B4,F4,B3,D3,D2,D2,F4,G2,F5,G3,F4,G3,D3,r,G5,B4,G4,D4,D3
1499.6667,535.5952,306,2.6667,r,F6,B5,F5,B4,F4,B3,D3,D2,D2,F4,G2,F5,G3,F4,G3,D3,r,F5,B4,G4,D4,D3
1500.0,535.7143,306,3.0,r,F6,B5,F5,B4,F4,B3,D3,D2,D2,F4,G2,F5,G3,F4,G3,D3,r,F5,B4,G4,D4,D3
1500.3333,535.8333,306,3.3333,r,F6,B5,F5,B4,F4,B3,D3,D2,D2,F4,G2,F5,G3,F4,G3,D3,r,E5,B4,G4,D4,D3
1500.6667,535.9524,306,3.6667,r,F6,B5,F5,B4,F4,B3,D3,D2,D2,F4,G2,F5,G3,F4,G3,D3,r,F5,B4,G4,D4,D3
1501.0,536.0714,306,4.0,r,F6,B5,F5,B4,F4,B3,D3,D2,D2,F4,G2,F5,G3,F4,G3,D3,G2,A5,B4,G4,D4,D3
1501.3333,536.1905,306,4.3333,r,F6,B5,F5,B4,F4,B3,D3,D2,D2,F4,G2,F5,G3,F4,G3,D3,G2,G5,B4,G4,D4,D3
1501.6667,536.3095,306,4.6667,r,F6,B5,F5,B4,F4,B3,D3,D2,D2,F4,G2,F5,G3,F4,G3,D3,G2,F5,B4,G4,D4,D3
1502.0,536.4286,307,1.0,r,E6,B-5,E5,B-4,E4,B-3,C#3,C#3,C#2,E4,G2,E5,G3,E4,G3,C#3,G2,E5,B-4,G4,C#3,C#2
1502.3333,536.5476,307,1.3333,r,E6,B-5,E5,B-4,E4,B-3,C#3,C#3,C#2,E4,G2,E5,G3,E4,G3,C#3,G2,D5,B-4,G4,C#4,C#3
1502.6667,536.6667,307,1.6667,r,E6,B-5,E5,B-4,E4,B-3,C#3,C#3,C#2,E4,G2,E5,G3,E4,G3,C#3,G2,E5,B-4,G4,C#4,C#3
1503.0,536.7857,307,2.0,r,E6,B-5,E5,B-4,E4,B-3,C#3,C#3,C#2,E4,G2,E5,G3,E4,G3,C#3,r,G5,B-4,G4,C#4,C#3
1503.3333,536.9047,307,2.3333,r,E6,B-5,E5,B-4,E4,B-3,C#3,C#3,C#2,E4,G2,E5,G3,E4,G3,C#3,r,F5,B-4,G4,C#4,C#3
1503.6667,537.0238,307,2.6667,r,E6,B-5,E5,B-4,E4,B-3,C#3,C#3,C#2,E4,G2,E5,G3,E4,G3,C#3,r,E5,B-4,G4,C#4,C#3
1504.0,537.1429,307,3.0,r,F6,B-5,F5,B-4,F4,B-3,D3,D3,D2,F4,G2,F5,G3,F4,G3,D3,G2,F5,B-4,G4,D3,D2
1504.3333,537.2619,307,3.3333,r,F6,B-5,F5,B-4,F4,B-3,D3,D3,D2,F4,G2,F5,G3,F4,G3,D3,G2,E5,B-4,G4,D4,D3
1504.6667,537.381,307,3.6667,r,F6,B-5,F5,B-4,F4,B-3,D3,D3,D2,F4,G2,F5,G3,F4,G3,D3,G2,F5,B-4,G4,D4,D3
1505.0,537.5,307,4.0,r,F6,B-5,F5,B-4,F4,B-3,D3,D3,D2,F4,G2,F5,G3,F4,G3,D3,r,A5,B-4,G4,D4,D3
1505.3333,537.619,307,4.3333,r,F6,B-5,F5,B-4,F4,B-3,D3,D3,D2,F4,G2,F5,G3,F4,G3,D3,r,G5,B-4,G4,D4,D3
1505.6667,537.7381,307,4.6667,r,F6,B-5,F5,B-4,F4,B-3,D3,D3,D2,F4,G2,F5,G3,F4,G3,D3,r,F5,B-4,G4,D4,D3
1506.0,537.8571,308,1.0,r,G6,C#6,G5,C#5,B-4,G4,C#4,E3,E2,G4,G2,G5,G3,G4,B-3,E3,G2,G5,B-4,C#4,E3,E2
1506.3333,537.9762,308,1.3333,r,G6,C#6,G5,C#5,B-4,G4,C#4,E3,E2,G4,G2,G5,G3,G4,B-3,E3,G2,F#5,B-4,C#4,E4,E3
1506.6667,538.0952,308,1.6667,r,G6,C#6,G5,C#5,B-4,G4,C#4,E3,E2,G4,G2,G5,G3,G4,B-3,E3,G2,G5,B-4,C#4,E4,E3
1507.0,538.2143,308,2.0,r,G6,C#6,G5,C#5,B-4,G4,C#4,E3,E2,G4,G2,G5,G3,G4,B-3,E3,r,B-5,B-4,C#4,E4,E3
1507.3333,538.3333,308,2.3333,r,G6,C#6,G5,C#5,B-4,G4,C#4,E3,E2,G4,G2,G5,G3,G4,B-3,E3,r,A5,B-4,C#4,E4,E3
1507.6667,538.4524,308,2.6667,r,G6,C#6,G5,C#5,B-4,G4,C#4,E3,E2,G4,G2,G5,G3,G4,B-3,E3,r,G5,B-4,C#4,E4,E3
1508.0,538.5714,308,3.0,r,G6,C#6,G5,C#5,B-4,G4,C#4,E3,E2,G4,G2,G5,G3,G4,B-3,E3,r,G5,B-4,C#4,E3,E2
1508.3333,538.6905,308,3.3333,r,G6,C#6,G5,C#5,B-4,G4,C#4,E3,E2,G4,G2,G5,G3,G4,B-3,E3,r,F#5,B-4,C#4,E4,E3
1508.6667,538.8095,308,3.6667,r,G6,C#6,G5,C#5,B-4,G4,C#4,E3,E2,G4,G2,G5,G3,G4,B-3,E3,r,G5,B-4,C#4,E4,E3
1509.0,538.9286,308,4.0,r,G6,C#6,G5,C#5,B-4,G4,C#4,E3,E2,G4,G2,G5,G3,G4,B-3,E3,r,B-5,B-4,C#4,E4,E3
1509.3333,539.0476,308,4.3333,r,G6,C#6,G5,C#5,B-4,G4,C#4,E3,E2,G4,G2,G5,G3,G4,B-3,E3,r,A5,B-4,C#4,E4,E3
1509.6667,539.1667,308,4.6667,r,G6,C#6,G5,C#5,B-4,G4,C#4,E3,E2,G4,G2,G5,G3,G4,B-3,E3,r,G5,B-4,C#4,E4,E3
1510.0,539.2857,309,1.0,r,G6,C6,G5,C5,B-4,G4,C4,E3,E2,G4,G2,G5,G3,G4,C4,E3,G2,G5,B-4,C4,E3,E2
1510.3333,539.4047,309,1.3333,r,G6,C6,G5,C5,B-4,G4,C4,E3,E2,G4,G2,G5,G3,G4,C4,E3,G2,F#5,B-4,C4,E4,E3
1510.6667,539.5238,309,1.6667,r,G6,C6,G5,C5,B-4,G4,C4,E3,E2,G4,G2,G5,G3,G4,C4,E3,G2,G5,B-4,C4,E4,E3
1511.0,539.6429,309,2.0,r,G6,C6,G5,C5,B-4,G4,C4,E3,E2,G4,G2,G5,G3,G4,C4,E3,r,B-5,B-4,C4,E4,E3
1511.3333,539.7619,309,2.3333,r,G6,C6,G5,C5,B-4,G4,C4,E3,E2,G4,G2,G5,G3,G4,C4,E3,r,A5,B-4,C4,E4,E3
1511.6667,539.881,309,2.6667,r,G6,C6,G5,C5,B-4,G4,C4,E3,E2,G4,G2,G5,G3,G4,C4,E3,r,G5,B-4,C4,E4,E3
1512.0,540.0,309,3.0,r,G6,C6,G5,C5,B-4,G4,C4,E3,E2,G4,G2,G5,G3,G4,C4,E3,r,G5,B-4,C4,E3,E2
1512.3333,540.119,309,3.3333,r,G6,C6,G5,C5,B-4,G4,C4,E3,E2,G4,G2,G5,G3,G4,C4,E3,r,F#5,B-4,C4,E4,E3
1512.6667,540.2381,309,3.6667,r,G6,C6,G5,C5,B-4,G4,C4,E3,E2,G4,G2,G5,G3,G4,C4,E3,r,G5,B-4,C4,E4,E3
1513.0,540.3571,309,4.0,r,G6,C6,G5,C5,B-4,G4,C4,E3,E2,G4,G2,G5,G3,G4,C4,E3,r,B-5,B-4,C4,E4,E3
1513.3333,540.4762,309,4.3333,r,G6,C6,G5,C5,B-4,G4,C4,E3,E2,G4,G2,G5,G3,G4,C4,E3,r,A5,B-4,C4,E4,E3
1513.6667,540.5952,309,4.6667,r,G6,C6,G5,C5,B-4,G4,C4,E3,E2,G4,G2,G5,G3,G4,C4,E3,r,G5,B-4,C4,E4,E3
1514.0,540.7143,310,1.0,r,A6,F6,A5,C5,A4,F4,A3,F3,F2,C4,C3,C5,C4,A4,F4,F3,C3,A5,A4,C4,F3,F2
1514.25,540.8036,310,1.25,r,A6,F6,A5,C5,A4,F4,A3,F3,F2,C4,C3,C5,C4,A4,F4,F3,C3,A4,C4,A3,F3,F2
1514.5,540.8929,310,1.5,r,A6,F6,A5,C5,A4,F4,A3,F3,F1,C4,C3,C5,C4,A4,F4,F3,C3,A5,A4,C4,F2,F1
1514.75,540.9821,310,1.75,r,A6,F6,A5,C5,A4,F4,A3,F3,F1,C4,C3,C5,C4,A4,F4,F3,C3,A5,A4,C4,F2,F1
1515.0,541.0714,310,2.0,r,A6,F6,A5,C5,A4,F4,A3,F3,F1,C4,C3,r,r,A4,F4,F3,r,A5,A4,C4,F2,F1
1515.5,541.25,310,2.5,r,A6,F6,A5,C5,A4,F4,A3,F3,F1,C4,C3,r,r,A4,F4,F3,r,A5,A4,C4,F2,F1
1516.0,541.4286,310,3.0,r,A6,F6,A5,C5,A4,F4,A3,F3,F1,C4,C3,r,r,A4,F4,F3,r,A5,A4,C4,F2,F1
1516.5,541.6071,310,3.5,r,A6,F6,A5,C5,A4,F4,A3,F3,F1,C4,C3,C5,C4,A4,F4,F3,C3,A5,A4,C4,F2,F1
1517.0,541.7857,310,4.0,r,A6,F6,A5,C5,A4,F4,A3,F3,F1,C4,C3,C5,C4,A4,F4,F3,C3,A5,A4,C4,F2,F1
1517.5,541.9643,310,4.5,r,A6,F6,A5,C5,A4,F4,A3,F3,F1,C4,C3,C5,C4,A4,F4,F3,C3,A5,A4,C4,F2,F1
1518.0,542.1429,311,1.0,r,A6,F6,C6,A5,C5,A4,A3,F3,F1,C4,C3,C5,C4,A4,F4,F3,C3,C6,C5,A4,F2,F1
1518.25,542.2321,311,1.25,r,A6,F6,C6,A5,C5,A4,A3,F3,F1,C4,C3,C5,C4,A4,F4,F3,C3,A4,A4,C4,F2,F1
1518.5,542.3214,311,1.5,r,A6,F6,C6,A5,C5,A4,A3,F3,F1,C4,C3,C5,C4,A4,F4,F3,C3,C6,C5,A4,F2,F1
1518.75,542.4107,311,1.75,r,A6,F6,C6,A5,C5,A4,A3,F3,F1,C4,C3,C5,C4,A4,F4,F3,C3,C6,C5,A4,F2,F1
1519.0,542.5,311,2.0,r,A6,F6,C6,A5,C5,A4,A3,F3,F1,C4,C3,r,r,A4,F4,F3,r,C6,C5,A4,F2,F1
1520.0,542.8571,311,3.0,r,A6,F6,C6,A5,C5,A4,A3,F3,F1,C4,C3,r,r,A4,F4,F3,r,C6,C5,A4,F2,F1
1520.5,543.0357,311,3.5,r,A6,F6,C6,A5,C5,A4,A3,F3,F1,C4,C3,C5,C4,A4,F4,F3,C3,C6,C5,A4,F2,F1
1521.0,543.2143,311,4.0,r,A6,F6,C6,A5,C5,A4,A3,F3,F1,C4,C3,C5,C4,A4,F4,F3,C3,C6,C5,A4,F2,F1
1521.5,543.3929,311,4.5,r,A6,F6,C6,A5,C5,A4,A3,F3,F1,C4,C3,C5,C4,A4,F4,F3,C3,C6,C5,A4,F2,F1
1522.0,543.5714,312,1.0,r,A6,F6,C6,A5,F5,A4,A3,F3,F1,C4,C3,C5,C4,A4,F4,F3,C3,F6,F5,A4,F2,F1
1522.25,543.6607,312,1.25,r,A6,F6,C6,A5,F5,A4,A3,F3,F1,C4,C3,C5,C4,A4,F4,F3,C3,A4,A4,C4,F2,F1
1522.5,543.75,312,1.5,r,A6,F6,C6,A5,F5,A4,A3,F3,F1,C4,C3,C5,C4,A4,F4,F3,C3,F6,F5,A4,F2,F1
1522.75,543.8393,312,1.75,r,A6,F6,C6,A5,F5,A4,A3,F3,F1,C4,C3,C5,C4,A4,F4,F3,C3,F6,F5,A4,F2,F1
1523.0,543.9286,312,2.0,r,A6,F6,C6,A5,F5,A4,A3,F3,F1,F4,C4,C5,C4,A4,F4,F3,C3,F6,F5,A4,F2,F1
1523.5,544.1071,312,2.5,r,A6,F6,C6,A5,F5,A4,A3,F3,F1,F4,C4,C5,C4,A4,F4,F3,C3,F6,F5,A4,F2,F1
1524.0,544.2857,312,3.0,r,A6,F6,C6,A5,F5,A4,A3,F3,F1,F4,C4,C5,C4,A4,F4,F3,C3,F6,F5,A4,F2,F1
1526.0,545.0,313,1.0,r,A6,F6,C6,A5,F5,A4,A3,F3,F1,F4,C4,C5,C4,A4,F4,F3,C3,A6,A5,C5,F2,F1
1526.25,545.0893,313,1.25,r,A6,F6,C6,A5,F5,A4,A3,F3,F1,F4,C4,C5,C4,A4,F4,F3,C3,A4,A4,A4,F2,F1
1526.5,545.1786,313,1.5,r,A6,F6,C6,A5,F5,A4,A3,F3,F1,F4,C4,C5,C4,A4,F4,F3,C3,A6,A5,C5,F2,F1
1526.75,545.2679,313,1.75,r,A6,F6,C6,A5,F5,A4,A3,F3,F1,F4,C4,C5,C4,A4,F4,F3,C3,A6,A5,C5,F2,F1
1527.0,545.3571,313,2.0,r,A6,F6,C6,A5,F5,A4,A3,F3,F1,F4,C4,C5,C4,A4,F4,F3,C3,A6,A5,C5,F2,F1
1528.0,545.7143,313,3.0,r,A6,F6,C6,A5,F5,A4,A3,F3,F1,F4,C4,C5,C4,A4,F4,F3,C3,A6,A5,C5,F2,F1
1530.0,546.4286,314,1.0,r,G6,D6,B5,D5,D5,B4,B3,G3,G1,D4,G3,G4,G3,G4,B3,G2,G2,G6,G5,B4,G2,G1
1534.0,547.8571,315,1.0,r,G6,D6,B5,D5,G5,B4,D4,B3,G1,D4,G3,D5,G4,G4,G3,G2,G2,G5,G5,B4,G2,G1
1538.0,549.2857,316,1.0,r,E6,C6,C6,E5,E5,C5,E4,C4,C2,C4,E3,C5,E4,E4,G3,C3,C3,E5,E5,C5,C3,C2
1542.0,550.7143,317,1.0,r,G6,D6,B5,D5,G5,B4,D4,B3,G1,D4,G3,D5,G4,G4,G3,G2,G2,G5,G5,B4,G2,G1
1546.0,552.1429,318,1.0,r,E6,C6,C6,E5,E5,C5,E4,C4,C2,C4,E3,C5,E4,E4,G3,C3,C3,E5,E5,C5,C3,C2
1550.0,553.5714,319,1.0,r,G6,D6,B5,D5,G5,B4,D4,B3,G1,D4,G3,D5,G4,G4,G3,G2,G2,G5,G5,B4,G2,G1
1553.0,554.6429,319,4.0,r,r,r,r,r,r,r,G2,G2,r,r,r,r,r,r,r,r,r,r,r,r,r,r
1554.0,555.0,320,1.0,r,r,r,r,r,r,r,C3,C3,r,r,r,r,r,r,r,r,r,r,r,r,r,r
1555.0,555.3571,320,2.0,r,r,r,r,r,r,r,G2,G2,r,r,r,r,r,r,r,r,r,r,r,r,r,r
1556.0,555.7143,320,3.0,r,r,r,r,r,r,r,E3,E3,r,r,r,r,r,r,r,r,r,r,r,r,r,r
1557.0,556.0714,320,4.0,r,r,r,r,r,r,r,D3,D3,r,r,r,r,r,r,r,r,r,r,r,r,r,r
1557.75,556.3393,320,4.75,r,r,r,r,r,r,r,C3,C3,r,r,r,r,r,r,r,r,r,r,r,r,r,r
1558.0,556.4286,321,1.0,r,r,r,r,r,r,r,G3,G3,r,r,r,r,r,r,r,r,r,r,r,r,r,r
1561.0,557.5,321,4.0,r,r,r,r,r,r,r,r,r,r,E3,E3,r,r,r,r,r,r,r,r,r,r,r
1562.0,557.8571,322,1.0,r,r,r,r,r,r,r,r,r,r,C4,C4,r,r,r,r,r,r,r,r,r,r,r
1563.0,558.2143,322,2.0,r,r,r,r,r,r,r,r,r,r,G3,G3,r,r,r,r,r,r,r,r,r,r,r
1564.0,558.5714,322,3.0,r,r,r,r,r,r,r,r,r,r,E4,E4,r,r,r,r,r,r,r,r,r,r,r
1565.0,558.9286,322,4.0,r,r,r,r,r,r,r,r,r,r,D4,D4,r,r,r,r,r,r,r,r,r,r,r
1565.75,559.1964,322,4.75,r,r,r,r,r,r,r,r,r,r,C4,C4,r,r,r,r,r,r,r,r,r,r,r
1566.0,559.2857,323,1.0,r,r,r,r,r,r,r,r,r,r,G4,G4,r,r,r,r,r,r,r,r,r,r,r
1569.0,560.3571,323,4.0,r,G5,r,r,r,r,r,r,r,r,G4,G4,r,r,r,r,r,r,r,r,r,r,r
1570.0,560.7143,324,1.0,r,B5,r,r,r,r,r,r,r,r,G4,G4,r,r,r,r,r,r,r,r,F4,r,r
1570.5,560.8929,324,1.5,r,B5,r,r,r,r,r,r,r,r,G4,G4,r,r,r,r,r,r,r,r,G4,r,r
1571.0,561.0714,324,2.0,r,G5,r,r,r,r,r,r,r,r,G4,G4,r,r,r,r,r,r,D5,r,F4,r,r
1571.5,561.25,324,2.5,r,G5,r,r,r,r,r,r,r,r,G4,G4,r,r,r,r,r,r,D5,r,G4,r,r
1572.0,561.4286,324,3.0,r,D6,r,r,r,r,r,r,r,r,G4,G4,r,r,r,r,r,r,r,r,F4,r,r
1572.5,561.6071,324,3.5,r,D6,r,r,r,r,r,r,r,r,G4,G4,r,r,r,r,r,r,r,r,G4,r,r
1573.0,561.7857,324,4.0,r,C6,r,r,r,G4,r,r,r,r,G4,G4,r,r,r,r,r,r,D5,r,F4,r,r
1573.5,561.9643,324,4.5,r,C6,r,r,r,G4,r,r,r,r,G4,G4,r,r,r,r,r,r,D5,r,G4,r,r
1573.75,562.0536,324,4.75,r,B5,r,r,r,G4,r,r,r,r,G4,G4,r,r,r,r,r,r,D5,r,G4,r,r
1574.0,562.1429,325,1.0,r,C6,r,r,r,C5,r,r,r,r,G4,G4,r,r,r,r,r,r,r,r,E4,r,r
1574.5,562.3214,325,1.5,r,C6,r,r,r,C5,r,r,r,r,G4,G4,r,r,r,r,r,r,r,r,G4,r,r
1575.0,562.5,325,2.0,r,G5,r,r,r,G4,r,r,r,r,G4,G4,r,r,r,r,r,r,E5,r,E4,r,r
1575.5,562.6786,325,2.5,r,G5,r,r,r,G4,r,r,r,r,G4,G4,r,r,r,r,r,r,E5,r,G4,r,r
1576.0,562.8571,325,3.0,r,E6,r,r,r,E5,r,r,r,r,G4,G4,r,r,r,r,r,r,r,r,E4,r,r
1576.5,563.0357,325,3.5,r,E6,r,r,r,E5,r,r,r,r,G4,G4,r,r,r,r,r,r,r,r,G4,r,r
1577.0,563.2143,325,4.0,r,D6,r,r,r,D5,r,G3,r,r,G4,G4,r,r,r,r,r,r,E5,r,E4,r,r
1577.5,563.3929,325,4.5,r,D6,r,r,r,D5,r,G3,r,r,G4,G4,r,r,r,r,r,r,E5,r,G4,r,r
1577.75,563.4821,325,4.75,r,C6,r,r,r,C5,r,G3,r,r,G4,G4,r,r,r,r,r,r,E5,r,G4,r,r
1578.0,563.5714,326,1.0,r,B5,r,r,r,B4,r,B3,r,r,G4,G4,r,r,r,r,r,r,r,r,F4,F3,r
1578.5,563.75,326,1.5,r,B5,r,r,r,B4,r,B3,r,r,G4,G4,r,r,r,r,r,r,r,r,G4,G3,r
1579.0,563.9286,326,2.0,r,G5,r,r,r,G4,r,G3,r,r,G4,G4,r,r,r,r,r,r,D5,D4,F4,F3,r
1579.5,564.1071,326,2.5,r,G5,r,r,r,G4,r,G3,r,r,G4,G4,r,r,r,r,r,r,D5,D4,G4,G3,r
1580.0,564.2857,326,3.0,r,D6,r,r,r,D5,r,D4,r,r,G4,G4,r,r,r,r,r,r,r,r,F4,F3,r
1580.5,564.4643,326,3.5,r,D6,r,r,r,D5,r,D4,r,r,G4,G4,r,r,r,r,r,r,r,r,G4,G3,r
1581.0,564.6429,326,4.0,r,C6,r,G4,r,C5,r,C4,r,r,G4,G4,r,r,r,r,r,r,D5,D4,F4,F3,r
1581.5,564.8214,326,4.5,r,C6,r,G4,r,C5,r,C4,r,r,G4,G4,r,r,r,r,r,r,D5,D4,G4,G3,r
1581.75,564.9107,326,4.75,r,B5,r,G4,r,B4,r,B3,r,r,G4,G4,r,r,r,r,r,r,D5,D4,G4,G3,r
1582.0,565.0,327,1.0,r,C6,r,C5,r,C5,r,C4,r,r,G4,G4,r,r,r,r,r,r,r,r,E4,E3,r
1582.5,565.1786,327,1.5,r,C6,r,C5,r,C5,r,C4,r,r,G4,G4,r,r,r,r,r,r,r,r,G4,G3,r
1583.0,565.3571,327,2.0,r,G5,r,G4,r,G4,r,G3,r,r,G4,G4,r,r,r,r,r,r,E5,E4,E4,E3,r
1583.5,565.5357,327,2.5,r,G5,r,G4,r,G4,r,G3,r,r,G4,G4,r,r,r,r,r,r,E5,E4,G4,G3,r
1584.0,565.7143,327,3.0,r,E6,r,E5,r,E5,r,E4,r,r,G4,G4,r,r,r,r,r,r,r,r,E4,E3,r
1584.5,565.8929,327,3.5,r,E6,r,E5,r,E5,r,E4,r,r,G4,G4,r,r,r,r,r,r,r,r,G4,G3,r
1585.0,566.0714,327,4.0,G6,D6,r,D5,r,D5,r,D4,r,r,G4,G4,r,r,r,r,r,r,E5,E4,E4,E3,r
1585.5,566.25,327,4.5,G6,D6,r,D5,r,D5,r,D4,r,r,G4,G4,r,r,r,r,r,r,E5,E4,G4,G3,r
1585.75,566.3393,327,4.75,G6,C6,r,C5,r,C5,r,C4,r,r,G4,G4,r,r,r,r,r,r,E5,E4,G4,G3,r
1586.0,566.4286,328,1.0,B6,B5,r,B4,r,B4,r,B3,r,r,G4,G4,G4,G3,r,r,r,G2,r,r,F4,F3,F1
1586.5,566.6071,328,1.5,B6,B5,r,B4,r,B4,r,B3,r,r,G4,G4,G4,G3,r,r,r,G2,r,r,G4,G3,G1
1587.0,566.7857,328,2.0,G6,G5,r,G4,r,G4,r,G3,r,r,G4,G4,G4,G3,r,r,r,G2,B5,D5,F4,F3,F1
1587.5,566.9643,328,2.5,G6,G5,r,G4,r,G4,r,G3,r,r,G4,G4,G4,G3,r,r,r,G2,B5,D5,G4,G3,G1
1588.0,567.1429,328,3.0,D7,D6,r,D5,r,D5,r,D4,r,r,G4,G4,G4,G3,r,r,r,G2,r,r,F4,F3,F1
1588.5,567.3214,328,3.5,D7,D6,r,D5,r,D5,r,D4,r,r,G4,G4,G4,G3,r,r,r,G2,r,r,G4,G3,G1
1589.0,567.5,328,4.0,C7,C6,r,C5,r,C5,r,C4,r,r,G4,G4,G4,G3,r,r,r,G2,B5,D5,F4,F3,F1
1589.5,567.6786,328,4.5,C7,C6,r,C5,r,C5,r,C4,r,r,G4,G4,G4,G3,r,r,r,G2,B5,D5,G4,G3,G1
1589.75,567.7679,328,4.75,B6,B5,r,B4,r,B4,r,B3,r,r,G4,G4,G4,G3,r,r,r,G2,B5,D5,G4,G3,G1
1590.0,567.8571,329,1.0,C7,C6,C6,C5,C5,C5,C5,C4,C4,E1,C4,C4,C5,C4,r,r,r,C3,C6,G4,E4,E2,E1
1591.0,568.2143,329,2.0,B6,B5,B5,F5,r,B4,B4,F4,r,D2,C4,r,C5,C4,r,r,r,C3,B5,F4,D4,D3,D2
1592.0,568.5714,329,3.0,A6,A5,A5,E5,r,C5,C5,E4,r,C2,C4,r,C5,C4,r,r,r,C3,A5,E4,C4,C3,C2
1593.0,568.9286,329,4.0,G6,G6,r,D5,r,D5,G4,D4,r,B1,C4,r,C5,C4,r,r,r,C3,G5,D4,B3,B2,B1
1594.0,569.2857,330,1.0,F6,F6,F5,C5,A4,C5,A4,C4,A3,A1,C4,C3,C5,C4,r,r,r,C3,F5,C4,A3,A2,A1
1595.0,569.6429,330,2.0,E6,E6,E5,G5,E5,E5,E4,C4,G3,G1,C4,C3,C5,C4,r,r,r,C3,E5,G4,G3,G2,G1
1596.0,570.0,330,3.0,D6,D6,D5,A5,A4,D5,A4,A3,F3,F1,C4,C3,C5,C4,r,r,r,C3,D5,A4,A3,F2,F1
1597.0,570.3571,330,4.0,C#6,C#6,C#5,G5,G4,G4,G4,E4,E3,E1,C4,C3,C5,C4,r,r,r,C3,C#5,A4,G3,E2,E1
1598.0,570.7143,331,1.0,D6,D6,D5,A5,A4,D5,A4,D4,D3,F1,C4,C3,C5,C4,D4,C4,F3,C3,D5,A4,A3,F2,F1
1598.25,570.8036,331,1.25,C6,D6,D5,A5,A4,D5,A4,D4,D3,F1,C4,C3,C5,C4,D4,C4,F3,C3,D5,A4,A3,F2,F1
1598.5,570.8929,331,1.5,D6,D6,D5,A5,A4,D5,A4,D4,D3,F1,C4,C3,C5,C4,D4,C4,F3,C3,D5,A4,A3,F2,F1
1598.75,570.9821,331,1.75,E6,D6,D5,A5,A4,D5,A4,D4,D3,F1,C4,C3,C5,C4,D4,C4,F3,C3,D5,A4,A3,F2,F1
1599.0,571.0714,331,2.0,F6,D6,C6,A5,A4,D5,A4,D4,D3,F1,C4,C3,C5,C4,r,r,r,r,D5,A4,A3,F2,F1
1599.25,571.1607,331,2.25,G6,D6,C6,A5,A4,D5,A4,D4,D3,F1,C4,C3,C5,C4,r,r,r,r,D5,A4,A3,F2,F1
1599.5,571.25,331,2.5,A6,D6,C6,A5,A4,D5,A4,D4,D3,F1,C4,C3,C5,C4,r,r,r,r,D5,A4,A3,F2,F1
1599.75,571.3393,331,2.75,B6,D6,C6,A5,A4,D5,A4,D4,D3,F1,C4,C3,C5,C4,r,r,r,r,D5,A4,A3,F2,F1
