qstamp,tstamp,measure,beat,Violin 1,Violin 2,Violin 3,Viola 1,Viola 2,Viola 3,Violoncello 1,Violoncello 2,Violoncello 3,Violone,Harpsichord
411.5,246.9,104,4.0,E5,B4,G4,r,r,r,r,r,r,r,r
411.75,247.05,104,4.25,G5,E5,B4,r,r,r,r,r,r,r,r
412.0,247.2,104,4.5,F#5,E-5,A4,E4,E4,E4,E3,E3,E3,E2,E3
412.25,247.35,104,4.75,A5,F#5,C5,E4,E4,E4,E-3,E-3,E-3,E-2,E-3
412.5,247.5,105,1.0,G5,E5,B4,G4,G4,G4,E3,E3,E3,E2,E3
412.75,247.65,105,1.25,F#5,E-5,A4,G4,G4,G4,E3,E3,E3,E2,E3
413.0,247.8,105,1.5,G5,E5,B4,B4,B4,B4,B2,B2,B2,B1,B2
413.25,247.95,105,1.75,A5,F#5,C5,B4,B4,B4,A2,A2,A2,A1,A2
413.5,248.1,105,2.0,G5,E5,B4,G4,G4,G4,B2,B2,B2,B1,B2
413.75,248.25,105,2.25,B5,G5,E5,G4,G4,G4,B2,B2,B2,B1,B2
414.0,248.4,105,2.5,A5,F#5,B4,E4,E4,E4,E3,E3,E3,E2,E3
414.25,248.55,105,2.75,C6,A5,F#5,E4,E4,E4,E-3,E-3,E-3,E-2,E-3
414.5,248.7,105,3.0,B5,G5,B4,G4,G4,G4,E3,E3,E3,E2,E3
414.75,248.85,105,3.25,A5,F#5,E5,G4,G4,G4,E3,E3,E3,E2,E3
415.0,249.0,105,3.5,B5,G5,B4,B4,B4,B4,G2,G2,G2,G1,G2
415.25,249.15,105,3.75,C6,A5,E-5,B4,B4,B4,F#2,F#2,F#2,F#1,F#2
415.5,249.3,105,4.0,B5,G5,B4,G4,G4,G4,G2,G2,G2,G1,G2
415.75,249.45,105,4.25,C6,A5,E5,G4,G4,G4,G2,G2,G2,G1,G2
416.0,249.6,105,4.5,B5,G5,B4,E4,E4,E4,E3,E3,E3,E2,E3
416.25,249.75,105,4.75,A5,F#5,E-5,E4,E4,E4,E-3,E-3,E-3,E-2,E-3
416.5,249.9,106,1.0,G5,E5,B4,B4,B4,B4,E3,E3,E3,E2,E3
416.75,250.05,106,1.25,A5,F#5,C5,B4,B4,B4,E3,E3,E3,E2,E3
417.0,250.2,106,1.5,G5,E5,B4,B4,B4,B4,E2,E2,E2,E1,E2
417.25,250.35,106,1.75,F#5,E-5,A4,B4,B4,B4,F#2,F#2,F#2,F#1,F#2
417.5,250.5,106,2.0,E5,E5,B4,B4,B4,B4,G2,G2,G2,G1,G2
417.75,250.65,106,2.25,G5,E5,B4,B4,B4,B4,G2,G2,G2,G1,G2
418.0,250.8,106,2.5,F#5,C5,F#4,r,r,r,A2,A2,A2,A1,A2
418.25,250.95,106,2.75,E5,C5,F#4,r,r,r,A2,A2,A2,A1,A2
418.5,251.1,106,3.0,E-5,B4,F#4,r,r,r,B2,B2,B2,B1,B2
418.75,251.25,106,3.25,E-5,B4,F#4,r,r,r,A2,A2,A2,A1,A2
419.0,251.4,106,3.5,B4,F#4,E-4,B3,B3,B3,B2,B2,B2,B1,B2
419.25,251.55,106,3.75,B4,F#4,E-4,A3,A3,A3,C3,C3,C3,C2,C3
419.5,251.7,106,4.0,r,r,r,B3,B3,B3,B2,B2,B2,B1,B2
419.75,251.85,106,4.25,r,r,r,C4,C4,C4,C3,C3,C3,C2,C3
420.0,252.0,106,4.5,G5,G5,G5,B3,B3,B3,B2,B2,B2,B1,B2
420.25,252.15,106,4.75,F#5,F#5,F#5,A3,A3,A3,A2,A2,A2,A1,A2
420.5,252.3,107,1.0,G5,G5,G5,G3,G3,G3,G2,G2,G2,G1,G2
420.75,252.45,107,1.25,G5,G5,G5,F#3,F#3,F#3,G2,G2,G2,G1,G2
421.0,252.6,107,1.5,D5,D5,D5,G3,G3,G3,G2,G2,G2,G1,G2
421.25,252.75,107,1.75,C5,C5,C5,A3,A3,A3,G2,G2,G2,G1,G2
421.5,252.9,107,2.0,D5,D5,D5,G3,G3,G3,r,r,r,r,r
421.75,253.05,107,2.25,D5,D5,D5,B3,B3,B3,r,r,r,r,r
422.0,253.2,107,2.5,G5,G5,G5,A3,A3,A3,D3,D3,D3,D2,D3
422.25,253.35,107,2.75,F#5,F#5,F#5,C4,C4,C4,D3,D3,D3,D2,D3
422.5,253.5,107,3.0,G5,G5,G5,B3,B3,B3,G3,G3,G3,G2,G3
422.75,253.65,107,3.25,G5,G5,G5,A3,A3,A3,F#3,F#3,F#3,F#2,F#3
423.0,253.8,107,3.5,B4,B4,B4,B3,B3,B3,G3,G3,G3,G2,G3
423.25,253.95,107,3.75,A4,A4,A4,C4,C4,C4,A3,A3,A3,A2,A3
423.5,254.1,107,4.0,B4,B4,B4,B3,B3,B3,G3,G3,G3,G2,G3
423.75,254.25,107,4.25,B4,B4,B4,D4,D4,D4,B3,B3,B3,B2,B3
424.0,254.4,107,4.5,G5,G5,G5,C4,C4,C4,A3,A3,A3,A2,A3
424.25,254.55,107,4.75,F#5,F#5,F#5,E4,E4,E4,C4,C4,C4,C3,C4
424.5,254.7,108,1.0,G5,G5,G5,D4,D4,D4,B3,B3,B3,B2,B3
424.75,254.85,108,1.25,G5,G5,G5,E4,E4,E4,C4,C4,C4,C3,C4
425.0,255.0,108,1.5,G4,G4,G4,D4,D4,D4,B3,B3,B3,B2,B3
425.25,255.15,108,1.75,A4,A4,A4,C4,C4,C4,A3,A3,A3,A2,A3
425.5,255.3,108,2.0,B4,B4,B4,B3,B3,B3,G3,G3,G3,G2,G3
425.75,255.45,108,2.25,B4,B4,B4,G4,G4,G4,B3,B3,B3,B2,B3
426.0,255.6,108,2.5,C#5,C#5,C#5,F#4,F#4,F#4,A3,A3,A3,A2,A3
426.25,255.75,108,2.75,C#5,C#5,C#5,E4,E4,E4,G3,G3,G3,G2,G3
426.5,255.9,108,3.0,D5,D5,D5,D4,D4,D4,F#3,F#3,F#3,F#2,F#3
426.75,256.05,108,3.25,D5,D5,D5,D5,D5,D5,B3,B3,B3,B2,B3
427.0,256.2,108,3.5,D4,D4,D4,C#5,C#5,C#5,A3,A3,A3,A2,A3
427.25,256.35,108,3.75,D4,D4,D4,B4,B4,B4,G3,G3,G3,G2,G3
427.5,256.5,108,4.0,r,r,r,A4,A4,A4,F#3,F#3,F#3,F#2,F#3
427.75,256.65,108,4.25,r,D5,r,B4,B4,B4,G3,G3,G3,G2,G3
428.0,256.8,108,4.5,r,A4,r,A4,A4,A4,F#3,F#3,F#3,F#2,F#3
428.25,256.95,108,4.75,r,B4,r,G4,G4,G4,E3,E3,E3,E2,E3
428.5,257.1,109,1.0,F#5,C5,A4,A4,F#4,F#4,D3,D3,D3,D2,D3
428.75,257.25,109,1.25,E5,B4,G4,A4,F#4,F#4,D3,D3,D3,D2,D3
429.0,257.4,109,1.5,F#5,C5,A4,A4,F#4,D4,D3,D3,D3,D2,D3
429.25,257.55,109,1.75,F#5,A5,A4,A4,F#4,D4,D3,D3,D3,D2,D3
429.5,257.7,109,2.0,r,F#5,r,A4,F#4,D4,r,r,r,r,r
429.75,257.85,109,2.25,r,C5,r,A4,F#4,D4,r,r,r,r,r
430.0,258.0,109,2.5,r,A4,r,A4,F#4,D4,r,r,r,r,r
430.25,258.15,109,2.75,r,D4,r,A4,F#4,D4,r,r,r,r,r
430.5,258.3,109,3.0,F#5,C5,A4,A4,F#4,D4,D3,D3,D3,D2,D3
430.75,258.45,109,3.25,E5,B4,G4,A4,F#4,D4,D3,D3,D3,D2,D3
431.0,258.6,109,3.5,F#5,C5,A4,A4,F#4,D4,D3,D3,D3,D2,D3
431.25,258.75,109,3.75,F#5,A5,A4,A4,F#4,D4,D3,D3,D3,D2,D3
431.5,258.9,109,4.0,r,F#5,r,A4,F#4,D4,r,r,r,r,r
431.75,259.05,109,4.25,r,C5,r,A4,F#4,D4,r,r,r,r,r
432.0,259.2,109,4.5,r,A4,r,A4,F#4,D4,r,r,r,r,r
432.25,259.35,109,4.75,r,D4,r,A4,F#4,D4,r,r,r,r,r
432.5,259.5,110,1.0,F5,B4,D5,B4,G4,D4,G2,G2,G2,G1,G2
432.75,259.65,110,1.25,E5,A4,C5,B4,G4,D4,G2,G2,G2,G1,G2
433.0,259.8,110,1.5,F5,B4,D5,B4,D4,G3,G2,G2,G2,G1,G2
433.25,259.95,110,1.75,D6,B4,D5,B4,D4,G3,G2,G2,G2,G1,G2
433.5,260.1,110,2.0,B5,r,r,B4,D4,G3,r,r,r,r,r
433.75,260.25,110,2.25,F5,r,r,B4,D4,G3,r,r,r,r,r
434.0,260.4,110,2.5,D5,r,r,B4,D4,G3,r,r,r,r,r
434.25,260.55,110,2.75,G4,r,r,B4,D4,G3,r,r,r,r,r
434.5,260.7,110,3.0,F5,B4,D5,B4,D4,G3,G2,G2,G2,G1,G2
434.75,260.85,110,3.25,E5,A4,C5,B4,D4,G3,G2,G2,G2,G1,G2
435.0,261.0,110,3.5,F5,B4,D5,B4,D4,G3,G2,G2,G2,G1,G2
435.25,261.15,110,3.75,D6,B4,D5,B4,D4,G3,G2,G2,G2,G1,G2
435.5,261.3,110,4.0,B5,r,r,B4,D4,G3,r,r,r,r,r
435.75,261.45,110,4.25,F5,r,r,B4,D4,G3,r,r,r,r,r
436.0,261.6,110,4.5,D5,r,r,B4,D4,G3,r,r,r,r,r
436.25,261.75,110,4.75,G4,r,r,B4,D4,G3,r,r,r,r,r
436.5,261.9,111,1.0,E5,B4,D5,B4,E4,B3,G#2,G#2,G#2,G#1,G#2
436.75,262.05,111,1.25,F5,A4,C5,B4,E4,B3,G#2,G#2,G#2,G#1,G#2
437.0,262.2,111,1.5,E5,B4,D5,B4,E4,G#3,G#2,G#2,G#2,G#1,G#2
437.25,262.35,111,1.75,E5,B4,B5,B4,E4,G#3,G#2,G#2,G#2,G#1,G#2
437.5,262.5,111,2.0,r,r,G#5,B4,E4,G#3,r,r,r,r,r
437.75,262.65,111,2.25,r,r,D5,B4,E4,G#3,r,r,r,r,r
438.0,262.8,111,2.5,r,r,B4,B4,E4,G#3,r,r,r,r,r
438.25,262.95,111,2.75,r,r,E4,B4,E4,G#3,r,r,r,r,r
438.5,263.1,111,3.0,E5,B4,D5,B4,E4,G#3,G#2,G#2,G#2,G#1,G#2
438.75,263.25,111,3.25,F5,A4,C5,B4,E4,G#3,G#2,G#2,G#2,G#1,G#2
439.0,263.4,111,3.5,E5,B4,D5,B4,E4,G#3,G#2,G#2,G#2,G#1,G#2
439.25,263.55,111,3.75,E5,B4,B5,B4,E4,G#3,G#2,G#2,G#2,G#1,G#2
439.5,263.7,111,4.0,r,r,G#5,B4,E4,G#3,r,r,r,r,r
439.75,263.85,111,4.25,r,r,D5,B4,E4,G#3,r,r,r,r,r
440.0,264.0,111,4.5,r,r,B4,B4,E4,G#3,r,r,r,r,r
440.25,264.15,111,4.75,r,r,E4,B4,E4,G#3,r,r,r,r,r
440.5,264.3,112,1.0,E5,A4,C#5,G4,C#5,E4,A2,A2,A2,A1,A2
440.75,264.45,112,1.25,E5,A4,C#5,F#4,B4,D4,A2,A2,A2,A1,A2
441.0,264.6,112,1.5,E5,A4,C#5,G4,C#5,E4,A2,A2,A2,A1,A2
441.25,264.75,112,1.75,E5,A4,C#5,E5,C#5,E4,A2,A2,A2,A1,A2
441.5,264.9,112,2.0,E5,A4,C#5,C#5,r,r,r,r,r,r,r
441.75,265.05,112,2.25,E5,A4,C#5,G4,r,r,r,r,r,r,r
442.0,265.2,112,2.5,E5,A4,C#5,E4,r,r,r,r,r,r,r
442.25,265.35,112,2.75,E5,A4,C#5,A3,r,r,r,r,r,r,r
442.5,265.5,112,3.0,E5,A4,C#5,G4,C#5,E4,A2,A2,A2,A1,A2
442.75,265.65,112,3.25,E5,A4,C#5,F#4,B4,D4,A2,A2,A2,A1,A2
443.0,265.8,112,3.5,E5,A4,C#5,G4,C#5,E4,A2,A2,A2,A1,A2
443.25,265.95,112,3.75,E5,A4,C#5,E5,C#5,E4,A2,A2,A2,A1,A2
443.5,266.1,112,4.0,E5,A4,C#5,C5,r,r,r,r,r,r,r
443.75,266.25,112,4.25,E5,A4,C#5,G4,r,r,r,r,r,r,r
444.0,266.4,112,4.5,E5,A4,C#5,E4,r,r,r,r,r,r,r
444.25,266.55,112,4.75,E5,A4,C#5,A3,r,r,r,r,r,r,r
444.5,266.7,113,1.0,A5,C5,A4,A4,E-4,C5,F#2,F#2,F#2,F#1,F#2
444.75,266.85,113,1.25,A5,C5,A4,G4,D4,B4,F#2,F#2,F#2,F#1,F#2
445.0,267.0,113,1.5,A5,C5,A4,A4,E-4,C5,F#2,F#2,F#2,F#1,F#2
445.25,267.15,113,1.75,A5,C5,A4,A4,C5,C5,F#2,F#2,F#2,F#1,F#2
445.5,267.3,113,2.0,A5,C5,A4,r,A4,r,r,r,r,r,r
445.75,267.45,113,2.25,A5,C5,A4,r,F#4,r,r,r,r,r,r
446.0,267.6,113,2.5,A5,C5,A4,r,E-4,r,r,r,r,r,r
446.25,267.75,113,2.75,A5,C5,A4,r,C4,r,r,r,r,r,r
446.5,267.9,113,3.0,A5,C5,A4,A4,E-4,C5,F#2,F#2,F#2,F#1,F#2
446.75,268.05,113,3.25,A5,C5,A4,G4,D4,B4,F#2,F#2,F#2,F#1,F#2
447.0,268.2,113,3.5,A5,C5,A4,A4,E-4,C5,F#2,F#2,F#2,F#1,F#2
447.25,268.35,113,3.75,A5,C5,A4,A4,C5,C5,F#2,F#2,F#2,F#1,F#2
447.5,268.5,113,4.0,A5,C5,A4,r,A4,r,r,r,r,r,r
447.75,268.65,113,4.25,A5,C5,A4,r,F#4,r,r,r,r,r,r
448.0,268.8,113,4.5,A5,C5,A4,r,E-4,r,r,r,r,r,r
448.25,268.95,113,4.75,A5,C5,A4,r,C4,r,r,r,r,r,r
448.5,269.1,114,1.0,G#5,D5,B4,D5,F4,B3,F2,F2,F2,F1,F2
448.75,269.25,114,1.25,G#5,D5,B4,C5,G4,A3,F2,F2,F2,F1,F2
449.0,269.4,114,1.5,G#5,D5,B4,D5,F4,B3,F2,F2,F2,F1,F2
449.25,269.55,114,1.75,G#5,D5,B4,D5,F4,G#4,F2,F2,F2,F1,F2
449.5,269.7,114,2.0,G#5,D5,B4,r,r,F4,r,r,r,r,r
449.75,269.85,114,2.25,G#5,D5,B4,r,r,D4,r,r,r,r,r
450.0,270.0,114,2.5,G#5,D5,B4,r,r,B3,r,r,r,r,r
450.25,270.15,114,2.75,G#5,D5,B4,r,r,F3,r,r,r,r,r
450.5,270.3,114,3.0,G#5,D5,B4,D5,F4,B3,F2,F2,F2,F1,F2
450.75,270.45,114,3.25,G#5,D5,B4,C5,G4,A3,F2,F2,F2,F1,F2
451.0,270.6,114,3.5,G#5,D5,B4,D5,F4,B3,F2,F2,F2,F1,F2
451.25,270.75,114,3.75,G#5,D5,B4,D5,F4,G#4,F2,F2,F2,F1,F2
451.5,270.9,114,4.0,G#5,D5,B4,r,r,F4,r,r,r,r,r
451.75,271.05,114,4.25,G#5,D5,B4,r,r,D4,r,r,r,r,r
452.0,271.2,114,4.5,G#5,D5,B4,r,r,B3,r,r,r,r,r
452.25,271.35,114,4.75,G#5,D5,B4,r,r,F3,r,r,r,r,r
452.5,271.5,115,1.0,G5,E5,B-4,r,r,E3,C#2,C#2,C#2,C#1,C#2
452.75,271.65,115,1.25,F#5,D5,A4,r,r,E3,D2,D2,D2,C#1,C#2
453.0,271.8,115,1.5,G5,E5,B-4,r,r,r,C#2,C#2,C#2,C#1,C#2
453.25,271.95,115,1.75,G5,E5,B-4,r,r,r,B-3,B-3,B-3,C#1,C#2
453.5,272.1,115,2.0,r,r,r,B-4,G4,E4,G3,G3,G3,C#1,C#2
453.75,272.25,115,2.25,r,r,r,C5,A4,F#4,E3,E3,E3,C#1,C#2
454.0,272.4,115,2.5,r,r,r,B-4,G4,E4,C#3,C#3,C#3,C#1,C#2
454.25,272.55,115,2.75,r,r,r,B-4,G4,E4,G2,G2,G2,C#1,C#2
454.5,272.7,115,3.0,G5,E5,B-4,r,r,r,C#2,C#2,C#2,C#1,C#2
454.75,272.85,115,3.25,F#5,D5,A4,r,r,r,D2,D2,D2,C#1,C#2
455.0,273.0,115,3.5,G5,E5,B-4,r,r,r,C#2,C#2,C#2,C#1,C#2
455.25,273.15,115,3.75,G5,E5,B-4,r,r,r,B-3,B-3,B-3,C#1,C#2
455.5,273.3,115,4.0,r,r,r,B-4,G4,E4,G3,G3,G3,C#1,C#2
455.75,273.45,115,4.25,r,r,r,C5,A4,F#4,E3,E3,E3,C#1,C#2
456.0,273.6,115,4.5,r,r,r,B-4,G4,E4,C#3,C#3,C#3,C#1,C#2
456.25,273.75,115,4.75,r,r,r,B-4,G4,E4,G2,G2,G2,C#1,C#2
456.5,273.9,116,1.0,G5,D5,B-4,r,r,r,D2,D2,D2,D1,D2
456.75,274.05,116,1.25,F#5,C5,A4,r,r,r,E-2,E-2,E-2,D1,D2
457.0,274.2,116,1.5,G5,D5,B-4,r,r,r,D2,D2,D2,D1,D2
457.25,274.35,116,1.75,G5,D5,B-4,r,r,r,B-3,B-3,B-3,D1,D2
457.5,274.5,116,2.0,r,r,r,B-4,G4,D4,G3,G3,G3,D1,D2
457.75,274.65,116,2.25,r,r,r,C5,A4,E-4,D3,D3,D3,D1,D2
458.0,274.8,116,2.5,r,r,r,B-4,G4,D4,B-2,B-2,B-2,D1,D2
458.25,274.95,116,2.75,r,r,r,B-4,G4,D4,G2,G2,G2,D1,D2
458.5,275.1,116,3.0,G5,D5,B-4,r,r,r,D2,D2,D2,D1,D2
458.75,275.25,116,3.25,F#5,C5,A4,r,r,r,E-2,E-2,E-2,D1,D2
459.0,275.4,116,3.5,G5,D5,B-4,r,r,r,D2,D2,D2,D1,D2
459.25,275.55,116,3.75,G5,D5,B-4,r,r,r,B-3,B-3,B-3,D1,D2
459.5,275.7,116,4.0,r,r,r,B-4,G4,D4,G3,G3,G3,D1,D2
459.75,275.85,116,4.25,r,r,r,C5,A4,E-4,D3,D3,D3,D1,D2
460.0,276.0,116,4.5,r,r,r,B-4,G4,D4,B-2,B-2,B-2,D1,D2
460.25,276.15,116,4.75,r,r,r,B-4,G4,D4,G2,G2,G2,D1,D2
460.5,276.3,117,1.0,G5,E5,C#5,r,r,r,D2,D2,D2,D1,D2
460.75,276.45,117,1.25,F#5,E-5,B-4,r,r,r,E-2,E-2,E-2,D1,D2
461.0,276.6,117,1.5,G5,E5,C#5,r,r,r,D2,D2,D2,D1,D2
461.25,276.75,117,1.75,G5,E5,C#5,r,r,r,C#4,C#4,C#4,D1,D2
461.5,276.9,117,2.0,r,r,r,B-4,G4,E4,B-3,B-3,B-3,D1,D2
461.75,277.05,117,2.25,r,r,r,C5,A4,D4,G3,G3,G3,D1,D2
462.0,277.2,117,2.5,r,r,r,B-4,G4,E4,E3,E3,E3,D1,D2
462.25,277.35,117,2.75,r,r,r,B-4,G4,E4,C#3,C#3,C#3,D1,D2
462.5,277.5,117,3.0,G5,E5,C#5,r,r,r,D2,D2,D2,D1,D2
462.75,277.65,117,3.25,F#5,E-5,B-4,r,r,r,E-2,E-2,E-2,D1,D2
463.0,277.8,117,3.5,G5,E5,C#5,r,r,r,D2,D2,D2,D1,D2
463.25,277.95,117,3.75,G5,E5,C#5,r,r,r,C#4,C#4,C#4,D1,D2
463.5,278.1,117,4.0,r,r,r,B-4,G4,E4,B-3,B-3,B-3,D1,D2
463.75,278.25,117,4.25,r,r,r,C5,A4,D4,G3,G3,G3,D1,D2
464.0,278.4,117,4.5,r,r,r,B-4,G4,E4,E3,E3,E3,D1,D2
464.25,278.55,117,4.75,r,r,r,B-4,G4,E4,C#3,C#3,C#3,D1,D2
464.5,278.7,118,1.0,G5,D5,B-4,r,r,r,D2,D2,D2,D1,D2
464.75,278.85,118,1.25,F#5,C5,A4,r,r,r,E-2,E-2,E-2,D1,D2
465.0,279.0,118,1.5,G5,D5,B-4,r,r,r,D2,D2,D2,D1,D2
465.25,279.15,118,1.75,G5,D5,B-4,r,r,r,D4,D4,D4,D1,D2
465.5,279.3,118,2.0,r,r,r,B-4,G4,D4,B-3,B-3,B-3,D1,D2
465.75,279.45,118,2.25,r,r,r,C5,A4,E-4,G3,G3,G3,D1,D2
466.0,279.6,118,2.5,r,r,r,B-4,G4,D4,D3,D3,D3,D1,D2
466.25,279.75,118,2.75,r,r,r,B-4,G4,D4,B-2,B-2,B-2,D1,D2
466.5,279.9,118,3.0,G5,D5,B-4,r,r,r,D2,D2,D2,D1,D2
466.75,280.05,118,3.25,F#5,C5,A4,r,r,r,E-2,E-2,E-2,D1,D2
467.0,280.2,118,3.5,G5,D5,B-4,r,r,r,D2,D2,D2,D1,D2
467.25,280.35,118,3.75,G5,D5,B-4,r,r,r,D4,D4,D4,D1,D2
467.5,280.5,118,4.0,r,r,r,B-4,G4,D4,B-3,B-3,B-3,D1,D2
467.75,280.65,118,4.25,r,r,r,C5,A4,E-4,G3,G3,G3,D1,D2
468.0,280.8,118,4.5,r,r,r,B-4,G4,D4,D3,D3,D3,D1,D2
468.25,280.95,118,4.75,r,r,r,B-4,G4,D4,B-2,B-2,B-2,D1,D2
468.5,281.1,119,1.0,F#5,C5,A4,r,r,r,D2,D2,D2,D1,D2
468.75,281.25,119,1.25,G5,B4,G4,r,r,r,E-2,E-2,E-2,D1,D2
469.0,281.4,119,1.5,F#5,C5,A4,r,r,r,D2,D2,D2,D1,D2
469.25,281.55,119,1.75,F#5,C5,A4,r,r,r,E-4,E-4,E-4,D1,D2
469.5,281.7,119,2.0,r,r,r,A4,F#4,C4,C4,C4,C4,D1,D2
469.75,281.85,119,2.25,r,r,r,B-4,G4,D4,A3,A3,A3,D1,D2
470.0,282.0,119,2.5,r,r,r,A4,F#4,C4,F#3,F#3,F#3,D1,D2
470.25,282.15,119,2.75,r,r,r,A4,F#4,C4,D3,D3,D3,D1,D2
470.5,282.3,119,3.0,F#5,C5,A4,r,r,r,D2,D2,D2,D1,D2
470.75,282.45,119,3.25,G5,B4,G4,r,r,r,E-2,E-2,E-2,D1,D2
471.0,282.6,119,3.5,F#5,C5,A4,r,r,r,D2,D2,D2,D1,D2
471.25,282.75,119,3.75,F#5,C5,A4,r,r,r,E-4,E-4,E-4,D1,D2
471.5,282.9,119,4.0,r,r,r,A4,F#4,C4,C4,C4,C4,D1,D2
471.75,283.05,119,4.25,r,r,r,B-4,G4,D4,A3,A3,A3,D1,D2
472.0,283.2,119,4.5,r,r,r,A4,F#4,C4,F#3,F#3,F#3,D1,D2
472.25,283.35,119,4.75,r,r,r,A4,F#4,C4,D3,D3,D3,D1,D2
472.5,283.5,120,1.0,G5,B-4,G4,B-4,D4,D4,G2,G2,G2,G1,G2
473.0,283.8,120,1.5,E-5,r,r,G4,r,r,r,r,r,G2,G3
473.25,283.95,120,1.75,D5,r,r,F#4,r,r,r,r,r,G2,G3
473.5,284.1,120,2.0,E-5,r,r,G4,r,r,r,r,r,G2,G3
474.0,284.4,120,2.5,r,B-4,r,r,G3,r,r,r,r,G1,G2
474.25,284.55,120,2.75,r,A4,r,r,F#3,r,r,r,r,G1,G2
474.5,284.7,120,3.0,r,B-4,r,r,G3,r,r,r,r,G1,G2
475.0,285.0,120,3.5,r,r,G4,r,r,E-3,r,r,r,G2,G3
475.25,285.15,120,3.75,r,r,F#4,r,r,D3,r,r,r,G2,G3
475.5,285.3,120,4.0,r,r,G4,r,r,E-3,r,r,r,G2,G3
476.0,285.6,120,4.5,B-5,E-5,B-4,G4,G4,B-3,G3,G3,G3,G1,G2
476.5,285.9,121,1.0,A5,E-5,C5,A4,C4,F4,F2,F2,F2,F1,F2
477.0,286.2,121,1.5,D5,r,r,F4,r,r,r,r,r,F2,F3
477.25,286.35,121,1.75,C#5,r,r,E4,r,r,r,r,r,F2,F3
477.5,286.5,121,2.0,D5,r,r,F4,r,r,r,r,r,F2,F3
478.0,286.8,121,2.5,r,A4,r,r,F3,r,r,r,r,F1,F2
478.25,286.95,121,2.75,r,G4,r,r,E3,r,r,r,r,F1,F2
478.5,287.1,121,3.0,r,A4,r,r,F3,r,r,r,r,F1,F2
479.0,287.4,121,3.5,r,r,F4,r,r,D3,r,r,r,F2,F3
479.25,287.55,121,3.75,r,r,E4,r,r,C3,r,r,r,F2,F3
479.5,287.7,121,4.0,r,r,F4,r,r,D3,r,r,r,F2,F3
480.0,288.0,121,4.5,A5,D5,A4,F4,F4,A3,F3,F3,F3,F1,F2
480.5,288.3,122,1.0,G5,D5,B-4,G4,B-3,E-4,E-2,E-2,E-2,E-1,E-2
481.0,288.6,122,1.5,C5,r,r,E-4,r,r,r,r,r,E-2,E-3
481.25,288.75,122,1.75,B4,r,r,D4,r,r,r,r,r,E-2,E-3
481.5,288.9,122,2.0,C5,r,r,E-4,r,r,r,r,r,E-2,E-3
482.0,289.2,122,2.5,r,G4,r,r,E-3,r,r,r,r,E-1,E-2
482.25,289.35,122,2.75,r,F#4,r,r,D3,r,r,r,r,E-1,E-2
482.5,289.5,122,3.0,r,G4,r,r,E-3,r,r,r,r,E-1,E-2
483.0,289.8,122,3.5,r,r,E-4,r,r,C3,r,r,r,E-2,E-3
483.25,289.95,122,3.75,r,r,D4,r,r,D3,r,r,r,E-2,E-3
483.5,290.1,122,4.0,r,r,E-4,r,r,C3,r,r,r,E-2,E-3
484.0,290.4,122,4.5,G5,C5,G4,G4,E-4,G3,E-3,E-3,E-3,E-1,E-2
484.5,290.7,123,1.0,F#5,C5,D4,A4,A3,D4,D2,D2,D2,D1,D2
484.75,290.85,123,1.25,F#5,C5,D4,F#4,A3,D4,D2,D2,D2,D1,D2
485.0,291.0,123,1.5,A5,F#5,C5,D4,A3,D4,D2,D2,D2,D1,D2
485.25,291.15,123,1.75,G5,G5,B-4,E4,A3,D4,D2,D2,D2,D1,D2
485.5,291.3,123,2.0,A5,F#5,C5,F#4,r,r,r,r,r,r,r
485.75,291.45,123,2.25,A5,F#5,C5,G4,r,r,r,r,r,r,r
486.0,291.6,123,2.5,r,r,r,A4,D4,F#4,D3,D3,D3,D2,D3
486.25,291.75,123,2.75,r,r,r,B-4,D4,F#4,D3,D3,D3,D2,D3
486.5,291.9,123,3.0,r,r,r,C5,A3,F#4,D2,D2,D2,D1,D2
486.75,292.05,123,3.25,r,r,r,C5,C4,F#4,D2,D2,D2,D1,D2
487.0,292.2,123,3.5,C6,A5,F#5,C5,F#3,F#4,D2,D2,D2,D1,D2
487.25,292.35,123,3.75,B-5,G5,E5,C5,G3,F#4,D2,D2,D2,D1,D2
487.5,292.5,123,4.0,C6,F#5,D5,r,A3,r,r,r,r,r,r
487.75,292.65,123,4.25,C6,F#5,D5,r,B-3,r,r,r,r,r,r
488.0,292.8,123,4.5,r,r,r,A4,C4,F#4,D3,D3,D3,D2,D3
488.25,292.95,123,4.75,r,r,r,A4,D4,F#4,D3,D3,D3,D2,D3
488.5,293.1,124,1.0,r,r,r,F#4,E-4,A4,C2,C2,C2,C1,C2
488.75,293.25,124,1.25,r,r,r,F#4,E-4,C4,C2,C2,C2,C1,C2
489.0,293.4,124,1.5,E-6,C6,A5,F#4,E-4,A3,C2,C2,C2,C1,C2
489.25,293.55,124,1.75,D6,B-5,G5,F#4,E-4,B-3,C2,C2,C2,C1,C2
489.5,293.7,124,2.0,E-6,A5,F#5,r,r,C4,r,r,r,r,r
489.75,293.85,124,2.25,E-6,A5,F#5,r,r,D4,r,r,r,r,r
490.0,294.0,124,2.5,r,r,r,A4,A3,E4,C3,C3,C3,C2,C3
490.25,294.15,124,2.75,r,r,r,A4,A3,F#4,C3,C3,C3,C2,C3
490.5,294.3,124,3.0,r,r,r,D4,B-3,G4,B-2,B-2,B-2,B-1,B-2
