qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,A Clarinet 1,A Clarinet 2,Bassoon 1,Bassoon 2,D Horn 1,D Horn 2,E Horn 3,E Horn 4,D Trumpet 1,D Trumpet 2,Trombone 1,Trombone 2,Trombone 3,Tuba,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
128.0,53.3333,33,1.0,D6,B-5,D5,B-4,D5,B-4,G3,G2,D4,D3,r,r,D5,D4,r,r,r,r,D3,B-5,B-4,D5,G3,G2
128.5,53.5417,33,1.5,D6,B-5,D5,B-4,D5,B-4,A3,A2,D4,D3,r,r,D5,D4,r,r,r,r,D3,B-5,B-4,D5,A3,A2
129.0,53.75,33,2.0,D6,B-5,D5,B-4,D5,B-4,B-3,B-2,D4,D3,r,r,D5,D4,r,r,r,r,D3,B-5,B-4,D5,B-3,B-2
129.5,53.9583,33,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
130.0,54.1667,33,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,r,r,r
130.5,54.375,33,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,r,r,r
131.0,54.5833,33,4.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,r,r,r
131.5,54.7917,33,4.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
132.0,55.0,34,1.0,D6,B5,D5,B4,D5,B4,G#3,G#2,D4,D3,r,r,D5,D4,r,r,r,r,D3,B5,B4,D5,G#3,G#2
132.5,55.2083,34,1.5,D6,B5,D5,B4,D5,B4,A3,A2,D4,D3,r,r,D5,D4,r,r,r,r,D3,B5,B4,D5,A3,A2
133.0,55.4167,34,2.0,D6,B5,D5,B4,D5,B4,B3,B2,D4,D3,r,r,D5,D4,r,r,r,r,D3,B5,B4,D5,B3,B2
133.5,55.625,34,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
134.0,55.8333,34,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,G#4,r,r,r
134.5,56.0417,34,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,r,r,r
135.0,56.25,34,4.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,G#4,r,r,r
135.5,56.4583,34,4.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
136.0,56.6667,35,1.0,D6,B5,D5,B4,D5,B4,G#3,G#2,D4,D3,r,r,D5,D4,r,r,r,r,D3,B5,B4,D5,G#3,G#2
136.5,56.875,35,1.5,D6,B5,D5,B4,D5,B4,A3,A2,D4,D3,r,r,D5,D4,r,r,r,r,D3,B5,B4,D5,A3,A2
137.0,57.0833,35,2.0,D6,B5,D5,B4,D5,B4,B3,B2,D4,D3,r,r,D5,D4,r,r,r,r,D3,B5,B4,D5,B3,B2
137.5,57.2917,35,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
138.0,57.5,35,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,G#4,r,r,r
138.5,57.7083,35,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,r,r,r
139.0,57.9167,35,4.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,G#4,r,r,r
139.5,58.125,35,4.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
140.0,58.3333,36,1.0,D6,G#5,D5,G#4,D5,G#4,B3,B2,D4,D3,E4,E3,D5,D4,r,r,r,r,D3,D6,D5,B4,B3,B2
140.5,58.5417,36,1.5,D6,G#5,D5,G#4,D5,G#4,C#4,C#3,D4,D3,E4,E3,D5,D4,r,r,r,r,D3,D6,D5,B4,C#4,C#3
141.0,58.75,36,2.0,D6,G#5,D5,G#4,D5,G#4,D4,D3,D4,D3,E4,E3,D5,D4,r,r,r,r,D3,D6,D5,B4,D4,D3
141.5,58.9583,36,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#6,C#5,r,r,r
142.0,59.1667,36,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,B4,r,r,r
142.5,59.375,36,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,G#4,r,r,r
143.0,59.5833,36,4.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,B4,r,r,r
143.5,59.7917,36,4.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,D5,r,r,r
144.0,60.0,37,1.0,B5,G#5,G#5,B4,B4,G#4,D4,D3,D4,D3,G#4,B3,D5,D4,r,r,r,r,D3,F#6,F#5,B4,D4,D3
144.5,60.2083,37,1.5,B5,G#5,G#5,B4,B4,G#4,E4,E3,D4,D3,G#4,B3,D5,D4,r,r,r,r,D3,F#6,F#5,B4,E4,E3
145.0,60.4167,37,2.0,B5,G#5,G#5,B4,B4,G#4,F#4,F#3,D4,D3,G#4,B3,D5,D4,r,r,r,r,D3,F#6,F#5,B4,F#4,F#3
145.5,60.625,37,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E6,E5,r,r,r
146.0,60.8333,37,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,D5,r,r,r
146.5,61.0417,37,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,B4,r,r,r
147.0,61.25,37,4.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
147.5,61.4583,37,4.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,G#4,r,r,r
148.0,61.6667,38,1.0,D6,A5,A5,D5,D5,A4,F#2,F#2,F#4,D4,A4,D4,D5,D4,r,r,r,r,D3,A5,A4,A4,F#2,F#1
148.5,61.875,38,1.5,D6,A5,A5,D5,D5,A4,F#2,F#2,F#4,D4,A4,D4,D5,D4,r,r,r,r,D3,F#5,F#4,A4,F#2,F#1
149.0,62.0833,38,2.0,D6,A5,D5,A4,D5,A4,F#3,F#3,F#4,D4,A4,D4,D5,D4,r,r,r,r,D3,E5,E4,A4,F#3,F#2
149.5,62.2917,38,2.5,D6,A5,D5,A4,D5,A4,F#3,F#3,F#4,D4,A4,D4,D5,D4,r,r,r,r,D3,D5,D4,A4,F#3,F#2
150.0,62.5,38,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,D5,B4,r,r
150.5,62.7083,38,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,B4,B4,r,r
151.0,62.9167,38,4.0,D6,G#5,D5,G#4,D5,G#4,B3,B3,D4,D3,G#4,B3,D5,D4,r,r,r,r,D3,A5,A4,B4,B3,B2
151.5,63.125,38,4.5,D6,G#5,D5,G#4,D5,G#4,B3,B3,D4,D3,G#4,B3,D5,D4,r,r,r,r,D3,G#5,G#4,B4,B3,B2
152.0,63.3333,39,1.0,D6,A5,A5,A4,D5,A4,F#2,F#2,F#4,D4,A4,D4,D5,D4,r,r,r,r,D3,A5,A4,A4,F#2,F#1
152.5,63.5417,39,1.5,D6,A5,A5,A4,D5,A4,F#2,F#2,F#4,D4,A4,D4,D5,D4,r,r,r,r,D3,F#5,F#4,A4,F#2,F#1
153.0,63.75,39,2.0,D6,A5,D5,A4,D5,A4,F#3,F#3,F#4,D4,A4,D4,D5,D4,r,r,r,r,D3,E5,E4,A4,F#3,F#2
153.5,63.9583,39,2.5,D6,A5,D5,A4,D5,A4,F#3,F#3,F#4,D4,A4,D4,D5,D4,r,r,r,r,D3,D5,D4,A4,F#3,F#2
154.0,64.1667,39,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,D5,B4,r,r
154.5,64.375,39,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,B4,B4,r,r
155.0,64.5833,39,4.0,D6,G#5,D5,G#4,D5,G#4,B3,B3,D4,D3,G#4,B3,D5,D4,r,r,r,r,D3,A5,A4,B4,B3,B2
155.5,64.7917,39,4.5,D6,G#5,D5,G#4,D5,G#4,B3,B3,D4,D3,G#4,B3,D5,D4,r,r,r,r,D3,G#5,G#4,B4,B3,B2
156.0,65.0,40,1.0,D6,A5,A5,A4,D5,A4,F#2,F#2,F#4,D4,A4,D4,F#5,D5,r,r,r,r,D3,D6,D5,D5,F#2,F#1
156.5,65.2083,40,1.5,D6,A5,A5,A4,D5,A4,F#2,F#2,F#4,D4,A4,D4,F#5,D5,r,r,r,r,D3,A5,A4,D5,F#2,F#1
157.0,65.4167,40,2.0,D6,A5,F#5,D5,D5,A4,F#3,F#2,F#4,D3,A4,D4,F#5,D5,r,r,r,r,D3,G5,G4,D4,F#3,F#2
157.5,65.625,40,2.5,D6,A5,F#5,D5,D5,A4,F#3,F#2,F#4,D3,A4,D4,F#5,D5,r,r,r,r,D3,F#5,F#4,D4,F#3,F#2
158.0,65.8333,40,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,D5,D5,r,r
158.5,66.0417,40,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,D5,r,r
159.0,66.25,40,4.0,D6,A5,F#5,D5,D5,A4,G3,G2,F#4,D3,A4,D4,F#5,D5,r,r,r,r,D3,G5,G4,D4,G3,G2
159.5,66.4583,40,4.5,D6,A5,F#5,D5,D5,A4,G3,G2,F#4,D3,A4,D4,F#5,D5,r,r,r,r,D3,F#5,F#4,D4,G3,G2
160.0,66.6667,41,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,D5,D5,r,r
160.5,66.875,41,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,D5,r,r
161.0,67.0833,41,2.0,D6,A5,F#5,D5,D5,A4,G#3,G#2,F#4,D3,A4,D4,F#5,D5,r,r,r,r,D3,G5,G4,D4,G#3,G#2
161.5,67.2917,41,2.5,D6,A5,F#5,D5,D5,A4,G#3,G#2,F#4,D3,A4,D4,F#5,D5,r,r,r,r,D3,F#5,F#4,D4,G#3,G#2
162.0,67.5,41,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,D5,D5,r,r
162.5,67.7083,41,3.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,D5,r,r
163.0,67.9167,41,4.0,D6,A5,F#5,D5,D5,A4,A3,A2,F#4,D3,A4,D4,F#5,D5,r,r,r,r,D3,G5,G4,D4,A3,A2
163.5,68.125,41,4.5,D6,A5,F#5,D5,D5,A4,A3,A2,F#4,D3,A4,D4,F#5,D5,r,r,r,r,D3,F#5,F#4,D4,A3,A2
164.0,68.3333,42,1.0,D6,B5,G5,B4,D5,B4,E2,E2,E4,D4,G4,B3,E5,D5,r,r,r,r,D3,G6,G5,B4,E2,E1
164.5,68.5417,42,1.5,D6,B5,G5,B4,D5,B4,E2,E2,E4,D4,G4,B3,E5,D5,r,r,r,r,D3,E6,E5,B4,E2,E1
165.0,68.75,42,2.0,D6,B5,G5,B4,D5,B4,E3,E3,E4,D4,G4,B3,E5,D5,r,r,r,r,D3,D6,D6,B4,E3,E2
165.5,68.9583,42,2.5,D6,B5,G5,B4,D5,B4,E3,E3,E4,D4,G4,B3,E5,D5,r,r,r,r,D3,B5,B5,B4,E3,E2
166.0,69.1667,42,3.0,D6,B5,G5,B4,D5,B4,r,r,E4,D4,G4,B3,E5,D5,r,r,r,r,D3,G5,G5,B4,r,r
166.5,69.375,42,3.5,D6,B5,G5,B4,D5,B4,r,r,E4,D4,G4,B3,E5,D5,r,r,r,r,D3,E5,E5,B4,r,r
167.0,69.5833,42,4.0,D6,B5,G5,B4,D5,B4,E3,E3,E4,D4,G4,B3,E5,D5,r,r,r,r,D3,D5,D5,B4,E3,E2
167.5,69.7917,42,4.5,D6,B5,G5,B4,D5,B4,E3,E3,E4,D4,G4,B3,E5,D5,r,r,r,r,D3,B4,B4,B4,E3,E2
168.0,70.0,43,1.0,G6,C#6,G5,C#5,C#5,G4,A2,A2,A3,A2,G4,E4,E5,A4,r,r,r,r,A2,A4,A4,C#5,A2,A1
168.5,70.2083,43,1.5,G6,C#6,G5,C#5,C#5,G4,A2,A2,A3,A2,G4,E4,E5,A4,r,r,r,r,A2,G4,G4,C#5,A2,A1
169.0,70.4167,43,2.0,G6,C#6,G5,C#5,C#5,G4,A3,A3,A3,A2,G4,E4,E5,A4,r,r,r,r,A2,E4,E4,C#5,A3,A2
169.5,70.625,43,2.5,G6,C#6,G5,C#5,C#5,G4,A3,A3,A3,A2,G4,E4,E5,A4,r,r,r,r,A2,C#4,C#4,C#5,A3,A2
170.0,70.8333,43,3.0,G6,C#6,G5,C#5,C#5,G4,r,r,A3,A2,G4,E4,E5,A4,r,r,r,r,A2,A3,A3,C#5,r,r
170.5,71.0417,43,3.5,G6,C#6,G5,C#5,C#5,G4,r,r,A3,A2,G4,E4,E5,A4,r,r,r,r,A2,A4,C#4,C#5,r,r
171.0,71.25,43,4.0,G6,C#6,G5,C#5,C#5,G4,A3,A2,A3,A2,G4,E4,A4,A3,r,r,r,r,A2,C#5,E4,C#5,A2,A1
171.5,71.4583,43,4.5,G6,C#6,G5,C#5,C#5,G4,A3,A2,A3,A2,G4,E4,A4,A3,r,r,r,r,A2,C#6,G4,C#5,A2,A1
172.0,71.6667,44,1.0,r,r,r,r,r,r,D4,D3,D4,D3,r,r,D5,D4,r,r,r,r,D3,r,F#4,A4,D3,D2
172.5,71.875,44,1.5,r,r,r,r,r,r,D4,D3,D4,D3,r,r,D5,D4,r,r,r,r,D3,r,A4,A4,D3,D2
173.0,72.0833,44,2.0,F#6,D6,F#5,D5,D5,F#4,r,r,r,r,F#4,D4,r,r,r,r,r,r,r,D6,D5,A4,r,r
173.5,72.2917,44,2.5,F#6,D6,F#5,D5,D5,F#4,r,r,r,r,F#4,D4,r,r,r,r,r,r,r,D6,E5,A4,r,r
174.0,72.5,44,3.0,F#6,A5,F#5,A4,A4,F#4,r,r,r,r,F#4,D4,r,r,r,r,r,r,r,A5,F#5,A4,r,r
174.5,72.7083,44,3.5,F#6,A5,F#5,A4,A4,F#4,r,r,r,r,F#4,D4,r,r,r,r,r,r,r,A5,E5,A4,r,r
175.0,72.9167,44,4.0,r,r,r,r,r,r,A3,A2,A3,A2,r,r,D5,F#4,r,r,r,r,A2,r,F#5,A4,A2,A1
175.5,73.125,44,4.5,r,r,r,r,r,r,A3,A2,A3,A2,r,r,D5,F#4,r,r,r,r,A2,r,A5,A4,A2,A1
176.0,73.3333,45,1.0,r,r,r,r,r,r,D4,D3,D4,D3,r,r,F#5,D5,r,r,r,r,D3,r,D4,F#4,D3,D2
176.5,73.5417,45,1.5,r,r,r,r,r,r,D4,D3,D4,D3,r,r,F#5,D5,r,r,r,r,D3,r,F#4,F#4,D3,D2
177.0,73.75,45,2.0,D6,B5,D5,B4,D5,B4,r,r,r,r,B3,B2,r,r,r,r,r,r,r,B5,B4,F#4,r,r
177.5,73.9583,45,2.5,D6,B5,D5,B4,D5,B4,r,r,r,r,B3,B2,r,r,r,r,r,r,r,B5,C#5,F#4,r,r
178.0,74.1667,45,3.0,D6,F#5,F#5,D5,D5,F#4,r,r,r,r,D4,B3,r,r,r,r,r,r,r,F#5,D5,F#4,r,r
178.5,74.375,45,3.5,D6,F#5,F#5,D5,D5,F#4,r,r,r,r,D4,B3,r,r,r,r,r,r,r,F#5,C#5,F#4,r,r
179.0,74.5833,45,4.0,r,r,r,r,r,r,F#3,F#2,D4,F#3,r,r,D5,F#4,r,r,r,r,D3,r,D5,F#4,F#2,F#1
179.5,74.7917,45,4.5,r,r,r,r,r,r,F#3,F#2,D4,F#3,r,r,D5,F#4,r,r,r,r,D3,r,F#5,F#4,F#2,F#1
180.0,75.0,46,1.0,r,r,r,r,r,r,B3,B2,D4,F#3,r,r,F#5,D5,r,r,r,r,D3,r,B3,D4,B2,B1
180.5,75.2083,46,1.5,r,r,r,r,r,r,B3,B2,D4,F#3,r,r,F#5,D5,r,r,r,r,D3,r,D4,D4,B2,B1
181.0,75.4167,46,2.0,D6,A5,D5,A4,D5,A4,F#3,F#2,F#4,D4,r,r,D5,D4,r,r,r,r,D3,A5,F#4,A4,F#2,F#1
181.5,75.625,46,2.5,D6,A5,D5,A4,D5,A4,F#3,F#2,F#4,D4,r,r,D5,D4,r,r,r,r,D3,A5,A4,A4,F#2,F#1
182.0,75.8333,46,3.0,E6,D6,E5,D5,D5,B4,G3,G2,E4,D4,r,r,E5,D5,r,r,r,r,D3,E5,D5,B4,G3,G2
182.5,76.0417,46,3.5,E6,D6,E5,D5,D5,B4,G3,G2,E4,D4,r,r,E5,D5,r,r,r,r,D3,E5,C#5,B4,G3,G2
183.0,76.25,46,4.0,E6,D6,E5,D5,D5,A4,F#3,F#2,E4,D4,r,r,E5,D5,r,r,r,r,D3,E5,D5,A4,F#3,F#2
183.5,76.4583,46,4.5,E6,D6,E5,D5,D5,A4,F#3,F#2,E4,D4,r,r,E5,D5,r,r,r,r,D3,F#5,D5,A4,F#3,F#2
184.0,76.6667,47,1.0,E6,D6,E5,D5,D5,B4,G3,G2,E4,D4,r,r,E5,D5,r,r,r,r,D3,E5,D5,B4,G3,G2
184.5,76.875,47,1.5,E6,D6,E5,D5,D5,B4,G3,G2,E4,D4,r,r,E5,D5,r,r,r,r,D3,E5,C#5,B4,G3,G2
185.0,77.0833,47,2.0,E6,D6,E5,D5,D5,B4,E3,E2,E4,D4,r,r,E5,D5,r,r,r,r,D3,E5,D5,B4,E3,E2
185.5,77.2917,47,2.5,E6,D6,E5,D5,D5,B4,E3,E2,E4,D4,r,r,E5,D5,r,r,r,r,D3,F#5,D5,B4,E3,E2
186.0,77.5,47,3.0,E6,D6,E5,D5,D5,A4,A3,A2,E4,A3,r,r,E5,A4,r,r,r,r,A2,E5,D5,A4,A3,A2
186.5,77.7083,47,3.5,E6,D6,E5,D5,D5,A4,A3,A2,E4,A3,r,r,E5,A4,r,r,r,r,A2,G5,B4,A4,A3,A2
187.0,77.9167,47,4.0,G6,C#6,G5,C#5,C#5,A4,A3,A2,A3,A2,r,r,E5,A4,r,r,r,r,A2,F#5,C#5,A4,A2,A1
187.5,78.125,47,4.5,G6,C#6,G5,C#5,C#5,A4,A3,A2,A3,A2,r,r,E5,A4,r,r,r,r,A2,E5,C#5,A4,A2,A1
188.0,78.3333,48,1.0,F#6,D6,F#5,D5,D5,A4,D3,D2,D4,D3,r,r,F#5,D5,r,r,r,r,D3,F#5,D4,A4,D3,D2
188.5,78.5417,48,1.5,F#6,D6,F#5,D5,D5,A4,D3,D2,D4,D3,r,r,F#5,D5,r,r,r,r,D3,D5,A4,A4,D3,D2
189.0,78.75,48,2.0,F#6,D6,F#5,D5,F#5,D5,r,r,r,r,F#4,D4,r,r,r,r,r,r,r,D6,D5,A4,r,r
189.5,78.9583,48,2.5,F#6,D6,F#5,D5,F#5,D5,r,r,r,r,F#4,D4,r,r,r,r,r,r,r,D6,E5,A4,r,r
190.0,79.1667,48,3.0,F#6,A5,F#5,A4,A5,F#5,r,r,r,r,F#4,D4,r,r,r,r,r,r,r,A5,F#5,A4,r,r
190.5,79.375,48,3.5,F#6,A5,F#5,A4,A5,F#5,r,r,r,r,F#4,D4,r,r,r,r,r,r,r,A5,E5,A4,r,r
191.0,79.5833,48,4.0,r,r,r,r,r,r,A3,A2,A3,A2,r,r,D5,F#4,r,r,r,r,A2,r,F#5,A4,A2,A1
191.5,79.7917,48,4.5,r,r,r,r,r,r,A3,A2,A3,A2,r,r,D5,F#4,r,r,r,r,A2,r,A5,A4,A2,A1
192.0,80.0,49,1.0,r,r,r,r,r,r,D4,D3,D4,D3,r,r,F#5,D5,r,r,r,r,D3,r,D4,F#4,D3,D2
192.5,80.2083,49,1.5,r,r,r,r,r,r,D4,D3,D4,D3,r,r,F#5,D5,r,r,r,r,D3,r,F#4,F#4,D3,D2
193.0,80.4167,49,2.0,D6,B5,D5,B4,D5,B4,r,r,r,r,B3,B2,r,r,r,r,r,r,r,B5,B4,F#4,r,r
193.5,80.625,49,2.5,D6,B5,D5,B4,D5,B4,r,r,r,r,B3,B2,r,r,r,r,r,r,r,B5,C#5,F#4,r,r
194.0,80.8333,49,3.0,D6,F#5,D5,F#4,F#5,D5,r,r,r,r,D4,B3,r,r,r,r,r,r,r,F#5,D5,F#4,r,r
194.5,81.0417,49,3.5,D6,F#5,D5,F#4,F#5,D5,r,r,r,r,D4,B3,r,r,r,r,r,r,r,F#5,C#5,F#4,r,r
195.0,81.25,49,4.0,r,r,r,r,r,r,F#3,F#2,D4,F#3,r,r,D5,F#4,r,r,r,r,D3,r,D5,F#4,F#2,F#1
195.5,81.4583,49,4.5,r,r,r,r,r,r,F#3,F#2,D4,F#3,r,r,D5,F#4,r,r,r,r,D3,r,F#5,F#4,F#2,F#1
196.0,81.6667,50,1.0,r,r,r,r,r,r,B3,B2,F#4,D4,r,r,F#5,D5,r,r,r,r,D3,r,B3,D4,B2,B1
196.5,81.875,50,1.5,r,r,r,r,r,r,B3,B2,F#4,D4,r,r,F#5,D5,r,r,r,r,D3,r,D4,D4,B2,B1
197.0,82.0833,50,2.0,A6,D6,A5,D5,D5,A4,F#3,F#2,F#4,D4,r,r,D5,D4,r,r,r,r,D3,A5,F#4,A4,F#2,F#1
197.5,82.2917,50,2.5,A6,D6,A5,D5,D5,A4,F#3,F#2,F#4,D4,r,r,D5,D4,r,r,r,r,D3,A5,A4,A4,F#2,F#1
198.0,82.5,50,3.0,E6,D6,E5,D5,D5,B4,G3,G2,E4,D4,r,r,E5,D5,r,r,r,r,D3,E5,D5,B4,G3,G2
198.5,82.7083,50,3.5,E6,D6,E5,D5,D5,B4,G3,G2,E4,D4,r,r,E5,D5,r,r,r,r,D3,E5,C#5,B4,G3,G2
199.0,82.9167,50,4.0,E6,D6,E5,D5,D5,A4,F#3,F#2,E4,D4,r,r,E5,D5,r,r,r,r,D3,E5,D5,A4,F#3,F#2
199.5,83.125,50,4.5,E6,D6,E5,D5,D5,A4,F#3,F#2,E4,D4,r,r,E5,D5,r,r,r,r,D3,F#5,D5,A4,F#3,F#2
200.0,83.3333,51,1.0,E6,D6,E5,D5,D5,B4,G3,G2,E4,D4,r,r,E5,D5,r,r,r,r,D3,E5,D5,B4,G3,G2
200.5,83.5417,51,1.5,E6,D6,E5,D5,D5,B4,G3,G2,E4,D4,r,r,E5,D5,r,r,r,r,D3,E5,C#5,B4,G3,G2
201.0,83.75,51,2.0,E6,D6,E5,D5,D5,B4,E3,E2,E4,D4,r,r,E5,D5,r,r,r,r,D3,E5,D5,B4,E3,E2
201.5,83.9583,51,2.5,E6,D6,E5,D5,D5,B4,E3,E2,E4,D4,r,r,E5,D5,r,r,r,r,D3,F#5,D5,B4,E3,E2
202.0,84.1667,51,3.0,E6,D6,E5,D5,D5,E4,A3,A2,A3,A2,E4,E4,E5,A4,r,r,r,r,A2,E5,D5,A4,A3,A2
202.5,84.375,51,3.5,E6,D6,E5,D5,D5,E4,A3,A2,A3,A2,E4,E4,E5,A4,r,r,r,r,A2,D5,B4,A4,A3,A2
203.0,84.5833,51,4.0,G6,C#6,G5,C#5,C#5,G4,A2,A2,A3,A2,E4,E4,E5,A4,r,r,r,r,A2,E5,C#5,A4,A2,A1
203.5,84.7917,51,4.5,G6,C#6,G5,C#5,C#5,G4,A2,A2,A3,A2,E4,E4,E5,A4,r,r,r,r,A2,G5,C#5,A4,A2,A1
204.0,85.0,52,1.0,F#6,C#6,F#5,C#5,C#5,F#4,D3,D3,D4,D3,F#4,E4,F#5,A4,r,r,r,r,D3,F#5,C#5,A4,D3,D2
204.5,85.2083,52,1.5,F#6,C#6,F#5,C#5,C#5,F#4,D3,D3,D4,D3,F#4,E4,F#5,A4,r,r,r,r,D3,F#5,B4,A4,D3,D2
205.0,85.4167,52,2.0,F#6,E6,F#5,E5,E5,F#4,D2,D2,D4,D3,F#4,E4,F#5,A4,r,r,r,r,D3,F#5,C#5,A4,D3,D2
205.5,85.625,52,2.5,F#6,E6,F#5,E5,E5,F#4,D2,D2,D4,D3,F#4,E4,F#5,A4,r,r,r,r,D3,G5,E5,A4,D3,D2
206.0,85.8333,52,3.0,F#6,D6,F#5,D5,D5,F#4,B3,B3,F#4,D4,B3,B2,F#5,D5,r,r,r,r,r,F#5,D5,A4,B3,B2
206.5,86.0417,52,3.5,F#6,D6,F#5,D5,D5,F#4,B3,B3,F#4,D4,B3,B2,F#5,D5,r,r,r,r,r,E5,D5,A4,B3,B2
207.0,86.25,52,4.0,A6,D6,A5,D5,D5,A4,B2,B2,F#4,D4,B3,B2,F#5,D5,r,r,r,r,r,F#5,D5,A4,B2,B1
207.5,86.4583,52,4.5,A6,D6,A5,D5,D5,A4,B2,B2,F#4,D4,B3,B2,F#5,D5,r,r,r,r,r,A5,D5,A4,B2,B1
208.0,86.6667,53,1.0,G#6,D6,G#5,D5,D5,G#4,E3,E3,E4,D4,E4,E3,E5,D5,r,r,r,r,r,G#5,D5,B4,E3,E2
208.5,86.875,53,1.5,G#6,D6,G#5,D5,D5,G#4,E3,E3,E4,D4,E4,E3,E5,D5,r,r,r,r,r,G#5,C#5,B4,E3,E2
209.0,87.0833,53,2.0,F#6,D6,G#5,F#5,F#5,G#4,E2,E2,E4,D4,E4,E3,E5,D5,r,r,r,r,r,G#5,D5,B4,E2,E1
209.5,87.2917,53,2.5,F#6,D6,G#5,F#5,F#5,G#4,E2,E2,E4,D4,E4,E3,E5,D5,r,r,r,r,r,A5,F#5,B4,E2,E1
210.0,87.5,53,3.0,E6,G#5,G#5,E5,E5,G#4,C#4,C#4,E4,E4,G#4,E4,E5,E5,r,r,r,r,r,G#5,E5,B4,C#4,C#3
210.5,87.7083,53,3.5,E6,G#5,G#5,E5,E5,G#4,C#4,C#4,E4,E4,G#4,E4,E5,E5,r,r,r,r,r,F#5,E5,B4,C#4,C#3
211.0,87.9167,53,4.0,E6,B5,B5,E5,E5,B4,C#3,C#3,E4,E4,G#4,E4,E5,E5,r,r,r,r,r,G#5,E5,B4,C#3,C#2
211.5,88.125,53,4.5,E6,B5,B5,E5,E5,B4,C#3,C#3,E4,E4,G#4,E4,E5,E5,r,r,r,r,r,B5,E5,B4,C#3,C#2
212.0,88.3333,54,1.0,E6,A5,A5,E5,E5,A4,F#3,F#3,A3,A2,F#4,E4,E5,A4,r,r,r,r,r,A5,E5,C#5,F#3,F#2
212.5,88.5417,54,1.5,E6,A5,A5,E5,E5,A4,F#3,F#3,A3,A2,F#4,E4,E5,A4,r,r,r,r,r,A5,D5,C#5,F#3,F#2
213.0,88.75,54,2.0,G#6,A5,G#5,E5,G#5,A4,F#3,F#3,A3,A2,F#4,E4,E5,A4,r,r,r,r,r,A5,E5,C#5,F#3,F#2
213.5,88.9583,54,2.5,G#6,A5,G#5,E5,G#5,A4,F#3,F#3,A3,A2,F#4,E4,E5,A4,r,r,r,r,r,B5,G#5,C#5,F#3,F#2
