score_qstamp,qstamp,tstamp,measure,beat,instrument,duration_quarter,duration,pitch,velocity
1345.625,1733.625,631.9571,346,3.5,Violoncello,0.5,0.15,45,1.0
1345.625,1733.625,631.9571,346,3.5,Violin 1,0.5,0.15,86,1.0
1346.125,1734.125,632.1071,346,4.0,Contrabass,0.5,0.15,38,1.0
1346.125,1734.125,632.1071,346,4.0,Violin 1,0.5,0.15,81,1.0
1346.125,1734.125,632.1071,346,4.0,Viola,0.5,0.15,62,1.0
1346.125,1734.125,632.1071,346,4.0,Violoncello,0.5,0.15,50,1.0
1346.625,1734.625,632.2571,346,4.5,Violin 1,0.5,0.15,78,1.0
1346.625,1734.625,632.2571,346,4.5,Contrabass,0.5,0.15,42,1.0
1346.625,1734.625,632.2571,346,4.5,Viola,0.5,0.15,66,1.0
1346.625,1734.625,632.2571,346,4.5,Violoncello,0.5,0.15,54,1.0
1347.125,1735.125,632.4071,347,1.0,Contrabass,0.5,0.15,31,1.0
1347.125,1735.125,632.4071,347,1.0,D Trumpet 2,1.0,0.3,62,1.0
1347.125,1735.125,632.4071,347,1.0,D Horn 1,4.0,1.2,64,1.0
1347.125,1735.125,632.4071,347,1.0,Violin 2,2.0,0.6,74,0.7087
1347.125,1735.125,632.4071,347,1.0,Violin 2,2.0,0.6,76,0.7087
1347.125,1735.125,632.4071,347,1.0,Oboe 1,4.0,1.2,76,1.0
1347.125,1735.125,632.4071,347,1.0,Oboe 2,2.0,0.6,74,1.0
1347.125,1735.125,632.4071,347,1.0,Violoncello,0.5,0.15,43,1.0
1347.125,1735.125,632.4071,347,1.0,Timpani,1.0,0.3,50,1.0
1347.125,1735.125,632.4071,347,1.0,Viola,0.5,0.15,55,1.0
1347.125,1735.125,632.4071,347,1.0,D Horn 2,2.0,0.6,62,1.0
1347.125,1735.125,632.4071,347,1.0,Violin 1,0.5,0.15,83,1.0
1347.125,1735.125,632.4071,347,1.0,D Trumpet 1,1.0,0.3,74,1.0
1347.625,1735.625,632.5571,347,1.5,Viola,0.5,0.15,59,1.0
1347.625,1735.625,632.5571,347,1.5,Violoncello,0.5,0.15,47,1.0
1347.625,1735.625,632.5571,347,1.5,Contrabass,0.5,0.15,35,1.0
1347.625,1735.625,632.5571,347,1.5,Violin 1,0.5,0.15,79,1.0
1348.125,1736.125,632.7071,347,2.0,Violin 1,0.5,0.15,76,1.0
1348.125,1736.125,632.7071,347,2.0,Contrabass,0.5,0.15,40,1.0
1348.125,1736.125,632.7071,347,2.0,Violoncello,0.5,0.15,52,1.0
1348.125,1736.125,632.7071,347,2.0,Viola,0.5,0.15,64,1.0
1348.625,1736.625,632.8571,347,2.5,Violin 1,0.5,0.15,71,1.0
1348.625,1736.625,632.8571,347,2.5,Viola,0.5,0.15,67,1.0
1348.625,1736.625,632.8571,347,2.5,Contrabass,0.5,0.15,43,1.0
1348.625,1736.625,632.8571,347,2.5,Violoncello,0.5,0.15,55,1.0
1349.125,1737.125,633.0071,347,3.0,Oboe 2,2.0,0.6,73,1.0
1349.125,1737.125,633.0071,347,3.0,Viola,0.5,0.15,57,1.0
1349.125,1737.125,633.0071,347,3.0,Violoncello,0.5,0.15,45,1.0
1349.125,1737.125,633.0071,347,3.0,Bassoon 1,0.5,0.15,67,1.0
1349.125,1737.125,633.0071,347,3.0,A Clarinet 1,0.5,0.15,79,1.0
1349.125,1737.125,633.0071,347,3.0,D Trumpet 1,1.0,0.3,69,1.0
1349.125,1737.125,633.0071,347,3.0,Violin 2,2.0,0.6,76,0.7087
1349.125,1737.125,633.0071,347,3.0,Violin 2,2.0,0.6,73,0.7087
1349.125,1737.125,633.0071,347,3.0,A Clarinet 2,0.5,0.15,79,1.0
1349.125,1737.125,633.0071,347,3.0,D Horn 2,2.0,0.6,57,1.0
1349.125,1737.125,633.0071,347,3.0,Flute 2,0.5,0.15,91,1.0
1349.125,1737.125,633.0071,347,3.0,Contrabass,0.5,0.15,33,1.0
1349.125,1737.125,633.0071,347,3.0,Violin 1,0.5,0.15,79,1.0
1349.125,1737.125,633.0071,347,3.0,Timpani,1.0,0.3,45,1.0
1349.125,1737.125,633.0071,347,3.0,Flute 1,0.5,0.15,91,1.0
1349.125,1737.125,633.0071,347,3.0,D Trumpet 2,1.0,0.3,57,1.0
1349.625,1737.625,633.1571,347,3.5,Contrabass,0.5,0.15,37,1.0
1349.625,1737.625,633.1571,347,3.5,Flute 2,0.5,0.15,88,1.0
1349.625,1737.625,633.1571,347,3.5,Violin 1,0.5,0.15,76,1.0
1349.625,1737.625,633.1571,347,3.5,Viola,0.5,0.15,61,1.0
1349.625,1737.625,633.1571,347,3.5,Bassoon 1,0.5,0.15,64,1.0
1349.625,1737.625,633.1571,347,3.5,Violoncello,0.5,0.15,49,1.0
1349.625,1737.625,633.1571,347,3.5,A Clarinet 2,0.5,0.15,76,1.0
1349.625,1737.625,633.1571,347,3.5,A Clarinet 1,0.5,0.15,76,1.0
1349.625,1737.625,633.1571,347,3.5,Flute 1,0.5,0.15,88,1.0
1350.125,1738.125,633.3071,347,4.0,Viola,0.5,0.15,64,1.0
1350.125,1738.125,633.3071,347,4.0,Flute 2,0.5,0.15,85,1.0
1350.125,1738.125,633.3071,347,4.0,Violin 1,0.5,0.15,73,1.0
1350.125,1738.125,633.3071,347,4.0,Flute 1,0.5,0.15,85,1.0
1350.125,1738.125,633.3071,347,4.0,A Clarinet 1,0.5,0.15,73,1.0
1350.125,1738.125,633.3071,347,4.0,Violoncello,0.5,0.15,52,1.0
1350.125,1738.125,633.3071,347,4.0,A Clarinet 2,0.5,0.15,73,1.0
1350.125,1738.125,633.3071,347,4.0,Contrabass,0.5,0.15,40,1.0
1350.125,1738.125,633.3071,347,4.0,Bassoon 1,0.5,0.15,61,1.0
1350.625,1738.625,633.4571,347,4.5,Flute 2,0.5,0.15,81,1.0
1350.625,1738.625,633.4571,347,4.5,Contrabass,0.5,0.15,45,1.0
1350.625,1738.625,633.4571,347,4.5,Flute 1,0.5,0.15,81,1.0
1350.625,1738.625,633.4571,347,4.5,A Clarinet 1,0.5,0.15,69,1.0
1350.625,1738.625,633.4571,347,4.5,Bassoon 1,0.5,0.15,57,1.0
1350.625,1738.625,633.4571,347,4.5,Viola,0.5,0.15,69,1.0
1350.625,1738.625,633.4571,347,4.5,Violin 1,0.5,0.15,69,1.0
1350.625,1738.625,633.4571,347,4.5,Violoncello,0.5,0.15,57,1.0
1350.625,1738.625,633.4571,347,4.5,A Clarinet 2,0.5,0.15,69,1.0
1351.125,1739.125,633.6071,348,1.0,Violoncello,0.5,0.15,50,1.0
1351.125,1739.125,633.6071,348,1.0,Contrabass,0.5,0.15,38,1.0
1351.125,1739.125,633.6071,348,1.0,Timpani,1.0,0.3,50,1.0
1351.125,1739.125,633.6071,348,1.0,Oboe 2,3.0,0.9,74,1.0
1351.125,1739.125,633.6071,348,1.0,Violin 2,3.0,0.9,62,1.0
1351.125,1739.125,633.6071,348,1.0,Flute 2,3.0,0.9,86,1.0
1351.125,1739.125,633.6071,348,1.0,A Clarinet 1,3.0,0.9,74,1.0
1351.125,1739.125,633.6071,348,1.0,Flute 1,3.0,0.9,86,1.0
1351.125,1739.125,633.6071,348,1.0,A Clarinet 2,3.0,0.9,62,1.0
1351.125,1739.125,633.6071,348,1.0,Bassoon 1,3.0,0.9,62,1.0
1351.125,1739.125,633.6071,348,1.0,D Horn 1,3.0,0.9,62,1.0
1351.125,1739.125,633.6071,348,1.0,Viola,0.5,0.15,62,1.0
1351.125,1739.125,633.6071,348,1.0,D Trumpet 1,3.0,0.9,74,1.0
1351.125,1739.125,633.6071,348,1.0,Oboe 1,3.0,0.9,74,1.0
1351.125,1739.125,633.6071,348,1.0,Violin 1,3.0,0.9,62,1.0
1351.125,1739.125,633.6071,348,1.0,D Horn 2,3.0,0.9,50,1.0
1351.125,1739.125,633.6071,348,1.0,D Trumpet 2,3.0,0.9,62,1.0
1351.625,1739.625,633.7571,348,1.5,Contrabass,0.5,0.15,50,1.0
1351.625,1739.625,633.7571,348,1.5,Violoncello,0.5,0.15,62,1.0
1351.625,1739.625,633.7571,348,1.5,Viola,0.5,0.15,74,1.0
1352.125,1740.125,633.9071,348,2.0,Contrabass,0.5,0.15,49,1.0
1352.125,1740.125,633.9071,348,2.0,Violoncello,0.5,0.15,61,1.0
1352.125,1740.125,633.9071,348,2.0,Viola,0.5,0.15,73,1.0
1352.625,1740.625,634.0571,348,2.5,Contrabass,0.5,0.15,47,1.0
1352.625,1740.625,634.0571,348,2.5,Viola,0.5,0.15,71,1.0
1352.625,1740.625,634.0571,348,2.5,Violoncello,0.5,0.15,59,1.0
1353.125,1741.125,634.2071,348,3.0,Contrabass,0.5,0.15,45,1.0
1353.125,1741.125,634.2071,348,3.0,Viola,0.5,0.15,69,1.0
1353.125,1741.125,634.2071,348,3.0,Violoncello,0.5,0.15,57,1.0
1353.625,1741.625,634.3571,348,3.5,Viola,0.5,0.15,71,1.0
1353.625,1741.625,634.3571,348,3.5,Contrabass,0.5,0.15,47,1.0
1353.625,1741.625,634.3571,348,3.5,Violoncello,0.5,0.15,59,1.0
1354.125,1742.125,634.5071,348,4.0,Contrabass,0.5,0.15,45,1.0
1354.125,1742.125,634.5071,348,4.0,Violin 1,0.75,0.225,74,1.0
1354.125,1742.125,634.5071,348,4.0,Flute 1,1.0,0.3,86,1.0
1354.125,1742.125,634.5071,348,4.0,A Clarinet 2,1.0,0.3,62,1.0
1354.125,1742.125,634.5071,348,4.0,Violin 2,0.75,0.225,74,1.0
1354.125,1742.125,634.5071,348,4.0,Viola,0.5,0.15,69,1.0
1354.125,1742.125,634.5071,348,4.0,A Clarinet 1,1.0,0.3,62,1.0
1354.125,1742.125,634.5071,348,4.0,Flute 2,1.0,0.3,86,1.0
1354.125,1742.125,634.5071,348,4.0,Oboe 1,1.0,0.3,74,1.0
1354.125,1742.125,634.5071,348,4.0,D Horn 1,1.0,0.3,62,1.0
1354.125,1742.125,634.5071,348,4.0,Violoncello,0.5,0.15,57,1.0
1354.125,1742.125,634.5071,348,4.0,D Horn 2,1.0,0.3,50,1.0
1354.125,1742.125,634.5071,348,4.0,Oboe 2,1.0,0.3,74,1.0
1354.625,1742.625,634.6571,348,4.5,Violoncello,0.5,0.15,55,1.0
1354.625,1742.625,634.6571,348,4.5,Contrabass,0.5,0.15,43,1.0
1354.625,1742.625,634.6571,348,4.5,Viola,0.5,0.15,67,1.0
1354.875,1742.875,634.7321,348,4.75,Violin 1,0.25,0.075,74,1.0
1354.875,1742.875,634.7321,348,4.75,Violin 2,0.25,0.075,74,1.0
1355.125,1743.125,634.8071,349,1.0,Contrabass,0.5,0.15,42,1.0
1355.125,1743.125,634.8071,349,1.0,Viola,0.5,0.15,66,1.0
1355.125,1743.125,634.8071,349,1.0,Violin 2,1.0,0.3,62,1.0
1355.125,1743.125,634.8071,349,1.0,Violin 1,1.0,0.3,62,1.0
1355.125,1743.125,634.8071,349,1.0,Violoncello,0.5,0.15,54,1.0
1355.625,1743.625,634.9571,349,1.5,Viola,0.5,0.15,71,1.0
1355.625,1743.625,634.9571,349,1.5,Contrabass,0.5,0.15,47,1.0
1355.625,1743.625,634.9571,349,1.5,Violoncello,0.5,0.15,59,1.0
1356.125,1744.125,635.1071,349,2.0,A Clarinet 1,1.0,0.3,66,1.0
1356.125,1744.125,635.1071,349,2.0,Violoncello,0.5,0.15,57,1.0
1356.125,1744.125,635.1071,349,2.0,D Horn 1,1.0,0.3,66,1.0
1356.125,1744.125,635.1071,349,2.0,Oboe 1,1.0,0.3,78,1.0
1356.125,1744.125,635.1071,349,2.0,Viola,0.5,0.15,69,1.0
1356.125,1744.125,635.1071,349,2.0,Violin 2,0.75,0.225,78,1.0
1356.125,1744.125,635.1071,349,2.0,A Clarinet 2,1.0,0.3,66,1.0
1356.125,1744.125,635.1071,349,2.0,Oboe 2,1.0,0.3,78,1.0
1356.125,1744.125,635.1071,349,2.0,Contrabass,0.5,0.15,45,1.0
1356.125,1744.125,635.1071,349,2.0,Violin 1,0.75,0.225,78,1.0
1356.125,1744.125,635.1071,349,2.0,D Horn 2,1.0,0.3,54,1.0
1356.125,1744.125,635.1071,349,2.0,Flute 2,1.0,0.3,78,1.0
1356.125,1744.125,635.1071,349,2.0,Flute 1,1.0,0.3,78,1.0
1356.625,1744.625,635.2571,349,2.5,Contrabass,0.5,0.15,43,1.0
1356.625,1744.625,635.2571,349,2.5,Viola,0.5,0.15,67,1.0
1356.625,1744.625,635.2571,349,2.5,Violoncello,0.5,0.15,55,1.0
1356.875,1744.875,635.3321,349,2.75,Violin 1,0.25,0.075,78,1.0
1356.875,1744.875,635.3321,349,2.75,Violin 2,0.25,0.075,78,1.0
1357.125,1745.125,635.4071,349,3.0,Contrabass,0.5,0.15,42,1.0
1357.125,1745.125,635.4071,349,3.0,Violoncello,0.5,0.15,54,1.0
1357.125,1745.125,635.4071,349,3.0,Violin 2,1.0,0.3,62,1.0
1357.125,1745.125,635.4071,349,3.0,Violin 1,1.0,0.3,62,1.0
1357.125,1745.125,635.4071,349,3.0,Viola,0.5,0.15,66,1.0
1357.625,1745.625,635.5571,349,3.5,Viola,0.5,0.15,67,1.0
1357.625,1745.625,635.5571,349,3.5,Contrabass,0.5,0.15,43,1.0
1357.625,1745.625,635.5571,349,3.5,Violoncello,0.5,0.15,55,1.0
1358.125,1746.125,635.7071,349,4.0,Violin 2,0.75,0.225,81,1.0
1358.125,1746.125,635.7071,349,4.0,Flute 1,1.0,0.3,81,1.0
1358.125,1746.125,635.7071,349,4.0,D Horn 2,1.0,0.3,57,1.0
1358.125,1746.125,635.7071,349,4.0,Flute 2,1.0,0.3,81,1.0
1358.125,1746.125,635.7071,349,4.0,Oboe 2,1.0,0.3,81,1.0
1358.125,1746.125,635.7071,349,4.0,A Clarinet 2,1.0,0.3,69,1.0
1358.125,1746.125,635.7071,349,4.0,Violoncello,0.5,0.15,54,1.0
1358.125,1746.125,635.7071,349,4.0,Oboe 1,1.0,0.3,81,1.0
1358.125,1746.125,635.7071,349,4.0,Viola,0.5,0.15,66,1.0
1358.125,1746.125,635.7071,349,4.0,Contrabass,0.5,0.15,42,1.0
1358.125,1746.125,635.7071,349,4.0,Violin 1,0.75,0.225,81,1.0
1358.125,1746.125,635.7071,349,4.0,D Horn 1,1.0,0.3,69,1.0
1358.125,1746.125,635.7071,349,4.0,A Clarinet 1,1.0,0.3,69,1.0
1358.625,1746.625,635.8571,349,4.5,Violoncello,0.5,0.15,52,1.0
1358.625,1746.625,635.8571,349,4.5,Viola,0.5,0.15,64,1.0
1358.625,1746.625,635.8571,349,4.5,Contrabass,0.5,0.15,40,1.0
1358.875,1746.875,635.9321,349,4.75,Violin 2,0.25,0.075,81,1.0
1358.875,1746.875,635.9321,349,4.75,Violin 1,0.25,0.075,81,1.0
1359.125,1747.125,636.0071,350,1.0,Violin 2,1.0,0.3,62,1.0
1359.125,1747.125,636.0071,350,1.0,Violin 1,1.0,0.3,62,1.0
1359.125,1747.125,636.0071,350,1.0,Violoncello,0.5,0.15,50,1.0
1359.125,1747.125,636.0071,350,1.0,Contrabass,0.5,0.15,38,1.0
1359.125,1747.125,636.0071,350,1.0,Viola,0.5,0.15,62,1.0
1359.625,1747.625,636.1571,350,1.5,Violoncello,0.5,0.15,47,1.0
1359.625,1747.625,636.1571,350,1.5,Viola,0.5,0.15,59,1.0
1359.625,1747.625,636.1571,350,1.5,Contrabass,0.5,0.15,35,1.0
1360.125,1748.125,636.3071,350,2.0,Violoncello,0.5,0.15,45,1.0
1360.125,1748.125,636.3071,350,2.0,Flute 2,1.0,0.3,86,1.0
1360.125,1748.125,636.3071,350,2.0,Oboe 2,1.0,0.3,86,1.0
1360.125,1748.125,636.3071,350,2.0,D Horn 2,1.0,0.3,62,1.0
1360.125,1748.125,636.3071,350,2.0,Oboe 1,1.0,0.3,86,1.0
1360.125,1748.125,636.3071,350,2.0,D Horn 1,1.0,0.3,62,1.0
1360.125,1748.125,636.3071,350,2.0,Contrabass,0.5,0.15,33,1.0
1360.125,1748.125,636.3071,350,2.0,Violin 2,0.75,0.225,74,0.9921
1360.125,1748.125,636.3071,350,2.0,Violin 1,0.75,0.225,86,1.0
1360.125,1748.125,636.3071,350,2.0,Flute 1,1.0,0.3,86,1.0
1360.125,1748.125,636.3071,350,2.0,A Clarinet 2,1.0,0.3,74,1.0
1360.125,1748.125,636.3071,350,2.0,Viola,0.5,0.15,57,1.0
1360.125,1748.125,636.3071,350,2.0,A Clarinet 1,1.0,0.3,74,1.0
1360.625,1748.625,636.4571,350,2.5,Contrabass,0.5,0.15,31,1.0
1360.625,1748.625,636.4571,350,2.5,Violoncello,0.5,0.15,43,1.0
1360.625,1748.625,636.4571,350,2.5,Viola,0.5,0.15,55,1.0
1360.875,1748.875,636.5321,350,2.75,Violin 2,0.25,0.075,74,0.9921
1360.875,1748.875,636.5321,350,2.75,Violin 1,0.25,0.075,86,1.0
1361.125,1749.125,636.6071,350,3.0,Violoncello,0.5,0.15,42,1.0
1361.125,1749.125,636.6071,350,3.0,Contrabass,0.5,0.15,30,1.0
1361.125,1749.125,636.6071,350,3.0,Violin 2,2.0,0.6,74,0.7087
1361.125,1749.125,636.6071,350,3.0,Violin 2,2.0,0.6,78,0.7087
1361.125,1749.125,636.6071,350,3.0,D Trumpet 1,1.0,0.3,74,1.0
1361.125,1749.125,636.6071,350,3.0,Violin 1,0.5,0.15,90,1.0
1361.125,1749.125,636.6071,350,3.0,D Trumpet 2,1.0,0.3,62,1.0
1361.125,1749.125,636.6071,350,3.0,Viola,0.5,0.15,54,1.0
1361.125,1749.125,636.6071,350,3.0,Timpani,1.0,0.3,50,1.0
1361.625,1749.625,636.7571,350,3.5,Violoncello,0.5,0.15,45,1.0
1361.625,1749.625,636.7571,350,3.5,Contrabass,0.5,0.15,33,1.0
1361.625,1749.625,636.7571,350,3.5,Violin 1,0.5,0.15,86,1.0
1361.625,1749.625,636.7571,350,3.5,Viola,0.5,0.15,57,1.0
1362.125,1750.125,636.9071,350,4.0,Oboe 1,1.0,0.3,78,1.0
1362.125,1750.125,636.9071,350,4.0,D Horn 1,1.0,0.3,66,1.0
1362.125,1750.125,636.9071,350,4.0,Contrabass,0.5,0.15,38,1.0
1362.125,1750.125,636.9071,350,4.0,Oboe 2,1.0,0.3,74,1.0
1362.125,1750.125,636.9071,350,4.0,Violoncello,0.5,0.15,50,1.0
1362.125,1750.125,636.9071,350,4.0,Viola,0.5,0.15,62,1.0
1362.125,1750.125,636.9071,350,4.0,D Horn 2,1.0,0.3,62,1.0
1362.125,1750.125,636.9071,350,4.0,Violin 1,0.5,0.15,81,1.0
1362.625,1750.625,637.0571,350,4.5,Viola,0.5,0.15,66,1.0
1362.625,1750.625,637.0571,350,4.5,Violoncello,0.5,0.15,54,1.0
1362.625,1750.625,637.0571,350,4.5,Violin 1,0.5,0.15,78,1.0
1362.625,1750.625,637.0571,350,4.5,Contrabass,0.5,0.15,42,1.0
1363.125,1751.125,637.2071,351,1.0,D Trumpet 1,1.0,0.3,74,1.0
1363.125,1751.125,637.2071,351,1.0,Violin 1,0.5,0.15,83,1.0
1363.125,1751.125,637.2071,351,1.0,Viola,0.5,0.15,55,1.0
1363.125,1751.125,637.2071,351,1.0,Violin 2,2.0,0.6,74,0.7087
1363.125,1751.125,637.2071,351,1.0,Contrabass,0.5,0.15,31,1.0
1363.125,1751.125,637.2071,351,1.0,Violoncello,0.5,0.15,43,1.0
1363.125,1751.125,637.2071,351,1.0,D Trumpet 2,1.0,0.3,62,1.0
1363.125,1751.125,637.2071,351,1.0,Violin 2,2.0,0.6,76,0.7087
1363.125,1751.125,637.2071,351,1.0,Timpani,1.0,0.3,50,1.0
1363.625,1751.625,637.3571,351,1.5,Contrabass,0.5,0.15,35,1.0
1363.625,1751.625,637.3571,351,1.5,Viola,0.5,0.15,59,1.0
1363.625,1751.625,637.3571,351,1.5,Violin 1,0.5,0.15,79,1.0
1363.625,1751.625,637.3571,351,1.5,Violoncello,0.5,0.15,47,1.0
1364.125,1752.125,637.5071,351,2.0,Viola,0.5,0.15,64,1.0
1364.125,1752.125,637.5071,351,2.0,Violin 1,0.5,0.15,76,1.0
1364.125,1752.125,637.5071,351,2.0,Oboe 1,1.0,0.3,76,1.0
1364.125,1752.125,637.5071,351,2.0,Violoncello,0.5,0.15,52,1.0
1364.125,1752.125,637.5071,351,2.0,D Horn 1,1.0,0.3,64,1.0
1364.125,1752.125,637.5071,351,2.0,Contrabass,0.5,0.15,40,1.0
1364.125,1752.125,637.5071,351,2.0,Oboe 2,1.0,0.3,74,1.0
1364.125,1752.125,637.5071,351,2.0,D Horn 2,1.0,0.3,62,1.0
1364.625,1752.625,637.6571,351,2.5,Violoncello,0.5,0.15,55,1.0
1364.625,1752.625,637.6571,351,2.5,Viola,0.5,0.15,67,1.0
1364.625,1752.625,637.6571,351,2.5,Violin 1,0.5,0.15,71,1.0
1364.625,1752.625,637.6571,351,2.5,Contrabass,0.5,0.15,43,1.0
1365.125,1753.125,637.8071,351,3.0,Violoncello,0.5,0.15,45,1.0
1365.125,1753.125,637.8071,351,3.0,A Clarinet 1,0.5,0.15,79,1.0
1365.125,1753.125,637.8071,351,3.0,Flute 2,0.5,0.15,91,1.0
1365.125,1753.125,637.8071,351,3.0,Contrabass,0.5,0.15,33,1.0
1365.125,1753.125,637.8071,351,3.0,D Trumpet 2,1.0,0.3,57,1.0
1365.125,1753.125,637.8071,351,3.0,Violin 2,2.0,0.6,76,0.7087
1365.125,1753.125,637.8071,351,3.0,Violin 2,2.0,0.6,73,0.7087
1365.125,1753.125,637.8071,351,3.0,A Clarinet 2,0.5,0.15,79,1.0
1365.125,1753.125,637.8071,351,3.0,Flute 1,0.5,0.15,91,1.0
1365.125,1753.125,637.8071,351,3.0,Bassoon 1,0.5,0.15,67,1.0
1365.125,1753.125,637.8071,351,3.0,D Trumpet 1,1.0,0.3,69,1.0
1365.125,1753.125,637.8071,351,3.0,Violin 1,0.5,0.15,79,1.0
1365.125,1753.125,637.8071,351,3.0,Timpani,1.0,0.3,45,1.0
1365.125,1753.125,637.8071,351,3.0,Viola,0.5,0.15,57,1.0
1365.625,1753.625,637.9571,351,3.5,Flute 2,0.5,0.15,88,1.0
1365.625,1753.625,637.9571,351,3.5,Violoncello,0.5,0.15,49,1.0
1365.625,1753.625,637.9571,351,3.5,Flute 1,0.5,0.15,88,1.0
1365.625,1753.625,637.9571,351,3.5,Viola,0.5,0.15,61,1.0
1365.625,1753.625,637.9571,351,3.5,A Clarinet 2,0.5,0.15,76,1.0
1365.625,1753.625,637.9571,351,3.5,A Clarinet 1,0.5,0.15,76,1.0
1365.625,1753.625,637.9571,351,3.5,Bassoon 1,0.5,0.15,64,1.0
1365.625,1753.625,637.9571,351,3.5,Violin 1,0.5,0.15,76,1.0
1365.625,1753.625,637.9571,351,3.5,Contrabass,0.5,0.15,37,1.0
1366.125,1754.125,638.1071,351,4.0,Flute 2,0.5,0.15,85,1.0
1366.125,1754.125,638.1071,351,4.0,Violoncello,0.5,0.15,52,1.0
1366.125,1754.125,638.1071,351,4.0,Oboe 1,1.0,0.3,76,1.0
1366.125,1754.125,638.1071,351,4.0,Bassoon 1,0.5,0.15,61,1.0
1366.125,1754.125,638.1071,351,4.0,Viola,0.5,0.15,64,1.0
1366.125,1754.125,638.1071,351,4.0,Oboe 2,1.0,0.3,73,1.0
1366.125,1754.125,638.1071,351,4.0,A Clarinet 2,0.5,0.15,73,1.0
1366.125,1754.125,638.1071,351,4.0,Flute 1,0.5,0.15,85,1.0
1366.125,1754.125,638.1071,351,4.0,A Clarinet 1,0.5,0.15,73,1.0
1366.125,1754.125,638.1071,351,4.0,D Horn 2,1.0,0.3,57,1.0
1366.125,1754.125,638.1071,351,4.0,D Horn 1,1.0,0.3,64,1.0
1366.125,1754.125,638.1071,351,4.0,Contrabass,0.5,0.15,40,1.0
1366.125,1754.125,638.1071,351,4.0,Violin 1,0.5,0.15,73,1.0
1366.625,1754.625,638.2571,351,4.5,Contrabass,0.5,0.15,45,1.0
1366.625,1754.625,638.2571,351,4.5,Viola,0.5,0.15,69,1.0
1366.625,1754.625,638.2571,351,4.5,A Clarinet 1,0.5,0.15,69,1.0
1366.625,1754.625,638.2571,351,4.5,Flute 2,0.5,0.15,81,1.0
1366.625,1754.625,638.2571,351,4.5,Violoncello,0.5,0.15,57,1.0
1366.625,1754.625,638.2571,351,4.5,Flute 1,0.5,0.15,81,1.0
1366.625,1754.625,638.2571,351,4.5,Bassoon 1,0.5,0.15,57,1.0
1366.625,1754.625,638.2571,351,4.5,Violin 1,0.5,0.15,69,1.0
1366.625,1754.625,638.2571,351,4.5,A Clarinet 2,0.5,0.15,69,1.0
1367.125,1755.125,638.4071,352,1.0,Violoncello,0.5,0.15,54,1.0
1367.125,1755.125,638.4071,352,1.0,Oboe 2,1.0,0.3,74,1.0
1367.125,1755.125,638.4071,352,1.0,Bassoon 1,1.0,0.3,62,1.0
1367.125,1755.125,638.4071,352,1.0,Violin 1,0.25,0.075,74,0.7087
1367.125,1755.125,638.4071,352,1.0,A Clarinet 1,1.0,0.3,74,1.0
1367.125,1755.125,638.4071,352,1.0,Violin 1,0.25,0.075,62,0.7087
1367.125,1755.125,638.4071,352,1.0,Timpani,1.0,0.3,50,1.0
1367.125,1755.125,638.4071,352,1.0,Flute 2,1.0,0.3,86,1.0
1367.125,1755.125,638.4071,352,1.0,Violin 2,0.25,0.075,62,0.9921
1367.125,1755.125,638.4071,352,1.0,D Trumpet 1,1.0,0.3,74,1.0
1367.125,1755.125,638.4071,352,1.0,Viola,0.5,0.15,66,1.0
1367.125,1755.125,638.4071,352,1.0,D Trumpet 2,1.0,0.3,62,1.0
1367.125,1755.125,638.4071,352,1.0,Flute 1,1.0,0.3,86,1.0
1367.125,1755.125,638.4071,352,1.0,Oboe 1,1.0,0.3,78,1.0
1367.125,1755.125,638.4071,352,1.0,Contrabass,0.5,0.15,42,1.0
1367.125,1755.125,638.4071,352,1.0,A Clarinet 2,1.0,0.3,74,1.0
1367.375,1755.375,638.4821,352,1.25,Violin 2,0.25,0.075,74,0.9921
1367.375,1755.375,638.4821,352,1.25,Violin 1,0.25,0.075,86,1.0
1367.625,1755.625,638.5571,352,1.5,Contrabass,0.5,0.15,38,1.0
1367.625,1755.625,638.5571,352,1.5,Violin 1,0.25,0.075,86,1.0
1367.625,1755.625,638.5571,352,1.5,Viola,0.5,0.15,62,1.0
1367.625,1755.625,638.5571,352,1.5,Violoncello,0.5,0.15,50,1.0
1367.625,1755.625,638.5571,352,1.5,Violin 2,0.25,0.075,74,0.9921
1367.875,1755.875,638.6321,352,1.75,Violin 1,0.25,0.075,86,1.0
1367.875,1755.875,638.6321,352,1.75,Violin 2,0.25,0.075,74,0.9921
1368.125,1756.125,638.7071,352,2.0,Contrabass,0.5,0.15,33,1.0
1368.125,1756.125,638.7071,352,2.0,Violin 1,1.0,0.3,86,1.0
1368.125,1756.125,638.7071,352,2.0,Flute 2,1.0,0.3,86,1.0
1368.125,1756.125,638.7071,352,2.0,D Horn 1,1.0,0.3,66,1.0
1368.125,1756.125,638.7071,352,2.0,Oboe 2,1.0,0.3,74,1.0
1368.125,1756.125,638.7071,352,2.0,D Horn 2,1.0,0.3,62,1.0
1368.125,1756.125,638.7071,352,2.0,Flute 1,1.0,0.3,90,1.0
1368.125,1756.125,638.7071,352,2.0,A Clarinet 2,1.0,0.3,66,1.0
1368.125,1756.125,638.7071,352,2.0,Violoncello,0.5,0.15,45,1.0
1368.125,1756.125,638.7071,352,2.0,Oboe 1,1.0,0.3,78,1.0
1368.125,1756.125,638.7071,352,2.0,Viola,0.5,0.15,57,1.0
