qstamp,tstamp,measure,beat,Tromba 1,Tromba 2,Tromba 3,Timpani,Traverso 1,Traverso 2,Oboe 1,Oboe 2,Bassoon,Violin 1,Violin 2,Viola,Soprano 1,Soprano 2,Alto,Tenor,Bass,Continuo
336.0,183.2727,113,1.0,D6,G#5,D5,D3,B5,G#5,r,G#5,B3,D4,D4,D4,F5,D5,G#4,D4,B3,B3
336.25,183.4091,113,1.25,D6,G#5,D5,D3,A5,F#5,r,G#5,B3,D4,D4,D4,F5,D5,G#4,D4,B3,B3
336.5,183.5455,113,1.5,D6,G#5,D5,D3,B5,G#5,F5,D5,B2,G#5,G#5,D4,F5,D5,G#4,D4,B3,B2
336.75,183.6818,113,1.75,D6,G#5,D5,D3,C#6,A5,F5,D5,B2,F5,F5,D4,F5,D5,G#4,D4,B3,B2
337.0,183.8182,113,2.0,r,r,r,r,D6,B5,D5,r,B2,F5,F5,r,F5,D5,G#4,D4,B3,B2
337.25,183.9545,113,2.25,r,r,r,r,D6,B5,D5,r,B2,D5,D5,r,F5,D5,G#4,D4,B3,B2
337.5,184.0909,113,2.5,r,r,r,r,r,r,B4,F5,B2,D5,D5,D5,F5,D5,G#4,D4,B3,B2
337.75,184.2273,113,2.75,r,r,r,r,r,r,B4,F5,B2,B4,B4,B4,F5,D5,G#4,D4,B3,B2
338.0,184.3636,113,3.0,r,r,r,r,r,r,D5,D5,B2,B4,B4,B4,F5,D5,G#4,D4,B3,B2
338.25,184.5,113,3.25,r,r,r,r,r,r,D5,D5,B2,G#4,G#4,G#4,F5,D5,G#4,D4,B3,B2
338.5,184.6364,113,3.5,r,r,r,r,r,r,F5,B4,B2,G#4,G#4,G#4,F5,D5,G#4,D4,B3,B2
338.75,184.7727,113,3.75,r,r,r,r,r,r,F5,B4,B2,D4,D4,D4,F5,D5,G#4,D4,B3,B2
339.0,184.9091,114,1.0,D6,A5,D5,D3,F5,D5,r,D5,A3,D4,D4,D4,F5,D5,A4,D4,A3,A3
339.25,185.0455,114,1.25,D6,A5,D5,D3,E5,C#5,r,D5,A3,D4,D4,D4,F5,D5,A4,D4,A3,A3
339.5,185.1818,114,1.5,D6,A5,D5,D3,F5,D5,F5,F5,A2,A5,A5,D4,F5,D5,A4,D4,A3,A2
339.75,185.3182,114,1.75,D6,A5,D5,D3,G5,E5,F5,F5,A2,F5,F5,D4,F5,D5,A4,D4,A3,A2
340.0,185.4545,114,2.0,r,r,r,r,A5,F5,D5,r,A2,F5,F5,r,F5,D5,A4,D4,A3,A2
340.25,185.5909,114,2.25,r,r,r,r,A5,F5,D5,r,A2,D5,D5,r,F5,D5,A4,D4,A3,A2
340.5,185.7273,114,2.5,r,r,r,r,r,r,A4,F5,A2,D5,D5,D5,F5,D5,A4,D4,A3,A2
340.75,185.8636,114,2.75,r,r,r,r,r,r,A4,F5,A2,A4,A4,A4,F5,D5,A4,D4,A3,A2
341.0,186.0,114,3.0,r,r,r,r,r,r,D5,D5,A2,A4,A4,A4,F5,D5,A4,D4,A3,A2
341.25,186.1364,114,3.25,r,r,r,r,r,r,D5,D5,A2,F4,F4,F4,F5,D5,A4,D4,A3,A2
341.5,186.2727,114,3.5,r,r,r,r,r,r,F5,A4,A2,F4,F4,F4,F5,D5,A4,D4,A3,A2
341.75,186.4091,114,3.75,r,r,r,r,r,r,F5,A4,A2,D4,D4,D4,F5,D5,A4,D4,A3,A2
342.0,186.5455,115,1.0,D6,B5,D5,D3,D5,B4,r,D5,G#3,D4,D4,D4,F5,D5,B4,D4,G#3,G#3
342.25,186.6818,115,1.25,D6,B5,D5,D3,C#5,A4,r,D5,G#3,D4,D4,D4,F5,D5,B4,D4,G#3,G#3
342.5,186.8182,115,1.5,D6,B5,D5,D3,D5,B4,F5,F5,G#2,B5,B5,D4,F5,D5,B4,D4,G#3,G#2
342.75,186.9545,115,1.75,D6,B5,D5,D3,E5,C#5,F5,F5,G#2,F5,F5,D4,F5,D5,B4,D4,G#3,G#2
343.0,187.0909,115,2.0,r,r,r,r,F5,D5,D5,r,G#2,F5,F5,r,F5,D5,B4,D4,G#3,G#2
343.25,187.2273,115,2.25,r,r,r,r,F5,D5,D5,r,G#2,D5,D5,r,F5,D5,B4,D4,G#3,G#2
343.5,187.3636,115,2.5,r,r,r,r,r,r,B4,F5,G#2,D5,D5,D5,F5,D5,B4,D4,G#3,G#2
343.75,187.5,115,2.75,r,r,r,r,r,r,B4,F5,G#2,B4,B4,B4,F5,D5,B4,D4,G#3,G#2
344.0,187.6364,115,3.0,r,r,r,r,r,r,D5,D5,G#2,B4,B4,B4,F5,D5,B4,D4,G#3,G#2
344.25,187.7727,115,3.25,r,r,r,r,r,r,D5,D5,G#2,D4,D4,D4,F5,D5,B4,D4,G#3,G#2
344.5,187.9091,115,3.5,r,r,r,r,r,r,E5,B4,G#2,D4,D4,D4,E5,B4,B4,E4,G#3,G#2
344.75,188.0455,115,3.75,r,r,r,r,r,r,E5,B4,G#2,C#4,C#4,C#4,E5,B4,B4,E4,G#3,G#2
345.0,188.1818,116,1.0,C#6,A5,E5,A2,C#5,A4,r,C#5,G3,C#4,C#4,C#4,E5,C#5,A4,A3,G3,G3
345.25,188.3182,116,1.25,C#6,A5,E5,A2,B4,G#4,r,C#5,G3,C#4,C#4,C#4,E5,C#5,A4,A3,G3,G3
345.5,188.4545,116,1.5,C#6,A5,E5,A2,C#5,A4,E5,E5,G2,C#6,C#6,C#4,E5,C#5,A4,A3,G3,G2
345.75,188.5909,116,1.75,C#6,A5,E5,A2,D5,B4,E5,E5,G2,A5,A5,C#4,E5,C#5,A4,A3,G3,G2
346.0,188.7273,116,2.0,r,r,r,r,E5,C#5,C#5,r,G2,A5,A5,r,E5,C#5,A4,A3,G3,G2
346.25,188.8636,116,2.25,r,r,r,r,E5,C#5,C#5,r,G2,E5,E5,r,E5,C#5,A4,A3,G3,G2
346.5,189.0,116,2.5,r,r,r,r,r,r,A4,E5,G2,E5,E5,E5,E5,C#5,A4,A3,G3,G2
346.75,189.1364,116,2.75,r,r,r,r,r,r,A4,E5,G2,C#5,C#5,C#5,E5,C#5,A4,A3,G3,G2
347.0,189.2727,116,3.0,r,r,r,r,r,r,C#5,C#5,G2,C#5,C#5,C#5,r,r,r,r,r,G2
347.25,189.4091,116,3.25,r,r,r,r,r,r,C#5,C#5,G2,A4,A4,A4,r,r,r,r,r,G2
347.5,189.5455,116,3.5,r,r,r,r,r,r,E5,A4,G2,A4,A4,A4,A4,C#5,E4,A3,G3,G2
347.75,189.6818,116,3.75,r,r,r,r,r,r,E5,A4,G2,D4,D4,D4,A4,C#5,E4,A3,G3,G2
348.0,189.8182,117,1.0,D6,A5,F#5,D3,r,r,A5,D5,F#2,D4,D4,D4,A4,D5,D4,A3,F#3,F#2
348.25,189.9545,117,1.25,D6,A5,F#5,D3,r,r,A5,D5,F#2,E4,D4,C#4,G4,D5,C#4,A3,G3,F#2
348.5,190.0909,117,1.5,D6,A5,F#5,D3,F#4,F#4,F#4,D5,F#3,F#4,D4,D4,F#4,A4,D4,D4,A3,F#3
348.75,190.2273,117,1.75,D6,A5,F#5,D3,G4,G4,G4,C#5,E3,G4,D4,C#4,G4,A4,E4,C#4,G3,E3
349.0,190.3636,117,2.0,r,r,r,r,A4,A4,A4,D5,F#3,A4,F#4,D4,A4,D5,A3,D4,F#3,F#3
349.25,190.5,117,2.25,r,r,r,r,B4,B4,B4,D5,F#3,B4,F#4,D4,B4,D5,A3,D4,F#3,F#3
349.5,190.6364,117,2.5,r,r,r,r,C5,C5,C5,D5,D3,C5,A4,F#4,C5,D5,A4,F#4,D3,D3
349.75,190.7727,117,2.75,r,r,r,r,B4,B4,B4,D5,D3,B4,A4,F#4,B4,D5,A4,F#4,D3,D3
350.0,190.9091,117,3.0,r,r,r,r,D5,D5,D5,D5,E3,D5,G4,E4,D5,D5,G4,E4,E3,E3
350.25,191.0455,117,3.25,r,r,r,r,C5,C5,C5,D5,E3,C5,G4,E4,C5,D5,G4,E4,E3,E3
350.5,191.1818,117,3.5,r,r,r,r,B4,B4,B4,D5,F#3,B4,F#4,D4,B4,D5,F#4,D4,F#3,F#3
350.75,191.3182,117,3.75,r,r,r,r,A4,A4,A4,D5,F#3,A4,F#4,D4,A4,D5,F#4,D4,F#3,F#3
351.0,191.4545,118,1.0,r,r,r,r,B4,B4,B4,D5,G2,B4,F#4,D4,B4,D5,F#4,D4,G3,G2
351.25,191.5909,118,1.25,r,r,r,r,A4,A4,A4,D5,G2,A4,F#4,D4,A4,D5,F#4,D4,A3,G2
351.5,191.7273,118,1.5,r,r,r,r,G4,G4,G4,E5,G3,G4,E4,G4,G4,B4,E4,G4,B3,G3
351.75,191.8636,118,1.75,r,r,r,r,A4,A4,A4,D5,F#3,A4,E4,G4,A4,B4,E4,G4,A3,F#3
352.0,192.0,118,2.0,r,r,r,r,B4,B4,B4,E5,G3,B4,G4,B3,B4,E5,G4,B3,G3,G3
352.25,192.1364,118,2.25,r,r,r,r,C#5,C#5,C#5,E5,G3,C#5,G4,B3,C#5,E5,G4,B3,G3,G3
352.5,192.2727,118,2.5,r,r,r,r,D5,D5,D5,E5,E3,D5,B4,G4,D5,E5,B4,G4,E3,E3
352.75,192.4091,118,2.75,r,r,r,r,C#5,C#5,C#5,E5,E3,C#5,B4,G4,C#5,E5,B4,G4,E3,E3
353.0,192.5455,118,3.0,r,r,r,r,E5,E5,E5,E5,F#3,E5,A4,F#4,E5,E5,A4,F#4,F#3,F#3
353.25,192.6818,118,3.25,r,r,r,r,D5,D5,D5,E5,F#3,D5,A4,F#4,D5,E5,A4,F#4,F#3,F#3
353.5,192.8182,118,3.5,r,r,r,r,C#5,C#5,C#5,E5,G3,C#5,G4,E4,C#5,E5,G4,E4,G3,G3
353.75,192.9545,118,3.75,r,r,r,r,B4,B4,B4,E5,G3,B4,G4,E4,B4,E5,G4,E4,G3,G3
354.0,193.0909,119,1.0,r,r,r,r,C#5,C#5,C#5,E5,A2,C#5,G4,E4,C#5,E5,G4,E4,A3,A2
354.25,193.2273,119,1.25,r,r,r,r,B4,B4,B4,E5,A2,B4,G4,E4,B4,E5,G4,E4,B3,A2
354.5,193.3636,119,1.5,r,r,r,r,A4,A4,A4,F#5,A3,A4,F#4,A4,A4,C#5,F#4,A4,C#4,A3
354.75,193.5,119,1.75,r,r,r,r,B4,B4,B4,E5,G3,B4,F#4,A4,B4,C#5,F#4,A4,B3,G3
355.0,193.6364,119,2.0,r,r,r,r,C#5,C#5,C#5,F#5,A3,C#5,A4,C#4,C#5,F#5,A4,C#4,A3,A3
355.25,193.7727,119,2.25,r,r,r,r,D5,D5,D5,F#5,A3,D5,A4,C#4,D5,F#5,A4,C#4,A3,A3
355.5,193.9091,119,2.5,r,r,r,r,E5,E5,E5,F#5,F#3,E5,C#5,A4,E5,F#5,C#5,A4,F#3,F#3
355.75,194.0455,119,2.75,r,r,r,r,D5,D5,D5,F#5,F#3,D5,C#5,A4,D5,F#5,C#5,A4,F#3,F#3
356.0,194.1818,119,3.0,r,r,r,r,F#5,F#5,F#5,F#5,G3,F#5,B4,G4,F#5,F#5,B4,G4,G3,G3
356.25,194.3182,119,3.25,r,r,r,r,E5,E5,E5,F#5,G3,E5,B4,G4,E5,F#5,B4,G4,G3,G3
356.5,194.4545,119,3.5,r,r,r,r,D5,D5,D5,F#5,A3,D5,A4,F#4,D5,F#5,A4,F#4,A3,A3
356.75,194.5909,119,3.75,r,r,r,r,C#5,C#5,C#5,F#5,A3,C#5,A4,F#4,C#5,F#5,A4,F#4,A3,A3
357.0,194.7273,120,1.0,r,r,r,r,D5,D5,D5,F#5,B2,D5,A4,F#4,D5,F#5,A4,F#4,B3,B2
357.25,194.8636,120,1.25,r,r,r,r,C#5,C#5,C#5,F#5,B2,C#5,A4,F#4,C#5,F#5,A4,F#4,C#4,B2
357.5,195.0,120,1.5,r,r,r,r,B4,B4,B4,G5,B3,B4,G4,G4,B4,C#5,G4,G4,D4,B3
357.75,195.1364,120,1.75,r,r,r,r,C#5,C#5,C#5,F#5,A3,C#5,G4,G4,C#5,C#5,G4,G4,C#4,A3
358.0,195.2727,120,2.0,r,r,r,r,D5,D5,D5,G5,B3,D5,B4,D4,D5,G5,B4,D4,B3,B3
358.25,195.4091,120,2.25,r,r,r,r,E5,E5,E5,G5,B3,E5,B4,D4,E5,G5,B4,D4,B3,B3
358.5,195.5455,120,2.5,r,r,r,r,F#5,F#5,F#5,G5,G3,F#5,D5,B3,F#5,G5,D5,B3,G3,G3
358.75,195.6818,120,2.75,r,r,r,r,E5,E5,E5,G5,G3,E5,D5,B3,E5,G5,D5,B3,G3,G3
359.0,195.8182,120,3.0,r,r,r,r,G5,G5,G5,G5,A3,G5,C#5,C#4,G5,G5,C#5,C#4,A3,A3
359.25,195.9545,120,3.25,r,r,r,r,F#5,F#5,F#5,G5,A3,F#5,C#5,C#4,F#5,G5,C#5,C#4,A3,A3
359.5,196.0909,120,3.5,r,r,r,r,E5,E5,E5,G5,B3,E5,B4,D4,E5,G5,B4,D4,B3,B3
359.75,196.2273,120,3.75,r,r,r,r,D5,D5,D5,G5,B3,D5,B4,D4,D5,G5,B4,D4,B3,B3
360.0,196.3636,121,1.0,r,r,r,r,E5,E5,E5,G5,C#3,E5,B4,C#4,E5,G5,B4,C#4,C#4,C#3
360.25,196.5,121,1.25,r,r,r,r,D5,D5,D5,G5,C#3,D5,B4,C#4,D5,F#5,B4,C#4,D4,C#3
360.5,196.6364,121,1.5,r,r,r,r,C#5,C#5,C#5,A5,C#4,C#5,A4,E4,C#5,G5,A4,C#4,E4,C#4
360.75,196.7727,121,1.75,r,r,r,r,D5,D5,D5,G5,B3,D5,A4,E4,D5,G5,A4,B3,D4,B3
361.0,196.9091,121,2.0,r,r,r,r,E5,E5,E5,A5,C#4,E5,C#5,E4,E5,A4,C#5,C#4,C#4,C#4
361.25,197.0455,121,2.25,r,r,r,r,F#5,F#5,F#5,A5,C#4,F#5,C#5,E4,F#5,A4,C#5,C#4,C#4,C#4
361.5,197.1818,121,2.5,r,r,r,r,G5,G5,G5,A5,A3,G5,E5,C#4,G5,A4,E5,C#4,A3,A3
361.75,197.3182,121,2.75,r,r,r,r,F#5,F#5,F#5,A5,A3,F#5,E5,C#4,F#5,A4,E5,C#4,A3,A3
362.0,197.4545,121,3.0,r,r,r,r,A5,A5,A5,A5,B3,A5,D5,D4,A5,r,D5,D4,B3,B3
362.25,197.5909,121,3.25,r,r,r,r,G5,G5,G5,A5,B3,G5,D5,D4,G5,r,D5,D4,B3,B3
362.5,197.7273,121,3.5,r,r,r,r,F#5,F#5,F#5,A5,C#4,F#5,C#5,A4,F#5,A4,A4,A4,C#4,C#4
362.75,197.8636,121,3.75,r,r,r,r,E5,E5,E5,A5,C#4,E5,B4,G4,E5,A4,A4,G4,C#4,C#4
363.0,198.0,122,1.0,r,F#5,A4,D3,F#5,F#5,F#5,A5,D3,F#5,A4,F#4,F#5,A4,A4,F#4,D4,D3
363.5,198.2727,122,1.5,A5,F#5,A4,D3,A4,A4,F#5,D5,D4,A4,F#4,D4,F#5,D5,A4,D4,D4,D4
363.75,198.4091,122,1.75,G5,F#5,A4,D3,A4,A4,E5,C#5,E4,A4,F#4,D4,E5,C#5,G4,D4,E4,E4
364.0,198.5455,122,2.0,F#5,r,r,r,D5,D5,F#5,D5,D4,D5,A4,F#4,F#5,D5,A4,r,D4,D4
364.25,198.6818,122,2.25,E5,r,r,r,D5,D5,F#5,D5,D4,D5,A4,F#4,F#5,D5,A4,r,D4,D4
364.5,198.8182,122,2.5,D5,r,r,r,F#5,F#5,F#5,D5,C#4,F#5,D5,A4,F#5,D5,D5,A3,C#4,C#4
364.75,198.9545,122,2.75,E5,r,r,r,F#5,F#5,F#5,D5,C#4,F#5,C#5,A4,F#5,D5,C#5,A3,C#4,C#4
365.0,199.0909,122,3.0,F#5,D5,A4,D3,A5,A5,F#5,D5,B3,A5,D5,D4,F#5,D5,D5,D4,B3,B3
365.25,199.2273,122,3.25,G5,D5,A4,D3,A5,A5,F#5,D5,B3,A5,D5,D4,F#5,D5,D5,D4,B3,B3
365.5,199.3636,122,3.5,A5,D5,A4,D3,C6,C6,F#5,D5,A3,C6,F#4,D4,F#5,D5,F#4,D4,A3,A3
365.75,199.5,122,3.75,F#5,D5,A4,D3,C6,C6,F#5,D5,A3,C6,F#4,D4,F#5,D5,F#4,D4,A3,A3
366.0,199.6364,123,1.0,B5,D5,D4,D3,B5,B5,F#5,D5,G3,B5,G4,D4,F#5,D5,G4,D4,G3,G3
366.25,199.7727,123,1.25,A5,D5,D4,D3,B5,B5,F#5,D5,G3,B5,G4,D4,F#5,D5,G4,D4,B3,G3
366.5,199.9091,123,1.5,G5,D5,D4,D3,G4,G4,E5,E5,C#4,G4,E4,C#4,E5,E5,G4,C#4,C#4,C#4
366.75,200.0455,123,1.75,F#5,D5,D4,D3,G4,G4,D5,B4,D4,G4,E4,C#4,D5,E5,G4,C#4,D4,D4
367.0,200.1818,123,2.0,E5,r,r,r,C#5,C#5,E5,C#5,C#4,C#5,G4,E4,E5,C#5,G4,E4,C#4,C#4
367.25,200.3182,123,2.25,F#5,r,r,r,C#5,C#5,E5,C#5,C#4,C#5,G4,E4,E5,C#5,G4,E4,C#4,C#4
367.5,200.4545,123,2.5,E5,r,r,r,E5,E5,E5,C#5,B3,E5,C#5,G4,E5,C#5,C#5,G4,B3,B3
367.75,200.5909,123,2.75,D5,r,r,r,E5,E5,E5,C#5,B3,E5,B4,G4,E5,C#5,B4,G4,B3,B3
368.0,200.7273,123,3.0,E5,E5,A4,A2,G5,G5,E5,C#5,A3,G5,C#5,C#4,E5,C#5,C#5,C#4,A3,A3
368.25,200.8636,123,3.25,F#5,E5,A4,A2,G5,G5,E5,C#5,A3,G5,C#5,C#4,E5,C#5,C#5,C#4,A3,A3
368.5,201.0,123,3.5,G5,E5,A4,A2,B5,B5,E5,C#5,G3,B5,E4,C#4,E5,C#5,E4,C#4,G3,G3
368.75,201.1364,123,3.75,E5,E5,A4,A2,B5,B5,E5,C#5,G3,B5,E4,C#4,E5,C#5,E4,C#4,G3,G3
369.0,201.2727,124,1.0,A5,F#5,A4,A2,A5,A5,E5,C#5,F#3,A5,F#4,C#4,E5,C#5,F#4,C#4,F#3,F#3
369.25,201.4091,124,1.25,G5,F#5,A4,A2,A5,A5,E5,C#5,F#3,A5,F#4,C#4,E5,C#5,F#4,C#4,A3,F#3
369.5,201.5455,124,1.5,F#5,F#5,A4,A2,F#4,F#4,D5,D5,B3,F#4,D4,B3,D5,D5,F#4,B3,B3,B3
369.75,201.6818,124,1.75,E5,F#5,A4,A2,F#4,F#4,C#5,A4,C#4,F#4,D4,B3,C#5,D5,F#4,B3,C#4,C#4
370.0,201.8182,124,2.0,D5,r,r,r,B4,B4,D5,B4,B3,A4,F#4,D4,D5,B4,F#4,D4,B3,B3
370.25,201.9545,124,2.25,E5,r,r,r,B4,B4,D5,B4,B3,A4,F#4,D4,D5,B4,F#4,D4,B3,B3
370.5,202.0909,124,2.5,D5,r,r,r,D5,D5,D5,B4,A3,D5,B4,F#4,D5,B4,B4,F#4,A3,A3
370.75,202.2273,124,2.75,C#5,r,r,r,D5,D5,D5,B4,A3,D5,A4,F#4,D5,B4,A4,F#4,A3,A3
371.0,202.3636,124,3.0,D5,B5,D4,D3,F#5,F#5,D5,B4,G3,F#5,B4,B3,D5,B4,B4,B3,G3,G3
371.25,202.5,124,3.25,E5,B5,D4,D3,F#5,F#5,D5,B4,G3,F#5,B4,B3,D5,B4,B4,B3,G3,G3
371.5,202.6364,124,3.5,F#5,B5,D4,D3,A5,A5,D5,B4,F#3,A5,D4,B3,D5,B4,D4,B3,F#3,F#3
371.75,202.7727,124,3.75,D5,B5,D4,D3,A5,A5,D5,B4,F#3,A5,D4,B3,D5,B4,D4,B3,F#3,F#3
372.0,202.9091,125,1.0,G5,B5,D5,D3,G5,G5,D5,B4,E3,G5,E4,B3,D5,B4,E4,B3,E3,E3
372.25,203.0455,125,1.25,G5,B5,D5,D3,G5,G5,C#5,A4,F#3,G5,E4,B3,C#5,A4,E4,B3,F#3,F#3
372.5,203.1818,125,1.5,E5,B5,D5,D3,B5,B5,B4,G4,G3,B5,E4,B3,B4,G4,B4,E4,G3,G3
372.75,203.3182,125,1.75,F#5,B5,D5,D3,A5,A5,C#5,A4,F#3,A5,E4,B3,C#5,A4,A4,E4,F#3,F#3
372.875,203.3864,125,1.875,G5,B5,D5,D3,A5,A5,C#5,A4,F#3,A5,E4,B3,C#5,A4,A4,E4,F#3,F#3
373.0,203.4545,125,2.0,G5,r,r,r,G5,G5,D5,B4,E3,G5,B4,E4,D5,B4,G4,E4,E3,E3
373.25,203.5909,125,2.25,G5,r,r,r,G5,G5,B4,G4,E3,G5,B4,E4,B4,G4,G4,E4,E3,E3
373.5,203.7273,125,2.5,E5,r,r,r,G5,G5,C#5,A4,D3,G5,B4,E4,C#5,A4,G4,E4,D3,D3
373.75,203.8636,125,2.75,F#5,r,r,r,F#5,F#5,D5,B4,D3,F#5,B4,E4,D5,B4,F#4,E4,D3,D3
373.875,203.9318,125,2.875,G5,r,r,r,F#5,F#5,D5,B4,D3,F#5,B4,E4,D5,B4,F#4,E4,D3,D3
374.0,204.0,125,3.0,G5,E5,r,r,E5,E5,E5,C#5,C#3,E5,B4,E4,E5,C#5,E4,A4,C#3,C#3
374.25,204.1364,125,3.25,G5,E5,r,r,E5,E5,F#5,D5,C#3,E5,B4,E4,F#5,D5,D4,A4,C#3,C#3
374.5,204.2727,125,3.5,E5,E5,r,r,E5,E5,G5,E5,B2,E5,B4,E4,G5,E5,C#4,A4,B2,B2
374.75,204.4091,125,3.75,F#5,E5,r,r,D5,D5,E5,E5,B2,D5,B4,E4,E5,E5,D4,A4,B2,B2
374.875,204.4773,125,3.875,G5,E5,r,r,D5,D5,E5,E5,B2,D5,B4,E4,E5,E5,D4,A4,B2,B2
375.0,204.5455,126,1.0,G5,E5,A4,A2,C#5,C#5,C#5,E5,A2,C#5,E5,E4,C#5,E5,E4,A4,A2,A2
375.25,204.6818,126,1.25,G5,E5,A4,A2,A5,A5,A5,E5,A2,A5,E5,E4,C#5,E5,E4,A4,A2,A2
375.5,204.8182,126,1.5,G5,E5,A4,A2,G5,G5,G5,E5,B2,G5,E5,E4,A4,C#5,E4,E4,A3,B2
375.75,204.9545,126,1.75,G5,E5,A4,A2,F#5,F#5,F#5,D5,B2,F#5,E5,E4,A4,C#5,E4,E4,A3,B2
376.0,205.0909,126,2.0,G5,r,r,r,E5,E5,E5,E5,C#3,E5,r,r,r,r,r,r,r,C#3
376.25,205.2273,126,2.25,G5,r,r,r,D5,D5,D5,E5,C#3,D5,r,r,r,r,r,r,r,C#3
376.5,205.3636,126,2.5,A5,E5,A4,A2,C#5,C#5,C#5,G5,A2,C#5,C#5,E4,G5,C#5,A4,E4,A3,A2
376.75,205.5,126,2.75,G5,E5,A4,A2,B4,B4,B4,G5,A2,B4,C#5,E4,G5,C#5,A4,E4,A3,A2
377.0,205.6364,126,3.0,F#5,D5,A4,D3,A4,A4,A4,F#5,D3,A4,D5,F#4,F#5,D5,A4,F#4,D4,D3
377.1667,205.7273,126,3.1667,G5,D5,A4,D3,A4,A4,A4,F#5,D3,A4,D5,F#4,F#5,D5,A4,F#4,D4,D3
377.25,205.7727,126,3.25,G5,D5,A4,D3,B4,B4,B4,F#5,D3,B4,D5,F#4,F#5,D5,A4,F#4,D4,D3
377.3333,205.8182,126,3.3333,G5,D5,A4,D3,B4,B4,B4,F#5,D3,B4,D5,F#4,F#5,D5,A4,F#4,D4,D3
377.5,205.9091,126,3.5,E5,G5,A4,A2,C#5,C#5,C#5,E5,A2,C#5,E5,C#4,E5,C#5,A4,C#4,A3,A2
377.6667,206.0,126,3.6667,F#5,G5,A4,A2,C#5,C#5,C#5,E5,A2,C#5,E5,C#4,E5,C#5,A4,C#4,A3,A2
377.75,206.0455,126,3.75,F#5,G5,A4,A2,A4,A4,A4,E5,A2,A4,E5,C#4,F#5,C#5,A4,C#4,A3,A2
377.8333,206.0909,126,3.8333,F#5,G5,A4,A2,A4,A4,A4,E5,A2,A4,E5,C#4,F#5,C#5,A4,C#4,A3,A2
378.0,206.1818,127,1.0,D5,F#5,D4,D3,D5,D5,D5,D5,B2,D5,D5,F#4,D5,D5,F#4,B3,B3,B2
378.25,206.3182,127,1.25,E5,F#5,D4,D3,E5,E5,E5,D5,B2,E5,D5,G4,E5,D5,F#4,C#4,B3,B2
378.5,206.4545,127,1.5,F#5,A5,A4,D3,F#5,F#5,F#5,D5,A2,F#5,D5,F#4,F#5,D5,F#4,D4,A3,A2
378.75,206.5909,127,1.75,G5,A5,A4,D3,G5,G5,G5,D5,G2,G5,D5,E4,G5,D5,F#4,E4,G3,G2
379.0,206.7273,127,2.0,A5,D5,A4,D3,A5,A5,A5,D5,F#2,A5,D5,D4,A5,D5,D4,F#4,F#3,F#2
379.25,206.8636,127,2.25,G5,D5,A4,D3,G5,G5,G5,D5,F#2,G5,D5,D4,A5,D5,D4,F#4,F#3,F#2
379.5,207.0,127,2.5,B5,D5,D4,D3,B5,B5,B5,D5,G2,B5,D5,B3,D5,G5,B4,B3,G3,G2
379.75,207.1364,127,2.75,A5,D5,D4,D3,A5,A5,A5,D5,G2,A5,D5,B3,D5,G5,B4,B3,G3,G2
380.0,207.2727,127,3.0,G5,D5,A4,A2,G5,G5,G5,D5,A2,G5,D5,E4,D5,E5,A4,E4,A3,A2
380.25,207.4091,127,3.25,F#5,D5,A4,A2,F#5,F#5,F#5,D5,A2,F#5,D5,E4,D5,E5,A4,E4,A3,A2
380.5,207.5455,127,3.5,E5,A4,A4,A2,E5,E5,E5,C#5,A2,E5,C#5,E4,C#5,E5,A4,E4,A3,A2
380.75,207.6818,127,3.75,F#5,A4,A4,A2,F#5,F#5,F#5,C#5,A2,F#5,C#5,E4,C#5,E5,A4,E4,A3,A2
381.0,207.8182,128,1.0,D5,A4,F#4,D3,D5,D5,D5,D5,D2,D5,A4,F#4,D5,D5,A4,F#4,D3,D2
