qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,C Clarinet 1,C Clarinet 2,Bassoon 1,Bassoon 2,C Horn 1,C Horn 2,C Trumpet 1,C Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
988.0,182.963,58,1.0,C6,C6,C6,G5,C5,C5,E3,E3,E4,C4,C5,C4,C3,C6,C5,E4,E3,E2
988.5,183.0556,58,1.5,C6,C6,C6,G5,C5,C5,E3,E3,E4,C4,C5,C4,C3,C6,C5,E4,E3,E2
989.0,183.1481,58,2.0,C6,C6,C6,E5,C5,G4,C3,C3,E4,C4,C5,C4,C3,C6,C5,C4,C3,C2
989.5,183.2407,58,2.5,C6,C6,C6,E5,C5,G4,C3,C3,E4,C4,C5,C4,C3,C6,C5,C4,C3,C2
990.0,183.3333,58,3.0,F6,A5,A5,C5,A4,F4,F3,F3,C4,C3,C5,C4,C3,D6,D5,F4,F3,F2
990.5,183.4259,58,3.5,F6,A5,A5,C5,A4,F4,F3,F3,C4,C3,C5,C4,C3,D6,D5,F4,F3,F2
991.0,183.5185,59,1.0,E6,G5,G5,E5,G4,E4,G2,G2,E4,C4,C5,C4,G2,G5,E5,C4,G2,G1
991.5,183.6111,59,1.5,E6,G5,G5,E5,G4,E4,G2,G2,E4,C4,C5,C4,G2,G5,E5,C4,G2,G1
992.0,183.7037,59,2.0,E6,G5,G5,C5,G4,E4,G3,G3,E4,C4,C5,C4,G2,G5,C5,E4,G3,G2
992.5,183.7963,59,2.5,E6,G5,G5,C5,G4,E4,G3,G3,E4,C4,C5,C4,G2,G5,C5,E4,G3,G2
993.0,183.8889,59,3.0,B5,F5,B4,F4,F4,B3,G3,G3,D4,G3,D5,G4,G2,B4,F4,D4,G3,G2
993.5,183.9815,59,3.5,B5,F5,B4,F4,F4,B3,G3,G3,D4,G3,D5,G4,G2,B4,F4,D4,G3,G2
994.0,184.0741,60,1.0,C6,E5,C5,E4,E4,C4,C3,C3,C4,E3,C5,E4,C3,C5,E4,C4,C3,C2
995.0,184.2593,60,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
996.0,184.4444,60,3.0,r,r,r,r,r,r,C4,r,r,r,r,r,r,C5,G3,E3,C4,C3
997.0,184.6296,61,1.0,r,r,r,r,r,r,C#4,r,r,r,r,r,r,C#5,G#3,F3,C4,C3
998.0,184.8148,61,2.0,r,r,r,r,r,r,C#4,r,r,r,r,r,r,C#5,G#3,F3,C4,C3
999.0,185.0,61,3.0,r,r,r,r,r,r,B3,r,r,r,r,r,r,B4,G#3,F3,C4,C3
1000.0,185.1852,62,1.0,r,r,r,r,r,r,C4,r,r,r,r,r,r,C5,G3,E3,C3,C2
1001.0,185.3704,62,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3
1002.0,185.5556,62,3.0,C6,r,C5,r,r,r,r,r,r,r,r,r,r,C5,G4,E4,C4,C3
1003.0,185.7407,63,1.0,D6,r,D5,r,r,r,r,r,r,r,r,r,r,D5,G#4,F4,C4,C3
1004.0,185.9259,63,2.0,D6,r,D5,r,r,r,r,r,r,r,r,r,r,D5,G#4,F4,C4,C3
1005.0,186.1111,63,3.0,B5,r,B4,r,r,r,r,r,r,r,r,r,r,B4,G#4,F4,C4,C3
1006.0,186.2963,64,1.0,C6,r,C5,r,r,r,C4,r,C4,C3,C5,C4,r,C5,G4,E4,C3,C2
1007.0,186.4815,64,2.0,r,r,r,r,r,r,C#4,r,C4,C3,r,r,r,C#5,G#3,F3,C4,C3
1008.0,186.6667,64,3.0,r,r,r,r,r,r,B3,r,C4,C3,r,r,r,B4,G#3,F3,C4,C3
1009.0,186.8519,65,1.0,C6,r,C5,r,r,r,C4,r,C4,C3,r,r,r,C5,G3,E3,C3,C2
1010.0,187.037,65,2.0,D6,r,D5,r,r,r,r,r,C4,C3,r,r,r,D5,G#4,F4,C4,C3
1011.0,187.2222,65,3.0,B5,r,B4,r,r,r,r,r,C4,C3,r,r,r,B4,G#4,F4,C4,C3
1012.0,187.4074,66,1.0,C6,r,C5,r,r,r,C4,r,C4,C3,r,r,r,C5,G4,E4,C3,C2
1013.0,187.5926,66,2.0,r,r,r,r,r,r,C#4,r,C4,C3,r,r,r,C#5,G#3,F3,C4,C3
1014.0,187.7778,66,3.0,r,r,r,r,r,r,B3,r,C4,C3,r,r,r,B4,G#3,F3,C4,C3
1015.0,187.963,67,1.0,C6,r,C5,r,r,r,C4,r,C4,C3,r,r,r,C5,G3,E3,C3,C2
1016.0,188.1481,67,2.0,D6,r,D5,r,r,r,D4,r,C4,C3,r,r,r,D5,G#4,F4,C4,C3
1017.0,188.3333,67,3.0,B5,r,B4,r,r,r,B3,r,C4,C3,r,r,r,B4,G#4,F4,C4,C3
1018.0,188.5185,68,1.0,C6,r,C5,E4,C5,E4,C4,C3,C4,C3,C5,C4,C3,C5,G4,E4,C3,C2
1019.0,188.7037,68,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,r,r,r,r
1020.0,188.8889,68,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,r,r,r,r
1021.0,189.0741,69,1.0,F6,B5,F5,B4,B4,D4,F3,F3,D4,G3,G4,G3,G2,G5,F5,D4,G3,G2
1022.0,189.2593,69,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,r,r,r,r
1023.0,189.4444,69,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,r,r,r,r
1024.0,189.6296,70,1.0,E6,C6,E5,C5,C5,E4,C4,C4,E4,C4,G4,G3,C3,B5,E5,C4,C4,C3
1025.0,189.8148,70,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,r,r,r,r
1026.0,190.0,70,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,r,r,r,r
1027.0,190.1852,71,1.0,B5,F5,D5,B4,B4,F4,G3,G3,D4,G3,G4,G3,G2,G5,B4,F4,G3,G2
1028.0,190.3704,71,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,r,r,r,r
1029.0,190.5556,71,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,r,r,r,r
1030.0,190.7407,72,1.0,C6,E5,r,r,C5,E4,C3,C3,C4,E3,C5,E4,C3,C5,C4,E4,C3,C2
1031.0,190.9259,72,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,r,r,r
1032.0,191.1111,72,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,r,r,r
1033.0,191.2963,73,1.0,F6,B5,r,r,F5,B4,G2,G2,D4,G3,D5,G4,G2,G5,G4,G3,G2,G1
1034.0,191.4815,73,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,r,r,r
1035.0,191.6667,73,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,B4,r,r,r
1036.0,191.8519,74,1.0,E6,C6,r,r,E5,C5,C3,C3,E4,C4,E5,C5,C3,B5,B4,C4,C3,C2
1037.0,192.037,74,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C5,r,r,r
1038.0,192.2222,74,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,G4,r,r,r
1039.0,192.4074,75,1.0,B5,F5,r,r,B4,F4,G3,G3,D4,G3,D5,G4,G2,G5,G4,G4,G3,G2
1040.0,192.5926,75,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F4,r,r,r
1041.0,192.7778,75,3.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,r,r,r
1042.0,192.963,76,1.0,C6,E5,r,r,C5,C4,C3,C3,C4,E3,C5,E4,C3,C5,C4,C4,C3,C2
1043.0,193.1481,76,2.0,r,r,r,r,E5,E4,r,r,r,r,r,r,r,E5,E4,r,r,r
1044.0,193.3333,76,3.0,r,r,r,r,G5,G4,r,r,r,r,r,r,r,G5,G4,r,r,r
1045.0,193.5185,77,1.0,B5,F5,r,r,G5,G4,G2,G2,D4,G3,D5,G4,G2,G5,G4,G3,G2,G1
1046.0,193.7037,77,2.0,r,r,r,r,F5,F4,r,r,r,r,r,r,r,F5,F4,r,r,r
1047.0,193.8889,77,3.0,r,r,r,r,D5,D4,r,r,r,r,r,r,r,D5,D4,r,r,r
1048.0,194.0741,78,1.0,C6,C5,C5,C5,C5,C4,C4,C3,C4,C3,C5,C4,C3,C5,C4,C4,C3,C2
1049.0,194.2593,78,2.0,E6,E5,E5,E5,E5,E4,E4,r,E4,E3,E5,E4,r,E5,E4,r,r,r
1050.0,194.4444,78,3.0,G6,G5,G5,G5,G5,G4,G4,r,G4,G3,G5,G4,r,G5,G4,r,r,r
1051.0,194.6296,79,1.0,G6,G5,G5,G5,G5,G4,G4,G3,G4,G3,G5,G4,G2,G5,G4,G4,G3,G2
1052.0,194.8148,79,2.0,F6,F5,F5,F5,F5,F4,F4,A3,G4,G3,D5,G4,G2,A5,A4,G4,G3,G2
1053.0,195.0,79,3.0,D6,D5,D5,D5,D5,D4,D4,B3,G4,G3,D5,G4,G2,B5,B4,G4,G3,G2
1054.0,195.1852,80,1.0,C6,C6,C5,C5,C5,C4,C4,C4,C4,C3,C5,C5,C3,C6,C5,C5,C4,C3
1055.0,195.3704,80,2.0,G5,G5,r,r,G5,G4,G3,G3,G4,G3,G4,G4,C3,G5,G4,G4,G3,G2
1056.0,195.5556,80,3.0,E5,E5,r,r,E5,E4,E3,E3,E4,E3,E4,E4,C3,E5,E4,E4,E3,E2
1057.0,195.7407,81,1.0,C5,C5,r,r,C5,C4,C3,C3,C4,C3,C4,C4,C3,C5,C4,C4,C3,C2
