qstamp,tstamp,measure,beat,Tromba 1,Tromba 2,Tromba 3,Timpani,Traverso 1,Traverso 2,Oboe 1,Oboe 2,Violin 1,Violin 2,Viola,Soprano 1,Soprano 2,Alto,Tenor,Bass,Continuo
340.5,170.25,114,2.5,r,r,r,r,B5,B5,E5,E4,B4,G4,E4,r,r,r,r,r,E3
340.75,170.375,114,2.75,r,r,r,r,C6,C6,E5,E4,B4,G4,E4,r,r,r,r,r,E3
341.0,170.5,114,3.0,r,r,r,r,B5,B5,B4,E5,E5,B4,E4,r,r,r,r,r,G3
341.25,170.625,114,3.25,r,r,r,r,A5,A5,B4,E5,E5,B4,E4,r,r,r,r,r,G3
341.5,170.75,114,3.5,r,r,r,r,G5,G5,B5,E-5,G5,E-5,B4,r,r,r,r,r,B3
341.75,170.875,114,3.75,r,r,r,r,F#5,F#5,B5,E-5,F#5,E-5,B4,r,r,r,r,r,B3
342.0,171.0,115,1.0,r,r,r,r,G5,G5,G5,E5,G5,E5,B4,r,r,r,r,r,E4
342.25,171.125,115,1.25,r,r,r,r,A5,A5,A5,E5,G5,E5,B4,r,r,r,r,r,E4
342.5,171.25,115,1.5,r,r,r,r,G5,G5,G5,E5,B5,E5,G4,r,r,r,r,r,E3
342.75,171.375,115,1.75,r,r,r,r,F#5,F#5,F#5,E-5,A5,E-5,A4,r,r,r,r,r,E3
343.0,171.5,115,2.0,r,r,r,r,E5,E5,E5,E5,G5,E5,B4,r,r,r,r,r,E3
343.25,171.625,115,2.25,r,r,r,r,B4,B4,E5,E5,G5,E5,B4,r,r,r,r,r,E3
343.5,171.75,115,2.5,r,r,r,r,C#5,C#5,G5,E5,E5,E5,E5,r,r,r,r,r,r
343.75,171.875,115,2.75,r,r,r,r,D5,D5,F#5,D5,E5,E5,E5,r,r,r,r,r,r
344.0,172.0,115,3.0,r,r,r,r,E5,E5,G5,E5,C#5,C#5,C#5,r,r,r,r,r,r
344.25,172.125,115,3.25,r,r,r,r,F#5,F#5,G5,E5,C#5,C#5,C#5,r,r,r,r,r,r
344.5,172.25,115,3.5,r,r,r,r,G5,G5,G5,E5,E5,E5,E5,r,r,r,r,r,r
344.75,172.375,115,3.75,r,r,r,r,A5,A5,F#5,D5,E5,E5,E5,r,r,r,r,r,r
345.0,172.5,116,1.0,r,r,r,r,G5,G5,G5,E5,A4,A4,A4,r,r,r,r,r,r
345.25,172.625,116,1.25,r,r,r,r,F#5,F#5,G5,E5,A4,A4,A4,r,r,r,r,r,r
345.5,172.75,116,1.5,r,r,r,r,E5,E5,G5,E5,E4,E4,E4,r,r,r,r,r,r
345.75,172.875,116,1.75,r,r,r,r,F#5,D5,G5,E5,E4,E4,E4,r,r,r,r,r,r
346.0,173.0,116,2.0,r,r,r,r,G5,E5,r,r,C#4,C#4,C#4,r,r,r,r,r,r
346.25,173.125,116,2.25,r,r,r,r,A5,F#5,r,r,C#4,C#4,C#4,r,r,r,r,r,r
346.5,173.25,116,2.5,r,r,r,r,B5,G5,B5,G5,E4,E4,E4,r,r,r,r,r,r
347.0,173.5,116,3.0,r,r,r,r,A5,F#5,A5,F#5,A3,A3,A3,r,r,r,r,r,r
347.5,173.75,116,3.5,r,r,r,r,G5,E5,G5,E5,C#4,C#4,C#4,r,r,r,r,r,r
348.0,174.0,117,1.0,r,r,r,r,F#5,D5,F#5,D5,D4,D4,D4,r,r,r,r,r,r
348.5,174.25,117,1.5,r,r,r,r,F#5,D5,r,r,A4,A4,A4,r,r,r,r,r,r
348.75,174.375,117,1.75,r,r,r,r,E5,C#5,r,r,A4,A4,A4,r,r,r,r,r,r
349.0,174.5,117,2.0,r,r,r,r,F#5,D5,r,r,D4,D4,D4,r,r,r,r,r,r
349.5,174.75,117,2.5,r,r,r,r,F#5,D5,F#5,D5,A4,A4,A4,r,r,r,r,r,r
349.75,174.875,117,2.75,r,r,r,r,E5,C#5,E5,C#5,A4,A4,A4,r,r,r,r,r,r
350.0,175.0,117,3.0,r,r,r,r,G5,E5,G5,E5,C#4,C#4,C#4,r,r,r,r,r,r
350.5,175.25,117,3.5,r,r,r,r,F#5,D5,F#5,D5,A4,A4,A4,r,r,r,r,r,r
350.75,175.375,117,3.75,r,r,r,r,E5,C#5,E5,C#5,A4,A4,A4,r,r,r,r,r,r
351.0,175.5,118,1.0,r,r,r,r,F#5,D5,F#5,D5,D4,D4,D4,r,r,r,r,r,r
351.25,175.625,118,1.25,r,r,r,r,E5,C#5,F#5,D5,D4,D4,D4,r,r,r,r,r,r
351.5,175.75,118,1.5,r,r,r,r,D5,D5,A5,F#5,D5,A3,F#3,r,r,r,r,r,r
351.75,175.875,118,1.75,r,r,r,r,E5,E5,G5,E5,C#5,A3,F#3,r,r,r,r,r,r
352.0,176.0,118,2.0,r,r,r,r,F#5,F#5,F#5,D5,D5,D4,A3,r,r,r,r,r,r
352.25,176.125,118,2.25,r,r,r,r,G5,G5,F#5,D5,D5,D4,A3,r,r,r,r,r,r
352.5,176.25,118,2.5,r,r,r,r,A5,A5,D5,D4,A4,F#4,D4,r,r,r,r,r,D3
352.75,176.375,118,2.75,r,r,r,r,B5,B5,D5,D4,A4,F#4,D4,r,r,r,r,r,D3
353.0,176.5,118,3.0,r,r,r,r,A5,A5,A4,D5,D5,A4,D4,r,r,r,r,r,F#3
353.25,176.625,118,3.25,r,r,r,r,G5,G5,A4,D5,D5,A4,D4,r,r,r,r,r,F#3
353.5,176.75,118,3.5,r,r,r,r,F#5,F#5,A5,C#5,F#5,C#5,A4,r,r,r,r,r,A3
353.75,176.875,118,3.75,r,r,r,r,E5,E5,A5,C#5,E5,C#5,A4,r,r,r,r,r,A3
354.0,177.0,119,1.0,r,r,r,r,F#5,F#5,F#5,D5,F#5,D5,A4,r,r,r,r,r,D4
354.25,177.125,119,1.25,r,r,r,r,G5,G5,G5,D5,F#5,D5,A4,r,r,r,r,r,D4
354.5,177.25,119,1.5,r,r,r,r,F#5,F#5,F#5,D5,A5,D5,F#4,r,r,r,r,r,D3
354.75,177.375,119,1.75,r,r,r,r,E5,E5,E5,C#5,G5,C#5,G4,r,r,r,r,r,D3
355.0,177.5,119,2.0,r,r,r,r,D5,D5,D5,D5,F#5,D5,A4,r,r,r,r,r,D3
355.25,177.625,119,2.25,r,r,r,r,E5,E5,E5,C#5,E5,C#5,A4,r,r,r,r,r,D3
355.5,177.75,119,2.5,A4,r,r,r,F#5,F#5,F#5,D5,F#5,D5,F#4,r,r,r,r,r,A2
355.75,177.875,119,2.75,A4,r,r,r,G5,G5,G5,E5,G5,E5,F#4,r,r,r,r,r,A2
356.0,178.0,119,3.0,D5,r,r,r,A5,A5,A5,F#5,A5,F#5,D4,r,r,r,r,r,F#2
356.25,178.125,119,3.25,D5,r,r,r,B5,B5,B5,G5,B5,G5,D4,r,r,r,r,r,F#2
356.5,178.25,119,3.5,E5,r,r,r,A5,A5,A5,F#5,A5,F#5,A3,r,r,r,r,r,A2
356.75,178.375,119,3.75,E5,r,r,r,B5,B5,B5,G5,B5,G5,A3,r,r,r,r,r,A2
357.0,178.5,120,1.0,F#5,r,r,r,A5,A5,A5,F#5,A5,F#5,D4,r,r,r,r,r,D2
357.25,178.625,120,1.25,F#5,r,r,r,B5,B5,B5,F#5,B5,F#5,D4,r,r,r,r,r,D2
357.5,178.75,120,1.5,G5,r,r,r,A5,A5,A5,C#5,A5,C#5,E4,r,r,r,r,r,A2
357.6667,178.8333,120,1.6667,F#5,r,r,r,A5,A5,A5,C#5,A5,C#5,E4,r,r,r,r,r,A2
357.75,178.875,120,1.75,F#5,r,r,r,B5,B5,B5,C#5,B5,C#5,E4,r,r,r,r,r,A2
357.8333,178.9167,120,1.8333,F#5,r,r,r,B5,B5,B5,C#5,B5,C#5,E4,r,r,r,r,r,A2
358.0,179.0,120,2.0,F#5,r,r,r,A5,A5,A5,D5,A5,D5,A3,r,r,r,r,r,D3
358.25,179.125,120,2.25,F#5,r,r,r,G5,G5,G5,D5,G5,D5,A3,r,r,r,r,r,D3
358.5,179.25,120,2.5,G5,r,r,r,F#5,F#5,F#5,A4,F#5,A4,C#4,r,r,r,r,r,E3
358.75,179.375,120,2.75,G5,r,r,r,G5,G5,G5,A4,G5,A4,C#4,r,r,r,r,r,E3
359.0,179.5,120,3.0,F#5,r,r,r,A5,A5,A5,A4,A5,A4,D4,r,r,r,r,r,D3
359.25,179.625,120,3.25,F#5,r,r,r,G5,G5,G5,A4,G5,A4,D4,r,r,r,r,r,D3
359.5,179.75,120,3.5,E5,r,r,r,F#5,F#5,F#5,A4,F#5,A4,E4,r,r,r,r,r,C#3
359.75,179.875,120,3.75,E5,r,r,r,E5,E5,E5,A4,E5,A4,E4,r,r,r,r,r,C#3
360.0,180.0,121,1.0,D5,r,r,r,D5,D5,D5,B4,D5,B4,F#4,r,r,r,r,r,B2
360.25,180.125,121,1.25,D5,r,r,r,E5,E5,E5,B-4,E5,B-4,F#4,r,r,r,r,r,B2
360.5,180.25,121,1.5,D5,r,r,r,D5,D5,D5,B4,D5,B4,B4,r,r,r,r,r,D3
360.75,180.375,121,1.75,D5,r,r,r,C#5,C#5,C#5,C#5,C#5,C#5,B-4,r,r,r,r,r,D3
361.0,180.5,121,2.0,r,r,r,r,B4,B4,B4,D5,B4,D5,B4,r,r,r,r,r,F#3
361.25,180.625,121,2.25,r,r,r,r,B-4,B-4,B-4,D5,B-4,D5,B4,r,r,r,r,r,F#3
361.5,180.75,121,2.5,D5,F#4,r,r,B4,B4,B4,F#5,B4,F#5,D5,r,r,r,r,r,B3
361.75,180.875,121,2.75,E5,A4,r,r,C#5,C#5,C#5,F#5,C#5,F#5,D5,r,r,r,r,r,B3
362.0,181.0,121,3.0,F#5,D5,r,r,D5,D5,D5,B4,D5,B4,F#4,r,r,r,r,r,A3
362.25,181.125,121,3.25,F#5,D5,r,r,E5,C#5,E5,B4,E5,B4,F#4,r,r,r,r,r,A3
362.5,181.25,121,3.5,G5,E5,r,r,F#5,D5,F#5,B4,F#5,B4,B4,r,r,r,r,r,G3
362.75,181.375,121,3.75,G5,E5,r,r,G5,E5,G5,B4,G5,B4,B4,r,r,r,r,r,G3
363.0,181.5,122,1.0,A5,F#5,r,r,A5,F#5,A5,C#5,A5,C#5,A4,r,r,r,r,r,F#3
363.5,181.75,122,1.5,B5,G5,r,r,B5,G5,r,r,r,r,r,r,r,r,r,r,E3
363.6667,181.8333,122,1.6667,A5,F#5,r,r,A5,F#5,r,r,r,r,r,r,r,r,r,r,E3
363.8333,181.9167,122,1.8333,A5,F#5,r,r,A5,F#5,r,r,r,r,r,r,r,r,r,r,E3
364.0,182.0,122,2.0,A5,F#5,r,r,A5,F#5,r,r,r,r,r,r,r,r,r,r,E-3
364.5,182.25,122,2.5,A5,F#5,r,r,r,r,A5,F#5,r,r,r,r,r,r,r,r,F#3
364.75,182.375,122,2.75,G5,E5,r,r,r,r,G5,E5,r,r,r,r,r,r,r,r,F#3
365.0,182.5,122,3.0,A5,F#5,r,r,r,r,A5,F#5,r,r,r,r,r,r,r,r,B2
365.5,182.75,122,3.5,B5,G5,r,r,B5,G5,B5,G5,B5,F#5,B4,r,r,r,r,r,E-3
365.75,182.875,122,3.75,A5,F#5,r,r,A5,F#5,A5,F#5,A5,F#5,B4,r,r,r,r,r,E-3
366.0,183.0,123,1.0,G5,E5,r,r,G5,E5,G5,E5,G5,E5,B4,r,r,r,r,r,E3
366.5,183.25,123,1.5,A5,F#5,r,r,A5,F#5,r,r,r,r,r,r,r,r,r,r,D3
366.6667,183.3333,123,1.6667,G5,E5,r,r,G5,E5,r,r,r,r,r,r,r,r,r,r,D3
366.8333,183.4167,123,1.8333,G5,E5,r,r,G5,E5,r,r,r,r,r,r,r,r,r,r,D3
367.0,183.5,123,2.0,G5,E5,r,r,G5,E5,r,r,r,r,r,r,r,r,r,r,C#3
367.5,183.75,123,2.5,G5,E5,r,r,r,r,G5,E5,r,r,r,r,r,r,r,r,E3
367.75,183.875,123,2.75,F#5,D5,r,r,r,r,F#5,D5,r,r,r,r,r,r,r,r,E3
368.0,184.0,123,3.0,G5,E5,r,r,r,r,G5,E5,r,r,r,r,r,r,r,r,A2
368.5,184.25,123,3.5,A5,F#5,r,r,A5,F#5,A5,F#5,A5,E5,A4,r,r,r,r,r,C#3
368.75,184.375,123,3.75,G5,E5,r,r,G5,E5,G5,E5,G5,E5,A4,r,r,r,r,r,C#3
369.0,184.5,124,1.0,F#5,D5,r,r,F#5,D5,F#5,D5,F#5,D5,A4,r,r,r,r,r,D3
369.5,184.75,124,1.5,G5,E5,r,r,G5,E5,r,r,r,r,r,r,r,r,r,r,C#3
369.6667,184.8333,124,1.6667,F#5,D5,r,r,F#5,D5,r,r,r,r,r,r,r,r,r,r,C#3
369.8333,184.9167,124,1.8333,F#5,D5,r,r,F#5,D5,r,r,r,r,r,r,r,r,r,r,C#3
370.0,185.0,124,2.0,F#5,D5,r,r,F#5,D5,r,r,r,r,r,r,r,r,r,r,B2
370.5,185.25,124,2.5,F#5,D5,r,r,r,r,F#5,D5,r,r,r,r,r,r,r,r,D3
370.75,185.375,124,2.75,E5,C#5,r,r,r,r,E5,C#5,r,r,r,r,r,r,r,r,D3
371.0,185.5,124,3.0,F#5,D5,r,r,r,r,F#5,D5,r,r,r,r,r,r,r,r,F#2
371.5,185.75,124,3.5,G5,D5,r,r,G5,D5,G5,D5,G5,D5,A4,r,r,r,r,r,A2
371.75,185.875,124,3.75,F#5,D5,r,r,F#5,D5,F#5,D5,F#5,D5,A4,r,r,r,r,r,A2
372.0,186.0,125,1.0,E5,D5,r,r,E5,D5,E5,D5,E5,D5,B4,r,r,r,r,r,G#2
372.25,186.125,125,1.25,D5,D5,r,r,E5,D5,E5,D5,E5,D5,B4,r,r,r,r,r,G#2
372.5,186.25,125,1.5,E5,D5,r,r,E5,D5,r,D5,E4,B3,G#3,r,r,r,r,r,G#2
372.75,186.375,125,1.75,F#5,D5,r,r,F#5,D5,r,D5,E4,B3,G#3,r,r,r,r,r,G#2
373.0,186.5,125,2.0,E5,D5,r,r,E5,D5,r,D5,G#4,E4,B3,r,r,r,r,r,G#2
373.25,186.625,125,2.25,F#5,D5,r,r,E5,D5,r,D5,G#4,E4,B3,r,r,r,r,r,G#2
373.5,186.75,125,2.5,E5,D5,r,r,r,D5,E5,D5,B4,G#4,E4,r,r,r,r,r,G#2
373.75,186.875,125,2.75,F#5,D5,r,r,r,D5,D5,D5,B4,G#4,E4,r,r,r,r,r,G#2
374.0,187.0,125,3.0,E5,D5,r,r,r,D5,E5,D5,E5,B4,G#4,r,r,r,r,r,G#2
374.25,187.125,125,3.25,F#5,D5,r,r,r,D5,E5,D5,E5,B4,G#4,r,r,r,r,r,G#2
374.5,187.25,125,3.5,E5,D5,r,r,E5,D5,E5,D5,E5,E4,B4,r,r,r,r,r,G#2
374.75,187.375,125,3.75,F#5,D5,r,r,F#5,D5,F#5,D5,E5,E4,B4,r,r,r,r,r,G#2
375.0,187.5,126,1.0,G5,D5,r,r,G5,D5,G5,D5,E5,A4,E4,r,r,r,r,r,A2
375.25,187.625,126,1.25,F#5,D5,r,r,G5,D5,G5,D5,E5,A4,E4,r,r,r,r,r,A2
375.5,187.75,126,1.5,G5,A4,r,r,G5,C#5,r,C#5,A4,E4,A4,r,r,r,r,r,A2
375.75,187.875,126,1.75,A5,A4,r,r,F#5,D5,r,C#5,A4,E4,A4,r,r,r,r,r,A2
376.0,188.0,126,2.0,G5,E5,r,r,G5,E5,r,r,C#5,A4,E4,r,r,r,r,r,A2
376.25,188.125,126,2.25,A5,F#5,r,r,G5,E5,r,r,C#5,A4,E4,r,r,r,r,r,A2
376.5,188.25,126,2.5,G5,E5,r,r,r,r,G5,E5,E5,C#5,A4,r,r,r,r,r,A2
376.75,188.375,126,2.75,A5,F#5,r,r,r,r,F#5,D5,E5,C#5,A4,r,r,r,r,r,A2
377.0,188.5,126,3.0,G5,E5,r,r,r,r,G5,E5,G5,E5,C#5,r,r,r,r,r,A2
377.25,188.625,126,3.25,A5,F#5,r,r,r,r,G5,E5,G5,E5,C#5,r,r,r,r,r,A2
377.5,188.75,126,3.5,G5,E5,r,r,E5,E5,E5,E5,E5,E5,C#5,r,r,r,r,r,A2
377.75,188.875,126,3.75,A5,F#5,r,r,E5,E5,E5,E5,E5,E5,C#5,r,r,r,r,r,A2
378.0,189.0,127,1.0,F#5,E5,r,r,F#5,E5,F#5,E5,F#5,E5,C#5,r,r,r,r,r,B-2
378.25,189.125,127,1.25,E5,E5,r,r,F#5,E5,F#5,E5,F#5,E5,C#5,r,r,r,r,r,B-2
378.5,189.25,127,1.5,F#5,E5,r,r,F#5,E5,r,E5,F#4,C#4,B-3,r,r,r,r,r,B-2
378.75,189.375,127,1.75,G5,E5,r,r,G5,E5,r,E5,F#4,C#4,B-3,r,r,r,r,r,B-2
379.0,189.5,127,2.0,F#5,E5,r,r,F#5,E5,r,E5,B-4,F#4,C#4,r,r,r,r,r,B-2
379.25,189.625,127,2.25,G5,E5,r,r,F#5,E5,r,E5,B-4,F#4,C#4,r,r,r,r,r,B-2
379.5,189.75,127,2.5,F#5,E5,r,r,r,E5,F#5,E5,C#5,B-4,F#4,r,r,r,r,r,B-2
379.75,189.875,127,2.75,G5,E5,r,r,r,E5,E5,E5,C#5,B-4,F#4,r,r,r,r,r,B-2
380.0,190.0,127,3.0,F#5,E5,r,r,r,E5,F#5,E5,F#5,C#5,B-4,r,r,r,r,r,B-2
380.25,190.125,127,3.25,G5,E5,r,r,r,E5,F#5,E5,F#5,C#5,B-4,r,r,r,r,r,B-2
380.5,190.25,127,3.5,F#5,E5,r,r,F#5,E5,F#5,E5,F#5,F#4,C#5,r,r,r,r,r,B-2
380.75,190.375,127,3.75,G5,E5,r,r,G5,E5,G5,E5,F#5,F#4,C#5,r,r,r,r,r,B-2
381.0,190.5,128,1.0,A5,E5,r,r,A5,E5,A5,E5,F#5,B4,F#4,r,r,r,r,r,B2
381.25,190.625,128,1.25,G5,E5,r,r,A5,E5,A5,E5,F#5,B4,F#4,r,r,r,r,r,B2
381.5,190.75,128,1.5,A5,F#5,r,r,A5,E-5,r,E-5,B4,F#4,B4,r,r,r,r,r,B2
381.75,190.875,128,1.75,B5,E5,r,r,G5,E5,r,E-5,B4,F#4,B4,r,r,r,r,r,B2
382.0,191.0,128,2.0,A5,F#5,r,r,A5,F#5,r,r,E-5,B4,F#4,r,r,r,r,r,B2
382.25,191.125,128,2.25,B5,G5,r,r,A5,F#5,r,r,E-5,B4,F#4,r,r,r,r,r,B2
382.5,191.25,128,2.5,A5,F#5,r,r,r,r,A5,F#5,F#5,E-5,B4,r,r,r,r,r,B2
382.75,191.375,128,2.75,B5,G5,r,r,r,r,G5,E5,F#5,E-5,B4,r,r,r,r,r,B2
383.0,191.5,128,3.0,A5,F#5,r,r,r,r,A5,F#5,A5,F#5,E-4,r,r,r,r,r,B2
383.25,191.625,128,3.25,B5,G5,r,r,r,r,A5,F#5,A5,F#5,E-4,r,r,r,r,r,B2
383.5,191.75,128,3.5,A5,F#5,r,r,F#5,E-5,F#5,E-5,F#5,E-5,B4,r,r,r,r,r,B2
383.75,191.875,128,3.75,B5,G5,r,r,F#5,E-5,F#5,E-5,F#5,E-5,B4,r,r,r,r,r,B2
384.0,192.0,129,1.0,G5,E5,r,r,G5,E5,G5,E5,G5,E5,B4,r,r,r,r,r,E2
384.5,192.25,129,1.5,A5,E5,A4,A2,A5,A5,A5,E5,A5,E5,A4,r,r,r,r,r,C#3
384.75,192.375,129,1.75,G5,E5,A4,A2,G5,G5,G5,E5,G5,E5,A4,r,r,r,r,r,C#3
385.0,192.5,129,2.0,F#5,D5,A4,D3,F#5,D5,F#5,D5,F#5,D5,A4,r,r,r,r,r,D3
385.5,192.75,129,2.5,B5,D5,D4,D3,B5,B5,B5,D5,B5,D5,G4,r,r,r,r,r,G3
386.0,193.0,129,3.0,A5,D5,A4,D3,A5,A5,A5,D5,A5,D5,A4,r,r,r,r,r,F#3
386.25,193.125,129,3.25,G5,D5,A4,D3,G5,G5,G5,D5,G5,D5,A4,r,r,r,r,r,F#3
386.5,193.25,129,3.5,F#5,A4,A4,A2,F#5,F#5,F#5,C#5,F#5,C#5,A4,r,r,r,r,r,A3
386.75,193.375,129,3.75,E5,A4,A4,A2,E5,E5,E5,C#5,E5,C#5,A4,r,r,r,r,r,A3
387.0,193.5,130,1.0,D5,F#4,D4,D3,D5,D5,D5,D5,D5,D5,F#4,r,r,r,r,r,B3
387.25,193.625,130,1.25,D5,F#4,D4,D3,E5,E5,E5,C#5,E5,C#5,F#4,r,r,r,r,r,B3
387.5,193.75,130,1.5,F#5,A4,D4,D3,F#5,F#5,F#5,D5,F#5,D5,A4,r,r,r,r,r,A3
387.75,193.875,130,1.75,E5,A4,D4,D3,G5,G5,G5,E5,G5,E5,A4,r,r,r,r,r,G3
388.0,194.0,130,2.0,D5,D5,A4,D3,A5,A5,A5,F#5,A5,F#5,D4,r,r,r,r,r,F#3
388.5,194.25,130,2.5,G5,D5,D5,D3,D5,D5,D5,B4,D5,B4,B4,r,r,r,r,r,G3
389.0,194.5,130,3.0,E5,A5,A4,A2,A4,A4,A4,A4,A4,A4,C#4,r,r,r,r,r,A3
389.5,194.75,130,3.5,A5,E5,A4,A2,C#5,C#5,C#5,E4,C#5,A4,E4,r,r,r,r,r,A2
390.0,195.0,131,1.0,F#5,D5,A4,D3,D5,D5,D5,F#4,D5,A4,F#4,r,r,r,r,r,D2
