qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,C Trumpet 1,C Trumpet 2,Alto Trombone,Tenor Trombone,Violin 1,Violin 2,Viola,Violoncello,Contrabass
91.25,47.1983,31,1.8333,F6,D6,G5,F5,D4,D4,B-2,B-1,G4,F4,D5,D5,r,r,F6,G5,D3,D3,B-1
91.5,47.3276,31,2.0,E6,C6,G5,E5,E4,E4,C3,C2,G4,C4,C5,C4,G4,C3,E6,G5,E3,E3,C2
92.0,47.5862,31,2.3333,E6,C6,G5,E5,E4,E4,C3,C2,G4,C4,C5,C4,G4,C3,E6,G5,E3,E3,C2
92.5,47.8448,31,2.6667,E6,C6,G5,E5,C4,C4,C3,C2,G4,C4,C5,C4,G4,C3,E6,G5,C3,C3,C2
93.0,48.1034,32,1.0,F6,C6,A5,F5,F4,F4,F2,F2,F4,A3,r,r,F4,F3,F6,A5,C3,C3,F1
93.25,48.2328,32,1.1667,F6,C6,A5,F5,F4,F4,F2,F2,F4,A3,r,r,F4,F3,F6,C4,C3,C3,F1
93.5,48.3621,32,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,F4,F3,r,F4,F3,F3,r
93.75,48.4914,32,1.5,r,r,r,r,r,r,r,r,r,r,r,r,F4,F3,r,C4,F3,F3,r
94.0,48.6207,32,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,F3,F3,r
94.25,48.75,32,1.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,F3,F3,r
94.5,48.8793,32,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,C3,C3,r
94.75,49.0086,32,2.1667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3,C3,r
95.0,49.1379,32,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,G3,G3,r
95.25,49.2672,32,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,G3,G3,r
95.5,49.3966,32,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,G3,G3,r
95.75,49.5259,32,2.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,G3,G3,r
96.0,49.6552,33,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,C3,C3,r
96.25,49.7845,33,1.1667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3,C3,r
96.5,49.9138,33,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,A3,A3,r
96.75,50.0431,33,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,A3,A3,r
97.0,50.1724,33,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A3,A3,r
97.25,50.3017,33,1.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,A3,A3,r
97.5,50.431,33,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G3,C4,C4,r
97.75,50.5603,33,2.1667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C4,C4,r
98.0,50.6897,33,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,B-3,B-3,r
98.25,50.819,33,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,B-3,B-3,r
98.5,50.9483,33,2.6667,C6,C5,G5,E5,G4,E4,G3,E3,C4,C3,C5,C4,r,r,C5,E4,G3,G3,B-1
98.75,51.0776,33,2.8333,C6,C5,G5,E5,G4,E4,G3,E3,C4,C3,C5,C4,r,r,C5,G4,E3,E3,B-1
99.0,51.2069,34,1.0,C6,C5,F5,F5,F4,F4,F3,F3,C4,C3,C5,C4,r,r,C5,A4,C3,C3,A1
99.25,51.3362,34,1.1667,C6,C5,F5,F5,F4,F4,F3,F3,C4,C3,C5,C4,r,r,C5,A4,F3,F3,A1
99.5,51.4655,34,1.3333,C6,C5,F5,F5,F4,F4,F3,F3,C4,C3,C5,C4,r,r,F5,A4,A3,A3,A1
99.75,51.5948,34,1.5,C6,C5,F5,F5,F4,F4,F3,F3,C4,C3,C5,C4,r,r,F5,A4,C4,C4,A1
100.0,51.7241,34,1.6667,C6,C5,F5,F5,F4,F4,F3,F3,C4,C3,C5,C4,r,r,F5,r,A3,A3,A1
100.25,51.8534,34,1.8333,C6,C5,F5,F5,F4,F4,F3,F3,C4,C3,C5,C4,r,r,F5,r,F3,F3,A1
100.5,51.9828,34,2.0,C6,C5,G5,G5,G4,G4,G3,r,C4,C3,C5,C4,r,r,C5,r,C3,C3,E2
100.75,52.1121,34,2.1667,C6,C5,G5,G5,G4,G4,G3,r,C4,C3,C5,C4,r,r,C5,r,G3,G3,E2
101.0,52.2414,34,2.3333,C6,C5,G5,G5,G4,G4,G3,r,C4,C3,C5,C4,r,r,G5,r,B-3,B-3,E2
101.25,52.3707,34,2.5,C6,C5,G5,G5,G4,G4,G3,r,C4,C3,C5,C4,r,r,G5,r,C4,C4,E2
101.5,52.5,34,2.6667,C6,C5,G5,G5,G4,G4,G3,r,C4,C3,C5,C4,r,r,G5,r,B-3,B-3,E2
101.75,52.6293,34,2.8333,C6,C5,G5,G5,G4,G4,G3,r,C4,C3,C5,C4,r,r,G5,r,G3,G3,E2
102.0,52.7586,35,1.0,C6,C5,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,r,r,C5,r,C3,C3,F2
102.25,52.8879,35,1.1667,C6,C5,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,r,r,C5,r,F3,F3,F2
102.5,53.0172,35,1.3333,C6,C5,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,r,r,A5,r,A3,A3,F2
102.75,53.1466,35,1.5,C6,C5,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,r,r,A5,r,C4,C4,F2
103.0,53.2759,35,1.6667,C6,C5,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,r,r,A5,r,A3,A3,F2
103.25,53.4052,35,1.8333,C6,C5,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,r,r,A5,r,F3,F3,F2
103.5,53.5345,35,2.0,C6,C5,B-5,G5,B-4,G4,B-3,G3,C4,C3,C5,C4,r,r,C6,r,C3,C3,C2
103.75,53.6638,35,2.1667,C6,C5,B-5,G5,B-4,G4,B-3,G3,C4,C3,C5,C4,r,r,C6,r,G3,G3,C2
104.0,53.7931,35,2.3333,C6,C5,B-5,G5,B-4,G4,B-3,G3,C4,C3,C5,C4,r,r,B-5,r,B-3,B-3,C2
104.25,53.9224,35,2.5,C6,C5,B-5,G5,B-4,G4,B-3,G3,C4,C3,C5,C4,r,r,B-5,r,C4,C4,C2
104.5,54.0517,35,2.6667,C6,C5,G5,E5,G4,E4,G3,E3,C4,C3,C5,C4,r,r,G5,B-3,C3,C3,C2
104.75,54.181,35,2.8333,C6,C5,G5,E5,G4,E4,G3,E3,C4,C3,C5,C4,r,r,E5,C4,C3,C3,C2
105.0,54.3103,36,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,C3,C3,r
105.25,54.4397,36,1.1667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3,C3,r
105.5,54.569,36,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,F3,F3,r
105.75,54.6983,36,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,F3,F3,r
106.0,54.8276,36,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,F3,F3,r
106.25,54.9569,36,1.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,F3,F3,r
106.5,55.0862,36,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G3,C3,C3,r
106.75,55.2155,36,2.1667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3,C3,r
107.0,55.3448,36,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,G3,G3,r
107.25,55.4741,36,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,G3,G3,r
107.5,55.6034,36,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G3,G3,G3,r
107.75,55.7328,36,2.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,G3,G3,r
108.0,55.8621,37,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,C3,C3,r
108.25,55.9914,37,1.1667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3,C3,r
108.5,56.1207,37,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,A3,A3,r
108.75,56.25,37,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,A3,A3,r
109.0,56.3793,37,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,A3,A3,r
109.25,56.5086,37,1.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,A3,A3,r
109.5,56.6379,37,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G3,C4,C4,r
109.75,56.7672,37,2.1667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C4,C4,r
110.0,56.8966,37,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,B-3,B-3,r
110.25,57.0259,37,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,B-3,B-3,r
110.5,57.1552,37,2.6667,C6,C5,G5,E5,G4,E4,G3,E3,C4,C3,C5,C4,r,r,C5,E4,G3,G3,B-1
110.75,57.2845,37,2.8333,C6,C5,G5,E5,G4,E4,G3,E3,C4,C3,C5,C4,r,r,C5,G4,E3,E3,B-1
111.0,57.4138,38,1.0,C6,C5,F5,F5,F4,F4,F3,F3,C4,C3,C5,C4,r,r,C5,C5,C3,C3,A1
111.25,57.5431,38,1.1667,C6,C5,F5,F5,F4,F4,F3,F3,C4,C3,C5,C4,r,r,C5,C5,F3,F3,A1
111.5,57.6724,38,1.3333,C6,C5,F5,F5,F4,F4,F3,F3,C4,C3,C5,C4,r,r,F5,C5,A3,A3,A1
111.75,57.8017,38,1.5,C6,C5,F5,F5,F4,F4,F3,F3,C4,C3,C5,C4,r,r,F5,C5,C4,C4,A1
112.0,57.931,38,1.6667,C6,C5,F5,F5,F4,F4,F3,F3,C4,C3,C5,C4,r,r,F5,r,A3,A3,A1
112.25,58.0603,38,1.8333,C6,C5,F5,F5,F4,F4,F3,F3,C4,C3,C5,C4,r,r,F5,r,F3,F3,A1
112.5,58.1897,38,2.0,C6,C5,G5,G5,G4,G4,G3,r,C4,C3,C5,C4,r,r,C5,r,C3,C3,E2
112.75,58.319,38,2.1667,C6,C5,G5,G5,G4,G4,G3,r,C4,C3,C5,C4,r,r,C5,r,G3,G3,E2
113.0,58.4483,38,2.3333,C6,C5,G5,G5,G4,G4,G3,r,C4,C3,C5,C4,r,r,G5,r,B-3,B-3,E2
113.25,58.5776,38,2.5,C6,C5,G5,G5,G4,G4,G3,r,C4,C3,C5,C4,r,r,G5,r,C4,C4,E2
113.5,58.7069,38,2.6667,C6,C5,G5,G5,G4,G4,G3,r,C4,C3,C5,C4,r,r,G5,r,B-3,B-3,E2
113.75,58.8362,38,2.8333,C6,C5,G5,G5,G4,G4,G3,r,C4,C3,C5,C4,r,r,G5,r,G3,G3,E2
114.0,58.9655,39,1.0,C6,C5,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,r,r,C5,r,C3,C3,F2
114.25,59.0948,39,1.1667,C6,C5,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,r,r,C5,r,F3,F3,F2
114.5,59.2241,39,1.3333,C6,C5,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,r,r,A5,r,A3,A3,F2
114.75,59.3534,39,1.5,C6,C5,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,r,r,A5,r,C4,C4,F2
115.0,59.4828,39,1.6667,C6,C5,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,r,r,A5,r,A3,A3,F2
115.25,59.6121,39,1.8333,C6,C5,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,r,r,A5,r,F3,F3,F2
115.5,59.7414,39,2.0,C6,C5,B-5,E5,B-4,E4,B-3,G3,C4,C3,C5,C4,r,r,C6,r,C3,C3,G2
115.75,59.8707,39,2.1667,C6,C5,B-5,E5,B-4,E4,B-3,G3,C4,C3,C5,C4,r,r,C6,r,E3,E3,G2
116.0,60.0,39,2.3333,C6,C5,B-5,E5,B-4,E4,B-3,G3,C4,C3,C5,C4,r,r,B-5,r,B-3,B-3,G2
116.25,60.1293,39,2.5,C6,C5,B-5,E5,B-4,E4,B-3,G3,C4,C3,C5,C4,r,r,B-5,r,C4,C4,G2
116.5,60.2586,39,2.6667,C6,C5,B-5,E5,G4,E4,B-3,G3,C4,C3,C5,C4,r,r,G5,B-3,r,r,G1
116.75,60.3879,39,2.8333,C6,C5,B-5,E5,G4,E4,B-3,G3,C4,C3,C5,C4,r,r,E5,C4,r,r,G1
117.0,60.5172,40,1.0,C6,C5,A5,F5,C5,F4,C4,A3,C4,C3,r,r,r,r,r,A3,D4,D4,A1
117.25,60.6466,40,1.1667,C6,C5,A5,F5,C5,F4,C4,A3,C4,C3,r,r,r,r,r,C4,D4,D4,A1
117.5,60.7759,40,1.3333,C6,C5,A5,F5,C5,F4,C4,A3,C4,C3,r,r,r,r,r,A3,C4,C4,A1
117.75,60.9052,40,1.5,C6,C5,A5,F5,C5,F4,C4,A3,C4,C3,r,r,r,r,r,C4,C4,C4,A1
118.0,61.0345,40,1.6667,C6,C5,A5,F5,C5,F4,C4,A3,C4,C3,r,r,r,r,r,A3,A3,A3,r
118.25,61.1638,40,1.8333,C6,C5,A5,F5,C5,F4,C4,A3,C4,C3,r,r,r,r,r,C4,F3,F3,r
118.5,61.2931,40,2.0,D6,D5,G5,F5,D5,F4,D4,B3,G4,G4,r,r,r,r,E5,B3,r,r,r
118.75,61.4224,40,2.1667,D6,D5,G5,F5,D5,F4,D4,B3,G4,G4,r,r,r,r,E5,D4,r,r,r
119.0,61.5517,40,2.3333,D6,D5,G5,F5,D5,F4,D4,B3,G4,G4,r,r,r,r,D5,B3,r,r,r
119.25,61.681,40,2.5,D6,D5,G5,F5,D5,F4,D4,B3,G4,G4,r,r,r,r,D5,D4,r,r,r
119.5,61.8103,40,2.6667,D6,D5,G5,F5,D4,B3,D3,B2,G4,G4,r,r,r,r,B4,B3,r,r,B1
119.75,61.9397,40,2.8333,D6,D5,G5,F5,D4,B3,D3,B2,G4,G4,r,r,r,r,G4,D4,r,r,B1
120.0,62.069,41,1.0,E6,C6,G5,E5,E4,C4,E3,C3,G4,G4,r,r,r,r,r,C4,F4,F4,C2
120.25,62.1983,41,1.1667,E6,C6,G5,E5,E4,C4,E3,C3,G4,G4,r,r,r,r,r,E4,F4,F4,C2
120.5,62.3276,41,1.3333,E6,C6,G5,E5,E4,C4,E3,C3,G4,G4,r,r,r,r,r,C4,E4,E4,C2
120.75,62.4569,41,1.5,E6,C6,G5,E5,E4,C4,E3,C3,G4,G4,r,r,r,r,r,E4,E4,E4,C2
121.0,62.5862,41,1.6667,E6,C6,G5,E5,E4,C4,E3,C3,G4,G4,r,r,r,r,r,C4,C4,C4,r
121.25,62.7155,41,1.8333,E6,C6,G5,E5,E4,C4,E3,C3,G4,G4,r,r,r,r,r,E4,G3,G3,r
121.5,62.8448,41,2.0,F6,B5,G5,F5,F4,D4,F3,D3,G4,G4,r,r,r,r,G5,D4,r,r,r
121.75,62.9741,41,2.1667,F6,B5,G5,F5,F4,D4,F3,D3,G4,G4,r,r,r,r,G5,F4,r,r,r
122.0,63.1034,41,2.3333,F6,B5,G5,F5,F4,D4,F3,D3,G4,G4,r,r,r,r,F5,D4,r,r,r
122.25,63.2328,41,2.5,F6,B5,G5,F5,F4,D4,F3,D3,G4,G4,r,r,r,r,F5,F4,r,r,r
122.5,63.3621,41,2.6667,G6,B5,G5,B4,F4,D4,F3,D3,G4,G4,r,r,r,r,D5,D4,r,D3,D2
122.75,63.4914,41,2.8333,G6,B5,G5,B4,F4,D4,F3,D3,G4,G4,r,r,r,r,B4,F4,r,D3,D2
123.0,63.6207,42,1.0,G6,C6,G5,C5,G4,E4,G3,E3,G4,G4,G4,G3,G4,E4,A5,G4,r,E3,E2
123.5,63.8793,42,1.3333,G6,C6,G5,C5,G4,E4,G3,E3,G4,G4,G4,G3,G4,E4,G5,G4,r,E3,E2
124.0,64.1379,42,1.6667,G6,C6,G5,C5,G4,E4,G3,E3,G4,G4,G4,G3,G4,E4,E5,G4,r,r,r
124.25,64.2672,42,1.8333,G6,C6,G5,C5,G4,E4,G3,E3,G4,G4,G4,G3,G4,E4,C5,G4,r,r,r
124.5,64.3966,42,2.0,G6,C6,G5,C5,G4,E4,G3,E3,G4,G4,G4,G3,G4,E4,A4,A4,r,r,r
125.0,64.6552,42,2.3333,G6,C6,G5,C5,G4,E4,G3,E3,G4,G4,G4,G3,G4,E4,G4,G4,r,r,r
125.5,64.9138,42,2.6667,E6,C6,E5,C5,E4,C4,E3,C3,G4,G4,r,r,r,r,E4,E4,r,r,r
125.75,65.0431,42,2.8333,E6,C6,E5,C5,E4,C4,E3,C3,G4,G4,r,r,r,r,C4,C4,r,r,r
126.0,65.1724,43,1.0,E6,C6,E5,C5,E4,C4,E3,C3,G4,G4,r,r,r,r,G3,C5,A3,A3,r
126.5,65.431,43,1.3333,E6,C6,E5,C5,E4,C4,E3,C3,G4,G4,r,r,r,r,G3,C5,G3,G3,r
127.0,65.6897,43,1.6667,E6,C6,E5,C5,E4,C4,E3,C3,G4,G4,r,r,r,r,E5,C5,E3,E3,r
127.25,65.819,43,1.8333,E6,C6,E5,C5,E4,C4,E3,C3,G4,G4,r,r,r,r,E5,C5,C3,C3,r
127.5,65.9483,43,2.0,E6,C6,E5,C5,E4,C4,E3,C3,G4,G4,r,r,r,r,E5,C5,r,A2,A1
127.75,66.0776,43,2.1667,E6,C6,E5,C5,E4,C4,E3,C3,G4,G4,r,r,r,r,E5,C5,G3,A2,A1
128.0,66.2069,43,2.3333,E6,C6,E5,C5,E4,C4,E3,C3,G4,G4,r,r,r,r,E5,C5,C4,G2,G1
128.25,66.3362,43,2.5,E6,C6,E5,C5,E4,C4,E3,C3,G4,G4,r,r,r,r,E5,C5,E4,G2,G1
128.5,66.4655,43,2.6667,E6,C6,E5,C5,E4,C4,E3,C3,G4,G4,r,r,r,r,E5,C5,G4,E2,E2
128.75,66.5948,43,2.8333,E6,C6,E5,C5,E4,C4,E3,C3,G4,G4,r,r,r,r,E5,C5,G4,C2,C2
129.0,66.7241,44,1.0,F6,D6,F5,D5,F4,D4,F3,D3,G4,G4,G4,G3,F4,D4,G5,B4,G4,G2,G1
129.5,66.9828,44,1.3333,F6,D6,F5,D5,F4,D4,F3,D3,G4,G4,G4,G3,F4,D4,F5,B4,G4,G2,G1
130.0,67.2414,44,1.6667,F6,D6,F5,D5,F4,D4,F3,D3,G4,G4,G4,G3,F4,D4,D5,B4,G4,G2,G1
130.25,67.3707,44,1.8333,F6,D6,F5,D5,F4,D4,F3,D3,G4,G4,G4,G3,F4,D4,B4,B4,G4,G2,G1
130.5,67.5,44,2.0,F6,D6,F5,D5,F4,D4,F3,D3,G4,G4,G4,G3,F4,D4,G4,G4,G4,G2,G1
131.0,67.7586,44,2.3333,F6,D6,F5,D5,F4,D4,F3,D3,G4,G4,G4,G3,F4,D4,F4,F4,G4,G2,G1
131.5,68.0172,44,2.6667,D6,B5,D5,B4,D4,B3,D3,G2,G4,G4,r,r,r,r,D4,D4,G4,G2,G1
131.75,68.1466,44,2.8333,D6,B5,D5,B4,D4,B3,D3,G2,G4,G4,r,r,r,r,B3,B3,G4,G2,G1
132.0,68.2759,45,1.0,D6,B5,D5,B4,D4,B3,D3,G2,G4,G4,r,r,r,r,G3,B4,G3,G3,r
132.5,68.5345,45,1.3333,D6,B5,D5,B4,D4,B3,D3,G2,G4,G4,r,r,r,r,G3,B4,F3,F3,r
133.0,68.7931,45,1.6667,D6,B5,D5,B4,D4,B3,D3,G2,G4,G4,r,r,r,r,D5,B4,D3,D3,r
133.25,68.9224,45,1.8333,D6,B5,D5,B4,D4,B3,D3,G2,G4,G4,r,r,r,r,D5,B4,B3,B2,r
133.5,69.0517,45,2.0,D6,B5,D5,B4,D4,B3,D3,G2,G4,G4,r,r,r,r,D5,B4,r,A2,A1
133.75,69.181,45,2.1667,D6,B5,D5,B4,D4,B3,D3,G2,G4,G4,r,r,r,r,D5,B4,G3,A2,A1
134.0,69.3103,45,2.3333,D6,B5,D5,B4,D4,B3,D3,G2,G4,G4,r,r,r,r,D5,B4,B3,G2,G1
134.25,69.4397,45,2.5,D6,B5,D5,B4,D4,B3,D3,G2,G4,G4,r,r,r,r,D5,B4,D4,G2,G1
134.5,69.569,45,2.6667,D6,B5,D5,B4,D4,B3,D3,G2,G4,G4,r,r,r,r,D5,B4,G4,F2,F1
134.75,69.6983,45,2.8333,D6,B5,D5,B4,D4,B3,D3,G2,G4,G4,r,r,r,r,D5,B4,G4,D2,D1
135.0,69.8276,46,1.0,G6,E6,G5,E5,G4,E4,G3,E3,G4,G4,r,r,G4,E4,A5,C5,G4,G2,G1
135.25,69.9569,46,1.1667,G6,E6,G5,E5,G4,E4,G3,E3,G4,G4,r,r,G4,E4,G5,C5,G4,G2,G1
135.5,70.0862,46,1.3333,G6,E6,G5,E5,G4,E4,G3,E3,G4,G4,r,r,G4,E4,F#5,C5,G4,G2,G1
135.75,70.2155,46,1.5,G6,E6,G5,E5,G4,E4,G3,E3,G4,G4,r,r,G4,E4,G5,C5,G4,G2,G1
136.0,70.3448,46,1.6667,G6,E6,G5,E5,G4,E4,G3,E3,G4,G4,r,r,G4,E4,E5,C5,G4,G2,G1
136.25,70.4741,46,1.8333,G6,E6,G5,E5,G4,E4,G3,E3,G4,G4,r,r,G4,E4,C5,C5,G4,G2,G1
136.5,70.6034,46,2.0,G6,E6,G5,E5,G4,E4,G3,E3,G4,G4,G4,G3,G4,E4,A4,A4,G4,G2,G1
136.75,70.7328,46,2.1667,G6,E6,G5,E5,G4,E4,G3,E3,G4,G4,G4,G3,G4,E4,G4,G4,G4,G2,G1
137.0,70.8621,46,2.3333,G6,E6,G5,E5,G4,E4,G3,E3,G4,G4,G4,G3,G4,E4,F#4,F#4,G4,G2,G1
137.25,70.9914,46,2.5,G6,E6,G5,E5,G4,E4,G3,E3,G4,G4,G4,G3,G4,E4,G4,G4,G4,G2,G1
137.5,71.1207,46,2.6667,G6,E6,G5,E5,G4,E4,G3,E3,G4,G4,G4,G3,G4,E4,E4,E4,G4,G2,G1
137.75,71.25,46,2.8333,G6,E6,G5,E5,G4,E4,G3,E3,G4,G4,G4,G3,G4,E4,C4,C4,G4,G2,G1
138.0,71.3793,47,1.0,G6,E6,G5,E5,G4,E4,G3,E3,G4,G4,G4,G3,G4,E4,G3,C5,A3,A3,r
138.25,71.5086,47,1.1667,G6,E6,G5,E5,G4,E4,G3,E3,G4,G4,G4,G3,G4,E4,G3,C5,G3,G3,r
138.5,71.6379,47,1.3333,G6,E6,G5,E5,G4,E4,G3,E3,G4,G4,G4,G3,G4,E4,G3,C5,F#3,F#3,r
138.75,71.7672,47,1.5,G6,E6,G5,E5,G4,E4,G3,E3,G4,G4,G4,G3,G4,E4,G3,C5,G3,G3,r
139.0,71.8966,47,1.6667,E6,C6,E5,C5,E4,C4,E3,C3,G4,G4,G4,G3,r,r,E5,C5,E3,E3,r
139.25,72.0259,47,1.8333,E6,C6,E5,C5,E4,C4,E3,C3,G4,G4,G4,G3,r,r,E5,C5,C3,C3,r
139.5,72.1552,47,2.0,E6,C6,E5,C5,E4,C4,E3,C3,G4,G4,G4,G3,r,r,E5,C5,r,A2,A1
139.75,72.2845,47,2.1667,E6,C6,E5,C5,E4,C4,E3,C3,G4,G4,G4,G3,r,r,E5,C5,G3,G2,G1
140.0,72.4138,47,2.3333,E6,C6,E5,C5,E4,C4,E3,C3,G4,G4,G4,G3,r,r,E5,C5,C4,F#2,F#1
140.25,72.5431,47,2.5,E6,C6,E5,C5,E4,C4,E3,C3,G4,G4,G4,G3,r,r,E5,C5,E4,G2,G1
140.5,72.6724,47,2.6667,E6,C6,E5,C5,E4,C4,E3,C3,G4,G4,G4,G3,r,r,E5,C5,G4,E2,E2
140.75,72.8017,47,2.8333,E6,C6,E5,C5,E4,C4,E3,C3,G4,G4,G4,G3,r,r,E5,C5,G4,C2,C2
141.0,72.931,48,1.0,F6,D6,F5,D5,F4,D4,F3,D3,G4,G4,r,r,F4,D4,G5,B4,G4,G2,G1
141.25,73.0603,48,1.1667,F6,D6,F5,D5,F4,D4,F3,D3,G4,G4,r,r,F4,D4,F5,B4,G4,G2,G1
141.5,73.1897,48,1.3333,F6,D6,F5,D5,F4,D4,F3,D3,G4,G4,r,r,F4,D4,E5,B4,G4,G2,G1
141.75,73.319,48,1.5,F6,D6,F5,D5,F4,D4,F3,D3,G4,G4,r,r,F4,D4,F5,B4,G4,G2,G1
142.0,73.4483,48,1.6667,F6,D6,F5,D5,F4,D4,F3,D3,G4,G4,r,r,F4,D4,D5,B4,G4,G2,G1
142.25,73.5776,48,1.8333,F6,D6,F5,D5,F4,D4,F3,D3,G4,G4,r,r,F4,D4,B4,B4,G4,G2,G1
142.5,73.7069,48,2.0,F6,D6,F5,D5,F4,D4,F3,D3,G4,G4,G4,G3,F4,D4,G4,G4,G4,G2,G1
142.75,73.8362,48,2.1667,F6,D6,F5,D5,F4,D4,F3,D3,G4,G4,G4,G3,F4,D4,F4,F4,G4,G2,G1
143.0,73.9655,48,2.3333,F6,D6,F5,D5,F4,D4,F3,D3,G4,G4,G4,G3,F4,D4,E4,E4,G4,G2,G1
143.25,74.0948,48,2.5,F6,D6,F5,D5,F4,D4,F3,D3,G4,G4,G4,G3,F4,D4,F4,F4,G4,G2,G1
143.5,74.2241,48,2.6667,F6,D6,F5,D5,F4,D4,F3,D3,G4,G4,G4,G3,F4,D4,D4,D4,G4,G2,G1
143.75,74.3534,48,2.8333,F6,D6,F5,D5,F4,D4,F3,D3,G4,G4,G4,G3,F4,D4,B3,B3,G4,G2,G1
144.0,74.4828,49,1.0,F6,D6,F5,D5,F4,D4,F3,D3,G4,G4,G4,G3,F4,D4,G3,B4,A3,A3,r
144.25,74.6121,49,1.1667,F6,D6,F5,D5,F4,D4,F3,D3,G4,G4,G4,G3,F4,D4,G3,B4,G3,G3,r
144.5,74.7414,49,1.3333,F6,D6,F5,D5,F4,D4,F3,D3,G4,G4,G4,G3,F4,D4,G3,B4,F#3,F#3,r
144.75,74.8707,49,1.5,F6,D6,F5,D5,F4,D4,F3,D3,G4,G4,G4,G3,F4,D4,G3,B4,G3,G3,r
145.0,75.0,49,1.6667,D6,B5,D5,B4,D4,B3,D3,G2,G4,G4,G4,G3,r,r,D5,B4,F3,F3,r
145.25,75.1293,49,1.8333,D6,B5,D5,B4,D4,B3,D3,G2,G4,G4,G4,G3,r,r,D5,B4,D3,D3,r
145.5,75.2586,49,2.0,D6,B5,D5,B4,D4,B3,D3,G2,G4,G4,G4,G3,r,r,D5,B4,r,A2,A1
145.75,75.3879,49,2.1667,D6,B5,D5,B4,D4,B3,D3,G2,G4,G4,G4,G3,r,r,D5,B4,G3,G2,G1
146.0,75.5172,49,2.3333,D6,B5,D5,B4,D4,B3,D3,G2,G4,G4,G4,G3,r,r,D5,B4,B3,F2,F1
