qstamp,tstamp,measure,beat,Tromba 1,Tromba 2,Tromba 3,Timpani,Traverso 1,Traverso 2,Oboe 1,Oboe 2,Bassoon,Violin 1,Violin 2,Viola,Soprano 1,Soprano 2,Alto,Tenor,Bass,Continuo
400.0,251.4112,163,3.0,r,r,r,r,r,A4,r,A4,B3,r,A4,F#4,D5,B4,F#4,D4,B2,B3
400.5,251.7304,163,3.5,r,r,r,r,r,G#4,r,G#4,B3,r,G#4,E4,D5,B4,F#4,D4,B2,B3
401.0,252.0495,163,4.0,r,r,r,r,r,A4,r,A4,r,r,A4,F#4,D5,B4,F#4,B3,B2,r
401.5,252.3686,163,4.5,r,r,r,r,B4,B4,B4,B4,r,B4,B4,D4,D5,B4,F#4,B3,B2,r
402.0,252.6878,164,1.0,r,r,r,r,B4,G#4,B4,G#4,E3,B4,G#4,B3,D5,B4,G#4,E4,r,E3
402.5,253.0069,164,1.5,r,r,r,r,C#5,A4,C#5,A4,E3,C#5,A4,E4,C#5,A4,G#4,E4,r,E3
403.0,253.3261,164,2.0,r,r,r,r,C#5,A4,C#5,A4,r,C#5,A4,E4,C#5,A4,E4,E4,E3,r
403.5,253.6452,164,2.5,r,r,r,r,D5,B4,D5,B4,r,D5,B4,G#4,B4,G#4,E4,E4,E3,r
404.0,253.9644,164,3.0,r,r,r,r,D5,B4,D5,B4,E2,D5,B4,G#4,B4,G#4,E4,E4,E3,E2
404.5,254.2835,164,3.5,r,r,r,r,C#5,A4,C#5,A4,E2,C#5,A4,E4,F#5,A4,E4,E4,E3,E2
405.0,254.6027,164,4.0,r,r,r,r,D5,B4,D5,B4,r,D5,B4,G#4,E5,B4,G#4,E4,E3,r
405.5,254.9218,164,4.5,E5,r,r,r,E5,G#4,E5,G#4,r,E5,G#4,E4,D5,G#4,B4,E4,E3,r
406.0,255.241,165,1.0,E5,A4,A4,A2,C#5,A4,C#5,A4,A2,C#5,A4,E4,C#5,A4,A4,E4,r,A2
406.5,255.5601,165,1.5,F#5,D5,A4,A2,r,r,r,r,A2,r,r,r,F#5,D5,A4,D4,r,A2
407.0,255.8793,165,2.0,F#5,D5,A4,A2,A5,F#5,A5,F#5,r,A5,F#5,D4,F#5,D5,A4,D4,A3,r
407.5,256.1984,165,2.5,G5,E5,A4,A2,r,r,r,r,r,r,r,r,E5,C#5,G4,A3,A3,r
407.75,256.358,165,2.75,G5,E5,A4,A2,r,r,r,r,r,r,r,r,D5,B4,F#4,A3,A3,r
408.0,256.5176,165,3.0,G5,E5,A4,A2,G5,E5,G5,E5,A3,G5,E5,A4,C#5,A4,E4,A3,A3,A3
408.5,256.8367,165,3.5,F#5,D5,A4,A2,r,r,r,r,A3,r,r,r,C#5,A4,E4,A3,A3,A3
408.75,256.9963,165,3.75,F#5,D5,A4,A2,r,r,r,r,A3,r,r,r,D5,B4,E4,A3,A3,A3
408.875,257.0761,165,3.875,F#5,D5,A4,A2,r,r,r,r,A3,r,r,r,E5,C#5,E4,A3,A3,A3
409.0,257.1559,165,4.0,G5,E5,A4,A2,E5,C#5,E5,C#5,r,E5,C#5,A4,A4,C#5,E4,A3,A3,r
409.5,257.475,165,4.5,A5,F#5,A4,A2,r,r,r,r,r,r,r,r,A4,r,r,r,A3,r
410.0,257.7942,166,1.0,F#5,D5,A4,D3,F#5,D5,F#5,D5,D3,F#5,D5,A4,A4,F#4,r,r,D4,D3
410.5,258.1133,166,1.5,F#5,D5,A4,D3,r,r,r,r,D3,r,r,r,B4,G4,r,r,D4,D3
411.0,258.4325,166,2.0,r,r,r,r,r,r,r,r,r,r,r,r,B4,G4,r,D4,D3,r
411.5,258.7516,166,2.5,r,r,r,r,r,r,r,r,r,A4,F#4,D4,C5,A4,r,A3,D3,r
412.0,259.0708,166,3.0,r,r,r,r,D5,D5,D5,D5,D2,D5,A4,F#4,C5,A4,r,F#3,D3,D2
412.5,259.3899,166,3.5,r,r,r,r,D5,D5,D5,D5,D2,r,r,r,B4,G4,D4,D3,D3,D2
413.0,259.7091,166,4.0,r,r,r,r,D5,D5,D5,D5,r,r,r,r,C5,A4,F#4,D4,D3,r
413.5,260.0282,166,4.5,r,r,r,r,D5,D5,D5,D5,r,A4,F#4,D4,D5,F#4,A4,D4,D3,r
414.0,260.3474,167,1.0,r,r,r,D3,D5,D5,D5,D5,G2,B4,G4,D4,B4,G4,B4,D4,G3,G2
414.5,260.6665,167,1.5,B5,G5,D5,D3,D5,D5,D5,D5,G2,r,r,r,B4,G4,B4,D4,G3,G2
415.0,260.9857,167,2.0,G5,D5,D4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
415.5,261.3048,167,2.5,G5,D5,D4,r,B4,B4,B4,B4,r,r,r,r,B4,r,r,r,r,r
416.0,261.624,167,3.0,r,r,r,r,E5,E5,E5,E5,E3,r,r,r,B4,G#4,r,r,E3,E3
416.5,261.9431,167,3.5,r,r,r,r,E5,E5,E5,E5,E3,r,r,r,C#5,A4,r,r,E3,E3
417.0,262.2623,167,4.0,r,r,r,r,E5,E5,E5,E5,r,r,r,r,C#5,A4,r,E4,E3,r
417.5,262.5814,167,4.5,r,r,r,r,E5,E5,E5,E5,r,B4,G#4,E4,D5,B4,r,B3,E3,r
418.0,262.9006,168,1.0,r,r,r,r,E5,E5,E5,E5,E2,E5,B4,G#4,D5,B4,r,G#3,E3,E2
418.5,263.2197,168,1.5,r,r,r,r,E5,E5,E5,E5,E2,r,r,r,C#5,A4,E4,E3,E3,E2
419.0,263.5389,168,2.0,r,r,r,r,E5,E5,E5,E5,r,r,r,r,D5,B4,G#4,E4,E3,r
419.5,263.858,168,2.5,r,r,r,r,E5,E5,E5,E5,r,B4,G#4,E4,E5,G#4,B4,E4,E3,r
420.0,264.1772,168,3.0,r,r,r,A2,E5,E5,E5,E5,A2,C#5,A4,E4,C#5,A4,C#5,E4,A3,A2
420.5,264.4963,168,3.5,C#6,A5,E5,A2,E5,E5,E5,E5,A2,r,r,r,C#5,A4,C#5,E4,A3,A2
421.0,264.8155,168,4.0,A5,E5,A4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r
421.5,265.1346,168,4.5,A5,E5,A4,r,C#5,C#5,C#5,C#5,r,r,r,r,C#5,r,r,r,r,r
422.0,265.4538,169,1.0,r,r,r,r,F#5,F#5,F#5,F#5,F#3,r,r,r,C#5,B-4,r,r,F#3,F#3
422.5,265.7729,169,1.5,r,r,r,r,F#5,F#5,F#5,F#5,F#3,r,r,r,D5,B4,r,r,F#3,F#3
423.0,266.0921,169,2.0,r,r,r,r,F#5,F#5,F#5,F#5,r,r,r,r,D5,B4,r,F#4,F#3,r
423.5,266.4112,169,2.5,r,r,r,r,F#5,F#5,F#5,F#5,r,C#5,B-4,F#4,E5,C#5,r,C#4,F#3,r
424.0,266.7304,169,3.0,r,r,r,r,F#5,F#5,F#5,F#5,F#2,F#5,C#5,B-4,E5,C#5,r,B-3,F#3,F#2
424.5,267.0495,169,3.5,r,r,r,r,F#5,F#5,F#5,F#5,F#2,r,r,r,D5,B4,B4,F#3,F#3,F#2
425.0,267.3686,169,4.0,r,r,r,r,F#5,F#5,F#5,F#5,r,r,r,r,E5,C#5,B-4,F#4,F#3,r
425.5,267.6878,169,4.5,r,r,r,r,F#5,F#5,F#5,F#5,F#3,C#5,B-4,F#4,F#5,B-4,F#4,C#4,F#3,F#3
426.0,268.0069,170,1.0,r,r,r,D3,F#5,F#5,F#5,F#5,B3,D5,B4,F#4,D5,B4,F#4,D4,B3,B3
426.25,268.1665,170,1.25,r,r,r,D3,F#5,F#5,F#5,F#5,B3,D5,B4,E4,D5,B4,F#4,D4,B3,B3
426.5,268.3261,170,1.5,D6,B5,F#5,D3,F#4,F#5,F#4,F#5,A3,F#4,B4,D4,D5,B4,F#4,D4,A3,A3
426.75,268.4857,170,1.75,D6,B5,F#5,D3,F#4,F#5,F#4,F#5,A3,F#4,B4,C#4,D5,B4,F#4,D4,A3,A3
427.0,268.6452,170,2.0,B5,F#5,D5,r,D5,r,D5,r,A3,D5,r,B3,D5,B4,r,r,A3,A3
427.25,268.8048,170,2.25,B5,F#5,D5,r,D5,r,D5,r,A3,D5,r,F#4,D5,B4,r,r,A3,A3
427.5,268.9644,170,2.5,B5,F#5,D5,r,D5,B4,D5,B4,G3,D5,E4,G4,D5,B4,E4,B3,G3,G3
427.75,269.124,170,2.75,B5,F#5,D5,r,D5,B4,D5,B4,G3,D5,E4,A4,D5,B4,E4,B3,G3,G3
428.0,269.2835,170,3.0,r,r,r,r,D5,E4,D5,E4,G3,D5,E4,B4,D5,B4,E4,B3,G3,G3
428.25,269.4431,170,3.25,r,r,r,r,D5,E4,D5,E4,G3,D5,E4,G3,D5,B4,E4,B3,G3,G3
428.5,269.6027,170,3.5,r,r,r,r,D5,F#4,D5,F#4,F#3,D5,F#4,A3,D5,A4,F#4,D4,F#3,F#3
428.75,269.7623,170,3.75,r,r,r,r,D5,F#4,D5,F#4,F#3,D5,F#4,B3,D5,A4,F#4,D4,F#3,F#3
429.0,269.9218,170,4.0,r,r,r,r,D5,F#4,D5,F#4,F#3,D5,F#4,A3,D5,A4,F#4,D4,F#3,F#3
429.25,270.0814,170,4.25,r,r,r,r,D5,F#4,D5,F#4,F#3,D5,F#4,A4,D5,A4,F#4,D4,F#3,F#3
429.5,270.241,170,4.5,r,r,r,r,D5,G4,D5,G4,E3,D5,G4,G4,D5,B4,G4,E4,E3,E3
429.75,270.4006,170,4.75,r,r,r,r,D5,G4,D5,G4,E3,D5,G4,F#4,D5,B4,G4,E4,E3,E3
430.0,270.5601,171,1.0,r,r,r,r,D5,G4,D5,G4,E3,D5,G4,G4,D5,B4,G4,E4,E3,E3
430.25,270.7197,171,1.25,r,r,r,r,D5,G4,D5,G4,E3,D5,G4,A4,D5,B4,G4,E4,E3,E3
430.5,270.8793,171,1.5,r,r,r,r,D5,F#4,D5,F#4,D3,D5,F#4,B4,D5,B4,F#4,E4,D3,D3
430.75,271.0389,171,1.75,r,r,r,r,D5,F#4,D5,F#4,D3,D5,F#4,A4,D5,B4,F#4,E4,D3,D3
431.0,271.1984,171,2.0,r,r,r,r,C#5,G4,C#5,G4,E3,C#5,G4,G4,C#5,A4,G4,E4,E3,E3
431.25,271.358,171,2.25,r,r,r,r,C#5,G4,C#5,G4,E3,C#5,G4,F#4,C#5,A4,G4,E4,E3,E3
431.5,271.5176,171,2.5,r,r,r,r,C#5,A4,C#5,A4,A2,C#5,A4,E4,C#5,A4,A4,E4,A2,A2
431.75,271.6772,171,2.75,r,r,r,r,C#5,A4,C#5,A4,A2,C#5,A4,A4,C#5,A4,A4,E4,A2,A2
432.0,271.8367,171,3.0,r,r,r,r,C#5,F#4,C#5,F#4,D3,C#5,F#4,A4,C#5,A4,F#4,D4,D3,D3
432.25,271.9963,171,3.25,r,r,r,r,C#5,F#4,C#5,F#4,D3,C#5,F#4,B4,C#5,A4,F#4,D4,D3,D3
432.5,272.1559,171,3.5,r,r,r,r,C#5,E4,C#5,E4,E3,C#5,E4,A4,C#5,A4,E4,A3,E3,E3
432.75,272.3155,171,3.75,r,r,r,r,C#5,E4,C#5,E4,E3,C#5,E4,G4,C#5,A4,E4,A3,E3,E3
433.0,272.475,171,4.0,r,r,r,r,B4,D4,B4,D4,F#3,B4,D4,F#4,B4,B4,D4,D4,F#3,F#3
433.25,272.6346,171,4.25,r,r,r,r,B4,D4,B4,D4,F#3,B4,D4,E4,B4,B4,D4,D4,F#3,F#3
433.5,272.7942,171,4.5,r,r,r,r,A4,F#4,A4,F#4,D3,A4,C#4,F#4,A4,B4,C#4,D4,D3,D3
433.75,272.9538,171,4.75,r,r,r,r,A4,F#4,A4,F#4,D3,A4,C#4,A4,A4,B4,C#4,D4,D3,D3
434.0,273.1133,172,1.0,r,r,r,r,G#4,E4,G#4,E4,E3,G#4,B3,E4,G#4,B4,B3,D4,E3,E3
434.25,273.2729,172,1.25,r,r,r,r,G#4,E4,G#4,E4,E3,G#4,B3,D4,G#4,B4,B3,D4,E3,E3
434.5,273.4325,172,1.5,r,r,r,r,A4,F#4,A4,F#4,D3,A4,A4,C#4,A4,C#5,A4,C#4,D3,D3
434.75,273.5921,172,1.75,r,r,r,r,B4,G#4,B4,G#4,D3,B4,G#4,B3,B4,D5,G#4,B3,D3,D3
435.0,273.7516,172,2.0,r,r,r,r,E4,A4,E4,A4,C#3,E4,A4,A3,E4,E5,A4,A3,C#3,C#3
435.25,273.9112,172,2.25,r,r,r,r,E4,A4,E4,A4,C#3,E4,A4,B3,E4,E5,A4,A3,C#3,C#3
435.5,274.0708,172,2.5,r,r,r,r,A4,D4,A4,D4,F#3,A4,D4,C#4,A4,D5,D4,A3,F#3,F#3
435.75,274.2304,172,2.75,r,r,r,r,A4,D4,A4,D4,F#3,A4,D4,D4,A4,D5,D4,B3,F#3,F#3
436.0,274.3899,172,3.0,r,r,r,r,A4,E4,A4,E4,E3,A4,C#4,E4,A4,E5,C#4,C#4,E3,E3
436.25,274.5495,172,3.25,r,r,r,r,A4,E4,A4,E4,E3,A4,C#4,D4,A4,D5,C#4,C#4,E3,E3
436.5,274.7091,172,3.5,r,r,r,r,G#4,E4,G#4,E4,D3,G#4,C#4,E4,A4,E5,C#4,A3,D3,D3
436.75,274.8686,172,3.75,r,r,r,r,F#4,E4,F#4,E4,D3,F#4,C#4,F#4,A4,F#5,C#4,A3,D3,D3
437.0,275.0282,172,4.0,r,r,r,r,G#4,E4,G#4,E4,E3,G#4,B3,E4,G#4,E5,B3,E4,E3,E3
437.25,275.1878,172,4.25,r,r,r,r,G#4,E4,G#4,E4,E3,G#4,B3,F#4,G#4,F#5,B3,E4,E3,E3
437.5,275.3474,172,4.5,r,r,r,r,G#4,E4,G#4,E4,E2,G#4,B3,E4,G#4,E5,B3,E4,E3,E2
437.75,275.5069,172,4.75,r,r,r,r,G#4,E4,G#4,E4,E2,G#4,B3,D4,G#4,D5,B3,E4,E3,E2
438.0,275.6665,173,1.0,r,r,r,r,A4,E4,A4,E4,A2,A4,A3,C#4,A4,C#5,A3,E4,A2,A2
438.25,275.8261,173,1.25,r,r,r,r,A4,E4,A4,E4,A2,B4,G3,C#4,A4,C#5,A3,E4,A2,A2
438.5,275.9857,173,1.5,r,r,r,r,E5,A4,E5,A4,A3,C#5,A3,A3,E5,A4,A3,E4,A3,A3
438.75,276.1452,173,1.75,r,r,r,r,E5,A4,E5,A4,A3,D5,B3,A3,E5,A4,A3,E4,A3,A3
439.0,276.3048,173,2.0,r,r,r,r,A5,G4,A5,G4,A3,E5,C#4,r,A5,r,C#4,r,A3,A3
439.25,276.4644,173,2.25,r,r,r,r,A5,F#4,A5,F#4,A3,F#5,D4,r,A5,r,C#4,r,A3,A3
439.5,276.624,173,2.5,r,r,r,r,A4,E4,A4,E4,G3,G5,E4,C#4,A4,r,E4,C#4,G3,G3
439.75,276.7835,173,2.75,r,r,r,r,A4,F#4,A4,F#4,F#3,A5,F#4,C#4,A4,r,E4,C#4,F#3,F#3
440.0,276.9431,173,3.0,r,r,r,r,B4,G4,B4,G4,E3,G5,G4,E4,B4,r,G4,E4,E3,E3
440.25,277.1027,173,3.25,r,r,r,r,B4,G4,B4,G4,E3,B4,G4,E4,B4,r,G4,E4,E3,E3
440.5,277.2623,173,3.5,r,r,r,r,C#5,A4,C#5,A4,D3,C#5,A4,G3,C#5,r,A4,G3,D3,D3
440.75,277.4218,173,3.75,r,r,r,r,D5,B4,D5,B4,D3,D5,B4,F#3,D5,r,B4,F#3,D3,D3
441.0,277.5814,173,4.0,r,r,r,r,E5,A4,E5,A4,C#3,E5,A4,G3,E5,r,A4,G3,C#3,C#3
441.25,277.741,173,4.25,r,r,r,r,E5,A4,E5,A4,C#3,E5,G4,G3,E5,r,G4,G3,C#3,C#3
441.5,277.9006,173,4.5,A5,E5,A4,A2,A5,E5,A5,E5,A2,E5,F#4,A3,E5,A4,F#4,A3,A2,A2
441.75,278.0601,173,4.75,A5,E5,A4,A2,A5,E5,A5,E5,A2,E5,E4,A3,E5,A4,E4,A3,A2,A2
442.0,278.2197,174,1.0,A5,F#5,D4,D3,A5,E5,A5,E5,D3,E5,F#4,F#3,E5,A4,F#4,F#3,D3,D3
442.25,278.3793,174,1.25,A5,F#5,D4,D3,A5,E5,A5,E5,D3,E5,A4,F#3,E5,A4,A4,F#3,D3,D3
442.5,278.5389,174,1.5,B5,r,r,D3,B5,D5,B5,D5,B2,D5,D5,D3,D5,B4,D5,r,D3,B2
442.75,278.6984,174,1.75,B5,r,r,D3,B5,D5,B5,D5,B2,D5,C5,D3,D5,B4,C5,r,D3,B2
443.0,278.858,174,2.0,B5,G5,D5,r,B5,D5,B5,D5,G2,D5,B4,r,D5,B4,B4,r,G3,G2
443.25,279.0176,174,2.25,B5,G5,D5,r,B5,D5,B5,D5,G2,D5,A4,r,D5,B4,A4,r,G3,G2
443.5,279.1772,174,2.5,C6,r,r,r,C6,E5,C6,E5,E2,E5,G4,G3,E5,C5,G4,G3,E3,E2
443.75,279.3367,174,2.75,C6,r,r,r,C6,E5,C6,E5,E2,E5,F#4,G3,E5,C5,F#4,G3,E3,E2
444.0,279.4963,174,3.0,C6,A5,E5,r,C6,E5,C6,E5,A2,E5,E4,C4,E5,C5,E4,C4,A3,A2
444.25,279.6559,174,3.25,C6,A5,E5,r,C6,E5,C6,E5,A2,E5,G4,C4,E5,C5,G4,C4,A3,A2
444.5,279.8155,174,3.5,B5,r,r,r,B5,E5,B5,E5,A2,E5,C5,C4,E5,B4,C5,C4,A3,A2
444.75,279.975,174,3.75,B5,r,r,r,B5,F#5,B5,F#5,A2,F#5,B4,C4,F#5,B4,B4,C4,A3,A2
445.0,280.1346,174,4.0,C6,A5,F#5,r,C6,F#5,C6,F#5,F#2,F#5,A4,r,F#5,C5,A4,r,r,F#2
445.25,280.2942,174,4.25,C6,A5,F#5,r,C6,F#5,C6,F#5,F#2,F#5,G4,r,F#5,C5,G4,r,r,F#2
445.5,280.4538,174,4.5,D6,r,r,D3,D6,F#5,D6,F#5,D2,F#5,F#4,A3,F#5,D5,F#4,A3,D3,D2
445.75,280.6133,174,4.75,D6,r,r,D3,D6,G5,D6,G5,D2,G5,E4,A3,F#5,D5,E4,A3,D3,D2
446.0,280.7729,175,1.0,B5,G5,D5,D3,B5,G5,B5,G5,G2,G5,D4,B3,G5,B4,D4,B3,G3,G2
446.25,280.9325,175,1.25,B5,G5,D5,D3,B5,G5,B5,G5,G2,G5,F#4,B3,G5,B4,F#4,B3,G3,G2
446.5,281.0921,175,1.5,A5,F#5,D5,D3,A5,F#5,A5,F#5,D3,F#5,G4,B3,F#5,A4,G4,B3,D3,D3
446.75,281.2516,175,1.75,A5,F#5,D5,D3,A5,F#5,A5,F#5,D3,F#5,A4,B3,F#5,A4,A4,B3,D3,D3
447.0,281.4112,175,2.0,G5,E5,r,r,G5,E5,G5,E5,G3,E5,B4,r,E5,G4,B4,B3,G3,G3
447.25,281.5708,175,2.25,G5,E5,r,r,G5,E5,G5,E5,G3,E5,G4,r,E5,G4,G4,B3,G3,G3
447.5,281.7304,175,2.5,F#5,D5,D4,D3,F#5,D5,F#5,D5,G3,D5,A4,G3,D5,F#4,A4,A3,G3,G3
447.75,281.8899,175,2.75,F#5,D5,D4,D3,F#5,D5,F#5,D5,G3,D5,B4,G3,D5,F#4,B4,G3,G3,G3
448.0,282.0495,175,3.0,E5,A4,A4,A2,E5,C#5,E5,C#5,G3,C#5,E4,A3,C#5,E4,E4,A3,G3,G3
448.5,282.3686,175,3.5,D6,D5,A4,A2,D6,B4,D6,B4,F#3,B4,F#4,A3,B4,D5,F#4,A3,F#3,F#3
448.75,282.5282,175,3.75,C#6,E5,A4,A2,C#6,A4,C#6,A4,E3,A4,G4,A3,A4,C#5,G4,A3,E3,E3
449.0,282.6878,175,4.0,D6,D5,A4,D3,D6,A5,D6,A5,F#3,A5,A4,D3,A5,D5,A4,D3,F#3,F#3
449.5,283.0069,175,4.5,G5,D5,A4,D3,G5,D5,G5,D5,G3,G5,B4,D4,G5,D5,B4,D4,G3,G3
450.0,283.3261,176,1.0,F#5,D5,A4,A2,F#5,D5,F#5,D5,A3,F#5,A4,D4,F#5,D5,A4,D4,A3,A3
450.5,283.6452,176,1.5,F#5,A4,F#4,A2,F#5,D5,F#5,D5,A3,F#5,A4,E4,F#5,D5,A4,E4,A3,A3
450.75,283.8048,176,1.75,F#5,A4,D4,A2,F#5,D5,F#5,D5,A3,F#5,A4,F#4,F#5,D5,A4,F#4,A3,A3
451.0,283.9644,176,2.0,E5,A4,A4,A2,E5,C#5,E5,C#5,A2,E5,A4,G4,E5,C#5,A4,G4,A2,A2
451.5,284.2835,176,2.5,E5,A4,A4,A2,E5,C#5,E5,C#5,A2,E5,A4,E4,E5,C#5,A4,E4,A2,A2
451.75,284.4431,176,2.75,E5,A4,A4,A2,E5,C#5,E5,C#5,A2,E5,A4,E4,E5,C#5,A4,E4,A2,A2
452.0,284.6027,176,3.0,D5,A4,F#4,D3,D5,D5,D5,D5,D2,D5,A4,F#4,D5,D5,A4,F#4,D3,D2
