score_qstamp,qstamp,tstamp,measure,beat,instrument,duration_quarter,duration,pitch,velocity
1027.125,1027.125,420.0071,267,1.0,Violoncello,2.0,0.6,52,1.0
1027.125,1027.125,420.0071,267,1.0,Viola,2.0,0.6,64,1.0
1027.625,1027.625,420.1571,267,1.5,Violin 2,1.0,0.3,81,0.7087
1027.625,1027.625,420.1571,267,1.5,Violin 2,1.0,0.3,69,0.7087
1028.625,1028.625,420.4571,267,2.5,Violin 2,0.5,0.15,81,0.7087
1028.625,1028.625,420.4571,267,2.5,Violin 2,0.5,0.15,69,0.7087
1029.125,1029.125,420.6071,267,3.0,Viola,0.5,0.15,64,1.0
1029.125,1029.125,420.6071,267,3.0,Flute 1,0.5,0.15,79,1.0
1029.125,1029.125,420.6071,267,3.0,Contrabass,0.5,0.15,40,1.0
1029.125,1029.125,420.6071,267,3.0,Bassoon 1,0.5,0.15,52,1.0
1029.125,1029.125,420.6071,267,3.0,Violin 2,0.5,0.15,81,0.7087
1029.125,1029.125,420.6071,267,3.0,Oboe 2,0.5,0.15,79,1.0
1029.125,1029.125,420.6071,267,3.0,Violin 2,0.5,0.15,69,0.7087
1029.125,1029.125,420.6071,267,3.0,Violoncello,0.5,0.15,52,1.0
1029.125,1029.125,420.6071,267,3.0,Violin 1,0.5,0.15,79,1.0
1029.125,1029.125,420.6071,267,3.0,Flute 2,0.5,0.15,79,1.0
1029.125,1029.125,420.6071,267,3.0,Oboe 1,0.5,0.15,79,1.0
1029.125,1029.125,420.6071,267,3.0,Bassoon 2,0.5,0.15,52,1.0
1029.625,1029.625,420.7571,267,3.5,Violoncello,0.5,0.15,52,1.0
1029.625,1029.625,420.7571,267,3.5,Viola,0.5,0.15,64,1.0
1029.625,1029.625,420.7571,267,3.5,Bassoon 2,0.5,0.15,52,1.0
1029.625,1029.625,420.7571,267,3.5,Contrabass,0.5,0.15,40,1.0
1029.625,1029.625,420.7571,267,3.5,Bassoon 1,0.5,0.15,52,1.0
1029.625,1029.625,420.7571,267,3.5,Flute 1,0.5,0.15,79,1.0
1029.625,1029.625,420.7571,267,3.5,Violin 2,1.0,0.3,69,0.7087
1029.625,1029.625,420.7571,267,3.5,Flute 2,0.5,0.15,79,1.0
1029.625,1029.625,420.7571,267,3.5,Violin 2,1.0,0.3,81,0.7087
1029.625,1029.625,420.7571,267,3.5,Violin 1,0.5,0.15,79,1.0
1029.625,1029.625,420.7571,267,3.5,Oboe 2,0.5,0.15,79,1.0
1029.625,1029.625,420.7571,267,3.5,Oboe 1,0.5,0.15,79,1.0
1030.125,1030.125,420.9071,267,4.0,Violin 1,0.5,0.15,78,1.0
1030.125,1030.125,420.9071,267,4.0,Viola,0.5,0.15,62,1.0
1030.125,1030.125,420.9071,267,4.0,Bassoon 2,0.5,0.15,50,1.0
1030.125,1030.125,420.9071,267,4.0,Flute 2,0.5,0.15,78,1.0
1030.125,1030.125,420.9071,267,4.0,Oboe 2,0.5,0.15,78,1.0
1030.125,1030.125,420.9071,267,4.0,Oboe 1,0.5,0.15,78,1.0
1030.125,1030.125,420.9071,267,4.0,Bassoon 1,0.5,0.15,50,1.0
1030.125,1030.125,420.9071,267,4.0,Violoncello,0.5,0.15,50,1.0
1030.125,1030.125,420.9071,267,4.0,Flute 1,0.5,0.15,78,1.0
1030.125,1030.125,420.9071,267,4.0,Contrabass,0.5,0.15,38,1.0
1030.625,1030.625,421.0571,267,4.5,Bassoon 2,0.5,0.15,49,1.0
1030.625,1030.625,421.0571,267,4.5,Bassoon 1,0.5,0.15,49,1.0
1030.625,1030.625,421.0571,267,4.5,Flute 2,0.5,0.15,77,1.0
1030.625,1030.625,421.0571,267,4.5,Flute 1,0.5,0.15,77,1.0
1030.625,1030.625,421.0571,267,4.5,Violin 1,0.5,0.15,77,1.0
1030.625,1030.625,421.0571,267,4.5,Viola,0.5,0.15,61,1.0
1030.625,1030.625,421.0571,267,4.5,Violin 2,0.5,0.15,69,0.7087
1030.625,1030.625,421.0571,267,4.5,Violoncello,0.5,0.15,49,1.0
1030.625,1030.625,421.0571,267,4.5,Contrabass,0.5,0.15,37,1.0
1030.625,1030.625,421.0571,267,4.5,Oboe 2,0.5,0.15,77,1.0
1030.625,1030.625,421.0571,267,4.5,Oboe 1,0.5,0.15,77,1.0
1030.625,1030.625,421.0571,267,4.5,Violin 2,0.5,0.15,81,0.7087
1031.125,1031.125,421.2071,268,1.0,A Clarinet 2,4.0,1.2,69,1.0
1031.125,1031.125,421.2071,268,1.0,D Trumpet 2,4.0,1.2,69,1.0
1031.125,1031.125,421.2071,268,1.0,Violin 1,0.5,0.15,78,1.0
1031.125,1031.125,421.2071,268,1.0,Oboe 2,0.5,0.15,78,1.0
1031.125,1031.125,421.2071,268,1.0,Timpani,1.0,0.3,45,1.0
1031.125,1031.125,421.2071,268,1.0,Oboe 1,0.5,0.15,78,1.0
1031.125,1031.125,421.2071,268,1.0,D Horn 1,4.0,1.2,69,1.0
1031.125,1031.125,421.2071,268,1.0,Flute 1,0.5,0.15,78,1.0
1031.125,1031.125,421.2071,268,1.0,Violin 2,0.5,0.15,69,0.7087
1031.125,1031.125,421.2071,268,1.0,Flute 2,0.5,0.15,78,1.0
1031.125,1031.125,421.2071,268,1.0,D Horn 2,4.0,1.2,57,1.0
1031.125,1031.125,421.2071,268,1.0,Bassoon 1,0.5,0.15,50,1.0
1031.125,1031.125,421.2071,268,1.0,D Trumpet 1,4.0,1.2,81,1.0
1031.125,1031.125,421.2071,268,1.0,Violin 2,0.5,0.15,81,0.7087
1031.125,1031.125,421.2071,268,1.0,Contrabass,0.5,0.15,38,1.0
1031.125,1031.125,421.2071,268,1.0,A Clarinet 1,4.0,1.2,81,1.0
1031.125,1031.125,421.2071,268,1.0,Violoncello,0.5,0.15,50,1.0
1031.125,1031.125,421.2071,268,1.0,Viola,0.5,0.15,62,1.0
1031.125,1031.125,421.2071,268,1.0,Bassoon 2,0.5,0.15,50,1.0
1031.625,1031.625,421.3571,268,1.5,Flute 1,0.5,0.15,78,1.0
1031.625,1031.625,421.3571,268,1.5,Oboe 1,0.5,0.15,78,1.0
1031.625,1031.625,421.3571,268,1.5,Violin 2,1.0,0.3,69,0.7087
1031.625,1031.625,421.3571,268,1.5,Violoncello,0.5,0.15,57,1.0
1031.625,1031.625,421.3571,268,1.5,Violin 2,1.0,0.3,81,0.7087
1031.625,1031.625,421.3571,268,1.5,Bassoon 1,0.5,0.15,57,1.0
1031.625,1031.625,421.3571,268,1.5,Contrabass,0.5,0.15,45,1.0
1031.625,1031.625,421.3571,268,1.5,Viola,0.5,0.15,69,1.0
1031.625,1031.625,421.3571,268,1.5,Oboe 2,0.5,0.15,78,1.0
1031.625,1031.625,421.3571,268,1.5,Bassoon 2,0.5,0.15,57,1.0
1031.625,1031.625,421.3571,268,1.5,Flute 2,0.5,0.15,78,1.0
1031.625,1031.625,421.3571,268,1.5,Violin 1,0.5,0.15,78,1.0
1032.125,1032.125,421.5071,268,2.0,Bassoon 1,0.5,0.15,55,1.0
1032.125,1032.125,421.5071,268,2.0,Flute 1,0.5,0.15,76,1.0
1032.125,1032.125,421.5071,268,2.0,Contrabass,0.5,0.15,43,1.0
1032.125,1032.125,421.5071,268,2.0,Viola,0.5,0.15,67,1.0
1032.125,1032.125,421.5071,268,2.0,Oboe 2,0.5,0.15,76,1.0
1032.125,1032.125,421.5071,268,2.0,Violoncello,0.5,0.15,55,1.0
1032.125,1032.125,421.5071,268,2.0,Bassoon 2,0.5,0.15,55,1.0
1032.125,1032.125,421.5071,268,2.0,Flute 2,0.5,0.15,76,1.0
1032.125,1032.125,421.5071,268,2.0,Oboe 1,0.5,0.15,76,1.0
1032.125,1032.125,421.5071,268,2.0,Violin 1,0.5,0.15,76,1.0
1032.625,1032.625,421.6571,268,2.5,Violin 1,0.5,0.15,75,1.0
1032.625,1032.625,421.6571,268,2.5,Violin 2,1.0,0.3,81,0.7087
1032.625,1032.625,421.6571,268,2.5,Flute 1,0.5,0.15,75,1.0
1032.625,1032.625,421.6571,268,2.5,Contrabass,0.5,0.15,42,1.0
1032.625,1032.625,421.6571,268,2.5,Oboe 2,0.5,0.15,75,1.0
1032.625,1032.625,421.6571,268,2.5,Bassoon 1,0.5,0.15,54,1.0
1032.625,1032.625,421.6571,268,2.5,Oboe 1,0.5,0.15,75,1.0
1032.625,1032.625,421.6571,268,2.5,Violoncello,0.5,0.15,54,1.0
1032.625,1032.625,421.6571,268,2.5,Bassoon 2,0.5,0.15,54,1.0
1032.625,1032.625,421.6571,268,2.5,Violin 2,1.0,0.3,69,0.7087
1032.625,1032.625,421.6571,268,2.5,Viola,0.5,0.15,66,1.0
1032.625,1032.625,421.6571,268,2.5,Flute 2,0.5,0.15,75,1.0
1033.125,1033.125,421.8071,268,3.0,Violoncello,0.5,0.15,55,1.0
1033.125,1033.125,421.8071,268,3.0,Viola,0.5,0.15,67,1.0
1033.125,1033.125,421.8071,268,3.0,Timpani,1.0,0.3,45,1.0
1033.125,1033.125,421.8071,268,3.0,Oboe 2,0.5,0.15,76,1.0
1033.125,1033.125,421.8071,268,3.0,Contrabass,0.5,0.15,43,1.0
1033.125,1033.125,421.8071,268,3.0,Oboe 1,0.5,0.15,76,1.0
1033.125,1033.125,421.8071,268,3.0,Bassoon 1,0.5,0.15,55,1.0
1033.125,1033.125,421.8071,268,3.0,Flute 1,0.5,0.15,76,1.0
1033.125,1033.125,421.8071,268,3.0,Flute 2,0.5,0.15,76,1.0
1033.125,1033.125,421.8071,268,3.0,Bassoon 2,0.5,0.15,55,1.0
1033.125,1033.125,421.8071,268,3.0,Violin 1,0.5,0.15,76,1.0
1033.625,1033.625,421.9571,268,3.5,Bassoon 1,0.5,0.15,55,1.0
1033.625,1033.625,421.9571,268,3.5,Contrabass,0.5,0.15,43,1.0
1033.625,1033.625,421.9571,268,3.5,Violin 2,1.0,0.3,81,0.7087
1033.625,1033.625,421.9571,268,3.5,Violin 2,1.0,0.3,69,0.7087
1033.625,1033.625,421.9571,268,3.5,Viola,0.5,0.15,67,1.0
1033.625,1033.625,421.9571,268,3.5,Flute 1,0.5,0.15,76,1.0
1033.625,1033.625,421.9571,268,3.5,Oboe 1,0.5,0.15,76,1.0
1033.625,1033.625,421.9571,268,3.5,Oboe 2,0.5,0.15,76,1.0
1033.625,1033.625,421.9571,268,3.5,Flute 2,0.5,0.15,76,1.0
1033.625,1033.625,421.9571,268,3.5,Violin 1,0.5,0.15,76,1.0
1033.625,1033.625,421.9571,268,3.5,Bassoon 2,0.5,0.15,55,1.0
1033.625,1033.625,421.9571,268,3.5,Violoncello,0.5,0.15,55,1.0
1034.125,1034.125,422.1071,268,4.0,Violin 1,0.5,0.15,74,1.0
1034.125,1034.125,422.1071,268,4.0,Oboe 2,0.5,0.15,74,1.0
1034.125,1034.125,422.1071,268,4.0,Flute 1,0.5,0.15,74,1.0
1034.125,1034.125,422.1071,268,4.0,Bassoon 1,0.5,0.15,54,1.0
1034.125,1034.125,422.1071,268,4.0,Bassoon 2,0.5,0.15,54,1.0
1034.125,1034.125,422.1071,268,4.0,Flute 2,0.5,0.15,74,1.0
1034.125,1034.125,422.1071,268,4.0,Viola,0.5,0.15,66,1.0
1034.125,1034.125,422.1071,268,4.0,Contrabass,0.5,0.15,42,1.0
1034.125,1034.125,422.1071,268,4.0,Violoncello,0.5,0.15,54,1.0
1034.125,1034.125,422.1071,268,4.0,Oboe 1,0.5,0.15,74,1.0
1034.625,1034.625,422.2571,268,4.5,Viola,0.5,0.15,65,1.0
1034.625,1034.625,422.2571,268,4.5,Oboe 1,0.5,0.15,73,1.0
1034.625,1034.625,422.2571,268,4.5,Flute 2,0.5,0.15,73,1.0
1034.625,1034.625,422.2571,268,4.5,Bassoon 2,0.5,0.15,53,1.0
1034.625,1034.625,422.2571,268,4.5,Violin 1,0.5,0.15,73,1.0
1034.625,1034.625,422.2571,268,4.5,Violin 2,0.5,0.15,81,0.7087
1034.625,1034.625,422.2571,268,4.5,Contrabass,0.5,0.15,41,1.0
1034.625,1034.625,422.2571,268,4.5,Flute 1,0.5,0.15,73,1.0
1034.625,1034.625,422.2571,268,4.5,Bassoon 1,0.5,0.15,53,1.0
1034.625,1034.625,422.2571,268,4.5,Oboe 2,0.5,0.15,73,1.0
1034.625,1034.625,422.2571,268,4.5,Violoncello,0.5,0.15,53,1.0
1034.625,1034.625,422.2571,268,4.5,Violin 2,0.5,0.15,69,0.7087
1035.125,1035.125,422.4071,269,1.0,Viola,0.5,0.15,66,1.0
1035.125,1035.125,422.4071,269,1.0,Violoncello,0.5,0.15,54,1.0
1035.125,1035.125,422.4071,269,1.0,Oboe 2,0.5,0.15,74,1.0
1035.125,1035.125,422.4071,269,1.0,A Clarinet 2,4.0,1.2,69,1.0
1035.125,1035.125,422.4071,269,1.0,D Horn 1,4.0,1.2,69,1.0
1035.125,1035.125,422.4071,269,1.0,Oboe 1,0.5,0.15,74,1.0
1035.125,1035.125,422.4071,269,1.0,Bassoon 1,0.5,0.15,54,1.0
1035.125,1035.125,422.4071,269,1.0,D Horn 2,4.0,1.2,57,1.0
1035.125,1035.125,422.4071,269,1.0,Violin 2,0.5,0.15,69,0.7087
1035.125,1035.125,422.4071,269,1.0,Violin 2,0.5,0.15,81,0.7087
1035.125,1035.125,422.4071,269,1.0,Flute 1,0.5,0.15,74,1.0
1035.125,1035.125,422.4071,269,1.0,Flute 2,0.5,0.15,74,1.0
1035.125,1035.125,422.4071,269,1.0,D Trumpet 1,4.0,1.2,81,1.0
1035.125,1035.125,422.4071,269,1.0,Timpani,1.0,0.3,45,1.0
1035.125,1035.125,422.4071,269,1.0,A Clarinet 1,4.0,1.2,81,1.0
1035.125,1035.125,422.4071,269,1.0,D Trumpet 2,4.0,1.2,69,1.0
1035.125,1035.125,422.4071,269,1.0,Violin 1,0.5,0.15,74,1.0
1035.125,1035.125,422.4071,269,1.0,Bassoon 2,0.5,0.15,54,1.0
1035.125,1035.125,422.4071,269,1.0,Contrabass,0.5,0.15,42,1.0
1035.625,1035.625,422.5571,269,1.5,Violin 2,1.0,0.3,81,0.7087
1035.625,1035.625,422.5571,269,1.5,Violin 2,1.0,0.3,69,0.7087
1035.625,1035.625,422.5571,269,1.5,Viola,0.5,0.15,66,1.0
1035.625,1035.625,422.5571,269,1.5,Bassoon 2,0.5,0.15,54,1.0
1035.625,1035.625,422.5571,269,1.5,Flute 1,0.5,0.15,81,1.0
1035.625,1035.625,422.5571,269,1.5,Violoncello,0.5,0.15,54,1.0
1035.625,1035.625,422.5571,269,1.5,Oboe 2,0.5,0.15,81,1.0
1035.625,1035.625,422.5571,269,1.5,Flute 2,0.5,0.15,81,1.0
1035.625,1035.625,422.5571,269,1.5,Bassoon 1,0.5,0.15,54,1.0
1035.625,1035.625,422.5571,269,1.5,Oboe 1,0.5,0.15,81,1.0
1035.625,1035.625,422.5571,269,1.5,Contrabass,0.5,0.15,42,1.0
1035.625,1035.625,422.5571,269,1.5,Violin 1,0.5,0.15,81,1.0
1036.125,1036.125,422.7071,269,2.0,Violin 1,0.5,0.15,79,1.0
1036.125,1036.125,422.7071,269,2.0,Flute 2,0.5,0.15,79,1.0
1036.125,1036.125,422.7071,269,2.0,Violoncello,0.5,0.15,52,1.0
1036.125,1036.125,422.7071,269,2.0,Contrabass,0.5,0.15,40,1.0
1036.125,1036.125,422.7071,269,2.0,Viola,0.5,0.15,64,1.0
1036.125,1036.125,422.7071,269,2.0,Bassoon 2,0.5,0.15,52,1.0
1036.125,1036.125,422.7071,269,2.0,Oboe 1,0.5,0.15,79,1.0
1036.125,1036.125,422.7071,269,2.0,Bassoon 1,0.5,0.15,52,1.0
1036.125,1036.125,422.7071,269,2.0,Flute 1,0.5,0.15,79,1.0
1036.125,1036.125,422.7071,269,2.0,Oboe 2,0.5,0.15,79,1.0
1036.625,1036.625,422.8571,269,2.5,Violoncello,0.5,0.15,51,1.0
1036.625,1036.625,422.8571,269,2.5,Flute 1,0.5,0.15,78,1.0
1036.625,1036.625,422.8571,269,2.5,Bassoon 1,0.5,0.15,51,1.0
1036.625,1036.625,422.8571,269,2.5,Oboe 2,0.5,0.15,78,1.0
1036.625,1036.625,422.8571,269,2.5,Viola,0.5,0.15,63,1.0
1036.625,1036.625,422.8571,269,2.5,Oboe 1,0.5,0.15,78,1.0
1036.625,1036.625,422.8571,269,2.5,Flute 2,0.5,0.15,78,1.0
1036.625,1036.625,422.8571,269,2.5,Bassoon 2,0.5,0.15,51,1.0
1036.625,1036.625,422.8571,269,2.5,Violin 2,1.0,0.3,69,0.7087
1036.625,1036.625,422.8571,269,2.5,Violin 1,0.5,0.15,78,1.0
1036.625,1036.625,422.8571,269,2.5,Violin 2,1.0,0.3,81,0.7087
1036.625,1036.625,422.8571,269,2.5,Contrabass,0.5,0.15,39,1.0
1037.125,1037.125,423.0071,269,3.0,Violin 1,0.5,0.15,79,1.0
1037.125,1037.125,423.0071,269,3.0,Timpani,1.0,0.3,45,1.0
1037.125,1037.125,423.0071,269,3.0,Bassoon 1,0.5,0.15,52,1.0
1037.125,1037.125,423.0071,269,3.0,Oboe 1,0.5,0.15,79,1.0
1037.125,1037.125,423.0071,269,3.0,Flute 1,0.5,0.15,79,1.0
1037.125,1037.125,423.0071,269,3.0,Contrabass,0.5,0.15,40,1.0
1037.125,1037.125,423.0071,269,3.0,Viola,0.5,0.15,64,1.0
1037.125,1037.125,423.0071,269,3.0,Bassoon 2,0.5,0.15,52,1.0
1037.125,1037.125,423.0071,269,3.0,Oboe 2,0.5,0.15,79,1.0
1037.125,1037.125,423.0071,269,3.0,Violoncello,0.5,0.15,52,1.0
1037.125,1037.125,423.0071,269,3.0,Flute 2,0.5,0.15,79,1.0
1037.625,1037.625,423.1571,269,3.5,Violoncello,0.5,0.15,52,1.0
1037.625,1037.625,423.1571,269,3.5,Violin 2,1.0,0.3,69,0.7087
1037.625,1037.625,423.1571,269,3.5,Violin 2,1.0,0.3,81,0.7087
1037.625,1037.625,423.1571,269,3.5,Oboe 2,0.5,0.15,79,1.0
1037.625,1037.625,423.1571,269,3.5,Violin 1,0.5,0.15,79,1.0
1037.625,1037.625,423.1571,269,3.5,Viola,0.5,0.15,64,1.0
1037.625,1037.625,423.1571,269,3.5,Bassoon 1,0.5,0.15,52,1.0
1037.625,1037.625,423.1571,269,3.5,Bassoon 2,0.5,0.15,52,1.0
1037.625,1037.625,423.1571,269,3.5,Flute 2,0.5,0.15,79,1.0
1037.625,1037.625,423.1571,269,3.5,Contrabass,0.5,0.15,40,1.0
1037.625,1037.625,423.1571,269,3.5,Flute 1,0.5,0.15,79,1.0
1037.625,1037.625,423.1571,269,3.5,Oboe 1,0.5,0.15,79,1.0
1038.125,1038.125,423.3071,269,4.0,Bassoon 1,0.5,0.15,50,1.0
1038.125,1038.125,423.3071,269,4.0,Violoncello,0.5,0.15,50,1.0
1038.125,1038.125,423.3071,269,4.0,Flute 2,0.5,0.15,78,1.0
1038.125,1038.125,423.3071,269,4.0,Violin 1,0.5,0.15,78,1.0
1038.125,1038.125,423.3071,269,4.0,Viola,0.5,0.15,62,1.0
1038.125,1038.125,423.3071,269,4.0,Bassoon 2,0.5,0.15,50,1.0
1038.125,1038.125,423.3071,269,4.0,Oboe 2,0.5,0.15,78,1.0
1038.125,1038.125,423.3071,269,4.0,Oboe 1,0.5,0.15,78,1.0
1038.125,1038.125,423.3071,269,4.0,Flute 1,0.5,0.15,78,1.0
1038.125,1038.125,423.3071,269,4.0,Contrabass,0.5,0.15,38,1.0
1038.625,1038.625,423.4571,269,4.5,Oboe 1,0.5,0.15,77,1.0
1038.625,1038.625,423.4571,269,4.5,Violin 1,0.5,0.15,77,1.0
1038.625,1038.625,423.4571,269,4.5,Contrabass,0.5,0.15,37,1.0
1038.625,1038.625,423.4571,269,4.5,Bassoon 2,0.5,0.15,49,1.0
1038.625,1038.625,423.4571,269,4.5,Violin 2,0.5,0.15,81,0.7087
1038.625,1038.625,423.4571,269,4.5,Oboe 2,0.5,0.15,77,1.0
1038.625,1038.625,423.4571,269,4.5,Flute 2,0.5,0.15,77,1.0
1038.625,1038.625,423.4571,269,4.5,Violoncello,0.5,0.15,49,1.0
1038.625,1038.625,423.4571,269,4.5,Violin 2,0.5,0.15,69,0.7087
1038.625,1038.625,423.4571,269,4.5,Bassoon 1,0.5,0.15,49,1.0
1038.625,1038.625,423.4571,269,4.5,Flute 1,0.5,0.15,77,1.0
1038.625,1038.625,423.4571,269,4.5,Viola,0.5,0.15,61,1.0
1039.125,1039.125,423.6071,270,1.0,D Horn 1,4.0,1.2,66,1.0
1039.125,1039.125,423.6071,270,1.0,Flute 1,0.5,0.15,78,1.0
1039.125,1039.125,423.6071,270,1.0,Violin 2,0.5,0.15,81,0.7087
1039.125,1039.125,423.6071,270,1.0,D Horn 2,4.0,1.2,54,1.0
1039.125,1039.125,423.6071,270,1.0,Violoncello,0.5,0.15,50,1.0
1039.125,1039.125,423.6071,270,1.0,Oboe 1,0.5,0.15,78,1.0
1039.125,1039.125,423.6071,270,1.0,Flute 2,0.5,0.15,78,1.0
1039.125,1039.125,423.6071,270,1.0,Violin 1,0.5,0.15,78,1.0
1039.125,1039.125,423.6071,270,1.0,Violin 2,0.5,0.15,69,0.7087
1039.125,1039.125,423.6071,270,1.0,Timpani,1.0,0.3,50,1.0
1039.125,1039.125,423.6071,270,1.0,D Trumpet 2,4.0,1.2,66,1.0
1039.125,1039.125,423.6071,270,1.0,Contrabass,0.5,0.15,38,1.0
1039.125,1039.125,423.6071,270,1.0,A Clarinet 1,4.0,1.2,78,1.0
1039.125,1039.125,423.6071,270,1.0,Oboe 2,0.5,0.15,78,1.0
1039.125,1039.125,423.6071,270,1.0,Bassoon 1,0.5,0.15,50,1.0
1039.125,1039.125,423.6071,270,1.0,Bassoon 2,0.5,0.15,50,1.0
1039.125,1039.125,423.6071,270,1.0,Viola,0.5,0.15,62,1.0
1039.125,1039.125,423.6071,270,1.0,D Trumpet 1,4.0,1.2,78,1.0
1039.125,1039.125,423.6071,270,1.0,A Clarinet 2,4.0,1.2,66,1.0
1039.625,1039.625,423.7571,270,1.5,Oboe 2,0.5,0.15,78,1.0
1039.625,1039.625,423.7571,270,1.5,Flute 2,0.5,0.15,90,1.0
1039.625,1039.625,423.7571,270,1.5,Violoncello,0.5,0.15,62,1.0
1039.625,1039.625,423.7571,270,1.5,Bassoon 1,0.5,0.15,62,1.0
1039.625,1039.625,423.7571,270,1.5,Flute 1,0.5,0.15,90,1.0
1039.625,1039.625,423.7571,270,1.5,Violin 2,1.0,0.3,78,1.0
1039.625,1039.625,423.7571,270,1.5,Viola,0.5,0.15,74,1.0
1039.625,1039.625,423.7571,270,1.5,Oboe 1,0.5,0.15,78,1.0
1039.625,1039.625,423.7571,270,1.5,Bassoon 2,0.5,0.15,62,1.0
1039.625,1039.625,423.7571,270,1.5,Contrabass,0.5,0.15,50,1.0
1039.625,1039.625,423.7571,270,1.5,Violin 1,0.5,0.15,90,1.0
1040.125,1040.125,423.9071,270,2.0,Contrabass,0.5,0.15,49,1.0
1040.125,1040.125,423.9071,270,2.0,Bassoon 2,0.5,0.15,61,1.0
1040.125,1040.125,423.9071,270,2.0,Oboe 2,0.5,0.15,76,1.0
1040.125,1040.125,423.9071,270,2.0,Flute 2,0.5,0.15,88,1.0
1040.125,1040.125,423.9071,270,2.0,Violoncello,0.5,0.15,61,1.0
1040.125,1040.125,423.9071,270,2.0,Bassoon 1,0.5,0.15,61,1.0
1040.125,1040.125,423.9071,270,2.0,Flute 1,0.5,0.15,88,1.0
1040.125,1040.125,423.9071,270,2.0,Viola,0.5,0.15,73,1.0
1040.125,1040.125,423.9071,270,2.0,Violin 1,0.5,0.15,88,1.0
1040.125,1040.125,423.9071,270,2.0,Oboe 1,0.5,0.15,76,1.0
1040.625,1040.625,424.0571,270,2.5,Bassoon 1,0.5,0.15,59,1.0
1040.625,1040.625,424.0571,270,2.5,Oboe 1,0.5,0.15,74,1.0
1040.625,1040.625,424.0571,270,2.5,Bassoon 2,0.5,0.15,59,1.0
1040.625,1040.625,424.0571,270,2.5,Flute 1,0.5,0.15,86,1.0
1040.625,1040.625,424.0571,270,2.5,Violin 1,0.5,0.15,86,1.0
1040.625,1040.625,424.0571,270,2.5,Contrabass,0.5,0.15,47,1.0
1040.625,1040.625,424.0571,270,2.5,Oboe 2,0.5,0.15,74,1.0
1040.625,1040.625,424.0571,270,2.5,Viola,0.5,0.15,71,1.0
1040.625,1040.625,424.0571,270,2.5,Violoncello,0.5,0.15,59,1.0
1040.625,1040.625,424.0571,270,2.5,Violin 2,1.0,0.3,78,1.0
1040.625,1040.625,424.0571,270,2.5,Flute 2,0.5,0.15,86,1.0
1041.125,1041.125,424.2071,270,3.0,Bassoon 2,0.5,0.15,61,1.0
1041.125,1041.125,424.2071,270,3.0,Flute 2,0.5,0.15,88,1.0
1041.125,1041.125,424.2071,270,3.0,Violin 1,0.5,0.15,88,1.0
1041.125,1041.125,424.2071,270,3.0,Violoncello,0.5,0.15,61,1.0
1041.125,1041.125,424.2071,270,3.0,Oboe 1,0.5,0.15,76,1.0
1041.125,1041.125,424.2071,270,3.0,Viola,0.5,0.15,73,1.0
1041.125,1041.125,424.2071,270,3.0,Flute 1,0.5,0.15,88,1.0
1041.125,1041.125,424.2071,270,3.0,Oboe 2,0.5,0.15,76,1.0
1041.125,1041.125,424.2071,270,3.0,Contrabass,0.5,0.15,49,1.0
1041.125,1041.125,424.2071,270,3.0,Bassoon 1,0.5,0.15,61,1.0
1041.625,1041.625,424.3571,270,3.5,Flute 2,0.5,0.15,88,1.0
1041.625,1041.625,424.3571,270,3.5,Oboe 1,0.5,0.15,76,1.0
1041.625,1041.625,424.3571,270,3.5,Bassoon 1,0.5,0.15,61,1.0
1041.625,1041.625,424.3571,270,3.5,Oboe 2,0.5,0.15,76,1.0
1041.625,1041.625,424.3571,270,3.5,Contrabass,0.5,0.15,49,1.0
1041.625,1041.625,424.3571,270,3.5,Violoncello,0.5,0.15,61,1.0
1041.625,1041.625,424.3571,270,3.5,Flute 1,0.5,0.15,88,1.0
1041.625,1041.625,424.3571,270,3.5,Violin 2,1.0,0.3,78,1.0
1041.625,1041.625,424.3571,270,3.5,Violin 1,0.5,0.15,88,1.0
1041.625,1041.625,424.3571,270,3.5,Bassoon 2,0.5,0.15,61,1.0
1041.625,1041.625,424.3571,270,3.5,Viola,0.5,0.15,73,1.0
1042.125,1042.125,424.5071,270,4.0,Flute 1,0.5,0.15,86,1.0
1042.125,1042.125,424.5071,270,4.0,Violoncello,0.5,0.15,59,1.0
1042.125,1042.125,424.5071,270,4.0,Bassoon 2,0.5,0.15,59,1.0
1042.125,1042.125,424.5071,270,4.0,Oboe 1,0.5,0.15,74,1.0
1042.125,1042.125,424.5071,270,4.0,Flute 2,0.5,0.15,86,1.0
1042.125,1042.125,424.5071,270,4.0,Violin 1,0.5,0.15,86,1.0
1042.125,1042.125,424.5071,270,4.0,Bassoon 1,0.5,0.15,59,1.0
1042.125,1042.125,424.5071,270,4.0,Contrabass,0.5,0.15,47,1.0
1042.125,1042.125,424.5071,270,4.0,Oboe 2,0.5,0.15,74,1.0
1042.125,1042.125,424.5071,270,4.0,Viola,0.5,0.15,71,1.0
1042.625,1042.625,424.6571,270,4.5,Oboe 2,0.5,0.15,73,1.0
1042.625,1042.625,424.6571,270,4.5,Oboe 1,0.5,0.15,73,1.0
1042.625,1042.625,424.6571,270,4.5,Viola,0.5,0.15,70,1.0
1042.625,1042.625,424.6571,270,4.5,Violin 1,0.5,0.15,85,1.0
1042.625,1042.625,424.6571,270,4.5,Contrabass,0.5,0.15,46,1.0
1042.625,1042.625,424.6571,270,4.5,Violoncello,0.5,0.15,58,1.0
