qstamp,tstamp,measure,beat,Flute,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,Bb (alto) Horn 1,Bb (alto) Horn 2,Bb Trumpet 1,Bb Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
2140.0000000000005,966.5152,395,1.0,r,r,r,r,r,F4,r,r,r,r,r,r,B-4,B-3,D3,B-2,B-1
2140.5000000000005,966.7235,395,1.25,r,r,r,r,r,D4,r,r,r,r,r,r,B-4,B-3,D3,B-2,B-1
2141.0000000000005,966.9318,395,1.5,r,r,r,r,r,E-4,r,r,r,r,r,r,B-4,B-3,D3,B-2,B-1
2141.5000000000005,967.1402,395,1.75,r,r,r,r,r,D4,r,r,r,r,r,r,B-4,B-3,D3,B-2,B-1
2142.0000000000005,967.3485,395,2.0,r,r,r,r,r,B-3,r,r,r,r,r,r,B-4,B-3,D3,B-2,B-1
2143.0000000000005,967.7652,395,2.5,r,r,r,r,r,F3,r,r,r,r,r,r,B-4,B-3,D3,B-2,B-1
2144.0000000000005,968.1818,396,1.0,r,r,r,r,r,B-3,r,r,r,r,r,r,B-4,B-3,D3,B-2,B-1
2145.0000000000005,968.5985,396,1.5,r,r,r,r,r,C4,r,r,r,r,r,r,B-4,B-3,D3,B-2,B-1
2146.0000000000005,969.0152,396,2.0,r,r,r,r,r,D4,r,r,r,r,r,r,B-4,B-3,D3,B-2,B-1
2147.0000000000005,969.4318,396,2.5,r,r,r,r,r,E-4,r,r,r,r,r,r,B-4,B-3,D3,B-2,B-1
2148.0000000000005,969.8485,397,1.0,r,r,r,F5,r,F4,r,r,r,r,r,r,D4,B-3,D3,B-2,B-1
2148.5000000000005,970.0568,397,1.25,r,r,r,D5,r,F4,r,r,r,r,r,r,D4,B-3,D3,B-2,B-1
2149.0000000000005,970.2652,397,1.5,r,r,r,E-5,r,r,r,r,r,r,r,r,D4,B-3,D3,B-2,B-1
2149.5000000000005,970.4735,397,1.75,r,r,r,C5,r,r,r,r,r,r,r,r,D4,B-3,D3,B-2,B-1
2150.0000000000005,970.6818,397,2.0,r,r,r,B-4,r,r,r,r,r,r,r,r,D4,B-3,D3,B-2,B-1
2151.0000000000005,971.0985,397,2.5,r,r,r,F4,r,r,r,r,r,r,r,r,D4,B-3,D3,B-2,B-1
2152.0000000000005,971.5152,398,1.0,r,r,r,B-4,r,r,r,r,r,r,r,r,D4,B-3,D3,B-2,B-1
2153.0000000000005,971.9318,398,1.5,r,r,r,C5,r,r,r,r,r,r,r,r,D4,B-3,D3,B-2,B-1
2154.0000000000005,972.3485,398,2.0,r,r,r,D5,r,r,r,r,r,r,r,r,D4,B-3,D3,B-2,B-1
2155.0000000000005,972.7652,398,2.5,r,r,r,D5,r,r,r,r,r,r,r,r,D4,B-3,D3,B-2,B-1
2156.0000000000005,973.1818,399,1.0,r,B-5,r,D5,r,r,r,r,r,r,r,r,D4,B-3,G3,G2,G1
2156.5000000000005,973.3902,399,1.25,r,G5,r,D5,r,r,r,r,r,r,r,r,D4,B-3,G3,G2,G1
2157.0000000000005,973.5985,399,1.5,r,A5,r,D5,r,r,r,r,r,r,r,r,D4,B-3,G3,G2,G1
2157.5000000000005,973.8068,399,1.75,r,F#5,r,D5,r,r,r,r,r,r,r,r,D4,B-3,G3,G2,G1
2158.0000000000005,974.0152,399,2.0,r,G5,r,D5,r,r,r,r,r,r,r,r,D4,B-3,G3,G2,G1
2159.0000000000005,974.4318,399,2.5,r,D5,r,D5,r,r,r,r,r,r,r,r,D4,B-3,G3,G2,G1
2160.0000000000005,974.8485,400,1.0,r,G5,r,D5,r,r,r,r,r,r,r,r,D4,B-3,G3,G2,G1
2161.0000000000005,975.2652,400,1.5,r,A5,r,D5,r,r,r,r,r,r,r,r,D4,B-3,G3,G2,G1
2162.0000000000005,975.6818,400,2.0,r,B-5,r,B-4,G4,r,r,r,r,r,r,r,D4,B-3,G3,G2,G1
2163.0000000000005,976.0985,400,2.5,r,C6,r,B-4,G4,r,r,r,r,r,r,r,D4,B-3,G3,G2,G1
2164.0000000000005,976.5152,401,1.0,r,D6,r,A4,F#4,r,r,r,r,r,r,r,D4,A3,F#3,D3,D2
2165.0000000000005,976.9318,401,1.5,r,D6,r,A4,F#4,r,r,r,r,r,r,r,r,A3,F#3,r,r
2166.0000000000005,977.3485,401,2.0,r,D6,r,A4,F#4,r,r,r,r,r,r,r,r,D4,A3,r,r
2167.0000000000005,977.7652,401,2.5,r,C6,r,A4,F#4,r,r,r,r,r,r,r,D4,r,r,D3,D2
2168.0000000000005,978.1818,402,1.0,r,B-5,r,B-4,G4,r,r,r,r,r,r,r,D4,r,r,D3,D2
2169.0000000000005,978.5985,402,1.5,r,B-5,r,B-4,G4,r,r,r,r,r,r,r,r,B-3,G3,r,r
2170.0000000000005,979.0152,402,2.0,r,B-5,r,B-4,G4,r,r,r,r,r,r,r,r,D4,B-3,r,r
2171.0000000000005,979.4318,402,2.5,r,G5,r,B-4,G4,r,r,r,r,r,r,r,D4,r,r,D3,D2
2172.0000000000005,979.8485,403,1.0,r,F#5,r,C5,A4,r,r,r,r,r,r,r,D4,r,r,D3,D2
2173.0000000000005,980.2652,403,1.5,r,F#5,r,C5,A4,r,r,r,r,r,r,r,r,C4,A3,r,r
2174.0000000000005,980.6818,403,2.0,r,F#5,r,C5,A4,r,r,r,r,r,r,r,r,D4,C4,r,r
2175.0000000000005,981.0985,403,2.5,r,A5,r,C5,A4,r,r,r,r,r,r,r,D4,r,r,D3,D2
2176.0000000000005,981.5152,404,1.0,r,G5,r,B-4,G4,r,r,r,r,r,r,r,D4,r,r,D3,D2
2177.0000000000005,981.9318,404,1.5,r,F#5,r,B-4,G4,r,r,r,r,r,r,r,r,B-3,G3,r,r
2178.0000000000005,982.3485,404,2.0,r,G5,r,B-4,G4,r,r,r,r,r,r,r,r,D4,B-3,r,r
2179.0000000000005,982.7652,404,2.5,r,E-5,r,B-4,G4,r,r,r,r,r,r,r,D4,r,r,D3,D2
2180.0000000000005,983.1818,405,1.0,D6,D5,r,A4,F#4,r,r,D5,D4,r,r,r,D5,A3,F#3,D3,D2
2181.0000000000005,983.5985,405,1.5,C#6,r,r,r,r,r,r,r,r,r,r,r,C#5,A3,F#3,D3,D2
2182.0000000000005,984.0152,405,2.0,D6,r,r,r,r,r,r,r,r,r,r,r,D5,A3,F#3,D3,D2
2183.0000000000005,984.4318,405,2.5,C6,r,r,r,r,r,r,D5,D4,r,r,r,C5,A3,F#3,r,r
2184.0000000000005,984.8485,406,1.0,B-5,r,r,r,r,r,r,D5,D4,r,r,r,B-4,B-3,G3,r,r
2185.0000000000005,985.2652,406,1.5,A5,r,r,r,r,r,r,r,r,r,r,r,A4,B-3,G3,D3,D2
2186.0000000000005,985.6818,406,2.0,B-5,r,r,r,r,r,r,r,r,r,r,r,B-4,B-3,G3,D3,D2
2187.0000000000005,986.0985,406,2.5,G5,r,r,r,r,r,r,D5,D4,r,r,r,G4,B-3,G3,r,r
2188.0000000000005,986.5152,407,1.0,F#5,r,r,r,r,r,r,D5,D4,r,r,r,F#4,C4,A3,r,r
2189.0000000000005,986.9318,407,1.5,E5,r,r,r,r,r,r,r,r,r,r,r,E4,C4,A3,D3,D2
2190.0000000000005,987.3485,407,2.0,F#5,r,r,r,r,r,r,r,r,r,r,r,F#4,C4,A3,D3,D2
2191.0000000000005,987.7652,407,2.5,A5,r,r,r,r,r,r,D5,D4,r,r,r,A4,C4,A3,r,r
2192.0000000000005,988.1818,408,1.0,G5,r,r,r,r,r,r,D5,D4,r,r,r,G4,B-3,G3,r,r
2193.0000000000005,988.5985,408,1.5,F#5,r,r,r,r,r,r,r,r,r,r,r,F#4,B-3,G3,D3,D2
2194.0000000000005,989.0152,408,2.0,G5,r,r,r,r,r,r,r,r,r,r,r,G4,B-3,G3,D3,D2
2195.0000000000005,989.4318,408,2.5,E-5,r,r,r,r,r,r,D5,D4,r,r,r,E-4,B-3,G3,r,r
2196.0000000000005,989.8485,409,1.0,D5,r,r,r,r,r,r,D5,D4,r,r,r,D4,D4,D3,D3,D2
2198.0000000000005,990.6818,409,2.0,E-5,r,r,r,r,r,r,r,r,r,r,r,E-4,E-4,E-3,E-3,E-2
2200.0000000000005,991.5152,410,1.0,C5,r,r,r,r,r,r,r,r,r,r,r,C4,C4,C3,C3,C2
2202.0000000000005,992.3485,410,2.0,E5,r,r,r,r,r,r,r,r,r,r,r,E4,E4,E3,E3,E2
2204.0000000000005,993.1818,411,1.0,F5,r,r,r,r,r,r,r,r,r,r,r,F4,F4,F3,F3,F2
2206.0000000000005,994.0152,411,2.0,D5,r,r,r,r,r,r,r,r,r,r,r,D4,D4,D3,D3,D2
2208.0000000000005,994.8485,412,1.0,F5,r,r,r,r,r,r,r,r,r,r,r,F4,F4,F3,F3,F2
2210.0000000000005,995.6818,412,2.0,G5,r,r,r,r,r,r,r,r,r,r,r,G4,G4,G3,G3,G2
2212.0000000000005,996.5152,413,1.0,E-5,r,r,r,r,r,r,r,r,r,r,r,E-4,E-4,E-3,E-3,E-2
2214.0000000000005,997.3485,413,2.0,G5,r,r,r,r,r,r,r,r,r,r,r,G4,G4,G3,G3,G2
2216.0000000000005,998.1818,414,1.0,A5,r,r,r,r,r,r,r,r,r,r,r,A4,A4,A3,A3,A2
2218.0000000000005,999.0152,414,2.0,F5,r,r,r,r,r,r,r,r,r,r,r,F4,F4,F3,F3,F2
2220.0000000000005,999.8485,415,1.0,A5,r,r,r,r,r,r,r,r,r,r,r,A4,A4,A3,A3,A2
2222.0000000000005,1000.6818,415,2.0,B-5,r,r,r,r,r,r,r,r,r,r,r,B-4,B-4,B-3,B-3,B-2
2224.0000000000005,1001.5152,416,1.0,G5,r,r,r,r,r,r,r,r,r,r,r,G4,G4,G3,G3,G2
2226.0000000000005,1002.3485,416,2.0,B5,r,r,r,r,r,r,r,r,r,r,r,B4,B4,B3,B3,B2
2228.0000000000005,1003.1818,417,1.0,C6,r,r,r,r,r,r,r,r,r,r,r,C5,C4,C4,C4,C3
2230.0000000000005,1004.0152,417,2.0,A5,r,r,r,r,r,r,r,r,r,r,r,A4,A3,A3,A3,A2
2232.0000000000005,1004.8485,418,1.0,C6,r,r,r,r,r,r,r,r,r,r,r,C5,C4,C4,C4,C3
2234.0000000000005,1005.6818,418,2.0,D6,r,r,r,r,r,r,r,r,r,r,r,D5,D4,D4,D4,D3
2236.0000000000005,1006.5152,419,1.0,E-6,r,r,r,r,r,r,r,r,r,r,r,E-5,E-4,E-4,E-4,E-3
2238.0000000000005,1007.3485,419,2.0,E6,r,r,r,r,r,r,r,r,r,r,r,E5,E4,E4,E4,E3
2240.0000000000005,1008.1818,420,1.0,F6,C6,A5,C5,A4,C4,A3,F5,F4,F5,F4,F2,F5,F4,F4,F4,F3
2242.0000000000005,1009.0152,420,2.0,F6,C6,A5,C5,A4,C4,A3,F5,F4,F5,F4,F2,F5,C5,E-4,E-4,E-3
2244.0000000000005,1009.8485,421,1.0,F6,C6,A5,C5,A4,C4,A3,F5,F4,F5,F4,F2,F5,C5,C4,C4,C3
2246.0000000000005,1010.6818,421,2.0,F6,C6,A5,C5,A4,C4,A3,F5,F4,F5,F4,F2,F5,C5,A3,A3,A2
2248.0000000000005,1011.5152,422,1.0,F6,C6,A5,C5,A4,C4,A3,F5,F4,F5,F4,F2,F5,C5,F3,F3,F2
2250.0000000000005,1012.3485,422,2.0,F6,C6,A5,C5,A4,C4,A3,F5,F4,F5,F4,F2,F5,C5,E-3,E-3,E-2
2252.0000000000005,1013.1818,423,1.0,F6,D6,B-5,D5,B-4,D4,B-3,F5,B-4,B-4,B-3,B-2,F5,D5,D3,D3,D2
2253.0000000000005,1013.5985,423,1.5,F6,r,r,r,r,r,r,r,r,r,r,r,F5,B-4,B-3,D3,D2
2255.0000000000005,1014.4318,423,2.5,D6,r,r,r,r,r,r,r,r,r,r,r,D5,B-4,B-3,B-2,B-1
2256.0000000000005,1014.8485,424,1.0,G6,B-5,G5,G5,B-4,E-4,E-3,C5,B-4,B-4,B-3,B-2,G5,B-4,B-3,E-3,E-2
2257.0000000000005,1015.2652,424,1.5,G6,r,r,r,r,r,r,r,r,r,r,r,G5,G4,G3,E-3,E-2
2259.0000000000005,1016.0985,424,2.5,E-6,r,r,r,r,r,r,r,r,r,r,r,E-5,C5,C4,C3,C2
2260.0000000000005,1016.5152,425,1.0,D6,B-5,D5,D5,B-4,F4,F3,D5,B-4,B-4,B-3,B-2,D5,B-4,B-3,F3,F2
2261.0000000000005,1016.9318,425,1.5,D6,r,r,r,r,r,r,r,r,r,r,r,D5,F4,F3,F3,F2
2263.0000000000005,1017.7652,425,2.5,D6,B-5,F5,D5,B-4,F3,F3,D5,B-4,B-4,B-3,B-2,D5,B-4,B-3,F3,F2
2264.0000000000005,1018.1818,426,1.0,C6,A5,F5,C5,A4,E-3,E-3,C5,F4,F4,F3,F2,C5,F4,A3,E-3,E-2
2265.0000000000005,1018.5985,426,1.5,C6,A5,F5,C5,A4,E-3,E-3,C5,F4,F4,F3,F2,C5,A4,A3,E-3,E-2
2266.0000000000005,1019.0152,426,2.0,C6,A5,F5,C5,A4,E-3,E-3,C5,F4,F4,F3,F2,C5,A4,A3,E-3,E-2
2267.0000000000005,1019.4318,426,2.5,C6,A5,F5,C5,A4,E-3,E-3,C5,F4,F4,F3,F2,C5,A4,A3,E-3,E-2
2267.5000000000005,1019.6402,426,2.75,B-5,A5,F5,C5,A4,E-3,E-3,C5,F4,F4,F3,F2,B-4,A4,A3,E-3,E-2
2267.7500000000005,1019.7443,426,2.875,C6,A5,F5,C5,A4,E-3,E-3,C5,F4,F4,F3,F2,C5,A4,A3,E-3,E-2
2268.0000000000005,1019.8485,427,1.0,F6,B-5,F5,F5,B-4,D3,D3,D5,B-4,B-4,B-3,B-2,F5,B-4,B-3,D3,D2
2269.0000000000005,1020.2652,427,1.5,D6,r,r,r,r,r,r,r,r,r,r,r,D5,F4,F3,B-2,B-1
2270.0000000000005,1020.6818,427,2.0,G6,B-5,G5,G5,B-4,E-3,E-3,C5,B-4,B-4,B-3,B-2,G5,G4,G3,E-3,E-2
2271.0000000000005,1021.0985,427,2.5,E-6,r,r,r,r,r,r,r,r,r,r,r,E-5,C5,C4,C3,C2
2272.0000000000005,1021.5152,428,1.0,D6,B-5,D5,D5,B-4,F3,F3,D5,B-4,B-4,B-3,B-2,D5,F4,F3,F3,F2
2273.0000000000005,1021.9318,428,1.5,D6,r,r,r,r,r,r,r,r,r,r,r,D5,B-4,B-3,F3,F2
2274.0000000000005,1022.3485,428,2.0,C6,A5,C5,C5,A4,F3,F2,C5,F4,F4,F3,F2,C5,E-4,E-3,F2,F1
2275.0000000000005,1022.7652,428,2.5,C6,r,r,r,r,r,r,r,r,r,r,r,C5,A4,A3,F2,F1
2275.5000000000005,1022.9735,428,2.75,B-5,r,r,r,r,r,r,r,r,r,r,r,B-4,A4,A3,F2,F1
2275.7500000000005,1023.0777,428,2.875,C6,r,r,r,r,r,r,r,r,r,r,r,C5,A4,A3,F2,F1
2276.0000000000005,1023.1818,429,1.0,B-5,r,r,D5,r,r,r,r,r,r,r,r,B-4,D4,D3,B-2,B-1
2277.0000000000005,1023.5985,429,1.5,r,r,r,E-5,r,r,r,r,r,r,r,r,r,r,r,r,r
2278.0000000000005,1024.0152,429,2.0,r,r,r,F5,r,r,r,r,r,r,r,r,r,r,r,r,r
2279.0000000000005,1024.4318,429,2.5,r,r,r,F4,r,r,r,r,r,r,r,r,r,r,r,r,r
2280.0000000000005,1024.8485,430,1.0,r,r,r,B-4,r,D4,r,B-4,D4,r,r,B-2,r,r,r,r,r
2281.0000000000005,1025.2652,430,1.5,r,r,r,B-4,r,E-4,r,B-4,D4,r,r,r,r,r,r,r,r
2282.0000000000005,1025.6818,430,2.0,r,r,r,B-4,r,F4,r,B-4,D4,r,r,r,r,r,r,r,r
2283.0000000000005,1026.0985,430,2.5,r,r,r,C5,r,F3,r,C5,F4,r,r,F2,r,r,r,r,r
2284.0000000000005,1026.5152,431,1.0,r,r,r,D5,r,B-3,r,D5,B-4,r,r,B-2,r,r,r,r,r
2285.0000000000005,1026.9318,431,1.5,r,r,r,B-4,r,B-3,r,r,r,r,r,r,r,r,r,r,r
2286.0000000000005,1027.3485,431,2.0,r,r,r,D5,r,B-3,r,r,r,r,r,r,r,r,r,r,r
2287.0000000000005,1027.7652,431,2.5,r,r,r,E-5,r,C4,r,r,r,r,r,r,r,r,r,r,r
2288.0000000000005,1028.1818,432,1.0,r,r,r,F5,r,D4,r,D5,B-4,r,r,B-2,r,r,r,r,r
2289.0000000000005,1028.5985,432,1.5,r,r,r,F5,r,B-3,r,D5,B-4,r,r,r,r,r,r,r,r
2290.0000000000005,1029.0152,432,2.0,r,r,r,F5,r,D4,r,D5,B-4,r,r,r,r,r,r,r,r
2291.0000000000005,1029.4318,432,2.5,r,G5,r,G4,r,E-4,r,B-4,B-4,r,r,B-2,r,r,r,r,r
2292.0000000000005,1029.8485,433,1.0,r,A5,r,A4,r,F4,r,C5,F4,r,r,F2,r,r,r,r,r
2293.0000000000005,1030.2652,433,1.5,r,B-5,r,B-4,r,F4,r,r,r,r,r,r,r,r,r,r,r
2294.0000000000005,1030.6818,433,2.0,r,C6,r,C5,r,F4,r,r,r,r,r,r,r,r,r,r,r
2295.0000000000005,1031.0985,433,2.5,r,B-5,r,B-4,r,F4,r,r,r,r,r,r,r,r,G3,G3,r
2296.0000000000005,1031.5152,434,1.0,r,A5,r,A4,r,F4,r,C5,F4,r,r,F2,r,r,A3,A3,r
2297.0000000000005,1031.9318,434,1.5,r,A5,r,A4,r,F4,r,C5,F4,r,r,r,r,r,B-3,B-3,r
2298.0000000000005,1032.3485,434,2.0,r,A5,r,A4,r,F4,r,C5,F4,r,r,r,r,r,C4,C4,r
2299.0000000000005,1032.7652,434,2.5,r,G5,r,G4,r,F4,r,C5,F4,r,r,F2,r,r,B-3,B-3,r
2300.0000000000005,1033.1818,435,1.0,r,F5,r,F4,r,F4,r,C5,F4,r,r,F2,r,r,A3,A3,r
2301.0000000000005,1033.5985,435,1.5,r,G5,r,G4,r,F4,r,r,r,r,r,r,r,r,A3,A3,r
2302.0000000000005,1034.0152,435,2.0,r,E-5,r,E-4,r,F4,r,r,r,r,r,r,r,r,A3,A3,r
2303.0000000000005,1034.4318,435,2.5,r,C5,r,C4,r,G4,r,r,r,r,r,r,r,r,G3,G3,r
2304.0000000000005,1034.8485,436,1.0,r,A4,r,A3,r,F4,r,C5,F4,r,r,F2,r,r,F3,F3,r
2305.0000000000005,1035.2652,436,1.5,r,A4,r,A3,r,G4,r,C5,F4,r,r,r,r,r,G3,G3,r
2306.0000000000005,1035.6818,436,2.0,r,A4,r,A3,r,E-4,r,C5,F4,r,r,r,r,r,E-3,E-3,r
2307.0000000000005,1036.0985,436,2.5,F6,A4,r,A3,r,C4,r,C5,F4,r,r,F2,F5,F5,C3,C3,r
2307.5000000000005,1036.3068,436,2.75,F6,A4,r,A3,r,C4,r,C5,F4,r,r,F2,F5,F5,C3,C3,r
2308.0000000000005,1036.5152,437,1.0,D6,F5,F4,r,r,B-3,r,B-4,D4,r,r,B-2,D5,D5,r,B-2,B-1
2308.5000000000005,1036.7235,437,1.25,D6,F5,F4,r,r,B-3,r,B-4,D4,r,r,B-2,D5,D5,r,B-2,B-1
2309.0000000000005,1036.9318,437,1.5,E-6,F5,F4,r,r,r,r,F5,F4,F4,F3,F2,E-5,E-5,r,B-2,B-1
2309.5000000000005,1037.1402,437,1.75,E-6,F5,F4,r,r,r,r,F5,F4,F4,F3,F2,E-5,E-5,r,B-2,B-1
2310.0000000000005,1037.3485,437,2.0,F6,F5,F4,r,r,r,r,F5,F4,F4,F3,F2,F5,F5,r,B-2,B-1
2310.5000000000005,1037.5568,437,2.25,F6,F5,F4,r,r,r,r,F5,F4,F4,F3,F2,F5,F5,r,B-2,B-1
2311.0000000000005,1037.7652,437,2.5,F5,F5,F4,r,r,F3,F3,F5,F4,F4,F3,F2,F4,F4,F4,F3,F2
2311.5000000000005,1037.9735,437,2.75,F5,F5,F4,r,r,F3,F3,F5,F4,F4,F3,F2,F4,F4,F4,F3,F2
2312.0000000000005,1038.1818,438,1.0,B-5,F5,F4,r,r,D3,D3,F5,F4,F4,F3,F2,B-4,B-4,D4,D3,D2
2312.5000000000005,1038.3902,438,1.25,B-5,F5,F4,r,r,D3,D3,F5,F4,F4,F3,F2,B-4,B-4,D4,D3,D2
2313.0000000000005,1038.5985,438,1.5,B-5,F5,F4,r,r,E-3,E-3,F5,F4,F4,F3,r,B-4,B-4,E-4,E-3,E-2
2313.5000000000005,1038.8068,438,1.75,B-5,F5,F4,r,r,E-3,E-3,F5,F4,F4,F3,r,B-4,B-4,E-4,E-3,E-2
2314.0000000000005,1039.0152,438,2.0,B-5,F5,F4,r,r,F3,F3,F5,F4,F4,F3,r,B-4,B-4,F4,F3,F2
2314.5000000000005,1039.2235,438,2.25,B-5,F5,F4,r,r,F3,F3,F5,F4,F4,F3,r,B-4,B-4,F4,F3,F2
2315.0000000000005,1039.4318,438,2.5,C6,F5,F4,r,r,F2,F2,F5,F4,F4,F3,F2,C5,C5,F3,F2,F1
2315.5000000000005,1039.6402,438,2.75,C6,F5,F4,r,r,F2,F2,F5,F4,F4,F3,F2,C5,C5,F3,F2,F1
2316.0000000000005,1039.8485,439,1.0,D6,F5,F4,r,r,B-2,B-2,F5,F4,F4,F3,F2,D5,D5,B-3,B-2,B-1
2316.5000000000005,1040.0568,439,1.25,D6,F5,F4,r,r,B-2,B-2,F5,F4,F4,F3,F2,D5,D5,B-3,B-2,B-1
2317.0000000000005,1040.2652,439,1.5,B-5,F5,F4,r,r,B-2,B-2,F5,F4,F4,F3,F2,B-4,B-4,B-3,B-2,B-1
2317.5000000000005,1040.4735,439,1.75,B-5,F5,F4,r,r,B-2,B-2,F5,F4,F4,F3,F2,B-4,B-4,B-3,B-2,B-1
2318.0000000000005,1040.6818,439,2.0,D6,F5,F4,r,r,B-2,B-2,F5,F4,F4,F3,F2,D5,D5,B-3,B-2,B-1
2318.5000000000005,1040.8902,439,2.25,D6,F5,F4,r,r,B-2,B-2,F5,F4,F4,F3,F2,D5,D5,B-3,B-2,B-1
2319.0000000000005,1041.0985,439,2.5,E-6,F5,F4,r,r,C3,C3,F5,F4,F4,F3,F2,E-5,E-5,C4,C3,C2
2319.5000000000005,1041.3068,439,2.75,E-6,F5,F4,r,r,C3,C3,F5,F4,F4,F3,F2,E-5,E-5,C4,C3,C2
2320.0000000000005,1041.5152,440,1.0,F6,F5,F4,r,r,D3,D3,F5,F4,F4,F3,F2,F5,F5,D4,D3,D2
2320.5000000000005,1041.7235,440,1.25,F6,F5,F4,r,r,D3,D3,F5,F4,F4,F3,F2,F5,F5,D4,D3,D2
2321.0000000000005,1041.9318,440,1.5,F6,F5,F4,r,r,B-2,B-2,F5,F4,F4,F3,r,F5,F5,B-3,B-2,B-1
2321.5000000000005,1042.1402,440,1.75,F6,F5,F4,r,r,B-2,B-2,F5,F4,F4,F3,r,F5,F5,B-3,B-2,B-1
2322.0000000000005,1042.3485,440,2.0,F6,F5,F4,r,r,D3,D3,F5,F4,F4,F3,r,F5,F5,D4,D3,D2
2322.5000000000005,1042.5568,440,2.25,F6,F5,F4,r,r,D3,D3,F5,F4,F4,F3,r,F5,F5,D4,D3,D2
2323.0000000000005,1042.7652,440,2.5,F6,F5,F4,r,r,E-3,E-3,F5,F4,F4,F3,F2,G5,G4,E-4,E-3,E-2
2323.5000000000005,1042.9735,440,2.75,F6,F5,F4,r,r,E-3,E-3,F5,F4,F4,F3,F2,G5,G4,E-4,E-3,E-2
2324.0000000000005,1043.1818,441,1.0,F6,F5,F4,r,r,F3,F3,F5,F4,F4,F3,F2,A5,A4,F4,F3,F2
2324.5000000000005,1043.3902,441,1.25,F6,F5,F4,r,r,F3,F3,F5,F4,F4,F3,F2,A5,A4,F4,F3,F2
2325.0000000000005,1043.5985,441,1.5,F6,F5,F4,r,r,F3,F3,F5,F4,F4,F3,F2,B-5,B-4,F4,F3,F2
2325.5000000000005,1043.8068,441,1.75,F6,F5,F4,r,r,F3,F3,F5,F4,F4,F3,F2,B-5,B-4,F4,F3,F2
2326.0000000000005,1044.0152,441,2.0,F6,F5,F4,r,r,F3,F3,F5,F4,F4,F3,F2,C6,C5,F4,F3,F2
2326.5000000000005,1044.2235,441,2.25,F6,F5,F4,r,r,F3,F3,F5,F4,F4,F3,F2,C6,C5,F4,F3,F2
2327.0000000000005,1044.4318,441,2.5,F6,F5,F4,r,r,G3,G3,F5,F4,F4,F3,F2,B-5,B-4,G4,G3,G2
2327.5000000000005,1044.6402,441,2.75,F6,F5,F4,r,r,G3,G3,F5,F4,F4,F3,F2,B-5,B-4,G4,G3,G2
2328.0000000000005,1044.8485,442,1.0,F6,F5,F4,r,r,A3,A3,F5,F4,F4,F3,F2,A5,A4,A4,A3,A2
2328.5000000000005,1045.0568,442,1.25,F6,F5,F4,r,r,A3,A3,F5,F4,F4,F3,F2,A5,A4,A4,A3,A2
2329.0000000000005,1045.2652,442,1.5,F6,F5,F4,r,r,B-3,B-3,F5,F4,F4,F3,r,A5,A4,B-4,B-3,B-2
2329.5000000000005,1045.4735,442,1.75,F6,F5,F4,r,r,B-3,B-3,F5,F4,F4,F3,r,A5,A4,B-4,B-3,B-2
2330.0000000000005,1045.6818,442,2.0,F6,F5,F4,r,r,C4,C4,F5,F4,F4,F3,r,A5,A4,C5,C4,C3
2330.5000000000005,1045.8902,442,2.25,F6,F5,F4,r,r,C4,C4,F5,F4,F4,F3,r,A5,A4,C5,C4,C3
2331.0000000000005,1046.0985,442,2.5,G6,F5,F4,r,r,A3,A3,F5,F4,F4,F3,F2,G5,G4,B-4,B-3,B-2
2331.5000000000005,1046.3068,442,2.75,G6,F5,F4,r,r,A3,A3,F5,F4,F4,F3,F2,G5,G4,B-4,B-3,B-2
2332.0000000000005,1046.5152,443,1.0,F6,F5,F4,r,r,A3,A3,F5,F4,F4,F3,F2,F5,F4,A4,A3,A2
2332.5000000000005,1046.7235,443,1.25,F6,F5,F4,r,r,A3,A3,F5,F4,F4,F3,F2,F5,F4,A4,A3,A2
2333.0000000000005,1046.9318,443,1.5,G6,F5,F4,r,r,A3,A3,F5,F4,F4,F3,F2,G5,G4,A4,A3,A2
2333.5000000000005,1047.1402,443,1.75,G6,F5,F4,r,r,A3,A3,F5,F4,F4,F3,F2,G5,G4,A4,A3,A2
2334.0000000000005,1047.3485,443,2.0,E-6,F5,F4,r,r,A3,A3,F5,F4,F4,F3,F2,E-5,E-4,A4,A3,A2
2334.5000000000005,1047.5568,443,2.25,E-6,F5,F4,r,r,A3,A3,F5,F4,F4,F3,F2,E-5,E-4,A4,A3,A2
2335.0000000000005,1047.7652,443,2.5,C6,F5,F4,r,r,r,G3,F5,F4,F4,F3,F2,C5,C4,G4,G3,G2
2335.5000000000005,1047.9735,443,2.75,C6,F5,F4,r,r,r,G3,F5,F4,F4,F3,F2,C5,C4,G4,G3,G2
2336.0000000000005,1048.1818,444,1.0,A5,F5,F4,r,r,r,F3,F5,F4,F4,F3,F2,A4,A3,F4,F3,F2
2336.5000000000005,1048.3902,444,1.25,A5,F5,F4,r,r,r,F3,F5,F4,F4,F3,F2,A4,A3,F4,F3,F2
2337.0000000000005,1048.5985,444,1.5,A5,F5,F4,r,r,r,G3,F5,F4,F4,F3,r,A4,A3,G4,G3,G2
2337.5000000000005,1048.8068,444,1.75,A5,F5,F4,r,r,r,G3,F5,F4,F4,F3,r,A4,A3,G4,G3,G2
