qstamp,tstamp,measure,beat,Violin 1,Violin 2,Violin 3,Viola 1,Viola 2,Viola 3,Violoncello 1,Violoncello 2,Violoncello 3,Violone,Harpsichord
279.0,128.7692,35,3.0,C4,C4,C4,G4,G4,G4,G2,G2,G2,G1,G2
279.25,128.8846,35,3.1667,C4,C4,C4,C5,G4,G4,G2,G2,G2,G1,G2
279.375,128.9423,35,3.25,C4,C4,C4,D5,G4,G4,G2,G2,G2,G1,G2
279.5,129.0,35,3.3333,C4,C4,C4,E5,C5,C5,G2,G2,G2,G1,G2
279.75,129.1154,35,3.5,C4,C4,C4,C5,C5,C5,G2,G2,G2,G1,G2
280.0,129.2308,35,3.6667,C4,C4,C4,B4,E5,E5,r,r,r,r,r
280.25,129.3462,35,3.8333,C4,C4,C4,C5,E5,E5,r,r,r,r,r
280.5,129.4615,35,4.0,C4,C4,C4,F4,F4,F4,A2,A2,A2,A1,A2
280.75,129.5769,35,4.1667,C4,C4,C4,C5,F4,F4,A2,A2,A2,A1,A2
281.0,129.6923,35,4.3333,C4,C4,C4,E5,C5,C5,A2,A2,A2,A1,A2
281.25,129.8077,35,4.5,C4,C4,C4,C5,C5,C5,A2,A2,A2,A1,A2
281.5,129.9231,35,4.6667,C4,C4,C4,B4,E5,E5,r,r,r,r,r
281.75,130.0385,35,4.8333,C4,C4,C4,C5,E5,E5,r,r,r,r,r
282.0,130.1538,36,1.0,C4,C4,C4,G4,G4,G4,E2,E2,E2,E1,E2
282.25,130.2692,36,1.1667,C4,C4,C4,C5,G4,G4,E2,E2,E2,E1,E2
282.375,130.3269,36,1.25,C4,C4,C4,D5,G4,G4,E2,E2,E2,E1,E2
282.5,130.3846,36,1.3333,C4,C4,C4,E5,C5,C5,E2,E2,E2,E1,E2
282.75,130.5,36,1.5,C4,C4,C4,C5,C5,C5,E2,E2,E2,E1,E2
283.0,130.6154,36,1.6667,C4,C4,C4,B4,E5,E5,r,r,r,r,r
283.25,130.7308,36,1.8333,C4,C4,C4,C5,E5,E5,r,r,r,r,r
283.5,130.8462,36,2.0,C4,C4,C4,A4,A4,A4,F2,F2,F2,F1,F2
283.75,130.9615,36,2.1667,C4,C4,C4,C5,A4,A4,F2,F2,F2,F1,F2
284.0,131.0769,36,2.3333,C4,C4,C4,E5,C5,C5,F2,F2,F2,F1,F2
284.25,131.1923,36,2.5,C4,C4,C4,C5,C5,C5,F2,F2,F2,F1,F2
284.5,131.3077,36,2.6667,C4,C4,C4,B4,E5,E5,r,r,r,r,r
284.75,131.4231,36,2.8333,C4,C4,C4,C5,E5,E5,r,r,r,r,r
285.0,131.5385,36,3.0,E4,E4,E4,G4,G4,G4,G2,G2,G2,G1,G2
285.25,131.6538,36,3.1667,E4,E4,E4,C5,G4,G4,G2,G2,G2,G1,G2
285.375,131.7115,36,3.25,E4,E4,E4,D5,G4,G4,G2,G2,G2,G1,G2
285.5,131.7692,36,3.3333,G4,G4,G4,E5,C5,C5,F2,F2,F2,F1,F2
285.75,131.8846,36,3.5,G4,G4,G4,C5,C5,C5,F2,F2,F2,F1,F2
286.0,132.0,36,3.6667,D4,D4,D4,G4,B4,B4,G2,G2,G2,G1,G2
286.25,132.1154,36,3.8333,D4,D4,D4,B4,B4,B4,G2,G2,G2,G1,G2
286.5,132.2308,36,4.0,E4,E4,E4,C5,C5,C5,C2,C2,C2,C1,C2
286.75,132.3462,36,4.1667,E4,E4,E4,A4,C5,C5,C2,C2,C2,C1,C2
287.0,132.4615,36,4.3333,C4,C4,C4,G4,G3,G3,C2,C2,C2,C1,C2
287.25,132.5769,36,4.5,C4,C4,C4,F4,G3,G3,C2,C2,C2,C1,C2
287.5,132.6923,36,4.6667,G3,G3,G3,E4,G3,G3,D2,D2,D2,D1,D2
287.75,132.8077,36,4.8333,G3,G3,G3,D4,G3,G3,D2,D2,D2,D1,D2
288.0,132.9231,37,1.0,C4,C4,C4,C4,G3,G3,E2,E2,E2,E1,E2
288.25,133.0385,37,1.1667,C4,C4,C4,B3,G3,G3,E2,E2,E2,E1,E2
288.5,133.1538,37,1.3333,E4,E4,E4,C4,G3,G3,D2,D2,D2,D1,D2
288.75,133.2692,37,1.5,E4,E4,E4,D4,G3,G3,D2,D2,D2,D1,D2
289.0,133.3846,37,1.6667,G4,G4,G4,E4,G3,G3,C2,C2,C2,C1,C2
289.25,133.5,37,1.8333,G4,G4,G4,F4,G3,G3,C2,C2,C2,C1,C2
289.5,133.6154,37,2.0,B3,B3,B3,G4,G3,G3,G2,G2,G2,G1,G2
289.75,133.7308,37,2.1667,B3,B3,B3,A4,G3,G3,G2,G2,G2,G1,G2
290.0,133.8462,37,2.3333,D4,D4,D4,G4,G3,G3,A2,A2,A2,A1,A2
290.25,133.9615,37,2.5,D4,D4,D4,F4,G3,G3,A2,A2,A2,A1,A2
290.5,134.0769,37,2.6667,G4,G4,G4,E4,G3,G3,B2,B2,B2,B1,B2
290.75,134.1923,37,2.8333,G4,G4,G4,D4,G3,G3,B2,B2,B2,B1,B2
291.0,134.3077,37,3.0,C4,C4,C4,E4,C4,G3,C3,C3,C3,C2,C3
291.25,134.4231,37,3.1667,C4,C4,C4,E4,B3,G3,C3,C3,C3,C2,C3
291.5,134.5385,37,3.3333,E4,E4,E4,G4,C4,G3,C3,C3,C3,C2,C3
291.75,134.6538,37,3.5,E4,E4,E4,G4,D4,G3,C3,C3,C3,C2,C3
292.0,134.7692,37,3.6667,G4,G4,G4,C5,E4,G3,r,r,r,r,r
292.25,134.8846,37,3.8333,G4,G4,G4,C5,F4,G3,r,r,r,r,r
292.5,135.0,37,4.0,G3,G3,G3,B4,G4,G3,G3,G3,G3,G2,G3
292.75,135.1154,37,4.1667,G3,G3,G3,C5,A4,G3,G3,G3,G3,G2,G3
293.0,135.2308,37,4.3333,D4,D4,D4,B4,G4,G3,G3,G3,G3,G2,G3
293.25,135.3462,37,4.5,D4,D4,D4,A4,F4,G3,G3,G3,G3,G2,G3
293.5,135.4615,37,4.6667,G4,G4,G4,G4,E4,G3,r,r,r,r,r
293.75,135.5769,37,4.8333,G4,G4,G4,F4,D4,G3,r,r,r,r,r
294.0,135.6923,38,1.0,C4,C4,C4,E4,E4,G3,C3,C3,C3,C2,C3
294.25,135.8077,38,1.1667,B3,B3,B3,E4,E4,G3,C3,C3,C3,C2,C3
294.5,135.9231,38,1.3333,C4,C4,C4,C4,G4,G3,C3,C3,C3,C2,C3
294.75,136.0385,38,1.5,D4,D4,D4,C4,G4,G3,C3,C3,C3,C2,C3
295.0,136.1538,38,1.6667,E4,E4,E4,G4,C5,G3,r,r,r,r,r
295.25,136.2692,38,1.8333,F4,F4,F4,G4,C5,G3,r,r,r,r,r
295.5,136.3846,38,2.0,G4,G4,G4,G4,B4,G3,G2,G2,G2,G1,G2
295.75,136.5,38,2.1667,A4,A4,A4,G4,C5,G3,G2,G2,G2,G1,G2
296.0,136.6154,38,2.3333,G4,G4,G4,G4,B4,G3,G2,G2,G2,G1,G2
296.25,136.7308,38,2.5,F4,F4,F4,G4,A4,G3,G2,G2,G2,G1,G2
296.5,136.8462,38,2.6667,E4,E4,E4,G4,G4,G3,r,r,r,r,r
296.75,136.9615,38,2.8333,D4,D4,D4,G4,F4,G3,r,r,r,r,r
297.0,137.0769,38,3.0,C4,C4,C4,G4,E4,G3,C3,C3,C3,C2,C3
297.25,137.1923,38,3.1667,C4,C4,C4,G4,E4,G3,B2,B2,B2,B1,B2
297.5,137.3077,38,3.3333,E4,E4,E4,G4,C4,G4,C3,C3,C3,C2,C3
297.75,137.4231,38,3.5,E4,E4,E4,G4,C4,G4,D3,D3,D3,D2,D3
298.0,137.5385,38,3.6667,G4,G4,G4,G4,G4,C5,E3,E3,E3,E2,E3
298.25,137.6538,38,3.8333,G4,G4,G4,G4,G4,C5,F3,F3,F3,F2,F3
298.5,137.7692,38,4.0,D5,D5,D5,G4,G4,B4,G3,G3,G3,G2,G3
298.75,137.8846,38,4.1667,D5,D5,D5,G4,G4,C5,A3,A3,A3,A2,A3
299.0,138.0,38,4.3333,F5,F5,F5,G4,G4,B4,G3,G3,G3,G2,G3
299.25,138.1154,38,4.5,F5,F5,F5,G4,G4,A4,F3,F3,F3,F2,F3
299.5,138.2308,38,4.6667,G4,G4,G4,G4,G4,G4,E3,E3,E3,E2,E3
299.75,138.3462,38,4.8333,G4,G4,G4,G4,G4,F4,D3,D3,D3,D2,D3
300.0,138.4615,39,1.0,E5,E5,E5,G4,E4,G4,C3,C3,C3,C2,C3
300.25,138.5769,39,1.1667,E5,E5,E5,G4,F4,A4,B2,B2,B2,B1,B2
300.5,138.6923,39,1.3333,E5,E5,E5,C5,E4,G4,C3,C3,C3,C2,C3
300.75,138.8077,39,1.5,E5,E5,E5,C5,D4,F4,D3,D3,D3,D2,D3
301.0,138.9231,39,1.6667,E5,E5,E5,G4,C4,E4,E3,E3,E3,E2,E3
301.25,139.0385,39,1.8333,E5,E5,E5,G4,B3,D4,C3,C3,C3,C2,C3
301.5,139.1538,39,2.0,E5,E5,E5,A4,A3,C4,F#3,F#3,F#3,F#2,F#3
301.75,139.2692,39,2.1667,E5,E5,E5,B4,G3,C4,G3,G3,G3,G2,G3
302.0,139.3846,39,2.3333,E5,E5,E5,A4,A3,A4,F#3,F#3,F#3,F#2,F#3
302.25,139.5,39,2.5,E5,E5,E5,G4,B3,A4,E3,E3,E3,E2,E3
302.5,139.6154,39,2.6667,E5,E5,E5,F#4,C4,C4,D3,D3,D3,D2,D3
302.75,139.7308,39,2.8333,E5,E5,E5,E4,A3,C4,C3,C3,C3,C2,C3
303.0,139.8462,39,3.0,D5,D5,D5,F#4,D4,D4,B2,B2,B2,B1,B2
303.25,139.9615,39,3.1667,D5,D5,D5,F#4,E4,G4,A2,A2,A2,A1,A2
303.5,140.0769,39,3.3333,D5,D5,D5,B4,D4,F#4,B2,B2,B2,B1,B2
303.75,140.1923,39,3.5,D5,D5,D5,B4,C4,E4,C3,C3,C3,C2,C3
304.0,140.3077,39,3.6667,D5,D5,D5,F#4,B3,D4,D3,D3,D3,D2,D3
304.25,140.4231,39,3.8333,D5,D5,D5,F#4,A3,C4,B2,B2,B2,B1,B2
304.5,140.5385,39,4.0,D5,D5,D5,G4,G3,B3,E3,E3,E3,E2,E3
304.75,140.6538,39,4.1667,D5,D5,D5,A4,F#3,B3,F#3,F#3,F#3,F#2,F#3
305.0,140.7692,39,4.3333,D5,D5,D5,G4,G3,E4,E3,E3,E3,E2,E3
305.25,140.8846,39,4.5,D5,D5,D5,F#4,A3,E4,D3,D3,D3,D2,D3
305.5,141.0,39,4.6667,D5,D5,D5,E4,B3,B3,C3,C3,C3,C2,C3
305.75,141.1154,39,4.8333,D5,D5,D5,D4,G3,B3,B2,B2,B2,B1,B2
306.0,141.2308,40,1.0,C5,C5,C5,E4,C4,C4,A2,A2,A2,A1,A2
306.25,141.3462,40,1.1667,C5,C5,C5,E4,D4,F4,G2,G2,G2,G1,G2
306.5,141.4615,40,1.3333,C5,C5,C5,A4,C4,E4,A2,A2,A2,A1,A2
306.75,141.5769,40,1.5,C5,C5,C5,A4,B3,D4,B2,B2,B2,B1,B2
307.0,141.6923,40,1.6667,C5,C5,C5,E4,A3,C4,C3,C3,C3,C2,C3
307.25,141.8077,40,1.8333,C5,C5,C5,E4,G3,B3,A2,A2,A2,A1,A2
307.5,141.9231,40,2.0,C5,C5,C5,F#4,F#3,A3,D3,D3,D3,D2,D3
307.75,142.0385,40,2.1667,C5,C5,C5,F#4,E3,A3,E3,E3,E3,E2,E3
308.0,142.1538,40,2.3333,C5,C5,C5,A4,F#3,D4,D3,D3,D3,D2,D3
308.25,142.2692,40,2.5,C5,C5,C5,A4,G3,D4,C3,C3,C3,C2,C3
308.5,142.3846,40,2.6667,C5,C5,C5,D5,A3,F#4,B2,B2,B2,B1,B2
308.75,142.5,40,2.8333,C5,C5,C5,D5,F#3,F#4,A2,A2,A2,A1,A2
309.0,142.6154,40,3.0,B4,B4,B4,G4,D4,G4,G2,G2,G2,G1,G2
309.25,142.7308,40,3.1667,A4,B4,B4,G4,D4,G4,G2,G2,G2,G1,G2
309.5,142.8462,40,3.3333,G4,D5,D4,B4,B4,B4,G2,G2,G2,G1,G2
309.75,142.9615,40,3.5,A4,D5,D4,B4,B4,B4,G2,G2,G2,G1,G2
310.0,143.0769,40,3.6667,B4,G5,D4,D5,D5,D5,r,r,r,r,r
310.25,143.1923,40,3.8333,C5,G5,D4,D5,D5,D5,r,r,r,r,r
310.5,143.3077,40,4.0,D5,A4,D4,F#4,F#4,F#4,D2,D2,D2,D1,D2
310.75,143.4231,40,4.1667,E5,A4,D4,F#4,F#4,F#4,D2,D2,D2,D1,D2
311.0,143.5385,40,4.3333,D5,C5,D4,A4,A4,A4,D2,D2,D2,D1,D2
311.25,143.6538,40,4.5,C5,C5,D4,A4,A4,A4,D2,D2,D2,D1,D2
311.5,143.7692,40,4.6667,B4,F#5,D4,D5,D5,D5,r,r,r,r,r
311.75,143.8846,40,4.8333,A4,F#5,D4,D5,D5,D5,r,r,r,r,r
312.0,144.0,41,1.0,B4,G4,D4,G4,G4,G4,G2,G2,G2,G1,G2
312.25,144.1154,41,1.1667,B4,F#4,D4,G4,G4,G4,G2,G2,G2,G1,G2
312.5,144.2308,41,1.3333,D5,G4,D4,B4,B4,B4,G2,G2,G2,G1,G2
312.75,144.3462,41,1.5,D5,A4,D4,B4,B4,B4,G2,G2,G2,G1,G2
313.0,144.4615,41,1.6667,G5,B4,D4,D5,D5,D5,r,r,r,r,r
313.25,144.5769,41,1.8333,G5,C5,D4,D5,D5,D5,r,r,r,r,r
313.5,144.6923,41,2.0,F#5,D5,D4,D4,D4,D4,D3,D3,D3,D2,D3
313.75,144.8077,41,2.1667,G5,E5,D4,D4,D4,D4,D3,D3,D3,D2,D3
314.0,144.9231,41,2.3333,F#5,D5,D4,A4,A4,A4,D3,D3,D3,D2,D3
314.25,145.0385,41,2.5,E5,C5,D4,A4,A4,A4,D3,D3,D3,D2,D3
314.5,145.1538,41,2.6667,D5,B4,D4,D5,D5,D5,r,r,r,r,r
314.75,145.2692,41,2.8333,C5,A4,D4,D5,D5,D5,r,r,r,r,r
315.0,145.3846,41,3.0,B4,B4,D4,G3,G3,G3,G3,G3,G3,G2,G3
315.25,145.5,41,3.1667,B4,B4,D4,F#3,F#3,F#3,G3,G3,G3,G2,G3
315.5,145.6154,41,3.3333,G4,D5,D4,G3,G3,G3,B3,B3,B3,B2,B3
315.75,145.7308,41,3.5,G4,D5,D4,A3,A3,A3,B3,B3,B3,B2,B3
316.0,145.8462,41,3.6667,D5,G5,D4,B3,B3,B3,D4,D4,D4,D3,D4
316.25,145.9615,41,3.8333,D5,G5,D4,C4,C4,C4,D4,D4,D4,D3,D4
316.5,146.0769,41,4.0,D5,F#5,D4,D4,D4,D4,D3,D3,D3,D2,D3
316.75,146.1923,41,4.1667,D5,G5,D4,E4,E4,E4,D3,D3,D3,D2,D3
317.0,146.3077,41,4.3333,D5,F#5,D4,D4,D4,D4,A3,A3,A3,A2,A3
317.25,146.4231,41,4.5,D5,E5,D4,C4,C4,C4,A3,A3,A3,A2,A3
317.5,146.5385,41,4.6667,D5,D5,D4,B3,B3,B3,D4,D4,D4,D3,D4
317.75,146.6538,41,4.8333,D5,C5,D4,A3,A3,A3,D4,D4,D4,D3,D4
318.0,146.7692,42,1.0,D5,B4,D4,G3,G3,G3,G2,G2,G2,G1,G2
318.25,146.8846,42,1.1667,D5,B4,D4,G3,G3,G3,F#2,F#2,F#2,F#1,F#2
318.5,147.0,42,1.3333,D5,G4,D5,B3,B3,B3,G2,G2,G2,G1,G2
318.75,147.1154,42,1.5,D5,G4,D5,B3,B3,B3,A2,A2,A2,A1,A2
319.0,147.2308,42,1.6667,D5,D5,G5,D4,D4,D4,B2,B2,B2,B1,B2
319.25,147.3462,42,1.8333,D5,D5,G5,D4,D4,D4,C3,C3,C3,C2,C3
319.5,147.4615,42,2.0,D5,D5,F#5,A4,A4,A4,D3,D3,D3,D2,D3
319.75,147.5769,42,2.1667,D5,D5,G5,A4,A4,A4,E3,E3,E3,E2,E3
320.0,147.6923,42,2.3333,D5,D5,F#5,C5,C5,C5,D3,D3,D3,D2,D3
320.25,147.8077,42,2.5,D5,D5,E5,C5,C5,C5,C3,C3,C3,C2,C3
320.5,147.9231,42,2.6667,D5,D5,D5,D4,D4,D4,B2,B2,B2,B1,B2
320.75,148.0385,42,2.8333,D5,D5,C5,D4,D4,D4,A2,A2,A2,A1,A2
321.0,148.1538,42,3.0,B5,D5,B4,B4,B4,B4,G2,G2,G2,G1,G2
321.25,148.2692,42,3.1667,C6,D5,E5,B4,B4,B4,F#2,F#2,F#2,F#1,F#2
321.5,148.3846,42,3.3333,B5,G5,D5,B4,B4,B4,G2,G2,G2,G1,G2
321.75,148.5,42,3.5,A5,G5,C5,B4,B4,B4,A2,A2,A2,A1,A2
322.0,148.6154,42,3.6667,G5,D5,B4,B4,B4,B4,B2,B2,B2,B1,B2
322.25,148.7308,42,3.8333,F#5,D5,A4,B4,B4,B4,G2,G2,G2,G1,G2
322.5,148.8462,42,4.0,E5,E5,G4,B4,B4,B4,C3,C3,C3,C2,C3
322.75,148.9615,42,4.1667,D5,F#5,G4,B4,B4,B4,D3,D3,D3,D2,D3
323.0,149.0769,42,4.3333,E5,E5,C5,B4,B4,B4,C3,C3,C3,C2,C3
323.25,149.1923,42,4.5,F#5,D5,C5,B4,B4,B4,B2,B2,B2,B1,B2
323.5,149.3077,42,4.6667,G5,C5,G4,B4,B4,B4,A2,A2,A2,A1,A2
323.75,149.4231,42,4.8333,E5,B4,G4,B4,B4,B4,G2,G2,G2,G1,G2
324.0,149.5385,43,1.0,A5,A4,A4,A4,A4,A4,F#2,F#2,F#2,F#1,F#2
324.25,149.6538,43,1.1667,B5,A4,D5,A4,A4,A4,E2,E2,E2,E1,E2
324.5,149.7692,43,1.3333,A5,F#5,C5,A4,A4,A4,F#2,F#2,F#2,F#1,F#2
324.75,149.8846,43,1.5,G5,F#5,B4,A4,A4,A4,G2,G2,G2,G1,G2
325.0,150.0,43,1.6667,F#5,A4,A4,A4,A4,A4,A2,A2,A2,A1,A2
325.25,150.1154,43,1.8333,E5,A4,G4,A4,A4,A4,F#2,F#2,F#2,F#1,F#2
325.5,150.2308,43,2.0,D5,D5,F#4,A4,A4,A4,B2,B2,B2,B1,B2
325.75,150.3462,43,2.1667,C5,E5,F#4,A4,A4,A4,C3,C3,C3,C2,C3
326.0,150.4615,43,2.3333,D5,D5,B4,A4,A4,A4,B2,B2,B2,B1,B2
326.25,150.5769,43,2.5,E5,C5,B4,A4,A4,A4,A2,A2,A2,A1,A2
326.5,150.6923,43,2.6667,F#5,B4,F#4,A4,A4,A4,G2,G2,G2,G1,G2
326.75,150.8077,43,2.8333,D5,A4,F#4,A4,A4,A4,F#2,F#2,F#2,F#1,F#2
327.0,150.9231,43,3.0,G5,B4,G4,G4,G4,G4,E2,E2,E2,E1,E2
327.25,151.0385,43,3.1667,A5,B4,C5,G4,G4,G4,D2,D2,D2,D1,D2
327.5,151.1538,43,3.3333,G5,E5,B4,G4,G4,G4,E2,E2,E2,E1,E2
327.75,151.2692,43,3.5,F#5,E5,A4,G4,G4,G4,F#2,F#2,F#2,F#1,F#2
328.0,151.3846,43,3.6667,E5,B4,G4,G4,G4,G4,G2,G2,G2,G1,G2
328.25,151.5,43,3.8333,D5,B4,F#4,G4,G4,G4,E2,E2,E2,E1,E2
328.5,151.6154,43,4.0,C5,C5,E4,G4,G4,G4,A2,A2,A2,A1,A2
328.75,151.7308,43,4.1667,B4,D5,E4,G4,G4,G4,B2,B2,B2,B1,B2
329.0,151.8462,43,4.3333,C5,C5,A4,G4,G4,G4,A2,A2,A2,A1,A2
329.25,151.9615,43,4.5,D5,B4,A4,G4,G4,G4,G2,G2,G2,G1,G2
329.5,152.0769,43,4.6667,E5,A4,E4,G4,G4,G4,F#2,F#2,F#2,F#1,F#2
329.75,152.1923,43,4.8333,B4,G4,E4,G4,G4,G4,E2,E2,E2,E1,E2
330.0,152.3077,44,1.0,C5,A4,F#4,F#4,F#4,F#4,D2,D2,D2,D1,D2
330.25,152.4231,44,1.1667,C5,A4,F#4,A4,F#4,F#4,D2,D2,D2,D1,D2
330.5,152.5385,44,1.3333,A4,F#4,D5,D4,A4,F#4,D2,D2,D2,D1,D2
330.75,152.6538,44,1.5,A4,F#4,D5,A4,A4,F#4,D2,D2,D2,D1,D2
331.0,152.7692,44,1.6667,F#4,D4,A4,F#4,D5,A4,D2,D2,D2,D1,D2
331.25,152.8846,44,1.8333,F#4,D4,A4,A4,D5,A4,D2,D2,D2,D1,D2
331.5,153.0,44,2.0,D5,B4,G4,G4,G4,G4,D2,D2,D2,D1,D2
331.75,153.1154,44,2.1667,D5,B4,G4,B4,G4,G4,D2,D2,D2,D1,D2
332.0,153.2308,44,2.3333,B4,G4,D5,D4,B4,G4,D2,D2,D2,D1,D2
332.25,153.3462,44,2.5,B4,G4,D5,B4,B4,G4,D2,D2,D2,D1,D2
332.5,153.4615,44,2.6667,G4,D4,B4,G4,D5,B4,D2,D2,D2,D1,D2
332.75,153.5769,44,2.8333,G4,D4,B4,B4,D5,B4,D2,D2,D2,D1,D2
333.0,153.6923,44,3.0,C5,A4,F#4,A4,F#4,A4,D2,D2,D2,D1,D2
333.25,153.8077,44,3.1667,C5,A4,F#4,C5,A4,A4,D2,D2,D2,D1,D2
333.5,153.9231,44,3.3333,A4,F#4,D5,D4,D4,A4,D2,D2,D2,D1,D2
333.75,154.0385,44,3.5,A4,F#4,D5,C5,A4,A4,D2,D2,D2,D1,D2
334.0,154.1538,44,3.6667,F#4,D4,A4,A4,F#4,C5,D2,D2,D2,D1,D2
334.25,154.2692,44,3.8333,F#4,D4,A4,C5,A4,C5,D2,D2,D2,D1,D2
334.5,154.3846,44,4.0,B4,G4,D4,B4,G4,B4,D2,D2,D2,D1,D2
334.75,154.5,44,4.1667,B4,G4,D4,D5,B4,B4,D2,D2,D2,D1,D2
335.0,154.6154,44,4.3333,G4,D4,B4,D4,D4,B4,D2,D2,D2,D1,D2
335.25,154.7308,44,4.5,G4,D4,B4,D5,B4,B4,D2,D2,D2,D1,D2
335.5,154.8462,44,4.6667,D4,B3,G4,B4,G4,D5,D2,D2,D2,D1,D2
335.75,154.9615,44,4.8333,D4,B3,G4,D5,B4,D5,D2,D2,D2,D1,D2
336.0,155.0769,45,1.0,A4,F#4,D5,C5,A4,F#4,D2,D2,D2,D1,D2
336.25,155.1923,45,1.1667,A4,F#4,D5,F#4,C5,A4,D2,D2,D2,D1,D2
336.5,155.3077,45,1.3333,F#4,F#4,A4,C5,D4,D4,D2,D2,D2,D1,D2
336.75,155.4231,45,1.5,F#4,F#4,A4,F#4,C5,A4,D2,D2,D2,D1,D2
337.0,155.5385,45,1.6667,D4,D5,F#4,C5,A4,F#4,D2,D2,D2,D1,D2
337.25,155.6538,45,1.8333,D4,D5,F#4,F#4,C5,A4,D2,D2,D2,D1,D2
337.5,155.7692,45,2.0,B4,G4,D5,B4,B4,G4,D2,D2,D2,D1,D2
337.75,155.8846,45,2.1667,B4,G4,D5,G4,D5,B4,D2,D2,D2,D1,D2
338.0,156.0,45,2.3333,G4,G4,B4,B4,D4,D4,D2,D2,D2,D1,D2
338.25,156.1154,45,2.5,G4,G4,B4,G4,D5,B4,D2,D2,D2,D1,D2
338.5,156.2308,45,2.6667,D4,D5,G4,B4,B4,G4,D2,D2,D2,D1,D2
338.75,156.3462,45,2.8333,D4,D5,G4,G4,D5,B4,D2,D2,D2,D1,D2
339.0,156.4615,45,3.0,F#5,D5,D5,A4,C5,A4,D2,D2,D2,D1,D2
339.25,156.5769,45,3.1667,A5,F#5,A4,D4,F#4,C5,D2,D2,D2,D1,D2
339.5,156.6923,45,3.3333,D5,A4,D5,A4,C5,D4,D2,D2,D2,D1,D2
339.75,156.8077,45,3.5,A5,F#5,A4,D4,F#4,C5,D2,D2,D2,D1,D2
340.0,156.9231,45,3.6667,F#5,D5,D5,A4,C5,A4,D2,D2,D2,D1,D2
340.25,157.0385,45,3.8333,A5,F#5,A4,D4,F#4,C5,D2,D2,D2,D1,D2
340.5,157.1538,45,4.0,G5,D5,D5,G4,B4,B4,D2,D2,D2,D1,D2
340.75,157.2692,45,4.1667,B5,G5,B4,D4,G4,D5,D2,D2,D2,D1,D2
341.0,157.3846,45,4.3333,D5,B4,D5,G4,B4,D4,D2,D2,D2,D1,D2
341.25,157.5,45,4.5,B5,G5,B4,D4,G4,D5,D2,D2,D2,D1,D2
341.5,157.6154,45,4.6667,G5,D5,D5,G4,B4,B4,D2,D2,D2,D1,D2
341.75,157.7308,45,4.8333,B5,G5,B4,D4,G4,D5,D2,D2,D2,D1,D2
342.0,157.8462,46,1.0,F#5,D5,A4,A4,F#4,D4,D2,D2,D2,D1,D2
342.25,157.9615,46,1.1667,F#5,D5,A4,C5,A4,F#4,D2,D2,D2,D1,D2
342.5,158.0769,46,1.3333,D4,D4,D4,D4,D4,A4,F#2,F#2,F#2,F#1,F#2
342.75,158.1923,46,1.5,D4,D4,D4,C5,A4,F#4,F#2,F#2,F#2,F#1,F#2
343.0,158.3077,46,1.6667,D4,D4,D4,A4,F#4,D4,A2,A2,A2,A1,A2
343.25,158.4231,46,1.8333,D4,D4,D4,C5,A4,A3,A2,A2,A2,A1,A2
343.5,158.5385,46,2.0,D4,D4,D4,A4,F#4,D4,F#2,F#2,F#2,F#1,F#2
343.75,158.6538,46,2.1667,D4,D4,D4,C5,A4,A3,F#2,F#2,F#2,F#1,F#2
344.0,158.7692,46,2.3333,D4,D4,D4,D4,D4,D4,A2,A2,A2,A1,A2
344.25,158.8846,46,2.5,D4,D4,D4,C5,A4,F#4,A2,A2,A2,A1,A2
344.5,159.0,46,2.6667,D4,D4,D4,A4,F#4,A4,D3,D3,D3,D2,D3
344.75,159.1154,46,2.8333,D4,D4,D4,C5,A4,F#4,D3,D3,D3,D2,D3
345.0,159.2308,46,3.0,D5,B4,G4,B4,G4,D4,G2,G2,G2,G1,G2
345.25,159.3462,46,3.1667,F5,D5,B4,B4,G4,D4,G2,G2,G2,G1,G2
345.5,159.4615,46,3.3333,G4,G4,D5,G3,G3,G3,B2,B2,B2,B1,B2
345.75,159.5769,46,3.5,F5,D5,B4,G3,G3,G3,B2,B2,B2,B1,B2
346.0,159.6923,46,3.6667,D5,B4,G4,G3,G3,G3,D3,D3,D3,D2,D3
346.25,159.8077,46,3.8333,F5,D5,D4,G3,G3,G3,D3,D3,D3,D2,D3
346.5,159.9231,46,4.0,D5,B4,G4,G3,G3,G3,B2,B2,B2,B1,B2
346.75,160.0385,46,4.1667,F5,D5,D4,G3,G3,G3,B2,B2,B2,B1,B2
347.0,160.1538,46,4.3333,G4,G4,G4,G3,G3,G3,D3,D3,D3,D2,D3
347.25,160.2692,46,4.5,F5,D5,B4,G3,G3,G3,D3,D3,D3,D2,D3
347.5,160.3846,46,4.6667,D5,B4,D5,G3,G3,G3,G3,G3,G3,G2,G3
347.75,160.5,46,4.8333,F5,D5,B4,G3,G3,G3,G3,G3,G3,G2,G3
348.0,160.6154,47,1.0,E5,C4,G3,G3,G3,G3,C2,C2,C2,C1,C2
348.25,160.7308,47,1.1667,F5,C4,G3,G3,G3,G3,C2,C2,C2,C1,C2
348.5,160.8462,47,1.3333,G5,E4,C4,G3,G3,G3,C2,C2,C2,C1,C2
348.75,160.9615,47,1.5,F5,E4,C4,G3,G3,G3,C2,C2,C2,C1,C2
349.0,161.0769,47,1.6667,E5,G4,E4,G3,G3,G3,r,r,r,r,r
349.25,161.1923,47,1.8333,D5,G4,E4,G3,G3,G3,r,r,r,r,r
