qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,A Clarinet 1,A Clarinet 2,Bassoon 1,Bassoon 2,E Horn 1 (orig. E and A),E Horn 2 (orig. E and A),Violin 1,Violin 2,Viola,Violoncello,Contrabass
390.75,509.6739,261,1.5,r,r,r,r,r,r,r,r,r,r,D5,D4,G#3,E3,E2
390.875,509.837,261,1.5833,r,r,r,r,r,r,r,r,r,r,C#5,D4,G#3,E3,E2
391.0,510.0,261,1.6667,r,r,r,r,r,r,r,r,r,r,B4,r,r,r,r
391.125,510.163,261,1.75,r,r,r,r,r,r,r,r,r,r,A4,r,r,r,r
391.25,510.3261,261,1.8333,r,r,r,r,r,r,r,r,r,r,G#4,r,r,r,r
391.375,510.4891,261,1.9167,r,r,r,r,r,r,r,r,r,r,F#4,r,r,r,r
391.5,510.6522,262,1.0,r,r,r,r,r,r,r,r,r,r,E4,r,r,r,r
392.0,511.3043,262,1.3333,r,r,r,r,r,r,r,r,r,r,E4,D4,G#3,E3,E2
392.375,511.7935,262,1.5833,r,r,r,r,r,r,r,r,r,r,E-4,D4,G#3,E3,E2
392.5,511.9565,262,1.6667,r,r,r,r,r,r,r,r,r,r,E4,r,r,r,r
392.625,512.1196,262,1.75,r,r,r,r,r,r,r,r,r,r,E-4,r,r,r,r
392.75,512.2826,262,1.8333,r,r,r,r,r,r,r,r,r,r,E4,r,r,r,r
392.875,512.4457,262,1.9167,r,r,r,r,r,r,r,r,r,r,E-4,r,r,r,r
393.0,512.6087,263,1.0,r,r,r,r,r,r,r,r,r,r,E4,r,r,r,r
393.5,513.2609,263,1.3333,r,r,r,r,r,r,r,r,r,r,E4,r,r,r,r
394.0,513.913,263,1.6667,r,r,r,r,r,r,r,r,r,r,E4,r,r,r,r
394.5,514.5652,264,1.0,r,r,r,r,E4,C#4,E3,C#3,E4,E3,E4,C#4,A3,A2,A1
395.0,515.2174,264,1.3333,r,r,r,r,A4,E4,A3,E3,E4,E3,E4,A3,E3,C#3,C#2
395.5,515.8696,264,1.6667,r,r,r,r,B4,G#4,B3,G#3,E4,E3,E4,B3,G#3,E3,E2
396.0,516.5217,265,1.0,r,r,r,r,C#5,A4,C#4,A3,E4,E3,E4,C#4,A3,A3,A2
396.25,516.8478,265,1.1667,E5,r,r,r,C#5,A4,C#4,A3,E4,E3,E4,C#4,A3,A3,A2
396.5,517.1739,265,1.3333,A5,r,r,r,r,r,r,r,r,r,r,r,r,r,r
396.75,517.5,265,1.5,C#6,r,r,r,r,r,r,r,r,r,r,r,r,r,r
397.0,517.8261,265,1.6667,E6,r,r,r,r,r,r,r,r,r,r,r,r,r,r
397.5,518.4783,266,1.0,r,r,r,r,C#5,A4,C#4,A3,E4,E3,E4,C#4,A3,A3,A2
398.0,519.1304,266,1.3333,r,r,r,r,D5,B4,D4,B3,E4,E3,E4,D4,B3,G#3,G#2
398.5,519.7826,266,1.6667,r,r,r,r,C#5,A4,C#4,A3,E4,E3,E4,C#4,A3,A3,A2
399.0,520.4348,267,1.0,r,r,r,r,B4,G#4,B3,G#3,E4,E3,E4,B3,G#3,E3,E2
399.25,520.7609,267,1.1667,E5,r,r,r,B4,G#4,B3,G#3,E4,E3,E4,B3,G#3,E3,E2
399.5,521.087,267,1.3333,G#5,r,r,r,r,r,r,r,r,r,r,r,r,r,r
399.75,521.413,267,1.5,B5,r,r,r,r,r,r,r,r,r,r,r,r,r,r
400.0,521.7391,267,1.6667,E6,r,r,r,r,r,r,r,r,r,r,r,r,r,r
400.5,522.3913,268,1.0,r,r,r,r,C#5,A4,C#4,A3,A2,A1,C#4,A3,A3,A2,A1
401.0,523.0435,268,1.3333,r,r,r,r,D5,A4,D4,B3,A2,A1,D4,A3,B3,B2,B1
401.5,523.6957,268,1.6667,r,r,r,r,E5,A4,E4,C#4,A2,A1,E4,A3,C#4,C#3,C#2
402.0,524.3478,269,1.0,r,r,r,r,F#5,A4,F#4,D4,A4,A3,F#4,A3,D4,D3,D2
402.25,524.6739,269,1.1667,F#5,r,r,r,F#5,A4,F#4,D4,A4,A3,F#4,A3,D4,D3,D2
402.5,525.0,269,1.3333,A5,r,r,r,r,r,r,r,r,r,F#5,D5,r,r,r
402.75,525.3261,269,1.5,D6,r,r,r,r,r,r,r,r,r,F#5,D5,r,r,r
403.0,525.6522,269,1.6667,F#6,r,r,r,r,r,r,r,r,r,r,r,r,r,r
403.5,526.3043,270,1.0,r,r,r,r,B4,G#4,B3,G#3,E4,E4,r,r,E4,E3,E2
403.75,526.6304,270,1.1667,B4,r,r,r,B4,G#4,B3,G#3,E4,E4,r,r,E4,E3,E2
404.0,526.9565,270,1.3333,E5,r,r,r,r,r,r,r,r,r,B4,G#4,r,r,r
404.25,527.2826,270,1.5,G#5,r,r,r,r,r,r,r,r,r,B4,G#4,r,r,r
404.5,527.6087,270,1.6667,B5,r,r,r,r,r,r,r,r,r,r,r,r,r,r
405.0,528.2609,271,1.0,r,r,r,r,C#5,A4,C#4,A3,E4,A3,r,r,A3,A3,A2
405.25,528.587,271,1.1667,C#5,r,r,r,C#5,A4,C#4,A3,E4,A3,r,r,A3,A3,A2
405.5,528.913,271,1.3333,E5,r,r,r,r,r,r,r,r,r,C#5,A4,r,r,r
405.75,529.2391,271,1.5,A5,r,r,r,r,r,r,r,r,r,C#5,A4,r,r,r
406.0,529.5652,271,1.6667,C#6,r,r,r,r,r,r,r,r,r,r,r,r,r,r
406.5,530.2174,272,1.0,C#6,A5,A5,C#5,C#5,A4,C#4,A3,A4,A3,A5,A5,C#4,A3,A2
406.75,530.5435,272,1.1667,C#6,A5,A5,C#5,C#5,A4,C#4,A3,A4,A3,A5,A5,C#4,A3,A2
406.875,530.7065,272,1.25,C#6,A5,A5,C#5,C#5,A4,C#4,A3,A4,A3,A5,A5,C#4,A3,A2
407.0,530.8696,272,1.3333,D6,G#5,G#5,D5,D5,G#4,D4,B3,A4,A3,A5,G#5,D4,B3,B2
407.25,531.1957,272,1.5,D6,G#5,G#5,D5,D5,G#4,D4,B3,A4,A3,A5,G#5,D4,B3,B2
407.375,531.3587,272,1.5833,D6,G#5,G#5,D5,D5,G#4,D4,B3,A4,A3,A5,G#5,D4,B3,B2
407.5,531.5217,272,1.6667,E6,G5,G5,E5,E5,G4,E4,C#4,A4,A3,A5,G5,E4,C#4,C#3
407.75,531.8478,272,1.8333,E6,G5,G5,E5,E5,G4,E4,C#4,A4,A3,A5,G5,E4,C#4,C#3
407.875,532.0109,272,1.9167,E6,G5,G5,E5,E5,G4,E4,C#4,A4,A3,A5,G5,E4,C#4,C#3
408.0,532.1739,273,1.0,F#6,F#5,F#5,A4,F#5,F#4,F#4,D4,A4,A3,A5,F#5,F#4,D4,D3
408.5,532.8261,273,1.3333,F#6,D6,F#5,D5,F#5,D5,D4,D3,A4,A3,F#5,F#5,D4,D3,D2
409.5,534.1304,274,1.0,r,r,r,r,r,r,r,r,r,r,E4,E4,E3,E3,E2
410.0,534.7826,274,1.3333,D6,B5,G#5,D5,D5,G#4,E4,E3,B4,E4,G#5,D5,B4,E3,E2
411.0,536.087,275,1.0,C#6,A5,A5,C#5,D5,A4,C#4,A3,A4,C#4,A5,C#5,A4,A3,A2
412.0,537.3913,275,1.6667,A5,E5,E5,C#5,r,r,E4,C#4,E4,C#4,E4,C#4,A3,A2,A1
412.5,538.0435,276,1.0,A5,C#5,C#5,A4,r,r,C#4,A3,C#4,A3,C#4,A3,A3,A2,A1
