qstamp_start,qstamp_end,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,F Horn 3,F Horn 4,F Trumpet 1,F Trumpet 2,F Trumpet 3,Alto Trombone,Tenor Trombone,Bass Trombone,Bass Tuba,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
978.0,989.75,Main Part,U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&U(Violin 1)&U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Flute 2)&U(Oboe 2)&U(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&U(Violin 1)&U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Flute 2)&U(Oboe 1)&U(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&U(Violin 1)&U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),,U(Flute 2)&U(Oboe 1)&U(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&U(Violin 1)&U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 2)&U(Bassoon 2)&U(F Horn 1)&U(F Horn 2)&U(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Alto Trombone)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 2)&U(Bassoon 1)&U(F Horn 1)&U(F Horn 2)&U(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Alto Trombone)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 2)&U(Bassoon 1)&U(Bassoon 2)&U(F Horn 2)&U(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Alto Trombone)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 2)&U(Bassoon 1)&U(Bassoon 2)&U(F Horn 1)&U(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Alto Trombone)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 2)&U(Bassoon 1)&U(Bassoon 2)&U(F Horn 1)&U(F Horn 2)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Alto Trombone)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&U(Contrabass),P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&U(F Trumpet 2)&U(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&U(F Trumpet 1)&U(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&U(F Trumpet 1)&U(F Trumpet 2)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 2)&U(Bassoon 1)&U(Bassoon 2)&U(F Horn 1)&U(F Horn 2)&U(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 2)&U(Bassoon 1)&U(Bassoon 2)&U(F Horn 1)&U(F Horn 2)&U(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Alto Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&U(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&U(Contrabass),P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),,U(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&U(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Flute 2)&U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&U(Violin 1)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&U(F Trumpet 1)&U(F Trumpet 2)&U(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 2)&U(Bassoon 1)&U(Bassoon 2)&U(F Horn 1)&U(F Horn 2)&U(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Alto Trombone)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&U(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
989.75,994.0,Main Part,,P8(Oboe 2)&P2(Violin 2)&P2(Viola)&P2(Violoncello),P8(Oboe 1)&P2(Violin 2)&P2(Viola)&P2(Violoncello),,,,,,,,,,,,,,,,,,P2(Oboe 1)&P2(Oboe 2)&P8(Viola)&P8(Violoncello),P2(Oboe 1)&P2(Oboe 2)&P8(Violin 2)&U(Violoncello),P2(Oboe 1)&P2(Oboe 2)&P8(Violin 2)&U(Viola),
994.0,1050.0,P8(Flute 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2),P8(Flute 1)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2),Main Part,,P8(Flute 1)&P8(Flute 2)&P8(Bb Clarinet 2),P8(Flute 1)&P8(Flute 2)&P8(Bb Clarinet 1),U(Bassoon 2)&P8(Contrabass),U(Bassoon 1)&P8(Contrabass),P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&U(F Trumpet 1)&U(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P8(F Horn 1)&U(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Alto Trombone)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P8(F Horn 1)&U(F Horn 2)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Alto Trombone)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&P8(Bass Tuba),U(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&U(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),U(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&U(F Trumpet 1)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P8(F Horn 1)&U(F Horn 2)&U(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P8(F Horn 1)&U(F Horn 2)&U(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Alto Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&U(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Tuba),P8(F Horn 1)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone),,,,P8(Violoncello),P8(Viola),P8(Bassoon 1)&P8(Bassoon 2)
1050.0,1065.75,Main Part,U(Main)&P8(Oboe 1)&P8(Oboe 2),P8(Main)&P8(Flute 2)&U(Oboe 2),P8(Main)&P8(Flute 2)&U(Oboe 1),,,U(Bassoon 2)&U(F Horn 2)&U(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Alto Trombone)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&U(Contrabass),U(Bassoon 1)&U(F Horn 2)&U(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Alto Trombone)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&U(Contrabass),,U(Bassoon 1)&U(Bassoon 2)&U(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Alto Trombone)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&U(Contrabass),U(Bassoon 1)&U(Bassoon 2)&U(F Horn 2)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Alto Trombone)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&U(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 2)&P8(F Horn 3)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&U(F Trumpet 2)&U(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&U(Viola)&U(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&U(F Trumpet 1)&U(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&U(Viola)&U(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&U(F Trumpet 1)&U(F Trumpet 2)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&U(Viola)&U(Violoncello)&P8(Contrabass),U(Bassoon 1)&U(Bassoon 2)&U(F Horn 2)&U(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&U(Contrabass),U(Bassoon 1)&U(Bassoon 2)&U(F Horn 2)&U(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Alto Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&U(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 2)&P8(F Horn 3)&U(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),,P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&U(F Trumpet 1)&U(F Trumpet 2)&U(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&U(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 2)&P8(F Horn 3)&P8(F Horn 4)&U(F Trumpet 1)&U(F Trumpet 2)&U(F Trumpet 3)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&U(Viola)&P8(Contrabass),U(Bassoon 1)&U(Bassoon 2)&U(F Horn 2)&U(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&U(Alto Trombone)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
1065.75,1067.75,Main Part,U(Main)&P8(Oboe 1)&P8(Oboe 2),P8(Main)&P8(Flute 2)&U(Oboe 2),P8(Main)&P8(Flute 2)&U(Oboe 1),P8(Bb Clarinet 2),P8(Bb Clarinet 1),,,,,,,,,,,,,,,,,,,
1067.75,1069.75,U(Flute 2)&P8(Oboe 1)&P8(Oboe 2),U(Flute 1)&P8(Oboe 1)&P8(Oboe 2),P8(Flute 1)&P8(Flute 2)&U(Oboe 2),P8(Flute 1)&P8(Flute 2)&U(Oboe 1),Main Part,P8(Main),,,,,,,,,,,,,,,,,,,
1069.75,1070.75,Main Part,U(Main)&P8(Oboe 1)&P8(Oboe 2),P8(Main)&P8(Flute 2)&U(Oboe 2),P8(Main)&P8(Flute 2)&U(Oboe 1),P8(Bb Clarinet 2),P8(Bb Clarinet 1),,,,,,,,,,,,,,,,,,,
1070.75,1071.75,U(Flute 2)&P8(Oboe 1)&P8(Oboe 2),U(Flute 1)&P8(Oboe 1)&P8(Oboe 2),P8(Flute 1)&P8(Flute 2)&U(Oboe 2),P8(Flute 1)&P8(Flute 2)&U(Oboe 1),Main Part,P8(Main),,,,,,,,,,,,,,,,,,,
1071.75,1072.75,Main Part,U(Main)&P8(Oboe 1)&P8(Oboe 2),P8(Main)&P8(Flute 2)&U(Oboe 2),P8(Main)&P8(Flute 2)&U(Oboe 1),P8(Bb Clarinet 2),P8(Bb Clarinet 1),,,,,,,,,,,,,,,,,,,
1072.75,1073.75,U(Flute 2)&P8(Oboe 1)&P8(Oboe 2),U(Flute 1)&P8(Oboe 1)&P8(Oboe 2),P8(Flute 1)&P8(Flute 2)&U(Oboe 2),P8(Flute 1)&P8(Flute 2)&U(Oboe 1),Main Part,P8(Main),,,,,,,,,,,,,,,,,,,
1073.75,1076.0,Main Part,U(Main)&P8(Oboe 1)&P8(Oboe 2),P8(Main)&P8(Flute 2)&P8(Oboe 2),P8(Main)&P8(Flute 2)&P8(Oboe 1),P8(Bb Clarinet 2),P8(Bb Clarinet 1),U(Bassoon 2)&U(F Horn 3)&U(F Horn 4)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&U(Bass Tuba)&P8(Viola)&U(Violoncello)&P8(Contrabass),U(Bassoon 1)&U(F Horn 3)&U(F Horn 4)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&U(Bass Tuba)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3),,U(Bassoon 1)&U(Bassoon 2)&U(F Horn 4)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&U(Bass Tuba)&P8(Viola)&U(Violoncello)&P8(Contrabass),U(Bassoon 1)&U(Bassoon 2)&U(F Horn 3)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&U(Bass Tuba)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(F Horn 1)&U(F Trumpet 2)&U(F Trumpet 3),P8(F Horn 1)&U(F Trumpet 1)&U(F Trumpet 3),P8(F Horn 1)&U(F Trumpet 1)&U(F Trumpet 2),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 3)&P8(F Horn 4)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 3)&P8(F Horn 4)&U(Alto Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&U(Viola)&P8(Violoncello)&P8(Contrabass),U(Bassoon 1)&U(Bassoon 2)&U(F Horn 3)&U(F Horn 4)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Tuba)&P8(Viola)&U(Violoncello)&P8(Contrabass),U(Bassoon 1)&U(Bassoon 2)&U(F Horn 3)&U(F Horn 4)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&P8(Viola)&U(Violoncello)&P8(Contrabass),,P3(Violin 2),P3(Violin 1),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 3)&P8(F Horn 4)&U(Alto Trombone)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violoncello)&P8(Contrabass),U(Bassoon 1)&U(Bassoon 2)&U(F Horn 3)&U(F Horn 4)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&U(Bass Tuba)&P8(Viola)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 3)&P8(F Horn 4)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Viola)&P8(Violoncello)
1076.0,1092.0,U(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Main),U(Flute 1)&P8(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Main),P8(Flute 1)&P8(Flute 2)&P8(Oboe 2)&U(Bb Clarinet 1)&P8(Bb Clarinet 2)&P8(Main),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Bb Clarinet 1)&U(Bb Clarinet 2)&U(Main),P8(Flute 1)&P8(Flute 2)&U(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 2)&P8(Main),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&U(Oboe 2)&P8(Bb Clarinet 1)&U(Main),U(F Horn 3)&U(F Horn 4)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&U(Bass Tuba)&P8(Viola)&U(Violoncello)&P8(Contrabass),,,,U(Bassoon 1)&U(F Horn 4)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&U(Bass Tuba)&P8(Viola)&U(Violoncello)&P8(Contrabass),U(Bassoon 1)&U(F Horn 3)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&U(Bass Tuba)&P8(Viola)&U(Violoncello)&P8(Contrabass),Main Part,,,P8(Bassoon 1)&P8(F Horn 3)&P8(F Horn 4)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(F Horn 3)&P8(F Horn 4)&U(Alto Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&U(Viola)&P8(Violoncello)&P8(Contrabass),U(Bassoon 1)&U(F Horn 3)&U(F Horn 4)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Tuba)&P8(Viola)&U(Violoncello)&P8(Contrabass),U(Bassoon 1)&U(F Horn 3)&U(F Horn 4)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&P8(Viola)&U(Violoncello)&P8(Contrabass),,,,P8(Bassoon 1)&P8(F Horn 3)&P8(F Horn 4)&U(Alto Trombone)&U(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Violoncello)&P8(Contrabass),U(Bassoon 1)&U(F Horn 3)&U(F Horn 4)&P8(Alto Trombone)&P8(Tenor Trombone)&U(Bass Trombone)&U(Bass Tuba)&P8(Viola)&P8(Contrabass),P8(Bassoon 1)&P8(F Horn 3)&P8(F Horn 4)&P8(Alto Trombone)&P8(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba)&P8(Viola)&P8(Violoncello)
