qstamp_start,qstamp_end,Flute 1,Flute 2,Oboe 1,Oboe 2,A Clarinet 1,A Clarinet 2,Bassoon 1,Bassoon 2,D Horn 1,D Horn 2,D Trumpet 1,D Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
135.125,151.125,U(Flute 2)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P8(Bassoon 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),U(Flute 1)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P8(Bassoon 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),Main Part,P8(Flute 1)&P8(Flute 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(Bassoon 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&U(Oboe 2)&P8(A Clarinet 2)&P8(Bassoon 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 2)&P8(A Clarinet 1)&P8(Bassoon 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),P8(Main),P8(Flute 1)&P8(Flute 2)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani),P8(D Horn 2),P8(D Horn 1),P8(Flute 1)&P8(Flute 2)&U(Oboe 2)&U(A Clarinet 1)&P8(A Clarinet 2)&P8(Bassoon 2)&P8(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 2)&P8(A Clarinet 1)&U(A Clarinet 2)&P8(Bassoon 2)&P8(D Trumpet 1)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(Oboe 2)&P8(A Clarinet 1)&P8(A Clarinet 2)&U(Bassoon 2)&P8(D Trumpet 1)&P8(D Trumpet 2),,,,P8(Contrabass),P8(Violoncello)
151.125,169.125,,,Main Part,U(Main)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),,,,,P8(Main)&P8(Oboe 2)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),P8(Main)&P8(Oboe 2)&P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani),U(Main)&U(Oboe 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Timpani),P8(Main)&P8(Oboe 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(Timpani),P8(Main)&P8(Oboe 2)&P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),,,,P8(Contrabass),P8(Violoncello)
169.125,176.125,P8(A Clarinet 1),P8(A Clarinet 2),,,P8(Flute 1),P8(Flute 2),,,P8(D Trumpet 1),P8(D Trumpet 2),P8(D Horn 1),P8(D Horn 2),,,,Main Part,P8(Main)&P8(Contrabass),P8(Main)&P8(Violoncello)
176.125,185.125,P8(A Clarinet 1),P8(A Clarinet 2),U(Oboe 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),U(Oboe 1)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P8(Flute 1),P8(Flute 2),,,P8(Oboe 1)&P8(Oboe 2)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),P8(Oboe 1)&P8(Oboe 2)&P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani),U(Oboe 1)&U(Oboe 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Timpani),P8(Oboe 1)&P8(Oboe 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(Timpani),P8(Oboe 1)&P8(Oboe 2)&P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),,,Main Part,P8(Main)&P8(Contrabass),P8(Main)&P8(Violoncello)
185.125,192.875,,,Main Part,,P8(Bassoon 1),P8(Bassoon 2),P8(A Clarinet 1),P8(A Clarinet 2),,P8(Timpani),,,P8(D Horn 2),,,P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
192.875,194.125,,,Main Part,,,,P8(Bassoon 2),P8(Bassoon 1),,,,,,P3(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P3(Violin 1)&P3(Viola)&P3(Violoncello)&P3(Contrabass),P8(Violin 1)&P3(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&P3(Violin 2)&P8(Viola)&P8(Contrabass),P8(Violin 1)&P3(Violin 2)&P8(Viola)&P8(Violoncello)
194.125,200.875,P3(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2),P3(Flute 1)&P3(Oboe 1)&P8(Oboe 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(Flute 1)&P3(Flute 2)&P3(Oboe 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2),P3(Flute 1)&P8(Flute 2)&P3(Oboe 1)&P3(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2),P8(Flute 1)&P3(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2),P3(Flute 1)&P8(Flute 2)&P3(Oboe 1)&P8(Oboe 2)&P3(A Clarinet 1)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2),P8(Bassoon 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Viola)&U(Violoncello)&P8(Contrabass),P3(Flute 1)&P8(Flute 2)&P3(Oboe 1)&P8(Oboe 2)&P3(A Clarinet 1)&U(A Clarinet 2)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2),P3(Flute 1)&P8(Flute 2)&P3(Oboe 1)&P8(Oboe 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2),P3(Flute 1)&P8(Flute 2)&P3(Oboe 1)&U(Oboe 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2),P3(Flute 1)&P8(Flute 2)&P3(Oboe 1)&P8(Oboe 2)&P3(A Clarinet 1)&U(A Clarinet 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1),,Main Part,,U(Bassoon 1)&P8(Bassoon 2)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&U(Bassoon 2)&P8(Viola)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(Viola)&P8(Violoncello)
200.875,202.125,,,,,,,P8(Bassoon 2)&P6(Main)&P6(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P6(Main)&P6(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),,,,,,Main Part,P6(Bassoon 1)&P6(Bassoon 2)&P8(Main)&P6(Viola)&P6(Violoncello)&P6(Contrabass),U(Bassoon 1)&P8(Bassoon 2)&P6(Main)&P6(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&U(Bassoon 2)&P6(Main)&P6(Violin 2)&P8(Viola)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P6(Main)&P6(Violin 2)&P8(Viola)&P8(Violoncello)
202.125,207.125,P8(Oboe 1)&P8(Main),P8(Oboe 2)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(Flute 1)&P8(Main),P8(Flute 2)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2),Main Part,P8(Flute 2)&P8(Oboe 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2),P8(Bassoon 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Flute 2)&P8(Oboe 2)&U(A Clarinet 2)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2),P8(Flute 2)&P8(Oboe 2)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(Flute 2)&U(Oboe 2)&P8(A Clarinet 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2),P8(Flute 2)&P8(Oboe 2)&U(A Clarinet 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1),,P8(Violin 2),P8(Violin 1),U(Bassoon 1)&P8(Bassoon 2)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&U(Bassoon 2)&P8(Viola)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(Viola)&P8(Violoncello)
207.125,215.625,,P2(Oboe 1)&P8(Oboe 2)&P2(Main)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P2(Flute 2)&P2(Oboe 2)&P8(Main)&P2(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&P2(D Horn 1)&P2(D Horn 2)&P2(D Trumpet 1)&P2(D Trumpet 2)&P2(Timpani),P8(Flute 2)&P2(Oboe 1)&P2(Main)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),Main Part,P8(Flute 2)&P2(Oboe 1)&P8(Oboe 2)&P2(Main)&P4(Bassoon 1)&P4(Bassoon 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),P4(Flute 2)&P3(Oboe 1)&P4(Oboe 2)&P3(Main)&P4(A Clarinet 2)&P8(Bassoon 2)&P4(D Horn 1)&P4(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani),P4(Flute 2)&P3(Oboe 1)&P4(Oboe 2)&P3(Main)&P4(A Clarinet 2)&P8(Bassoon 1)&P4(D Horn 1)&P4(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani),P8(Flute 2)&P2(Oboe 1)&P8(Oboe 2)&P2(Main)&U(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),P8(Flute 2)&P2(Oboe 1)&P8(Oboe 2)&P2(Main)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani),P8(Flute 2)&P2(Oboe 1)&U(Oboe 2)&P2(Main)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Timpani),P8(Flute 2)&P2(Oboe 1)&P8(Oboe 2)&P2(Main)&U(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(Timpani),P8(Flute 2)&P2(Oboe 1)&P8(Oboe 2)&P2(Main)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(Violin 2),P8(Violin 1),P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
215.625,224.125,,,,,,,,,U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),U(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 2),P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1),,Main Part,P8(Main),P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
224.125,232.125,P8(Oboe 1)&P8(Oboe 2),,P8(Flute 1)&U(Oboe 2),P8(Flute 1)&U(Oboe 1),,,U(Bassoon 2),U(Bassoon 1),U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),U(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 2),P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1),,Main Part,P8(Main),P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
232.125,237.625,P8(Oboe 2),,,P8(Flute 1),Main Part,,P8(Bassoon 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 2),P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1),,P8(Violin 2),P8(Violin 1),P8(Bassoon 1)&P8(Bassoon 2)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&U(Bassoon 2)&P8(Viola)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(Viola)&P8(Violoncello)
237.625,247.125,P8(Oboe 2),,,P8(Flute 1),Main Part,,P8(Bassoon 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 2),P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1),,,,U(Bassoon 1)&P8(Bassoon 2)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&U(Bassoon 2)&P8(Viola)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(Viola)&P8(Violoncello)
247.125,255.125,P8(Oboe 2)&P8(Bassoon 2)&U(Main)&P8(Viola)&P8(Violoncello)&P8(Contrabass),,P8(Violin 2),P8(Flute 1)&P8(Bassoon 2)&P8(Main)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P6(A Clarinet 2),P6(A Clarinet 1),,P8(Flute 1)&P8(Oboe 2)&P8(Main)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 2),P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1),,Main Part,P8(Oboe 1),P8(Flute 1)&P8(Oboe 2)&P8(Bassoon 2)&P8(Main)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Oboe 2)&U(Bassoon 2)&P8(Main)&P8(Viola)&P8(Contrabass),P8(Flute 1)&P8(Oboe 2)&P8(Bassoon 2)&P8(Main)&P8(Viola)&P8(Violoncello)
255.125,271.125,P8(Oboe 2)&P8(Main),P8(Timpani),P8(D Trumpet 2),P8(Flute 1)&P8(Main),P8(Bassoon 1),P8(Bassoon 2),P8(A Clarinet 1),P8(A Clarinet 2),P8(D Horn 2),P8(D Horn 1),U(Violin 2),P8(Oboe 1),P8(Flute 2),Main Part,U(D Trumpet 1),P8(Violoncello),P8(Viola),
271.125,287.125,,,,,P6(A Clarinet 2)&P6(D Horn 1)&P6(D Horn 2),P6(A Clarinet 1)&U(D Horn 1)&P8(D Horn 2),Main Part,,P6(A Clarinet 1)&U(A Clarinet 2)&P8(D Horn 2),P6(A Clarinet 1)&P8(A Clarinet 2)&P8(D Horn 1),P3(D Trumpet 2),P3(D Trumpet 1),,,,P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
287.125,303.125,,,,,,,Main Part,,P8(D Horn 2),P8(D Horn 1),P3(D Trumpet 2)&P8(Timpani),P3(D Trumpet 1)&P3(Timpani),P8(D Trumpet 1)&P3(D Trumpet 2),,,P8(Violoncello),P8(Viola),
303.125,307.125,P6(Flute 2)&P4(Oboe 1)&P8(Oboe 2)&P6(D Trumpet 1)&P4(D Trumpet 2)&P6(Timpani),P6(Flute 1)&P3(Oboe 1)&P6(Oboe 2)&P8(D Trumpet 1)&P3(D Trumpet 2)&P8(Timpani),P4(Flute 1)&P3(Flute 2)&P4(Oboe 2)&P3(D Trumpet 1)&P8(D Trumpet 2)&P3(Timpani),P8(Flute 1)&P6(Flute 2)&P4(Oboe 1)&P6(D Trumpet 1)&P4(D Trumpet 2)&P6(Timpani),,,,,,,P6(Flute 1)&P8(Flute 2)&P3(Oboe 1)&P6(Oboe 2)&P3(D Trumpet 2)&P8(Timpani),P4(Flute 1)&P3(Flute 2)&P8(Oboe 1)&P4(Oboe 2)&P3(D Trumpet 1)&P3(Timpani),P6(Flute 1)&P8(Flute 2)&P3(Oboe 1)&P6(Oboe 2)&P8(D Trumpet 1)&P3(D Trumpet 2),Main Part,,P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
307.125,315.125,,,,,,,,,U(D Horn 2),U(D Horn 1),,,,Main Part,,P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
315.125,323.125,P8(Oboe 1)&P8(Violin 1),P8(Oboe 2),P8(Flute 1)&P8(Violin 1),P8(Flute 2),U(A Clarinet 2),U(A Clarinet 1),Main Part,,U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),U(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 2),P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1),,P8(Flute 1)&P8(Oboe 1),,U(Violoncello)&P8(Contrabass),U(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
323.125,339.125,U(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&U(Violin 1),U(Flute 1)&P8(Oboe 1)&P8(Oboe 2)&U(Violin 1),P8(Flute 1)&P8(Flute 2)&U(Oboe 2)&P8(Violin 1),P8(Flute 1)&P8(Flute 2)&U(Oboe 1)&P8(Violin 1),U(A Clarinet 2),U(A Clarinet 1),Main Part,,U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),U(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2),P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 2),P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1),,U(Flute 1)&U(Flute 2)&P8(Oboe 1)&P8(Oboe 2),,P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
339.125,347.125,P8(Flute 2)&P8(Main),P8(Flute 1)&U(Main),P8(Oboe 2),P8(Oboe 1),P8(A Clarinet 2),P8(A Clarinet 1),,,P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2),P8(D Horn 1)&P8(D Trumpet 1)&U(D Trumpet 2),U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2),P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1),,Main Part,,P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
347.125,348.875,P8(Oboe 2)&P3(A Clarinet 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P3(Timpani),U(Oboe 1)&P3(A Clarinet 2)&P3(D Horn 1),U(Flute 2)&P3(A Clarinet 2)&P3(D Horn 1),P8(Flute 1)&P3(A Clarinet 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P3(Timpani),P3(Flute 1)&P3(Oboe 2)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),P3(Flute 2)&P3(Oboe 1)&U(D Horn 1),P8(Bassoon 2),P8(Bassoon 1),P3(Flute 2)&P3(Oboe 1)&U(A Clarinet 2),P3(Flute 1)&P3(Oboe 2)&P8(A Clarinet 1)&P8(D Trumpet 1)&U(D Trumpet 2),P3(Flute 1)&P3(Oboe 2)&P8(A Clarinet 1)&P8(D Horn 2)&P8(D Trumpet 2),P3(Flute 1)&P3(Oboe 2)&P8(A Clarinet 1)&U(D Horn 2)&P8(D Trumpet 1),P3(Flute 1)&P3(Oboe 2),Main Part,P3(Main)&P5(Viola)&P5(Violoncello)&P5(Contrabass),P3(Main)&P5(Violin 2)&P8(Violoncello)&P8(Contrabass),P3(Main)&P5(Violin 2)&P8(Viola)&P8(Contrabass),P3(Main)&P5(Violin 2)&P8(Viola)&P8(Violoncello)
348.875,351.125,Main Part,P3(Main)&U(Oboe 1)&P3(Oboe 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P3(Main)&U(Flute 2)&P3(Oboe 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P8(Main)&P3(Flute 2)&P3(Oboe 1)&P3(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&P8(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P3(Timpani),P3(Main)&P8(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P8(Main)&P3(Flute 2)&P3(Oboe 1)&P8(Oboe 2)&P3(A Clarinet 1)&P3(Bassoon 1)&P3(Bassoon 2)&U(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P3(Timpani),P3(Main)&P8(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 2)&P3(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),P3(Main)&P8(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P3(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani),P8(Main)&P3(Flute 2)&P3(Oboe 1)&P8(Oboe 2)&P3(A Clarinet 1)&U(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P3(Timpani),P3(Main)&P8(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&U(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),P3(Main)&P8(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&U(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Timpani),P3(Main)&P8(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&U(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(Timpani),P3(Main)&P8(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&U(Bassoon 2)&P3(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),P6(Violin 2)&P6(Viola)&P6(Violoncello)&P6(Contrabass),P6(Violin 1)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P6(Violin 1)&P8(Violin 2)&P8(Violoncello)&P8(Contrabass),P6(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P6(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
